segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,soc_inicial_m4_pct,soc_final_m4_pct,soc_inicial_m5_pct,soc_final_m5_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv,monitor_bessm4_csv,monitor_bessm5_csv
0,FORA_PONTA,0.0,167,50.0,100.0,50.0,100.0,50.0,100.0,50.0,100.0,50.0,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00000_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00000_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00000_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00000_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00000_FORA_PONTA.csv
1,PONTA,41.75,12,100.0,71.9593,100.0,59.8642,100.0,60.941,100.0,61.6279,100.0,61.9618,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00001_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00001_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00001_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00001_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00001_PONTA.csv
2,FORA_PONTA,44.75,84,71.9593,100.0,59.8642,100.0,60.941,100.0,61.6279,100.0,61.9618,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00002_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00002_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00002_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00002_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00002_FORA_PONTA.csv
3,PONTA,65.75,12,100.0,74.3678,100.0,63.3177,100.0,64.3043,100.0,64.9294,100.0,65.2315,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00003_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00003_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00003_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00003_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00003_PONTA.csv
4,FORA_PONTA,68.75,276,74.3678,100.0,63.3177,100.0,64.3043,100.0,64.9294,100.0,65.2315,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00004_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00004_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00004_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00004_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00004_FORA_PONTA.csv
5,PONTA,137.75,12,100.0,71.2346,100.0,58.8248,100.0,59.9283,100.0,60.6323,100.0,60.9745,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00005_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00005_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00005_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00005_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00005_PONTA.csv
6,FORA_PONTA,140.75,84,71.2346,100.0,58.8248,100.0,59.9283,100.0,60.6323,100.0,60.9745,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00006_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00006_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00006_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00006_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00006_FORA_PONTA.csv
7,PONTA,161.75,12,100.0,70.7715,100.0,58.1606,100.0,59.2811,100.0,59.996,100.0,60.3435,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00007_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00007_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00007_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00007_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00007_PONTA.csv
8,FORA_PONTA,164.75,84,70.7715,100.0,58.1606,100.0,59.2811,100.0,59.996,100.0,60.3435,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00008_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00008_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00008_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00008_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00008_FORA_PONTA.csv
9,PONTA,185.75,12,100.0,70.1759,100.0,57.3062,100.0,58.4488,100.0,59.1778,100.0,59.5321,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00009_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00009_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00009_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00009_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00009_PONTA.csv
10,FORA_PONTA,188.75,84,70.1759,100.0,57.3062,100.0,58.4488,100.0,59.1778,100.0,59.5321,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00010_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00010_FORA_PONTA.csv
11,PONTA,209.75,12,100.0,69.3848,100.0,56.1716,100.0,57.3432,100.0,58.0908,100.0,58.4541,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00011_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00011_PONTA.csv
12,FORA_PONTA,212.75,84,69.3848,100.0,56.1716,100.0,57.3432,100.0,58.0908,100.0,58.4541,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00012_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00012_FORA_PONTA.csv
13,PONTA,233.75,12,100.0,66.1864,100.0,51.5821,100.0,52.8708,100.0,53.6932,100.0,54.0928,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00013_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00013_PONTA.csv
14,FORA_PONTA,236.75,276,66.1864,100.0,51.5821,100.0,52.8708,100.0,53.6932,100.0,54.0928,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00014_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00014_FORA_PONTA.csv
15,PONTA,305.75,12,100.0,68.8666,100.0,55.4282,100.0,56.6188,100.0,57.3786,100.0,57.7479,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00015_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00015_PONTA.csv
16,FORA_PONTA,308.75,84,68.8666,100.0,55.4282,100.0,56.6188,100.0,57.3786,100.0,57.7479,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00016_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00016_FORA_PONTA.csv
17,PONTA,329.75,12,100.0,68.2212,100.0,54.5023,100.0,55.7167,100.0,56.4917,100.0,56.8683,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00017_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00017_PONTA.csv
18,FORA_PONTA,332.75,84,68.2212,100.0,54.5023,100.0,55.7167,100.0,56.4917,100.0,56.8683,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00018_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00018_FORA_PONTA.csv
19,PONTA,353.75,12,100.0,67.3561,100.0,53.2611,100.0,54.5073,100.0,55.3026,100.0,55.6891,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00019_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00019_PONTA.csv
20,FORA_PONTA,356.75,84,67.3561,100.0,53.2611,100.0,54.5073,100.0,55.3026,100.0,55.6891,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00020_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00020_FORA_PONTA.csv
21,PONTA,377.75,12,100.0,67.9084,100.0,54.0535,100.0,55.2794,100.0,56.0618,100.0,56.4419,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00021_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00021_PONTA.csv
22,FORA_PONTA,380.75,84,67.9084,100.0,54.0535,100.0,55.2794,100.0,56.0618,100.0,56.4419,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00022_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00022_FORA_PONTA.csv
23,PONTA,401.75,12,100.0,60.771,100.0,43.8102,100.0,45.2961,100.0,46.2449,100.0,46.7058,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00023_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00023_PONTA.csv
24,FORA_PONTA,404.75,276,60.771,100.0,43.8102,100.0,45.2961,100.0,46.2449,100.0,46.7058,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00024_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00024_FORA_PONTA.csv
25,PONTA,473.75,12,100.0,66.2584,100.0,51.6859,100.0,52.9722,100.0,53.7931,100.0,54.192,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00025_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 019 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM5_IN_s00025_PONTA.csv
