Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",70065.0,8147.0,3391.0,3402.0,59238.0,9255.0,3134.0,3167.0,0.0,0.0,2865.0,2487.0,4411.0,11162.0,128.0,353.0,264.0,-791.0,4148.0,11952.0,31.0,100.0,107.0,4305.0,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,4411.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,59238.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,606.0,0.0,222.0,4345.0,576.0,1488.0,1503.0,0.0,0.0,207.0,179.0,345.0,926.0,116.0,311.0,41.0,50.0,303.0,875.0,15.0,101.0,2.0,342.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",44705.0,4728.0,3690.0,3702.0,36007.0,5083.0,2726.0,2745.0,0.0,0.0,1440.0,1250.0,2271.0,5785.0,130.0,355.0,197.0,-192.0,2074.0,5977.0,33.0,100.0,73.0,2198.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,2271.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,36007.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,530.0,0.0,204.0,3925.0,528.0,1373.0,1388.0,0.0,0.0,207.0,180.0,338.0,898.0,114.0,303.0,34.0,22.0,304.0,876.0,12.0,101.0,2.0,336.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",107217.0,11705.0,3569.0,3577.0,92876.0,13827.0,3261.0,3277.0,0.0,0.0,4742.0,4115.0,7208.0,18193.0,129.0,354.0,339.0,-1600.0,6869.0,19794.0,32.0,100.0,143.0,7065.0,143.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,7208.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,6869.0,0.0,0.0,0.0,0.0,0.0,0.0,92876.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,573.0,0.0,227.0,4473.0,535.0,1661.0,1673.0,0.0,0.0,207.0,179.0,347.0,934.0,119.0,324.0,43.0,59.0,304.0,876.0,18.0,101.0,2.0,344.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",50286.0,4923.0,3650.0,3657.0,41388.0,5190.0,3316.0,3336.0,0.0,0.0,1438.0,1249.0,2296.0,5855.0,129.0,355.0,229.0,-102.0,2068.0,5957.0,32.0,100.0,91.0,2205.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,41388.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,595.0,0.0,237.0,4555.0,551.0,1739.0,1751.0,0.0,0.0,207.0,179.0,348.0,940.0,120.0,330.0,45.0,65.0,303.0,875.0,19.0,101.0,2.0,346.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",50060.0,4735.0,3705.0,3714.0,40984.0,5005.0,3096.0,3111.0,0.0,0.0,1438.0,1249.0,2294.0,5853.0,130.0,355.0,226.0,-106.0,2068.0,5959.0,33.0,100.0,89.0,2206.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,40984.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,731.0,0.0,294.0,4659.0,678.0,1764.0,1783.0,0.0,0.0,207.0,179.0,350.0,948.0,121.0,332.0,47.0,73.0,303.0,874.0,20.0,101.0,2.0,348.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4659.0,0.0,0.0,0.0,0.0,0.0,0.0
