Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,1.41,0.744,0.26,-0.35,-0.57,-0.7
1416.25,1.52,0.734,0.305,-0.25,-0.61,-0.65
1416.5,1.48,0.847,0.288,-0.38,-0.47,-0.67
1416.75,1.47,0.79,0.26,-0.39,-0.54,-0.7
1417.0,1.43,0.867,0.26,-0.42,-0.43,-0.7
1417.25,1.33,0.775,0.26,-0.38,-0.53,-0.7
1417.5,1.16,0.701,0.26,-0.53,-0.63,-0.71
1417.75,1.29,0.667,0.297,-0.4,-0.69,-0.67
1418.0,1.35,0.708,0.311,-0.36,-0.65,-0.66
1418.25,1.38,0.931,0.269,-0.44,-0.37,-0.71
1418.5,1.45,0.883,0.27,-0.4,-0.41,-0.71
1418.75,1.34,0.835,0.27,-0.39,-0.48,-0.71
1419.0,1.42,0.667,0.27,-0.28,-0.7,-0.71
1419.25,1.35,0.716,0.292,-0.31,-0.63,-0.68
1419.5,1.49,0.721,0.32,-0.19,-0.63,-0.64
1419.75,1.5,0.775,0.27,-0.25,-0.56,-0.71
1420.0,1.4,0.892,0.269,-0.32,-0.42,-0.71
1420.25,1.56,0.822,0.263,-0.41,-0.5,-0.71
1420.5,1.5,0.786,0.269,-0.4,-0.55,-0.71
1420.75,1.48,0.668,0.267,-0.33,-0.69,-0.71
1421.0,1.47,0.789,0.328,-0.38,-0.52,-0.63
1421.25,1.47,0.748,0.265,-0.36,-0.57,-0.7
1421.5,1.5,0.701,0.26,-0.29,-0.64,-0.71
1421.75,1.6,0.798,0.26,-0.19,-0.55,-0.71
1422.0,1.46,0.909,0.263,-0.21,-0.39,-0.71
1422.25,1.48,0.921,0.262,-0.11,-0.38,-0.71
1422.5,1.3,0.814,0.311,-0.41,-0.48,-0.65
1422.75,1.23,0.742,0.289,-0.47,-0.57,-0.68
1423.0,1.4,0.768,0.263,-0.43,-0.53,-0.71
1423.25,1.38,0.657,0.262,-0.4,-0.7,-0.71
1423.5,1.42,0.842,0.261,-0.35,-0.47,-0.71
1423.75,1.34,0.873,0.26,-0.38,-0.41,-0.71
1424.0,1.43,0.821,0.289,-0.44,-0.46,-0.67
1424.25,1.53,0.658,0.311,-0.36,-0.68,-0.65
1424.5,1.59,0.639,0.26,-0.39,-0.7,-0.71
1424.75,1.47,0.759,0.26,-0.28,-0.54,-0.71
1425.0,1.63,0.723,0.26,-0.41,-0.58,-0.71
1425.25,1.8,0.765,0.26,-0.35,-0.55,-0.7
1425.5,1.63,0.767,0.277,-0.3,-0.55,-0.68
1425.75,1.97,0.816,0.319,-0.36,-0.47,-0.64
1426.0,1.87,0.754,0.262,-0.5,-0.55,-0.7
1426.25,2.03,0.717,0.26,-0.36,-0.58,-0.7
1426.5,1.97,0.746,0.26,-0.39,-0.54,-0.7
1426.75,1.96,0.68,0.26,-0.42,-0.63,-0.7
1427.0,2.32,0.716,0.265,-0.45,-0.62,-0.69
1427.25,2.21,0.771,0.323,-0.24,-0.55,-0.63
1427.5,2.55,0.872,0.262,-0.33,-0.41,-0.7
1427.75,2.36,0.789,0.26,-0.53,-0.5,-0.7
1428.0,2.36,0.693,0.26,-0.58,-0.61,-0.7
1428.25,2.43,0.669,0.26,-0.47,-0.66,-0.7
1428.5,2.42,0.648,0.261,-0.46,-0.67,-0.7
1428.75,2.53,0.725,0.32,-0.57,-0.59,-0.62
1429.0,2.45,0.849,0.265,-0.49,-0.43,-0.68
1429.25,2.54,0.884,0.254,-0.33,-0.37,-0.69
1429.5,2.99,0.776,0.25,-0.42,-0.51,-0.69
1429.75,2.49,0.697,0.25,-0.42,-0.6,-0.69
1430.0,2.88,0.748,0.253,-0.57,-0.53,-0.69
1430.25,2.64,0.784,0.317,-0.35,-0.49,-0.61
1430.5,2.36,0.784,0.264,-0.45,-0.48,-0.67
1430.75,1.93,0.872,0.25,-0.45,-0.41,-0.69
1431.0,1.94,0.811,0.25,-0.44,-0.47,-0.69
1431.25,1.98,0.752,0.254,-0.42,-0.55,-0.69
1431.5,2.51,0.765,0.258,-0.45,-0.53,-0.69
1431.75,2.86,0.757,0.316,-0.6,-0.52,-0.63
1432.0,2.89,0.711,0.273,-0.55,-0.57,-0.67
1432.25,2.51,0.644,0.256,-0.37,-0.67,-0.69
1432.5,2.98,0.73,0.25,-0.43,-0.58,-0.69
1432.75,1.96,0.811,0.255,-0.29,-0.48,-0.69
1433.0,1.95,0.845,0.26,-0.4,-0.44,-0.69
1433.25,1.83,0.834,0.316,-0.38,-0.44,-0.62
1433.5,1.35,0.507,0.36,-0.21,-0.23,-0.71
1433.75,-0.71,0.105,0.436,1.72,0.181,-0.76
1434.0,-0.7,0.00766,0.421,1.34,0.105,-0.73
1434.25,0.139,0.257,0.349,0.782,-0.045,-0.73
1434.5,-1.0,0.17,0.379,1.32,0.408,-0.74
1434.75,-1.1,0.0725,0.455,1.49,0.498,-0.67
1435.0,-1.0,0.119,0.403,1.58,0.387,-0.72
1435.25,-0.97,0.17,0.395,1.46,0.203,-0.73
1435.5,-0.95,0.0969,0.384,1.27,-0.02,-0.72
1435.75,-0.29,0.41,0.295,0.709,-0.48,-0.7
1436.0,1.58,0.796,0.261,-0.24,-0.51,-0.7
1436.25,1.55,0.818,0.321,-0.35,-0.5,-0.63
1436.5,1.37,0.867,0.269,-0.4,-0.44,-0.69
1436.75,1.52,0.869,0.26,-0.28,-0.43,-0.7
1437.0,1.42,0.88,0.26,-0.37,-0.42,-0.7
1437.25,1.36,0.724,0.26,-0.42,-0.61,-0.7
1437.5,1.59,0.723,0.263,-0.26,-0.61,-0.7
1437.75,1.49,0.88,0.321,-0.11,-0.43,-0.63
1438.0,1.46,0.827,0.269,-0.25,-0.49,-0.69
1438.25,1.32,0.882,0.26,-0.47,-0.44,-0.7
1438.5,1.37,0.819,0.26,-0.35,-0.52,-0.71
1438.75,0.937,0.475,0.337,-0.05,-0.21,-0.72
1439.0,-0.95,0.0852,0.463,1.41,0.241,-0.74
1439.25,-0.95,-0.0031,0.523,1.2,0.232,-0.67
1439.5,-0.15,-0.036,0.433,0.913,0.184,-0.72
1439.75,1.41,0.336,0.302,-0.16,-0.45,-0.71
1440.0,1.39,0.767,0.261,-0.26,-0.6,-0.71
1440.25,1.36,0.833,0.264,-0.34,-0.5,-0.71
1440.5,1.57,0.861,0.278,-0.18,-0.46,-0.7
1440.75,1.41,0.828,0.33,-0.26,-0.49,-0.63
1441.0,1.36,0.743,0.272,-0.43,-0.58,-0.71
1441.25,1.36,0.738,0.269,-0.38,-0.59,-0.71
1441.5,1.43,0.657,0.26,-0.24,-0.7,-0.71
1441.75,1.48,0.694,0.26,-0.35,-0.66,-0.71
1442.0,1.22,0.904,0.269,-0.4,-0.41,-0.7
1442.25,1.27,0.89,0.33,-0.39,-0.41,-0.63
1442.5,1.42,0.821,0.271,-0.25,-0.5,-0.71
1442.75,1.49,0.664,0.268,-0.21,-0.7,-0.71
