Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,9.94,9.22,5.72,2.79,3.87,2.76
1416.25,9.65,9.91,5.99,2.69,4.07,2.69
1416.5,8.3,8.58,5.7,2.14,3.15,2.26
1416.75,8.73,7.32,4.67,1.85,2.92,1.61
1417.0,9.52,9.37,5.42,2.58,3.86,2.5
1417.25,8.14,8.07,5.22,2.07,3.56,2.46
1417.5,9.26,9.86,5.8,2.9,4.2,2.82
1417.75,8.9,8.95,4.77,2.67,4.01,2.11
1418.0,9.46,9.8,6.15,2.88,4.24,2.93
1418.25,8.41,7.8,4.64,2.47,3.19,2.15
1418.5,9.5,9.76,5.35,2.71,4.19,2.37
1418.75,8.8,9.59,6.36,2.46,3.8,2.73
1419.0,9.04,8.29,5.19,2.38,3.64,1.92
1419.25,8.88,9.96,6.25,2.42,4.06,2.37
1419.5,9.33,9.14,5.17,2.44,4.05,2.39
1419.75,9.58,8.82,5.88,2.76,3.91,2.48
1420.0,8.5,7.89,5.06,2.18,3.12,2.26
1420.25,9.86,8.93,5.81,3.04,3.54,3.0
1420.5,9.34,8.84,5.6,2.67,3.7,2.67
1420.75,9.77,9.92,6.03,2.83,4.24,2.69
1421.0,8.54,8.52,5.02,2.07,4.02,1.99
1421.25,9.01,8.4,5.42,2.49,3.98,2.2
1421.5,8.84,8.32,5.06,2.07,3.69,2.23
1421.75,9.13,8.94,6.16,2.44,3.6,2.95
1422.0,7.63,7.45,4.78,1.93,2.74,1.71
1422.25,9.12,8.11,5.1,2.56,3.53,2.16
1422.5,9.2,9.2,6.3,2.91,3.76,3.31
1422.75,9.76,8.5,5.14,2.59,3.35,2.94
1423.0,8.84,9.48,6.65,3.04,3.73,3.47
1423.25,9.09,9.2,6.36,2.64,3.37,3.06
1423.5,8.52,9.18,6.92,2.58,3.36,2.9
1423.75,8.67,9.06,5.99,2.59,3.17,2.64
1424.0,9.15,9.7,6.6,2.7,3.61,3.24
1424.25,9.95,11.1,7.57,2.98,4.29,3.41
1424.5,8.3,9.5,7.27,2.55,3.58,2.88
1424.75,8.93,9.71,7.54,2.71,3.58,2.99
1425.0,9.57,11.5,7.73,2.75,3.76,2.65
1425.25,8.97,12.1,7.12,2.99,3.64,2.29
1425.5,9.78,10.4,8.05,3.12,3.39,3.19
1425.75,9.95,10.2,8.56,2.93,3.77,3.31
1426.0,9.34,10.4,7.86,3.08,4.16,3.2
1426.25,9.61,9.91,8.04,2.61,3.66,3.18
1426.5,10.3,10.1,7.93,2.71,3.74,2.7
1426.75,9.91,10.4,7.9,2.78,4.17,3.13
1427.0,10.2,10.0,8.02,3.12,3.58,3.0
1427.25,10.6,10.7,8.3,3.43,3.91,3.38
1427.5,10.5,10.4,7.87,3.22,3.93,3.18
1427.75,11.4,10.8,8.41,3.57,4.14,2.97
1428.0,11.3,10.0,7.64,3.44,3.64,3.02
1428.25,13.5,10.5,8.16,3.87,3.8,3.22
1428.5,12.9,10.7,8.35,3.57,4.1,3.24
1428.75,12.8,10.3,7.62,3.64,3.86,3.06
1429.0,12.7,10.1,7.94,3.57,3.5,3.28
1429.25,12.5,10.2,7.86,3.26,3.68,2.78
1429.5,11.2,10.6,7.43,3.36,4.14,2.65
1429.75,10.5,10.7,7.69,3.33,3.97,2.8
1430.0,10.7,10.5,7.68,3.22,3.73,3.01
1430.25,10.7,10.5,7.5,3.12,3.9,2.81
1430.5,10.5,10.4,8.27,3.28,3.43,3.4
1430.75,10.6,10.4,7.65,3.44,3.7,2.86
1431.0,10.7,10.3,7.62,3.73,3.51,2.8
1431.25,11.5,10.1,7.23,3.11,3.32,2.67
