Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,0.793,0.476,0.252,-0.33,0.0578,-0.38
1416.25,0.791,0.437,0.262,-0.34,0.0115,-0.38
1416.5,0.782,0.432,0.245,-0.35,-0.0043,-0.4
1416.75,0.75,0.488,0.229,-0.39,0.0556,-0.42
1417.0,0.75,0.473,0.233,-0.39,0.0471,-0.41
1417.25,0.75,0.458,0.235,-0.39,0.0431,-0.41
1417.5,0.75,0.461,0.232,-0.39,0.0546,-0.4
1417.75,0.75,0.475,0.276,-0.38,0.0745,-0.36
1418.0,0.75,0.447,0.247,-0.37,0.0463,-0.39
1418.25,0.75,0.464,0.238,-0.37,0.0733,-0.38
1418.5,0.75,0.56,0.219,-0.37,0.166,-0.41
1418.75,0.75,0.46,0.253,-0.37,0.0743,-0.36
1419.0,0.75,0.46,0.291,-0.37,0.0746,-0.34
1419.25,0.762,0.481,0.304,-0.36,0.0993,-0.31
1419.5,0.8,0.467,0.252,-0.31,0.0796,-0.36
1419.75,0.799,0.485,0.225,-0.31,0.109,-0.4
1420.0,0.8,0.494,0.225,-0.31,0.124,-0.4
1420.25,0.799,0.513,0.26,-0.32,0.096,-0.36
1420.5,0.8,0.455,0.222,-0.32,0.0621,-0.41
1420.75,0.75,0.444,0.281,-0.38,0.04,-0.35
1421.0,0.75,0.48,0.248,-0.39,0.075,-0.39
1421.25,0.75,0.517,0.234,-0.39,0.123,-0.39
1421.5,0.75,0.44,0.21,-0.39,0.0336,-0.43
1421.75,0.75,0.456,0.243,-0.38,0.0548,-0.38
1422.0,0.75,0.48,0.224,-0.39,0.0806,-0.41
1422.25,0.75,0.443,0.272,-0.37,0.0425,-0.37
1422.5,0.75,0.48,0.264,-0.37,0.0925,-0.36
1422.75,0.75,0.524,0.247,-0.37,0.139,-0.38
1423.0,0.75,0.45,0.259,-0.37,0.0476,-0.37
1423.25,0.75,0.446,0.29,-0.38,0.0436,-0.35
1423.5,0.783,0.472,0.252,-0.33,0.0731,-0.37
1423.75,0.79,0.482,0.255,-0.32,0.0914,-0.38
1424.0,0.79,0.478,0.261,-0.32,0.0618,-0.37
1424.25,0.79,0.471,0.221,-0.32,0.0639,-0.42
1424.5,0.785,0.481,0.236,-0.33,0.0792,-0.39
1424.75,0.75,0.444,0.229,-0.38,0.0357,-0.41
1425.0,0.75,0.454,0.234,-0.39,0.0435,-0.4
1425.25,0.75,0.487,0.278,-0.38,0.0797,-0.36
1425.5,0.75,0.463,0.251,-0.39,0.0513,-0.39
1425.75,0.75,0.453,0.227,-0.39,0.0397,-0.41
1426.0,0.75,0.45,0.234,-0.39,0.0321,-0.41
1426.25,0.75,0.474,0.21,-0.39,0.0626,-0.43
1426.5,0.749,0.467,0.245,-0.38,0.0658,-0.38
1426.75,0.742,0.441,0.239,-0.39,0.0339,-0.41
1427.0,0.74,0.485,0.278,-0.39,0.0815,-0.36
1427.25,0.752,0.442,0.281,-0.37,0.0308,-0.36
1427.5,0.79,0.44,0.29,-0.32,0.0258,-0.35
1427.75,0.79,0.49,0.239,-0.32,0.085,-0.39
1428.0,0.788,0.46,0.21,-0.32,0.0533,-0.43
1428.25,0.781,0.43,0.256,-0.32,0.02,-0.39
1428.5,0.758,0.457,0.268,-0.36,0.04,-0.38
1428.75,0.74,0.477,0.221,-0.39,0.0512,-0.43
1429.0,0.742,0.46,0.237,-0.39,0.0276,-0.41
1429.25,0.742,0.424,0.214,-0.39,-0.013,-0.44
1429.5,0.74,0.459,0.238,-0.39,0.0148,-0.42
1429.75,0.74,0.429,0.264,-0.39,-0.0038,-0.39
1430.0,0.74,0.451,0.274,-0.39,0.00556,-0.38
1430.25,0.74,0.453,0.241,-0.4,0.00615,-0.41
1430.5,0.74,0.471,0.212,-0.39,0.0224,-0.45
1430.75,0.74,0.421,0.234,-0.4,-0.021,-0.42
1431.0,0.758,0.419,0.275,-0.37,-0.024,-0.37
1431.25,0.786,0.464,0.301,-0.34,0.0204,-0.36
1431.5,0.787,0.491,0.276,-0.34,0.0569,-0.37
1431.75,0.786,0.425,0.227,-0.34,-0.0075,-0.43
1432.0,0.781,0.44,0.22,-0.34,-0.0019,-0.44
1432.25,0.775,0.465,0.25,-0.35,0.0222,-0.4
1432.5,0.74,0.426,0.227,-0.4,-0.023,-0.43
1432.75,0.749,0.473,0.248,-0.4,0.0224,-0.4
1433.0,0.75,0.501,0.253,-0.39,0.0552,-0.41
1433.25,0.75,0.43,0.249,-0.39,-0.012,-0.4
1433.5,0.75,0.434,0.215,-0.39,0.005,-0.44
1433.75,0.75,0.449,0.236,-0.39,0.0222,-0.41
1434.0,0.75,0.495,0.233,-0.39,0.0622,-0.41
1434.25,0.75,0.47,0.254,-0.39,0.0372,-0.4
1434.5,0.75,0.45,0.287,-0.39,0.019,-0.35
1434.75,0.756,0.482,0.269,-0.38,0.0557,-0.37
1435.0,0.794,0.437,0.287,-0.34,0.00343,-0.37
1435.25,0.791,0.46,0.219,-0.34,0.02,-0.44
1435.5,0.79,0.459,0.233,-0.34,0.0182,-0.42
1435.75,0.79,0.479,0.234,-0.34,0.0388,-0.42
1436.0,0.79,0.432,0.28,-0.34,0.00581,-0.36
1436.25,0.765,0.432,0.219,-0.37,0.00533,-0.44
1436.5,0.75,0.513,0.263,-0.39,0.0816,-0.38
1436.75,0.75,0.439,0.21,-0.39,0.00923,-0.43
1437.0,0.75,0.44,0.248,-0.39,0.0137,-0.39
1437.25,0.75,0.484,0.224,-0.39,0.052,-0.42
1437.5,0.75,0.441,0.277,-0.39,0.0177,-0.37
1437.75,0.75,0.469,0.238,-0.39,0.0303,-0.41
1438.0,0.75,0.434,0.218,-0.39,0.00722,-0.44
1438.25,0.744,0.485,0.258,-0.39,0.0516,-0.38
1438.5,0.75,0.446,0.283,-0.39,0.0167,-0.37
1438.75,0.75,0.448,0.294,-0.39,0.022,-0.34
1439.0,0.788,0.508,0.257,-0.34,0.0887,-0.39
1439.25,0.79,0.457,0.24,-0.34,0.0378,-0.39
1439.5,0.79,0.434,0.233,-0.33,0.0181,-0.4
1439.75,0.79,0.448,0.221,-0.34,0.0324,-0.41
1440.0,0.791,0.506,0.235,-0.33,0.0968,-0.39
1440.25,0.79,0.49,0.236,-0.32,0.0854,-0.4
1440.5,0.75,0.459,0.265,-0.39,0.042,-0.37
1440.75,0.75,0.5,0.265,-0.38,0.0904,-0.36
1441.0,0.746,0.463,0.226,-0.39,0.0475,-0.4
1441.25,0.749,0.461,0.221,-0.39,0.0503,-0.41
1441.5,0.75,0.504,0.231,-0.39,0.0858,-0.41
1441.75,0.75,0.474,0.234,-0.39,0.059,-0.41
1442.0,0.75,0.447,0.344,-0.39,0.0359,-0.29
1442.25,0.75,0.44,0.253,-0.39,0.0339,-0.38
1442.5,0.75,0.489,0.246,-0.39,0.0861,-0.38
1442.75,0.75,0.515,0.225,-0.38,0.124,-0.4
1443.0,0.772,0.463,0.238,-0.34,0.0597,-0.38
1443.25,0.79,0.469,0.245,-0.32,0.0673,-0.38
1443.5,0.791,0.482,0.264,-0.32,0.0897,-0.36
1443.75,0.79,0.455,0.251,-0.32,0.0658,-0.36
1444.0,0.791,0.498,0.212,-0.32,0.113,-0.42
1444.25,0.791,0.52,0.244,-0.32,0.147,-0.37
1444.5,0.772,0.469,0.21,-0.34,0.0898,-0.42
1444.75,0.75,0.446,0.261,-0.39,0.0434,-0.37
1445.0,0.75,0.453,0.283,-0.39,0.0453,-0.36
1445.25,0.75,0.512,0.242,-0.39,0.107,-0.39
1445.5,0.75,0.457,0.27,-0.39,0.035,-0.36
1445.75,0.75,0.449,0.281,-0.39,0.0221,-0.37
1446.0,0.75,0.473,0.256,-0.39,0.0543,-0.38
1446.25,0.75,0.458,0.224,-0.39,0.0481,-0.42
1446.5,0.75,0.479,0.277,-0.38,0.0884,-0.35
1446.75,0.75,0.47,0.238,-0.38,0.0721,-0.39
1447.0,0.75,0.516,0.219,-0.39,0.122,-0.41
1447.25,0.787,0.446,0.264,-0.32,0.0466,-0.35
1447.5,0.79,0.452,0.218,-0.32,0.0461,-0.41
1447.75,0.79,0.489,0.243,-0.32,0.0985,-0.38
1448.0,0.79,0.487,0.269,-0.32,0.0979,-0.36
1448.25,0.79,0.465,0.23,-0.32,0.0665,-0.4
1448.5,0.783,0.484,0.238,-0.33,0.0998,-0.38
1448.75,0.75,0.485,0.225,-0.37,0.107,-0.4
1449.0,0.75,0.458,0.256,-0.37,0.076,-0.36
1449.25,0.75,0.483,0.276,-0.37,0.119,-0.35
1449.5,0.75,0.511,0.329,-0.37,0.119,-0.29
1449.75,0.75,0.488,0.255,-0.37,0.118,-0.36
1450.0,0.75,0.458,0.214,-0.37,0.0811,-0.41
1450.25,0.75,0.471,0.238,-0.37,0.0967,-0.38
1450.5,0.75,0.518,0.216,-0.37,0.158,-0.41
1450.75,0.749,0.456,0.25,-0.37,0.0733,-0.36
1451.0,0.748,0.463,0.27,-0.37,0.0839,-0.35
1451.25,0.768,0.505,0.248,-0.34,0.131,-0.37
1451.5,0.79,0.459,0.241,-0.31,0.0821,-0.37
1451.75,0.79,0.487,0.217,-0.32,0.112,-0.41
1452.0,0.79,0.461,0.232,-0.31,0.0809,-0.39
1452.25,0.79,0.494,0.238,-0.32,0.119,-0.39
1452.5,0.787,0.473,0.264,-0.32,0.096,-0.37
1452.75,0.74,0.446,0.258,-0.37,0.0636,-0.37
1453.0,0.741,0.498,0.289,-0.37,0.114,-0.34
1453.25,0.741,0.468,0.271,-0.37,0.0775,-0.36
1453.5,0.74,0.447,0.237,-0.38,0.0525,-0.4
1453.75,0.74,0.449,0.289,-0.39,0.0473,-0.37
1454.0,0.741,0.511,0.263,-0.39,0.102,-0.38
1454.25,0.74,0.453,0.247,-0.39,0.04,-0.39
1454.5,0.74,0.43,0.227,-0.39,0.0075,-0.42
1454.75,0.74,0.477,0.22,-0.39,0.049,-0.42
1455.0,0.74,0.457,0.245,-0.39,0.05,-0.38
1455.25,0.789,0.457,0.238,-0.33,0.0408,-0.41
1455.5,0.79,0.484,0.284,-0.34,0.0564,-0.36
1455.75,0.79,0.478,0.229,-0.34,0.0314,-0.43
1456.0,0.79,0.434,0.23,-0.34,-0.016,-0.43
1456.25,0.79,0.42,0.274,-0.34,-0.022,-0.38
1456.5,0.782,0.443,0.291,-0.35,-0.0044,-0.37
1456.75,0.748,0.503,0.268,-0.4,0.0605,-0.38
1457.0,0.747,0.452,0.255,-0.39,0.0117,-0.4
1457.25,0.748,0.429,0.235,-0.4,-0.013,-0.42
1457.5,0.749,0.478,0.226,-0.4,0.0317,-0.43
1457.75,0.74,0.434,0.241,-0.39,-0.0072,-0.41
1458.0,0.743,0.485,0.235,-0.39,0.0169,-0.42
1458.25,0.747,0.505,0.243,-0.39,0.0614,-0.42
1458.5,0.744,0.475,0.256,-0.39,0.0221,-0.4
1458.75,0.745,0.438,0.228,-0.4,-0.0064,-0.43
1459.0,0.762,0.432,0.244,-0.38,-0.02,-0.41
1459.25,0.79,0.459,0.22,-0.34,-0.00062,-0.44
1459.5,0.79,0.502,0.238,-0.34,0.0546,-0.42
1459.75,0.79,0.433,0.316,-0.34,-0.01,-0.33
1460.0,0.79,0.447,0.288,-0.34,-0.0056,-0.37
1460.25,0.79,0.484,0.239,-0.34,0.0291,-0.41
1460.5,0.782,0.427,0.23,-0.35,-0.025,-0.43
1460.75,0.75,0.455,0.229,-0.4,-0.004,-0.43
1461.0,0.75,0.519,0.232,-0.4,0.0706,-0.42
1461.25,0.75,0.491,0.243,-0.4,0.0353,-0.42
1461.5,0.75,0.472,0.275,-0.4,0.012,-0.38
1461.75,0.75,0.426,0.213,-0.4,-0.024,-0.45
1462.0,0.75,0.479,0.259,-0.4,0.0221,-0.39
1462.25,0.751,0.441,0.218,-0.4,-0.011,-0.44
1462.5,0.75,0.443,0.237,-0.4,-0.01,-0.42
1462.75,0.75,0.446,0.232,-0.39,-0.00077,-0.43
1463.0,0.75,0.449,0.276,-0.39,0.0111,-0.37
1463.25,0.784,0.434,0.265,-0.35,0.0025,-0.4
1463.5,0.791,0.432,0.296,-0.34,0.00462,-0.34
1463.75,0.79,0.561,0.21,-0.34,0.133,-0.44
1464.0,0.79,0.482,0.248,-0.34,0.0468,-0.39
1464.25,0.79,0.488,0.284,-0.34,0.0485,-0.36
1464.5,0.79,0.47,0.258,-0.34,0.034,-0.39
1464.75,0.766,0.455,0.232,-0.37,0.0259,-0.41
1465.0,0.75,0.447,0.238,-0.39,0.0169,-0.4
1465.25,0.75,0.461,0.228,-0.39,0.034,-0.41
1465.5,0.75,0.479,0.231,-0.39,0.0607,-0.41
1465.75,0.75,0.451,0.248,-0.39,0.0371,-0.39
1466.0,0.75,0.438,0.242,-0.39,0.0247,-0.4
1466.25,0.75,0.452,0.238,-0.39,0.0323,-0.4
1466.5,0.75,0.523,0.234,-0.39,0.118,-0.4
1466.75,0.75,0.495,0.301,-0.39,0.0943,-0.33
1467.0,0.75,0.494,0.248,-0.38,0.101,-0.39
1467.25,0.763,0.531,0.27,-0.36,0.144,-0.35
1467.5,0.79,0.462,0.249,-0.32,0.065,-0.38
1467.75,0.79,0.47,0.221,-0.32,0.0782,-0.4
1468.0,0.79,0.491,0.232,-0.32,0.103,-0.39
1468.25,0.79,0.493,0.237,-0.32,0.109,-0.39
1468.5,0.791,0.456,0.241,-0.32,0.0679,-0.38
1468.75,0.785,0.443,0.277,-0.34,0.0267,-0.36
1469.0,0.749,0.472,0.244,-0.39,0.05,-0.4
1469.25,0.75,0.477,0.237,-0.39,0.0561,-0.4
1469.5,0.75,0.492,0.213,-0.39,0.084,-0.43
1469.75,0.75,0.483,0.23,-0.39,0.068,-0.41
1470.0,0.75,0.523,0.238,-0.39,0.108,-0.4
1470.25,0.75,0.467,0.33,-0.39,0.055,-0.3
1470.5,0.75,0.439,0.293,-0.39,0.0309,-0.34
1470.75,0.75,0.51,0.229,-0.39,0.103,-0.41
1471.0,0.75,0.444,0.238,-0.39,0.0231,-0.4
1471.25,0.75,0.438,0.213,-0.39,0.0175,-0.43
1471.5,0.784,0.444,0.243,-0.35,0.0167,-0.4
1471.75,0.79,0.48,0.254,-0.34,0.0473,-0.4
1472.0,0.79,0.448,0.253,-0.34,0.0283,-0.39
1472.25,0.79,0.454,0.225,-0.34,0.0214,-0.43
1472.5,0.791,0.506,0.263,-0.34,0.0767,-0.38
1472.75,0.79,0.494,0.241,-0.34,0.0661,-0.4
1473.0,0.762,0.478,0.222,-0.38,0.0488,-0.42
1473.25,0.75,0.461,0.269,-0.39,0.035,-0.38
1473.5,0.75,0.496,0.245,-0.39,0.076,-0.4
1473.75,0.746,0.432,0.303,-0.39,0.0104,-0.33
1474.0,0.744,0.437,0.271,-0.39,0.0125,-0.38
1474.25,0.743,0.444,0.223,-0.39,0.0183,-0.42
1474.5,0.741,0.452,0.247,-0.39,0.0233,-0.4
1474.75,0.741,0.445,0.279,-0.39,0.0129,-0.37
1475.0,0.74,0.442,0.245,-0.39,0.00217,-0.41
1475.25,0.74,0.485,0.218,-0.39,0.0433,-0.44
1475.5,0.751,0.456,0.241,-0.38,0.0157,-0.41
1475.75,0.787,0.428,0.21,-0.34,-0.014,-0.45
1476.0,0.784,0.444,0.259,-0.34,0.00235,-0.39
1476.25,0.786,0.463,0.25,-0.34,0.021,-0.41
1476.5,0.781,0.429,0.252,-0.35,-0.018,-0.4
1476.75,0.78,0.44,0.239,-0.35,-0.01,-0.42
1477.0,0.77,0.466,0.293,-0.36,0.0136,-0.35
1477.25,0.74,0.424,0.269,-0.4,-0.021,-0.4
1477.5,0.739,0.437,0.254,-0.4,-0.012,-0.4
1477.75,0.74,0.487,0.272,-0.39,0.0478,-0.38
1478.0,0.74,0.465,0.216,-0.39,0.0392,-0.44
1478.25,0.74,0.438,0.244,-0.39,0.00333,-0.41
1478.5,0.74,0.428,0.221,-0.4,-0.018,-0.44
1478.75,0.74,0.458,0.25,-0.39,0.0118,-0.4
1479.0,0.74,0.462,0.239,-0.4,0.0182,-0.42
1479.25,0.74,0.454,0.288,-0.39,0.011,-0.36
1479.5,0.756,0.445,0.22,-0.37,-0.00059,-0.44
1479.75,0.781,0.456,0.24,-0.34,0.00897,-0.41
1480.0,0.78,0.425,0.21,-0.34,-0.02,-0.45
1480.25,0.78,0.444,0.301,-0.34,-0.0049,-0.35
1480.5,0.78,0.497,0.277,-0.35,0.0383,-0.39
1480.75,0.781,0.418,0.278,-0.35,-0.04,-0.38
1481.0,0.781,0.428,0.238,-0.34,-0.013,-0.42
1481.25,0.743,0.448,0.246,-0.39,-0.0018,-0.4
1481.5,0.74,0.486,0.217,-0.39,0.0717,-0.42
1481.75,0.74,0.502,0.229,-0.38,0.114,-0.4
1482.0,0.74,0.454,0.247,-0.38,0.0486,-0.39
1482.25,0.74,0.478,0.264,-0.39,0.0703,-0.37
1482.5,0.74,0.448,0.225,-0.39,0.0376,-0.41
1482.75,0.739,0.449,0.225,-0.39,0.037,-0.41
1483.0,0.74,0.5,0.219,-0.39,0.0846,-0.42
1483.25,0.74,0.539,0.291,-0.39,0.103,-0.38
1483.5,0.754,0.472,0.338,-0.37,0.0338,-0.31
1483.75,0.783,0.453,0.277,-0.34,0.0128,-0.38
1484.0,0.789,0.481,0.241,-0.34,0.04,-0.41
1484.25,0.79,0.438,0.21,-0.34,-0.0057,-0.45
1484.5,0.79,0.446,0.246,-0.34,0.001,-0.4
1484.75,0.79,0.443,0.21,-0.34,0.0,-0.45
1485.0,0.79,0.452,0.288,-0.34,-0.0031,-0.36
1485.25,0.771,0.423,0.247,-0.37,-0.027,-0.41
1485.5,0.749,0.435,0.257,-0.4,-0.02,-0.39
1485.75,0.75,0.535,0.221,-0.4,0.0627,-0.44
1486.0,0.75,0.511,0.242,-0.39,0.065,-0.4
1486.25,0.75,0.467,0.223,-0.39,0.0333,-0.43
1486.5,0.75,0.447,0.291,-0.39,0.0133,-0.35
1486.75,0.75,0.474,0.319,-0.39,0.0465,-0.32
1487.0,0.75,0.448,0.236,-0.39,0.0316,-0.41
1487.25,0.75,0.46,0.226,-0.39,0.04,-0.41
1487.5,0.75,0.502,0.217,-0.39,0.0973,-0.41
1487.75,0.772,0.449,0.257,-0.34,0.0411,-0.37
1488.0,0.79,0.484,0.274,-0.32,0.0818,-0.36
1488.25,0.79,0.489,0.258,-0.33,0.079,-0.38
1488.5,0.79,0.522,0.21,-0.33,0.122,-0.43
1488.75,0.79,0.512,0.245,-0.32,0.124,-0.37
1489.0,0.79,0.458,0.216,-0.32,0.0631,-0.41
1489.25,0.789,0.496,0.241,-0.32,0.101,-0.38
1489.5,0.758,0.442,0.254,-0.37,0.03,-0.39
1489.75,0.751,0.444,0.267,-0.39,0.0227,-0.37
1490.0,0.75,0.481,0.285,-0.39,0.075,-0.35
1490.25,0.75,0.471,0.298,-0.39,0.0433,-0.35
1490.5,0.75,0.44,0.221,-0.39,-0.0046,-0.44
1490.75,0.75,0.46,0.25,-0.39,0.0233,-0.39
1491.0,0.75,0.518,0.254,-0.39,0.0833,-0.4
1491.25,0.75,0.505,0.268,-0.39,0.0525,-0.37
1491.5,0.75,0.512,0.221,-0.39,0.0791,-0.43
1491.75,0.75,0.47,0.227,-0.39,0.04,-0.42
1492.0,0.787,0.452,0.226,-0.34,0.0187,-0.41
1492.25,0.79,0.439,0.267,-0.34,0.0107,-0.37
1492.5,0.79,0.438,0.266,-0.34,0.0163,-0.38
1492.75,0.79,0.501,0.25,-0.34,0.0827,-0.39
1493.0,0.79,0.45,0.234,-0.33,0.0314,-0.4
1493.25,0.79,0.448,0.223,-0.32,0.0378,-0.41
1493.5,0.79,0.477,0.272,-0.32,0.068,-0.35
1493.75,0.752,0.487,0.283,-0.39,0.0842,-0.36
1494.0,0.75,0.487,0.321,-0.38,0.09,-0.31
1494.25,0.75,0.467,0.23,-0.39,0.06,-0.41
1494.5,0.75,0.505,0.264,-0.37,0.111,-0.36
1494.75,0.75,0.454,0.234,-0.37,0.055,-0.39
1495.0,0.75,0.457,0.247,-0.37,0.0633,-0.37
1495.25,0.75,0.514,0.219,-0.37,0.125,-0.41
1495.5,0.75,0.532,0.299,-0.37,0.158,-0.34
1495.75,0.75,0.508,0.239,-0.37,0.128,-0.38
1496.0,0.75,0.484,0.234,-0.37,0.0969,-0.39
1496.25,0.781,0.5,0.228,-0.32,0.127,-0.39
1496.5,0.79,0.439,0.248,-0.32,0.0314,-0.39
1496.75,0.79,0.431,0.233,-0.33,0.00435,-0.42
1497.0,0.79,0.473,0.269,-0.34,0.0289,-0.39
1497.25,0.79,0.44,0.284,-0.34,0.00323,-0.38
1497.5,0.79,0.424,0.302,-0.34,-0.016,-0.35
1497.75,0.774,0.428,0.218,-0.36,-0.017,-0.44
1498.0,0.744,0.501,0.229,-0.39,0.0589,-0.43
1498.25,0.741,0.459,0.248,-0.39,0.0106,-0.41
1498.5,0.742,0.431,0.269,-0.39,-0.014,-0.39
1498.75,0.741,0.454,0.261,-0.4,-0.00067,-0.39
1499.0,0.74,0.438,0.236,-0.4,-0.012,-0.42
1499.25,0.74,0.416,0.216,-0.4,-0.029,-0.45
1499.5,0.74,0.455,0.236,-0.4,0.00606,-0.42
1499.75,0.74,0.493,0.224,-0.4,0.0393,-0.44
1500.0,0.74,0.42,0.281,-0.4,-0.026,-0.37
1500.25,0.766,0.419,0.241,-0.37,-0.024,-0.42
1500.5,0.781,0.458,0.24,-0.34,0.0134,-0.41
1500.75,0.787,0.473,0.262,-0.34,0.0348,-0.4
1501.0,0.782,0.459,0.331,-0.34,0.0104,-0.32
1501.25,0.78,0.43,0.217,-0.34,-0.016,-0.44
1501.5,0.78,0.457,0.285,-0.35,-0.0067,-0.37
1501.75,0.786,0.418,0.24,-0.35,-0.044,-0.43
1502.0,0.747,0.461,0.241,-0.39,0.0121,-0.41
1502.25,0.74,0.477,0.21,-0.4,0.0267,-0.45
1502.5,0.74,0.452,0.245,-0.39,0.0118,-0.41
1502.75,0.74,0.426,0.234,-0.39,-0.018,-0.42
1503.0,0.74,0.439,0.277,-0.39,-0.0094,-0.38
1503.25,0.74,0.482,0.256,-0.39,0.0287,-0.4
1503.5,0.74,0.416,0.21,-0.39,-0.047,-0.46
1503.75,0.742,0.444,0.244,-0.39,-0.0043,-0.41
1504.0,0.74,0.462,0.215,-0.39,0.006,-0.45
1504.25,0.748,0.446,0.31,-0.38,-0.0035,-0.35
1504.5,0.789,0.441,0.301,-0.34,-0.011,-0.37
1504.75,0.787,0.432,0.246,-0.34,-0.017,-0.41
1505.0,0.79,0.467,0.241,-0.34,0.00968,-0.41
1505.25,0.79,0.433,0.245,-0.34,-0.025,-0.42
1505.5,0.79,0.444,0.251,-0.34,-0.0093,-0.4
1505.75,0.79,0.486,0.226,-0.34,0.0359,-0.44
1506.0,0.789,0.438,0.285,-0.34,-0.0078,-0.37
1506.25,0.74,0.429,0.238,-0.39,-0.02,-0.42
1506.5,0.74,0.47,0.235,-0.39,0.0181,-0.42
1506.75,0.742,0.485,0.226,-0.39,0.0227,-0.43
1507.0,0.742,0.442,0.225,-0.39,-0.018,-0.43
1507.25,0.749,0.421,0.238,-0.39,-0.052,-0.43
1507.5,0.75,0.469,0.285,-0.39,0.000357,-0.38
1507.75,0.75,0.454,0.321,-0.39,-0.014,-0.33
1508.0,0.75,0.467,0.243,-0.39,0.017,-0.42
1508.25,0.75,0.466,0.228,-0.39,0.00448,-0.43
1508.5,0.762,0.462,0.22,-0.37,0.0035,-0.44
1508.75,0.79,0.424,0.232,-0.34,-0.026,-0.43
1509.0,0.79,0.423,0.278,-0.34,-0.036,-0.37
1509.25,0.79,0.543,0.226,-0.34,0.0557,-0.43
1509.5,0.79,0.46,0.249,-0.34,-2.4e-19,-0.4
1509.75,0.79,0.421,0.228,-0.34,-0.04,-0.44
1510.0,0.79,0.457,0.245,-0.34,-0.0056,-0.41
1510.25,0.774,0.453,0.241,-0.36,-0.014,-0.42
1510.5,0.75,0.436,0.27,-0.39,-0.014,-0.38
1510.75,0.75,0.478,0.25,-0.39,0.0236,-0.4
1511.0,0.75,0.525,0.282,-0.39,0.0771,-0.38
1511.25,0.75,0.486,0.296,-0.39,0.046,-0.34
1511.5,0.75,0.48,0.218,-0.39,0.0448,-0.42
1511.75,0.75,0.473,0.25,-0.39,0.0476,-0.39
1512.0,0.75,0.492,0.284,-0.38,0.0683,-0.35
1512.25,0.75,0.446,0.25,-0.39,0.0174,-0.39
1512.5,0.75,0.461,0.226,-0.39,0.0486,-0.4
1512.75,0.777,0.485,0.229,-0.36,0.058,-0.4
1513.0,0.79,0.435,0.234,-0.34,0.0127,-0.41
1513.25,0.79,0.465,0.234,-0.34,0.0426,-0.41
1513.5,0.79,0.52,0.284,-0.33,0.114,-0.35
1513.75,0.79,0.5,0.223,-0.32,0.101,-0.41
1514.0,0.791,0.497,0.248,-0.32,0.0962,-0.37
1514.25,0.791,0.504,0.271,-0.32,0.107,-0.36
1514.5,0.788,0.517,0.303,-0.32,0.119,-0.32
1514.75,0.75,0.473,0.257,-0.37,0.0763,-0.37
1515.0,0.75,0.451,0.282,-0.38,0.044,-0.34
1515.25,0.75,0.49,0.231,-0.39,0.0766,-0.41
1515.5,0.75,0.477,0.243,-0.39,0.0454,-0.38
1515.75,0.75,0.458,0.223,-0.39,0.0468,-0.41
1516.0,0.75,0.507,0.224,-0.37,0.11,-0.4
1516.25,0.75,0.485,0.25,-0.37,0.0856,-0.37
1516.5,0.75,0.469,0.272,-0.37,0.0704,-0.35
1516.75,0.75,0.498,0.262,-0.37,0.106,-0.36
1517.0,0.76,0.538,0.225,-0.36,0.152,-0.4
1517.25,0.791,0.503,0.241,-0.32,0.116,-0.38
1517.5,0.791,0.507,0.216,-0.32,0.116,-0.41
1517.75,0.791,0.483,0.259,-0.32,0.0917,-0.36
1518.0,0.79,0.472,0.318,-0.32,0.0869,-0.3
1518.25,0.791,0.458,0.285,-0.32,0.0711,-0.33
1518.5,0.79,0.444,0.239,-0.34,0.031,-0.4
1518.75,0.817,0.554,0.619,-0.36,0.0996,-0.38
1519.0,1.11,1.01,1.82,-0.1,0.347,0.00261
1519.25,0.846,0.919,1.63,-0.36,0.0357,-0.29
1519.5,2.1,2.14,2.87,-0.021,0.499,0.504
1519.75,2.21,2.7,2.98,-0.014,0.416,0.509
1520.0,0.951,1.53,1.68,-0.27,0.075,0.0872
1520.25,1.15,1.68,0.908,-0.1,0.238,0.196
1520.5,0.961,1.43,0.74,-0.29,-0.0026,-0.0087
1520.75,1.23,1.74,1.04,-0.034,0.28,0.341
1521.0,0.938,1.41,0.745,-0.29,-0.063,0.0296
