Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,6.44,11.7,6.73,1.67,4.15,2.58
1416.25,7.28,10.4,6.57,2.12,3.12,2.91
1416.5,8.79,9.62,9.2,2.96,2.32,3.33
1416.75,7.92,9.96,8.27,1.79,3.31,2.82
1417.0,7.76,8.54,9.65,2.14,2.12,3.1
1417.25,8.11,13.6,9.32,2.2,4.73,3.09
1417.5,7.19,10.4,10.4,1.81,3.18,3.58
1417.75,7.21,9.07,8.35,1.58,2.12,2.98
1418.0,7.11,11.3,9.13,1.89,3.7,3.23
1418.25,8.36,9.94,7.74,1.99,2.7,3.04
1418.5,11.7,9.64,7.53,1.97,2.54,2.83
1418.75,10.7,9.7,7.94,2.03,2.66,3.56
1419.0,7.15,10.1,7.54,2.02,3.02,3.13
1419.25,6.8,9.73,7.54,1.97,2.85,3.1
1419.5,7.11,9.54,6.63,1.91,2.61,2.64
1419.75,7.24,9.7,8.07,2.16,2.74,2.73
1420.0,7.2,9.17,6.68,1.72,2.01,2.65
1420.25,7.12,8.65,7.73,1.98,1.96,2.91
1420.5,7.48,9.08,6.96,1.96,2.51,2.86
1420.75,7.48,8.87,7.32,2.01,2.35,3.09
1421.0,7.57,8.84,7.22,2.11,2.48,2.74
1421.25,7.1,8.96,9.07,2.0,2.58,4.97
1421.5,6.76,8.68,7.79,1.93,2.32,3.14
1421.75,6.75,10.3,7.05,1.76,3.18,2.71
1422.0,7.24,10.4,7.98,2.16,3.08,3.16
1422.25,7.15,10.1,7.04,1.69,2.71,3.07
1422.5,9.49,9.78,7.98,2.25,2.75,3.27
1422.75,6.86,8.98,7.15,2.11,2.61,3.07
1423.0,7.17,9.41,7.39,2.04,3.08,3.17
1423.25,7.91,9.48,7.94,2.81,3.19,3.22
1423.5,6.72,8.76,6.95,1.86,2.7,3.03
1423.75,6.6,8.56,7.54,1.78,2.7,3.2
1424.0,11.9,7.52,6.38,4.58,1.98,2.56
1424.25,6.31,8.21,6.73,2.05,2.41,2.97
1424.5,6.86,7.52,6.53,2.4,2.23,3.28
1424.75,7.74,7.87,8.98,3.25,2.74,4.84
1425.0,5.83,7.32,8.33,1.95,2.45,4.74
1425.25,6.05,8.0,8.21,1.93,2.71,4.26
1425.5,5.45,6.81,6.12,1.93,2.42,2.55
1425.75,5.96,7.53,7.28,1.91,2.17,2.82
1426.0,5.42,8.35,6.9,1.61,2.1,3.13
1426.25,5.34,6.72,7.18,1.73,1.8,2.58
1426.5,5.89,8.64,8.67,1.76,2.72,2.89
1426.75,5.93,9.63,7.51,1.92,2.98,2.94
1427.0,5.95,10.5,6.55,1.82,4.31,2.94
1427.25,6.97,8.45,6.83,1.67,2.35,2.84
1427.5,10.3,9.2,6.53,3.56,3.22,3.28
1427.75,8.68,7.15,6.45,3.02,2.35,2.66
1428.0,7.67,7.22,6.73,2.26,2.55,3.05
1428.25,6.29,6.43,8.67,1.7,2.42,3.55
1428.5,9.17,6.62,10.9,2.12,2.29,3.49
1428.75,7.85,6.44,9.54,2.03,2.12,3.45
1429.0,8.5,6.5,8.72,2.51,2.34,3.5
1429.25,10.3,6.21,7.63,2.72,2.21,3.04
1429.5,7.96,6.59,9.05,2.21,2.1,3.42
1429.75,9.6,5.68,8.7,2.48,2.13,3.46
1430.0,7.52,7.38,8.74,2.33,2.35,3.33
1430.25,6.34,6.57,11.0,2.25,2.17,3.65
1430.5,6.63,9.18,8.16,2.45,3.87,3.37
1430.75,5.85,8.31,9.83,1.73,2.83,3.16
1431.0,6.14,7.38,11.7,1.9,2.51,3.44
1431.25,5.4,7.06,11.0,1.6,2.74,3.37
1431.5,5.71,8.64,10.1,1.76,3.2,3.39
1431.75,5.19,7.71,9.5,1.83,2.41,3.33
1432.0,4.68,5.93,9.31,1.71,2.37,3.78
1432.25,5.57,5.56,8.32,1.62,2.8,3.57
1432.5,7.6,5.47,8.07,2.64,2.34,3.24
1432.75,8.21,6.51,8.42,2.8,2.78,3.33
1433.0,7.73,6.18,10.9,2.0,2.64,3.68
1433.25,7.81,6.19,8.88,2.48,2.27,3.01
1433.5,11.2,6.14,8.04,3.59,2.31,3.11
1433.75,7.84,6.89,7.72,2.33,2.35,2.71
1434.0,7.98,8.03,8.69,2.32,2.47,3.51
1434.25,7.95,7.85,9.86,2.76,2.55,4.41
1434.5,8.65,8.41,6.39,3.26,3.04,2.0
1434.75,8.63,10.1,8.0,3.49,3.31,2.38
1435.0,9.62,11.1,7.75,3.69,4.21,2.88
1435.25,8.31,8.82,6.89,3.92,3.06,2.24
1435.5,7.9,9.42,8.78,2.08,3.48,2.85
1435.75,6.8,9.54,10.5,1.71,3.09,2.92
1436.0,7.59,8.97,8.64,2.53,3.23,2.44
1436.25,8.06,11.9,11.4,3.08,4.81,3.48
1436.5,5.48,11.3,9.09,1.54,4.6,3.67
1436.75,5.95,9.71,6.25,1.61,3.6,2.92
1437.0,7.51,8.59,6.06,1.41,2.88,3.46
1437.25,6.49,8.86,6.38,1.3,2.87,3.19
1437.5,7.35,10.7,8.2,1.91,3.71,4.02
1437.75,6.89,10.8,6.44,2.3,3.84,2.81
1438.0,6.34,9.25,6.78,2.04,2.54,3.01
1438.25,10.2,8.4,8.5,3.5,2.33,3.32
1438.5,9.16,7.54,6.63,2.81,2.19,2.88
1438.75,7.31,6.93,8.25,2.03,2.54,2.97
1439.0,7.35,6.93,9.18,2.33,2.52,3.47
1439.25,9.57,7.03,7.98,2.13,2.5,3.04
1439.5,7.85,7.3,7.92,2.1,3.06,2.97
1439.75,7.06,7.86,7.9,1.89,3.14,3.58
1440.0,6.76,7.19,8.37,1.89,2.54,4.81
1440.25,6.26,7.67,8.99,1.54,3.06,2.96
1440.5,6.6,9.15,7.66,1.93,4.36,2.89
1440.75,7.47,7.12,9.52,2.63,2.88,2.49
1441.0,8.0,7.26,8.95,3.24,2.95,2.85
1441.25,6.54,7.5,7.25,1.88,3.2,2.99
1441.5,5.92,7.03,8.19,1.5,2.8,3.13
1441.75,6.31,6.98,7.28,1.91,2.96,2.88
1442.0,6.59,6.99,6.59,2.23,2.95,3.15
1442.25,7.37,6.91,6.69,2.17,2.9,2.84
1442.5,10.7,6.64,6.23,1.95,2.54,2.81
1442.75,8.3,6.28,7.44,2.18,2.26,3.38
1443.0,6.35,6.55,6.53,2.06,2.51,3.04
1443.25,6.09,6.82,7.57,2.07,2.86,3.97
1443.5,6.44,6.64,7.15,2.25,2.72,3.86
1443.75,5.53,6.71,7.36,1.27,2.64,4.19
1444.0,6.4,6.76,7.57,1.85,2.7,3.59
1444.25,6.04,6.7,6.37,1.86,2.76,3.2
1444.5,6.08,7.85,8.27,2.03,3.1,4.55
1444.75,6.22,8.23,6.34,2.05,2.81,3.17
1445.0,6.05,7.88,6.71,1.89,2.29,3.38
1445.25,5.77,7.98,6.26,1.84,2.47,3.0
1445.5,6.03,8.15,5.91,2.01,2.65,2.7
1445.75,5.73,8.14,6.63,1.85,2.8,3.0
1446.0,5.61,8.53,5.85,1.38,3.4,2.95
1446.25,5.89,8.32,6.7,1.8,3.25,3.07
1446.5,5.62,7.98,5.54,1.61,2.9,3.07
1446.75,6.13,8.15,6.03,2.44,3.09,2.98
1447.0,5.6,9.25,6.18,2.14,4.12,2.6
1447.25,5.27,8.19,5.67,1.86,2.61,2.66
1447.5,5.44,10.2,5.6,2.19,3.47,2.76
1447.75,5.97,7.69,6.4,2.24,2.37,2.89
1448.0,5.3,8.37,6.18,2.04,2.59,3.02
1448.25,4.85,8.51,6.82,1.68,3.07,2.81
1448.5,4.66,8.24,7.55,1.49,2.76,4.01
1448.75,6.12,8.67,6.22,2.18,2.92,2.39
