Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,1.95,1.56,2.7,0.705,1.09,0.166
1416.25,2.02,1.42,2.68,0.758,0.901,0.155
1416.5,2.11,1.34,2.8,0.943,0.756,0.272
1416.75,1.97,1.42,2.99,0.845,0.788,0.585
1417.0,2.06,1.54,2.86,0.799,0.975,0.448
1417.25,2.32,1.53,2.75,1.03,1.02,0.275
1417.5,2.09,1.5,2.73,0.887,1.02,0.246
1417.75,2.1,1.51,2.77,0.952,1.06,0.328
1418.0,2.14,1.45,2.77,0.924,0.991,0.341
1418.25,2.19,1.47,2.76,0.943,1.02,0.329
1418.5,2.08,1.48,2.83,0.985,0.988,0.419
1418.75,2.24,1.61,2.63,1.07,1.14,0.252
1419.0,2.26,1.54,2.54,1.03,1.11,0.319
1419.25,2.26,1.52,2.66,1.06,1.16,0.154
1419.5,1.97,1.49,2.82,0.869,1.0,0.403
1419.75,1.92,1.5,2.87,0.791,1.04,0.496
1420.0,2.05,1.44,2.84,0.899,0.975,0.395
1420.25,1.81,1.46,2.86,0.645,0.883,0.454
1420.5,1.93,1.59,2.91,0.772,1.02,0.548
1420.75,1.99,1.46,2.93,0.905,0.875,0.473
1421.0,2.06,1.54,2.73,0.808,1.06,0.326
1421.25,1.88,1.41,2.73,0.724,0.918,0.303
1421.5,2.03,1.53,2.7,0.86,1.07,0.282
1421.75,2.21,1.42,2.7,0.959,0.938,0.232
1422.0,2.09,1.5,2.78,0.893,1.04,0.379
1422.25,1.99,1.58,2.82,0.79,1.07,0.486
1422.5,1.92,1.68,2.67,0.698,1.22,0.416
1422.75,2.3,1.52,2.69,1.06,1.08,0.523
1423.0,2.09,1.56,2.84,0.971,1.12,0.506
1423.25,2.01,1.45,2.84,0.841,0.913,0.457
1423.5,2.05,1.52,2.72,0.87,1.06,0.371
1423.75,2.23,1.54,2.71,1.03,1.1,0.327
1424.0,2.16,1.43,2.58,0.962,0.943,0.13
1424.25,2.1,1.5,2.26,0.879,0.982,0.14
1424.5,2.01,1.4,2.68,0.722,0.841,0.252
1424.75,2.06,1.43,2.84,0.892,0.903,0.44
1425.0,2.1,1.56,2.71,0.88,1.09,0.3
1425.25,2.01,1.6,2.7,0.832,1.12,0.315
1425.5,2.05,1.57,2.78,0.766,1.08,0.454
1425.75,2.05,1.53,2.62,0.86,1.02,0.475
1426.0,1.9,1.5,2.96,0.793,0.866,0.609
1426.25,1.94,1.59,2.89,0.778,1.06,0.518
1426.5,2.0,1.42,2.76,0.773,0.887,0.277
1426.75,2.1,1.63,2.69,0.736,1.14,0.204
1427.0,2.11,1.43,2.68,0.918,0.972,0.141
1427.25,2.04,1.48,2.73,0.826,0.993,0.224
1427.5,2.17,1.52,2.75,0.881,1.08,0.246
1427.75,2.09,1.56,2.71,0.821,1.1,0.211
1428.0,2.08,1.62,3.02,0.959,1.05,0.578
1428.25,2.02,1.7,3.02,0.89,1.19,0.638
1428.5,2.24,1.51,2.89,0.987,1.0,0.376
1428.75,2.01,1.64,2.91,0.836,1.12,0.486
1429.0,2.01,1.47,2.82,0.774,0.955,0.325
1429.25,2.17,1.49,2.75,0.957,0.951,0.184
1429.5,2.0,1.56,2.71,0.665,1.04,0.193
1429.75,2.05,1.48,2.82,0.812,0.878,0.282
1430.0,2.01,1.65,2.92,0.845,0.985,0.402
1430.25,2.04,1.48,3.0,0.738,0.824,0.501
1430.5,2.0,1.39,3.16,0.87,0.734,0.672
1430.75,2.05,1.48,2.89,0.865,0.868,0.372
1431.0,1.95,1.4,2.8,0.747,0.775,0.275
1431.25,2.18,1.49,2.84,0.977,0.912,0.31
1431.5,2.14,1.53,2.78,0.896,0.963,0.247
1431.75,1.91,1.55,2.81,0.729,0.922,0.277
1432.0,1.95,1.54,2.89,0.742,0.927,0.373
1432.25,1.92,1.47,2.84,0.666,0.855,0.286
1432.5,2.04,1.43,2.84,0.737,0.776,0.216
