Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
1416.0,2.36,3.94,4.23,0.247,-1.0,0.215
1416.25,2.21,3.76,4.22,0.07,-1.2,0.257
1416.5,2.17,3.78,3.83,0.02,-0.99,-0.24
1416.75,2.12,3.64,3.84,-0.066,-1.1,-0.31
1417.0,2.16,3.6,3.96,-0.0026,-1.1,-0.11
1417.25,2.21,3.72,3.89,0.0889,-1.1,-0.18
1417.5,2.15,3.8,3.88,0.0238,-1.0,-0.17
1417.75,2.09,3.78,4.08,-0.048,-1.0,0.102
1418.0,2.04,3.86,4.16,-0.14,-0.95,0.177
1418.25,2.17,3.86,3.97,0.0353,-0.96,-0.064
1418.5,2.31,3.72,4.11,0.257,-1.1,0.14
1418.75,2.27,3.9,4.17,0.204,-0.89,0.195
1419.0,2.26,4.02,3.97,0.17,-0.86,-0.22
1419.25,2.21,4.01,3.9,0.0804,-0.93,-0.28
1419.5,2.18,4.04,4.03,0.0332,-0.83,-0.045
1419.75,2.27,4.07,4.1,0.175,-0.78,0.044
1420.0,2.29,4.15,4.12,0.197,-0.74,0.105
1420.25,2.08,3.96,4.12,-0.068,-0.89,0.11
1420.5,2.0,3.89,4.23,-0.17,-0.95,0.232
1420.75,2.2,3.76,4.11,0.0757,-1.0,0.0864
1421.0,2.24,3.67,3.97,0.147,-1.0,-0.12
1421.25,2.3,3.67,4.09,0.231,-1.1,0.0374
1421.5,2.27,3.82,3.97,0.148,-0.99,-0.073
1421.75,2.24,3.9,3.82,0.062,-0.9,-0.31
1422.0,2.33,3.83,3.97,0.188,-1.0,-0.17
1422.25,2.32,3.48,3.91,0.189,-0.97,-0.023
1422.5,2.37,2.18,3.53,0.254,-0.56,0.0014
1422.75,2.49,2.14,3.78,0.285,-0.49,0.0466
1423.0,2.47,2.09,4.14,0.138,-0.45,0.14
1423.25,2.43,2.26,4.25,0.122,-0.28,-0.057
1423.5,2.48,2.33,4.34,0.162,-0.33,-0.084
1423.75,2.48,2.25,4.21,0.172,-0.42,0.0324
1424.0,2.43,2.25,4.23,0.12,-0.42,0.0294
1424.25,2.38,2.22,4.05,0.0702,-0.41,-0.11
1424.5,2.37,2.14,4.01,0.0463,-0.48,-0.19
1424.75,2.36,2.1,4.1,0.057,-0.53,-0.025
1425.0,2.39,2.07,4.09,0.0758,-0.58,-0.029
1425.25,2.34,2.26,4.17,0.0257,-0.52,0.0607
1425.5,2.39,2.42,4.34,0.0943,-0.51,0.27
1425.75,2.37,2.34,4.14,0.064,-0.36,-0.059
1426.0,2.35,2.45,4.39,0.0553,-0.47,-0.24
1426.25,2.43,2.81,5.84,0.136,-0.58,0.0533
1426.5,2.53,2.88,5.9,0.252,-0.49,0.0921
1426.75,2.45,2.87,6.3,0.196,-0.52,0.148
1427.0,2.56,2.85,6.2,0.281,-0.54,0.116
1427.25,2.6,2.91,6.21,0.309,-0.48,0.199
1427.5,2.68,2.76,5.6,0.419,-0.67,0.0814
1427.75,2.79,2.28,4.19,0.58,-0.65,-0.059
1428.0,2.57,2.35,4.21,0.318,-0.29,0.0367
1428.25,2.26,2.33,4.24,-0.044,-0.36,0.0671
1428.5,2.25,2.24,4.09,-0.086,-0.53,-0.13
1428.75,2.23,2.23,4.02,-0.099,-0.53,-0.25
1429.0,2.32,2.24,4.22,0.037,-0.42,0.045
1429.25,2.29,2.19,4.17,0.00292,-0.46,0.011
1429.5,2.23,2.25,4.17,-0.057,-0.38,0.00182
1429.75,2.24,2.19,4.28,-0.074,-0.44,0.136
1430.0,2.11,2.14,4.15,-0.23,-0.48,-0.039
1430.25,2.17,2.11,4.1,-0.16,-0.53,-0.17
1430.5,2.28,2.12,4.15,-0.011,-0.54,-0.084
1430.75,2.33,2.37,4.29,0.0667,-0.29,-0.0028
1431.0,2.27,2.34,4.1,-0.041,-0.35,-0.077
1431.25,2.21,2.29,4.17,-0.14,-0.42,-0.13
1431.5,2.32,2.39,4.27,-0.00024,-0.43,0.044
1431.75,2.53,2.35,4.77,0.2,-0.48,-0.1
1432.0,2.73,2.21,5.26,0.3,-0.44,-0.12
1432.25,2.41,2.29,5.38,0.179,-0.31,0.0649
1432.5,2.47,2.2,5.33,0.245,-0.45,-0.0019
1432.75,2.49,2.18,4.58,0.156,-0.47,-0.1
1433.0,2.33,2.2,4.24,0.00935,-0.45,0.142
1433.25,2.38,2.14,4.07,0.0506,-0.5,-0.0043
1433.5,2.36,2.17,3.89,0.057,-0.45,-0.25
1433.75,2.44,2.2,4.02,0.141,-0.41,-0.096
1434.0,2.4,2.25,4.08,0.112,-0.37,0.0584
1434.25,2.43,2.22,3.94,0.129,-0.4,-0.22
1434.5,2.31,2.09,3.88,-0.018,-0.57,-0.19
1434.75,2.4,2.07,3.84,0.0666,-0.72,-0.024
1435.0,2.34,3.16,3.79,0.127,-0.7,-0.16
1435.25,2.27,3.83,3.92,0.106,-1.1,-0.15
1435.5,2.29,3.96,4.11,0.12,-0.86,0.131
1435.75,2.19,4.03,3.96,-0.033,-0.82,-0.043
1436.0,2.17,3.95,3.87,-0.032,-0.91,-0.15
1436.25,2.15,3.99,4.09,-0.036,-0.86,0.131
1436.5,2.21,3.92,4.05,0.0388,-0.92,0.109
1436.75,2.22,3.88,3.86,0.0566,-0.96,-0.15
1437.0,2.11,3.86,3.95,-0.088,-0.9,-0.021
1437.25,2.1,3.92,4.11,-0.1,-0.95,0.178
1437.5,2.15,3.91,3.92,-0.041,-0.87,-0.087
1437.75,2.19,3.97,4.0,0.0106,-0.91,0.00851
1438.0,2.34,3.88,3.88,0.203,-1.1,-0.12
1438.25,2.29,3.87,3.87,0.143,-1.0,-0.15
1438.5,2.25,3.82,3.88,0.073,-1.0,-0.11
1438.75,2.28,3.78,3.92,0.092,-1.1,-0.063
1439.0,2.35,4.01,3.9,0.183,-0.91,-0.26
1439.25,2.43,4.16,3.81,0.279,-0.7,-0.26
1439.5,2.52,3.99,3.9,0.375,-0.87,-0.066
1439.75,2.48,3.88,4.08,0.295,-0.96,0.114
1440.0,2.46,3.89,4.01,0.287,-0.97,0.0418
1440.25,2.34,3.84,4.01,0.15,-1.0,0.0715
1440.5,2.29,3.92,4.05,0.0954,-0.92,0.117
1440.75,2.34,3.78,4.06,0.134,-0.99,0.127
1441.0,2.36,3.88,3.92,0.184,-1.0,-0.0077
1441.25,2.41,4.11,4.03,0.26,-0.91,0.0977
1441.5,2.39,3.96,3.92,0.211,-0.9,-0.035
1441.75,2.3,3.86,3.91,0.106,-1.0,-0.0034
1442.0,2.32,3.89,3.86,0.132,-0.99,-0.15
1442.25,2.37,3.72,3.87,0.209,-1.2,-0.18
1442.5,2.32,3.72,4.09,0.143,-1.2,0.135
1442.75,2.35,3.8,3.9,0.153,-1.1,-0.09
1443.0,2.37,4.03,3.91,0.186,-0.88,-0.12
1443.25,2.39,3.97,4.04,0.207,-0.93,-0.073
1443.5,2.44,3.94,3.82,0.297,-0.95,-0.23
