Hora_decimal,P_3f,Q_3f
0.0,20.584503473513514,8.378594808648648
0.25,21.022161517500003,8.224136288999999
0.5,20.13274000008299,7.782909732746887
0.75,18.516611332710276,8.227520866682243
1.0,20.11380297935025,7.33186246515533
1.25,19.50225597711246,7.386346480705166
1.5,19.637598661549585,7.839270217450414
1.75,20.675811527723077,8.618448993507693
2.0,19.023317732351092,8.316208189523511
2.25,18.012101227952183,7.365293707303534
2.5,18.69997221,6.6368124099
2.75,19.11486124598131,7.375406317205608
3.0,18.955780673225807,7.1080573671290335
3.25,19.372944813785193,7.516685726361835
3.5,19.973919841598747,6.2853085175727275
3.75,19.25388765,7.735109553000001
4.0,19.936705990569948,7.191617558637824
4.25,19.1207349,7.711142057999999
4.5,19.132964812247902,8.11287845084874
4.75,18.241758557052634,7.8715813104947365
5.0,19.61757343401718,7.153482894708915
5.25,18.185192606717727,7.7666804487964995
5.5,16.63344153,7.589174138999999
5.75,17.20171973519112,6.916904785342787
6.0,17.236586778721808,6.9089471303909775
6.25,15.233834742772277,7.780505412341584
6.5,16.102338408043742,7.582268316422843
6.75,17.656332879626866,7.262295399425374
7.0,18.070278618792454,7.799215818871697
7.25,18.482634313163263,8.735885622000001
7.5,19.074204242770353,7.012584225601458
7.75,20.066103087239263,7.69351688171779
8.0,19.12558653846926,7.759739971603512
8.25,21.54944106,9.000593289000001
8.5,20.71668452269962,9.199153910019012
8.75,22.076232541332487,9.916602424823605
9.0,22.35403788529625,9.097811863237
9.25,22.83133189460377,9.795271679332075
9.5,22.611364994382022,10.287995197775283
9.75,23.713981381001233,9.881588501721877
10.0,22.43643769568098,10.11945607855951
10.25,24.50530900040146,10.37554996769343
10.5,21.3130213068371,9.776317461495838
10.75,21.74166812512635,9.752359935552345
11.0,23.512971445684453,10.370995213218098
11.25,23.559358542797202,10.562793495734265
11.5,24.381730153498186,10.421941233202652
11.75,24.61728042,10.984036653
12.0,22.913812905,11.788251949615384
12.25,25.12881726635255,11.096136506554325
12.5,24.729128730000003,11.268983538
12.75,25.853215772597114,10.99956749517869
13.0,25.206542372939936,11.204449493272918
13.25,25.18184808,11.606126301
13.5,25.29265018982143,11.462647079691966
13.75,25.837049978780488,11.150929152
14.0,26.38022283,10.903612392
14.25,27.37087929,12.782664
14.5,27.48134801312102,12.501515502152868
14.75,25.14989142,10.962732212999999
15.0,26.412750144642853,12.167436753813025
15.25,25.621459128186526,10.858602623036269
15.5,25.00675424972477,10.265129618073393
15.75,24.968673377614675,10.72972385878899
16.0,26.373946214215383,11.94087313390154
16.25,24.33499659,10.761937865999998
16.5,24.502901413598412,10.619919207644134
16.75,24.984323046613227,10.06680579603006
17.0,23.749039527128613,9.959132721580259
17.25,25.112480823360002,10.121027875704
17.5,24.271083270000002,10.717198542
17.75,22.73035682142,10.743083436600001
18.0,24.776912291382352,10.543035267167648
18.25,24.435038952908013,10.460761359756678
18.5,24.932129154935453,10.68193302955114
18.75,20.507181475239065,9.653885922634792
19.0,20.94266085642202,8.863548298165137
19.25,20.145300927,8.652088158000002
19.5,20.17281629561049,8.883483900211905
19.75,21.496839383142856,9.099481398
20.0,22.84368579,7.786240209000002
20.25,21.662440961351354,9.21502902975769
20.5,22.453960458821918,8.253598335854793
20.75,21.351267039878728,9.171228538125
21.0,22.802119298723206,8.2473170346822
21.25,21.628236741368717,9.446213142653633
21.5,21.02748228,9.672215759999998
21.75,22.881917866660416,8.25769687393621
22.0,22.56317059235294,9.109805831470586
22.25,20.99972964200191,9.84580429650143
22.5,21.35237499,8.487688896000002
22.75,19.65025582451895,8.178524514918367
23.0,21.38380058578896,7.885555919215874
23.25,20.621884065667313,7.3626182117843335
23.5,20.047737092042805,7.2985861367159535
23.75,20.442163677705885,7.91824419017647
24.0,21.21729877731109,8.262841334467126
24.25,20.78388472195946,8.139090883673745
24.5,21.04122926118164,7.52456280731836
24.75,21.394255690898436,7.621668611279297
25.0,19.786498650000002,7.218476883000002
25.25,20.74501826319403,7.518291829298507
25.5,19.77052032,8.531362998
25.75,19.9729125,7.838436086999999
26.0,19.834295850089553,7.582438332223881
26.25,21.13635469833169,7.554116978440278
26.5,20.803196209090906,7.842675923181818
26.75,19.73862254161809,8.155310191190955
27.0,19.42964928,8.348677425
27.25,18.86441924954128,8.270988971165137
27.5,19.791216061714284,8.111143788612244
27.75,20.929342065930822,8.290361667808748
28.0,21.613093661328676,7.497968362822178
28.25,20.974221179999994,8.829625157999999
28.5,20.767243960360364,7.601600662711711
28.75,19.3027076268693,7.854718766142857
29.0,20.69991011014374,8.449872421342915
29.25,21.12064831879222,7.204285007705222
29.5,19.77148666063291,7.557450074943039
29.75,19.71725922,7.124737347000001
30.0,17.59023565761468,7.876908680655964
30.25,18.35913752569966,8.112428999692833
30.5,18.68762531863636,7.502697480272727
30.75,19.92433906700864,8.196264402920088
31.0,20.37839793931238,8.770255250499018
31.25,20.52554633027027,9.084205786378378
