Hora_decimal,P_3f,Q_3f
0.0,4.9821800000000005,-0.9576
0.25,4.36107,-0.6024900000000001
0.5,5.312020000000001,-0.4269300000000001
0.75,4.17487,-0.8368360000000001
1.0,5.0167600000000006,-1.1278400000000002
1.25,3.4486900000000005,-0.51205
1.5,3.4540100000000002,-0.44355500000000003
1.75,2.5296600000000002,-0.821408
2.0,3.60563,-0.7128800000000001
2.25,3.3755399999999995,-0.3644199999999999
2.5,5.6551599999999995,-0.5918499999999999
2.75,4.11103,-0.931931
3.0,5.14444,-0.8645000000000002
3.25,3.7266600000000007,-1.1704
3.5,4.7747,-0.69293
3.75,4.87711,-0.34181000000000006
4.0,4.378360000000001,-0.7392140000000001
4.25,4.345110000000001,-1.1650800000000001
4.5,4.94627,-0.7328300000000002
4.75,4.79465,-0.611002
5.0,4.077780000000001,-0.7820400000000001
5.25,4.69224,-0.9044000000000001
5.5,4.451510000000001,-0.8367030000000001
5.75,5.13779,-0.89509
6.0,4.36373,-0.8985479999999999
6.25,4.738790000000001,-1.1039
6.5,4.539290000000001,-1.2289200000000005
6.75,4.698890000000001,-1.0174500000000002
7.0,4.690910000000001,-0.6995800000000001
7.25,2.6999,-1.08927
7.5,3.0536800000000004,-1.6492
7.75,3.63755,-0.8458800000000002
8.0,4.023250000000001,-0.6524980000000002
8.25,3.843700000000001,-0.8538600000000002
8.5,3.6774500000000008,-0.892696
8.75,4.294570000000001,-1.057749
9.0,5.14444,-1.2089699999999999
9.25,5.375860000000001,-1.0733100000000002
9.5,5.44236,-0.931
9.75,5.66979,-0.8605100000000001
10.0,5.92914,-0.7022400000000001
10.25,5.730970000000001,-0.4588500000000002
10.5,5.33729,-0.81928
10.75,5.17636,-1.5294999999999999
11.0,5.089910000000001,-1.1305000000000003
11.25,5.593980000000001,-0.6384
11.5,6.284249999999999,-0.7909510000000001
11.75,6.55291,-0.882056
12.0,5.873280000000001,-0.3777200000000001
12.25,5.99165,-0.8778000000000002
12.5,5.5062,-1.2039160000000002
12.75,5.374530000000001,-0.9804760000000002
13.0,5.85865,-0.65037
13.25,5.738950000000001,-0.6384
13.5,5.6684600000000005,-0.7437360000000001
13.75,5.94111,-0.7309680000000002
14.0,5.29473,-1.1886210000000001
14.25,5.3998,-1.18503
14.5,5.2229100000000015,-1.0639999999999998
14.75,5.09656,-1.0374
15.0,6.06347,-0.83125
15.25,5.85998,-0.32319000000000003
15.5,5.959730000000001,-0.6650000000000001
15.75,6.015590000000001,-1.5162
16.0,4.99681,-1.2635
16.25,6.29223,-0.74879
16.5,5.1072,-0.7075600000000001
16.75,5.14976,-0.853328
17.0,5.68442,-0.5125820000000001
17.25,5.394480000000001,-0.8797950000000001
17.5,5.222910000000001,-1.1340910000000002
17.75,5.6298900000000005,-1.10124
18.0,5.4968900000000005,-1.1690700000000003
18.25,5.095230000000001,-0.8512000000000001
18.5,5.600630000000001,-0.40565000000000007
18.75,5.957070000000001,-0.43623999999999996
19.0,5.120500000000002,-1.1837000000000002
19.25,5.07927,-1.1704
19.5,4.6004700000000005,-0.8954890000000003
19.75,4.829230000000001,-0.8618400000000003
20.0,5.0553300000000005,-0.8523571000000002
20.25,5.639200000000001,-0.55594
20.5,5.18301,-0.7667450000000001
20.75,4.6018,-0.6834870000000002
21.0,5.26813,-1.0906
21.25,5.216260000000001,-1.3566000000000003
21.5,5.10986,-0.72884
21.75,5.49556,-0.31388000000000005
22.0,5.4237400000000004,-0.7498540000000002
22.25,4.631060000000001,-1.197
22.5,4.738790000000001,-0.7009100000000001
22.75,5.108530000000001,-0.8328460000000002
23.0,4.906370000000001,-1.00548
23.25,4.873120000000001,-0.8926959999999999
23.5,4.95691,-0.55594
23.75,4.96888,-0.6623399999999998
24.0,5.55408,-0.7929460000000002
24.25,5.57802,-0.7847
24.5,4.620420000000001,-1.0108000000000001
24.75,4.9821800000000005,-0.86982
25.0,5.13114,-0.4389000000000001
25.25,5.373200000000001,-0.5586000000000001
25.5,4.277280000000001,-1.197
25.75,5.1072,-0.9216900000000001
26.0,5.14444,-0.50274
26.25,4.400970000000001,-0.9415070000000001
26.5,4.52998,-1.1186630000000002
26.75,5.4410300000000005,-0.5825400000000001
27.0,5.034050000000001,-0.5000800000000002
27.25,4.8811,-1.2103000000000002
27.5,4.89573,-0.9177000000000001
27.75,5.197640000000001,-0.40964
28.0,4.746770000000001,-0.6969200000000001
28.25,5.05799,-0.66101
28.5,5.292070000000001,-0.30856
28.75,4.270630000000001,-0.9081239999999999
29.0,5.575360000000001,-0.9247490000000002
29.25,5.5660500000000015,-0.9044000000000001
29.5,4.52998,-0.7660800000000002
29.75,4.862480000000001,-0.7062299999999999
30.0,5.156410000000001,-0.6024900000000001
30.25,4.30787,-1.0162397
30.5,4.6417,-1.5560999999999998
30.75,5.82141,-1.0252970000000001
31.0,5.07927,-0.7953400000000002
31.25,4.978190000000001,-1.1610900000000004
31.5,5.278770000000001,-1.2507320000000002
31.75,5.713680000000001,-0.873145
32.0,5.00479,-1.0945900000000002
32.25,5.257490000000001,-1.197
32.5,5.399800000000001,-1.2103000000000002
32.75,5.772200000000001,-0.858648
33.0,5.68309,-0.97622
33.25,6.01027,-0.4322500000000001
33.5,5.671120000000001,-0.48943999999999993
33.75,6.02756,-1.2635
34.0,6.55291,-1.04937
34.25,6.435870000000001,-0.56924
34.5,6.535620000000001,-0.6836200000000001
34.75,5.841360000000001,-1.231181
35.0,6.203120000000001,-0.7659470000000002
35.25,7.034369999999999,-0.50673
35.5,6.167210000000001,-0.9206259999999999
35.75,5.88525,-1.1039
36.0,6.139279999999999,-0.7608930000000002
36.25,6.4278900000000005,-0.7354900000000001
36.5,5.91451,-0.8897700000000002
36.75,6.40129,-0.78337
37.0,6.18583,-0.9576000000000002
37.25,6.04618,-1.01878
37.5,6.04352,-0.733096
37.75,5.96372,-0.5718999999999999
38.0,6.507690000000001,-1.0392620000000001
38.25,7.196630000000002,-0.8127630000000002
38.5,11.837000000000002,0.02926
38.75,10.892700000000001,-0.45486000000000004
39.0,10.493700000000002,-0.6378680000000001
39.25,9.3632,-0.6197800000000001
39.5,9.775500000000001,-0.28861000000000003
39.75,11.185300000000002,-0.07182
40.0,8.86046,-0.902139
40.25,9.5494,-1.215221
40.5,9.7888,-0.5278769999999999
40.75,10.400599999999999,-0.05426400000000001
41.0,10.8661,-0.4655
41.25,9.017400000000002,-0.5719000000000001
41.5,9.443000000000001,-0.7275100000000001
41.75,9.4696,-0.8985479999999999
42.0,10.6799,-0.4561899999999999
42.25,9.908500000000002,-0.26334
42.5,9.044,-0.2708811
42.75,9.2834,-0.22091300000000003
43.0,7.714,-1.1837000000000002
43.25,7.394800000000002,-1.129968
43.5,7.208600000000001,-0.7131460000000001
43.75,7.474600000000001,-0.4016600000000001
44.0,6.7963,-0.6743100000000003
44.25,7.408099999999999,-0.5539449999999999
44.5,6.836200000000001,-0.7301700000000001
44.75,6.703200000000001,-1.4364000000000001
45.0,6.9692,-0.9695700000000003
45.25,7.6608,-0.49077000000000004
45.5,7.088900000000001,-0.6469119999999999
45.75,6.7298,-0.67564
46.0,6.477099999999999,-0.7182000000000001
46.25,7.541099999999999,-0.63973
46.5,7.195300000000001,-0.5014099999999999
46.75,7.474600000000001,-0.8192800000000002
47.0,7.022400000000002,-0.931
47.25,7.341600000000001,-0.798
47.5,6.623400000000001,-0.8227380000000001
47.75,7.049000000000001,-0.20349
48.0,7.075600000000001,-0.49609000000000003
48.25,6.889400000000001,-1.1039
48.5,7.4613000000000005,-1.10922
48.75,6.1446000000000005,-0.594643
49.0,5.366550000000001,-0.49343000000000026
49.25,6.2776,-0.814093
49.5,7.2485,-0.8645000000000002
49.75,6.325480000000001,-0.6783000000000001
50.0,6.5968,-0.971565
50.25,6.463799999999999,-0.9496200000000002
50.5,6.118,-0.7847000000000002
50.75,4.9436100000000005,-1.204182
51.0,5.383840000000001,-1.0374
51.25,6.171200000000001,-1.04006
51.5,4.89174,-1.33798
51.75,6.08342,-0.98686
52.0,6.23238,-0.7808430000000001
52.25,5.758900000000001,-1.049769
52.5,4.74278,-1.4098000000000002
52.75,5.80545,-0.7674100000000001
53.0,5.7322999999999995,-0.5014099999999999
53.25,5.453,-0.7408100000000002
53.5,6.342770000000001,-0.8645000000000002
53.75,5.5461,-0.7448
54.0,5.58866,-0.856254
54.25,5.905200000000001,-0.5107200000000002
54.5,7.075600000000001,-0.3325
54.75,5.0034600000000005,-1.3965
55.0,5.04336,-1.31138
55.25,7.3283000000000005,-0.44820999999999983
55.5,7.5809999999999995,-0.4269300000000001
55.75,6.9958,-0.868889
56.0,6.9825,-0.82593
56.25,5.67644,-0.55195
56.5,12.927600000000002,-0.3364899999999999
56.75,13.422360000000001,0.2207799999999999
57.0,12.885040000000004,0.3963400000000001
57.25,12.09369,-0.04389000000000014
57.5,12.37432,0.07248499999999987
57.75,13.113800000000001,-0.546497
58.0,12.92627,-1.1128110000000002
58.25,12.18413,-0.93632
58.5,13.116460000000002,-0.44688000000000017
58.75,13.59526,-0.6701870000000001
59.0,13.984950000000001,-0.22929199999999986
59.25,13.139070000000002,-0.4176200000000001
59.5,10.46178,-0.93898
59.75,7.12082,-0.5226899999999999
60.0,8.228710000000001,-0.21944999999999987
60.25,7.43204,-0.76475
60.5,7.539770000000002,-0.7208600000000002
60.75,7.7565599999999995,-0.32984
61.0,7.82971,-0.8551899999999999
61.25,7.36687,-0.7261799999999997
61.5,7.30702,-0.61446
61.75,7.989309999999999,-0.6144600000000002
62.0,7.20461,-0.7102200000000001
62.25,7.777840000000001,-0.552615
62.5,7.54243,-0.9442999999999999
62.75,7.34692,-0.8911000000000002
63.0,7.56637,-0.34713
63.25,7.440019999999999,-0.49875
63.5,7.276430000000001,-0.98553
63.75,7.79513,-0.645449
64.0,7.517160000000001,-0.66367
64.25,7.50519,-0.6144600000000001
64.5,6.6034500000000005,-0.6423900000000002
64.75,7.6980400000000015,-0.9296700000000001
65.0,6.6034500000000005,-0.7966700000000001
65.25,7.192640000000001,-0.55594
65.5,6.8907300000000005,-1.0546900000000001
65.75,6.679260000000001,-1.0477740000000002
66.0,7.78981,-0.5027399999999999
66.25,7.5131700000000015,-0.43490999999999985
66.5,7.122150000000001,-0.9163700000000001
66.75,6.75241,-0.8804599999999999
67.0,6.9958,-0.6415919999999999
67.25,6.3441,-0.84455
67.5,6.849500000000001,-0.7767200000000002
67.75,7.267120000000001,-0.61712
