Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",47929.0,6029.0,2382.0,2416.0,54056.0,8402.0,2864.0,2895.0,0.0,0.0,2627.0,2278.0,4156.0,9976.0,110.0,274.0,217.0,-832.0,3939.0,10808.0,17.0,95.0,60.0,4095.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,4156.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,54056.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",4030.0,291.0,1422.0,1425.0,3902.0,489.0,1337.0,1349.0,0.0,0.0,189.0,164.0,292.0,689.0,98.0,232.0,9.0,-87.0,283.0,776.0,3.0,94.0,4.0,287.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,3902.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",29464.0,3453.0,2121.0,2138.0,32821.0,4592.0,2492.0,2510.0,0.0,0.0,1321.0,1146.0,2100.0,5054.0,107.0,266.0,126.0,-364.0,1975.0,5418.0,13.0,95.0,36.0,2064.0,36.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,32821.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",3625.0,248.0,1299.0,1301.0,3525.0,449.0,1233.0,1245.0,0.0,0.0,189.0,164.0,291.0,687.0,98.0,233.0,7.0,-90.0,283.0,777.0,3.0,95.0,3.0,287.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,3525.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",75259.0,8549.0,2542.0,2557.0,84803.0,12576.0,2981.0,2996.0,0.0,0.0,4346.0,3768.0,6836.0,16402.0,109.0,275.0,318.0,-1480.0,6517.0,17882.0,17.0,95.0,81.0,6755.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,6836.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,6517.0,0.0,0.0,0.0,0.0,0.0,0.0,84803.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",4113.0,254.0,1404.0,1405.0,4019.0,450.0,1492.0,1502.0,0.0,0.0,189.0,164.0,292.0,690.0,98.0,234.0,9.0,-86.0,283.0,776.0,4.0,94.0,4.0,288.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",34406.0,3616.0,2617.0,2631.0,37744.0,4690.0,3031.0,3050.0,0.0,0.0,1320.0,1145.0,2115.0,5104.0,109.0,273.0,146.0,-299.0,1969.0,5403.0,16.0,95.0,46.0,2069.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,37744.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",4220.0,268.0,1439.0,1443.0,4092.0,465.0,1562.0,1572.0,0.0,0.0,189.0,164.0,292.0,690.0,98.0,234.0,9.0,-86.0,283.0,775.0,4.0,94.0,4.0,287.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,4092.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",34710.0,3398.0,2460.0,2474.0,37372.0,4520.0,2830.0,2844.0,0.0,0.0,1320.0,1145.0,2103.0,5056.0,108.0,270.0,134.0,-347.0,1969.0,5403.0,15.0,95.0,45.0,2058.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,2103.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,37372.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",4283.0,386.0,1462.0,1465.0,4186.0,580.0,1585.0,1601.0,0.0,0.0,189.0,164.0,292.0,691.0,98.0,235.0,10.0,-83.0,282.0,774.0,4.0,94.0,4.0,288.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.0,0.0,0.0,0.0,0.0,0.0,0.0
S00010_FORA_PONTA,0, ,209.0," ""GERAL""       ",35598.0,3756.0,2569.0,2585.0,38908.0,4809.0,3046.0,3060.0,0.0,0.0,1319.0,1145.0,2120.0,5119.0,109.0,274.0,152.0,-279.0,1968.0,5399.0,17.0,95.0,48.0,2072.0,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0,0.0,0.0,38908.0,0.0,0.0,0.0,0.0,0.0,0.0
S00011_PONTA,0, ,212.0," ""GERAL""       ",4409.0,350.0,1492.0,1498.0,4310.0,542.0,1646.0,1657.0,0.0,0.0,189.0,164.0,293.0,692.0,99.0,236.0,10.0,-82.0,282.0,774.0,5.0,94.0,5.0,288.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,4310.0,0.0,0.0,0.0,0.0,0.0,0.0
S00012_FORA_PONTA,0, ,233.0," ""GERAL""       ",37251.0,4641.0,2637.0,2653.0,40160.0,5670.0,3006.0,3036.0,0.0,0.0,1319.0,1144.0,2127.0,5133.0,110.0,278.0,163.0,-255.0,1964.0,5388.0,18.0,94.0,58.0,2069.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,40160.0,0.0,0.0,0.0,0.0,0.0,0.0
S00013_PONTA,0, ,236.0," ""GERAL""       ",4972.0,676.0,1850.0,1873.0,4822.0,858.0,1917.0,1946.0,0.0,0.0,188.0,164.0,295.0,700.0,100.0,240.0,14.0,-71.0,281.0,771.0,7.0,94.0,7.0,288.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,4822.0,0.0,0.0,0.0,0.0,0.0,0.0
S00014_FORA_PONTA,0, ,305.0," ""GERAL""       ",99798.0,11426.0,2499.0,2516.0,108144.0,15213.0,2938.0,2956.0,0.0,0.0,4339.0,3764.0,6884.0,16554.0,109.0,277.0,399.0,-1239.0,6485.0,17793.0,16.0,95.0,118.0,6766.0,118.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,6884.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,6485.0,0.0,0.0,0.0,0.0,0.0,0.0,108144.0,0.0,0.0,0.0,0.0,0.0,0.0
S00015_PONTA,0, ,308.0," ""GERAL""       ",4479.0,368.0,1526.0,1531.0,4393.0,560.0,1700.0,1710.0,0.0,0.0,189.0,164.0,293.0,692.0,99.0,236.0,10.0,-81.0,282.0,774.0,5.0,94.0,5.0,288.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.0,0.0,0.0,0.0,0.0,0.0,0.0
