Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",69468.0,8775.0,5074.0,5091.0,54270.0,8518.0,2867.0,2898.0,0.0,0.0,2620.0,2274.0,4701.0,12523.0,171.0,488.0,318.0,-648.0,4383.0,13171.0,70.0,106.0,128.0,4574.0,128.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,4701.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.0,0.0,0.0,0.0,0.0,0.0,0.0,54270.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,575.0,0.0,209.0,3975.0,528.0,1362.0,1375.0,0.0,0.0,189.0,164.0,345.0,943.0,116.0,316.0,24.0,-22.0,321.0,965.0,9.0,107.0,3.0,342.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",42535.0,4916.0,5089.0,5105.0,32958.0,4666.0,2494.0,2512.0,0.0,0.0,1317.0,1143.0,2400.0,6395.0,165.0,464.0,206.0,-199.0,2194.0,6594.0,64.0,106.0,85.0,2315.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,0.0,0.0,0.0,0.0,0.0,32958.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,515.0,0.0,196.0,3590.0,484.0,1257.0,1270.0,0.0,0.0,189.0,164.0,341.0,928.0,114.0,312.0,20.0,-38.0,321.0,966.0,7.0,107.0,2.0,339.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",101341.0,12497.0,5074.0,5086.0,84989.0,12677.0,2982.0,2998.0,0.0,0.0,4338.0,3764.0,7591.0,20147.0,167.0,472.0,325.0,-1686.0,7265.0,21833.0,66.0,106.0,144.0,7446.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,7591.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,7265.0,0.0,0.0,0.0,0.0,0.0,0.0,84989.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,540.0,0.0,211.0,4091.0,489.0,1519.0,1530.0,0.0,0.0,189.0,164.0,346.0,948.0,117.0,323.0,25.0,-18.0,321.0,966.0,10.0,107.0,3.0,344.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",47527.0,5084.0,5076.0,5089.0,37878.0,4763.0,3033.0,3052.0,0.0,0.0,1316.0,1143.0,2421.0,6450.0,166.0,471.0,233.0,-125.0,2188.0,6575.0,66.0,106.0,100.0,2321.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2421.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2188.0,0.0,0.0,0.0,0.0,0.0,0.0,37878.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,559.0,0.0,216.0,4166.0,504.0,1591.0,1602.0,0.0,0.0,189.0,164.0,347.0,951.0,118.0,326.0,26.0,-14.0,321.0,966.0,11.0,107.0,3.0,344.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",47088.0,4895.0,5099.0,5113.0,37503.0,4591.0,2832.0,2845.0,0.0,0.0,1316.0,1143.0,2415.0,6435.0,165.0,464.0,226.0,-143.0,2189.0,6578.0,64.0,106.0,97.0,2318.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,37503.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,680.0,0.0,267.0,4261.0,621.0,1614.0,1631.0,0.0,0.0,189.0,164.0,348.0,955.0,118.0,327.0,27.0,-9.0,321.0,965.0,12.0,107.0,3.0,345.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0
