Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",16968.0,8715.0,1257.0,1590.0,53259.0,8278.0,2822.0,2852.0,0.0,0.0,2592.0,2247.0,4842.0,12862.0,143.0,399.0,515.0,109.0,4327.0,12753.0,38.0,106.0,136.0,4706.0,136.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,4327.0,0.0,0.0,0.0,0.0,0.0,0.0,53259.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",3508.0,419.0,1411.0,1417.0,3844.0,482.0,1317.0,1329.0,0.0,0.0,186.0,161.0,318.0,825.0,109.0,286.0,10.0,-85.0,309.0,909.0,6.0,104.0,4.0,314.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",12971.0,4860.0,1383.0,1393.0,32337.0,4524.0,2455.0,2473.0,0.0,0.0,1304.0,1130.0,2465.0,6571.0,142.0,396.0,295.0,173.0,2171.0,6397.0,38.0,105.0,78.0,2387.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,2171.0,0.0,0.0,0.0,0.0,0.0,0.0,32337.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",3029.0,378.0,1290.0,1295.0,3473.0,442.0,1215.0,1227.0,0.0,0.0,186.0,161.0,318.0,825.0,111.0,291.0,9.0,-86.0,309.0,911.0,7.0,104.0,3.0,315.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",26037.0,13030.0,1392.0,1561.0,83553.0,12391.0,2937.0,2952.0,0.0,0.0,4288.0,3716.0,8002.0,21189.0,146.0,406.0,845.0,96.0,7157.0,21093.0,41.0,106.0,243.0,7759.0,243.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,8002.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,7157.0,0.0,0.0,0.0,0.0,0.0,0.0,83553.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",3488.0,384.0,1393.0,1397.0,3959.0,444.0,1470.0,1479.0,0.0,0.0,186.0,161.0,319.0,828.0,111.0,293.0,10.0,-82.0,309.0,910.0,7.0,104.0,4.0,315.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",17848.0,5014.0,1410.0,1440.0,37187.0,4621.0,2987.0,3005.0,0.0,0.0,1303.0,1130.0,2472.0,6612.0,146.0,407.0,307.0,232.0,2165.0,6381.0,42.0,104.0,80.0,2392.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.0,0.0,0.0,0.0,0.0,0.0,0.0,37187.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",3695.0,396.0,1408.0,1412.0,4031.0,458.0,1539.0,1549.0,0.0,0.0,186.0,161.0,318.0,825.0,109.0,287.0,10.0,-84.0,309.0,909.0,6.0,103.0,4.0,314.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",20178.0,4676.0,1524.0,1545.0,36820.0,4453.0,2789.0,2802.0,0.0,0.0,1302.0,1129.0,2420.0,6438.0,141.0,397.0,257.0,64.0,2163.0,6374.0,38.0,104.0,68.0,2352.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,36820.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",3665.0,514.0,1450.0,1457.0,4124.0,571.0,1562.0,1577.0,0.0,0.0,186.0,161.0,319.0,828.0,111.0,293.0,11.0,-80.0,308.0,908.0,7.0,103.0,4.0,315.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0
S00010_FORA_PONTA,0, ,209.0," ""GERAL""       ",19089.0,5148.0,1432.0,1459.0,38334.0,4739.0,3001.0,3015.0,0.0,0.0,1302.0,1129.0,2476.0,6625.0,145.0,403.0,313.0,249.0,2163.0,6376.0,41.0,104.0,82.0,2394.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,38334.0,0.0,0.0,0.0,0.0,0.0,0.0
S00011_PONTA,0, ,212.0," ""GERAL""       ",3791.0,478.0,1471.0,1477.0,4247.0,534.0,1622.0,1633.0,0.0,0.0,186.0,161.0,320.0,830.0,111.0,294.0,12.0,-78.0,308.0,908.0,8.0,103.0,4.0,315.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.0,0.0,0.0,0.0,0.0,0.0,0.0
S00012_FORA_PONTA,0, ,233.0," ""GERAL""       ",21864.0,5922.0,1439.0,1471.0,39567.0,5587.0,2962.0,2991.0,0.0,0.0,1302.0,1129.0,2437.0,6538.0,142.0,402.0,279.0,178.0,2158.0,6360.0,39.0,103.0,65.0,2372.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,2158.0,0.0,0.0,0.0,0.0,0.0,0.0,39567.0,0.0,0.0,0.0,0.0,0.0,0.0
S00013_PONTA,0, ,236.0," ""GERAL""       ",4492.0,795.0,1693.0,1715.0,4751.0,845.0,1889.0,1918.0,0.0,0.0,186.0,161.0,320.0,832.0,109.0,289.0,14.0,-71.0,307.0,903.0,7.0,103.0,6.0,314.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,4751.0,0.0,0.0,0.0,0.0,0.0,0.0
