Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
8016.0,0.86,0.437,0.242,-0.46,0.0384,-0.43
8016.25,0.86,0.444,0.247,-0.46,0.0485,-0.42
8016.5,0.861,0.5,0.277,-0.45,0.107,-0.39
8016.75,0.863,0.504,0.268,-0.45,0.126,-0.4
8017.0,0.862,0.459,0.23,-0.46,0.0592,-0.45
8017.25,0.86,0.422,0.272,-0.46,0.0154,-0.41
8017.5,0.861,0.412,0.247,-0.46,0.0,-0.43
8017.75,0.86,0.414,0.23,-0.46,0.0,-0.45
8018.0,0.884,0.442,0.278,-0.43,0.0335,-0.39
8018.25,0.872,0.458,0.253,-0.45,0.0423,-0.43
8018.5,0.86,0.423,0.289,-0.46,0.00973,-0.4
8018.75,0.86,0.411,0.314,-0.46,0.0,-0.36
8019.0,0.861,0.411,0.323,-0.46,0.0,-0.35
8019.25,0.868,0.411,0.249,-0.45,0.0,-0.43
8019.5,0.897,0.46,0.241,-0.42,0.0535,-0.44
8019.75,0.862,0.483,0.27,-0.46,0.0872,-0.41
8020.0,0.862,0.46,0.259,-0.46,0.06,-0.41
8020.25,0.865,0.457,0.231,-0.46,0.0563,-0.45
8020.5,0.861,0.418,0.262,-0.46,0.00636,-0.42
8020.75,0.895,0.436,0.254,-0.42,0.023,-0.42
8021.0,0.868,0.463,0.231,-0.45,0.0531,-0.45
8021.25,0.862,0.446,0.283,-0.46,0.0439,-0.38
8021.5,0.86,0.42,0.259,-0.46,0.0194,-0.42
8021.75,0.86,0.419,0.237,-0.46,0.02,-0.44
8022.0,0.871,0.42,0.258,-0.45,0.0142,-0.41
8022.25,0.884,0.426,0.262,-0.43,0.0186,-0.42
8022.5,0.861,0.495,0.251,-0.46,0.097,-0.43
8022.75,0.86,0.48,0.261,-0.46,0.0669,-0.42
8023.0,1.82,1.24,0.627,-0.62,-0.055,-0.45
8023.25,2.18,1.37,0.879,-0.42,0.0597,-0.26
8023.5,2.22,0.975,0.707,-0.52,-0.11,-0.37
8023.75,1.95,1.08,0.805,-0.38,0.00846,0.0774
8024.0,1.77,1.16,0.705,-0.4,-0.092,-0.048
8024.25,1.88,1.79,0.916,-0.23,0.102,0.144
8024.5,1.62,1.35,0.677,-0.47,-0.16,-0.087
8024.75,1.63,2.01,1.73,-0.29,-0.087,-0.017
8025.0,1.69,2.03,1.86,-0.17,0.114,0.0752
8025.25,1.64,2.23,1.77,-0.35,-0.072,-0.11
8025.5,1.54,1.98,1.77,-0.51,-0.22,-0.022
8025.75,1.66,1.65,1.93,-0.39,-0.067,0.0829
8026.0,1.86,1.84,2.11,-0.37,0.0284,0.135
8026.25,1.95,2.03,2.07,-0.36,0.0959,0.267
8026.5,1.73,2.07,1.88,-0.76,-0.24,-0.14
8026.75,1.81,2.1,1.96,-0.7,-0.16,0.0122
8027.0,2.18,2.56,2.46,-0.46,0.0971,0.351
8027.25,1.84,2.22,1.99,-0.68,-0.084,0.0576
8027.5,3.85,4.46,4.48,0.676,1.4,1.54
8027.75,25.4,28.3,26.0,14.9,15.7,15.7
8028.0,32.3,35.6,32.8,19.6,20.3,20.0
8028.25,31.6,35.3,32.7,19.3,20.2,19.9
8028.5,31.4,35.2,32.2,19.1,19.9,19.9
8028.75,31.6,35.2,31.8,19.1,19.8,20.1
8029.0,31.6,35.4,32.5,19.0,19.8,19.8
8029.25,32.6,36.1,34.8,18.7,19.8,19.8
8029.5,33.5,37.6,37.1,18.5,19.4,19.6
8029.75,34.4,38.1,36.9,18.2,19.2,19.0
