Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
8016.0,3.23,3.58,2.56,1.35,1.31,0.887
8016.25,2.55,2.88,1.72,0.905,0.865,0.521
8016.5,3.27,3.54,2.55,1.4,1.29,0.889
8016.75,2.35,2.71,1.58,0.731,0.799,0.442
8017.0,3.22,3.4,2.47,1.35,1.22,0.797
8017.25,2.2,2.49,1.45,0.534,0.66,0.317
8017.5,3.23,3.51,2.58,1.33,1.27,0.86
8017.75,2.58,2.88,1.76,0.92,0.867,0.556
8018.0,3.22,3.53,2.63,1.38,1.29,0.935
8018.25,2.52,2.75,1.66,0.877,0.805,0.496
8018.5,3.07,3.33,2.42,1.23,1.18,0.776
8018.75,2.47,2.65,1.59,0.802,0.735,0.402
8019.0,3.09,3.4,2.45,1.26,1.21,0.808
8019.25,2.63,2.85,1.72,0.956,0.853,0.508
8019.5,3.13,3.46,2.5,1.32,1.26,0.847
8019.75,2.44,2.77,1.66,0.894,0.822,0.476
8020.0,2.91,3.16,2.31,1.18,1.1,0.696
8020.25,2.45,2.87,1.75,0.9,0.88,0.539
8020.5,3.1,3.43,2.55,1.37,1.25,0.884
8020.75,2.51,3.0,1.88,0.961,0.947,0.627
8021.0,3.03,3.33,2.41,1.31,1.2,0.801
8021.25,2.24,2.57,1.59,0.797,0.806,0.412
8021.5,2.95,3.28,2.4,1.39,1.28,0.803
8021.75,2.17,2.49,1.55,0.751,0.779,0.372
8022.0,2.9,3.25,2.41,1.33,1.25,0.792
8022.25,2.42,2.82,1.79,0.987,0.944,0.52
8022.5,2.77,3.12,2.33,1.17,1.17,0.701
8022.75,2.54,2.76,1.82,0.994,0.915,0.495
8023.0,2.85,3.21,2.5,1.25,1.25,0.823
8023.25,2.96,4.55,3.62,1.26,1.93,1.03
8023.5,4.78,7.15,7.92,2.18,3.41,1.45
8023.75,3.38,6.2,8.11,1.15,2.14,0.659
8024.0,3.88,7.13,9.57,1.33,2.08,0.999
8024.25,4.99,7.28,9.82,0.879,1.41,0.651
8024.5,9.33,10.6,12.7,1.6,2.09,0.715
8024.75,11.1,12.2,12.2,1.76,1.52,0.237
8025.0,12.7,15.8,12.7,2.14,2.76,0.641
8025.25,11.9,18.2,11.3,1.61,2.93,0.199
8025.5,12.8,18.5,11.0,1.94,2.6,0.497
8025.75,11.7,17.0,9.96,1.56,1.87,0.118
8026.0,12.0,16.7,11.4,2.3,2.6,1.07
8026.25,14.8,15.4,15.1,1.85,2.65,0.604
8026.5,15.6,15.3,15.8,1.83,2.45,0.377
8026.75,15.0,15.5,16.0,1.34,2.27,0.332
8027.0,16.3,16.0,16.0,1.9,2.51,0.664
