Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",68859.0,7933.0,3526.0,3536.0,53470.0,8393.0,2824.0,2854.0,0.0,0.0,2582.0,2241.0,4541.0,11815.0,131.0,361.0,274.0,-754.0,4268.0,12569.0,31.0,103.0,105.0,4436.0,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,4541.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,4268.0,0.0,0.0,0.0,0.0,0.0,0.0,53470.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,536.0,0.0,196.0,3915.0,520.0,1342.0,1355.0,0.0,0.0,187.0,162.0,339.0,913.0,114.0,306.0,27.0,-8.0,312.0,921.0,10.0,104.0,2.0,337.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",41181.0,4408.0,3530.0,3537.0,32457.0,4589.0,2456.0,2474.0,0.0,0.0,1298.0,1127.0,2298.0,5970.0,127.0,344.0,160.0,-327.0,2138.0,6297.0,27.0,103.0,66.0,2232.0,66.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,2298.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0,0.0,0.0,0.0,0.0,32457.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,475.0,0.0,182.0,3537.0,476.0,1238.0,1251.0,0.0,0.0,187.0,162.0,335.0,895.0,112.0,301.0,22.0,-26.0,312.0,921.0,8.0,104.0,2.0,333.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",99169.0,11191.0,3523.0,3529.0,83707.0,12476.0,2938.0,2953.0,0.0,0.0,4275.0,3709.0,7361.0,19057.0,129.0,352.0,285.0,-1780.0,7075.0,20838.0,29.0,103.0,126.0,7235.0,126.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,7361.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,7075.0,0.0,0.0,0.0,0.0,0.0,0.0,83707.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,503.0,0.0,199.0,4031.0,482.0,1497.0,1508.0,0.0,0.0,187.0,162.0,340.0,918.0,115.0,314.0,28.0,-3.0,312.0,921.0,11.0,104.0,2.0,339.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",46197.0,4579.0,3524.0,3530.0,37306.0,4686.0,2988.0,3006.0,0.0,0.0,1297.0,1126.0,2319.0,6029.0,128.0,347.0,187.0,-249.0,2132.0,6279.0,28.0,103.0,81.0,2238.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,37306.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,522.0,0.0,205.0,4104.0,497.0,1567.0,1578.0,0.0,0.0,187.0,162.0,341.0,922.0,116.0,318.0,29.0,1.0,312.0,921.0,12.0,104.0,2.0,340.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",46236.0,4410.0,3524.0,3531.0,36936.0,4516.0,2790.0,2803.0,0.0,0.0,1297.0,1126.0,2319.0,6031.0,127.0,346.0,186.0,-249.0,2132.0,6280.0,27.0,103.0,79.0,2239.0,79.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,36936.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,642.0,0.0,256.0,4198.0,612.0,1590.0,1607.0,0.0,0.0,187.0,162.0,343.0,927.0,117.0,319.0,31.0,7.0,312.0,920.0,13.0,104.0,2.0,341.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.0,0.0,0.0,0.0,0.0,0.0,0.0
S00010_FORA_PONTA,0, ,209.0," ""GERAL""       ",47726.0,4725.0,3521.0,3528.0,38451.0,4802.0,3003.0,3016.0,0.0,0.0,1296.0,1126.0,2328.0,6053.0,127.0,345.0,198.0,-219.0,2130.0,6272.0,27.0,103.0,86.0,2242.0,86.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,2328.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,0.0,0.0,0.0,38451.0,0.0,0.0,0.0,0.0,0.0,0.0
S00011_PONTA,0, ,212.0," ""GERAL""       ",0.0,614.0,0.0,234.0,4323.0,576.0,1651.0,1664.0,0.0,0.0,187.0,162.0,345.0,934.0,118.0,323.0,32.0,14.0,312.0,920.0,14.0,104.0,2.0,342.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0
S00012_FORA_PONTA,0, ,233.0," ""GERAL""       ",48960.0,5622.0,3534.0,3542.0,39694.0,5656.0,2963.0,2993.0,0.0,0.0,1296.0,1126.0,2338.0,6087.0,127.0,343.0,211.0,-174.0,2126.0,6262.0,27.0,103.0,93.0,2244.0,93.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,2338.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,39694.0,0.0,0.0,0.0,0.0,0.0,0.0
