Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",70120.0,8537.0,4364.0,4379.0,57154.0,8949.0,3021.0,3054.0,0.0,0.0,2762.0,2397.0,4557.0,11855.0,151.0,431.0,292.0,-706.0,4265.0,12560.0,52.0,103.0,114.0,4443.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,4557.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,4265.0,0.0,0.0,0.0,0.0,0.0,0.0,57154.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,586.0,0.0,215.0,4189.0,556.0,1435.0,1450.0,0.0,0.0,200.0,173.0,343.0,927.0,115.0,311.0,31.0,6.0,312.0,920.0,11.0,104.0,2.0,341.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4189.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",43942.0,4891.0,4652.0,4668.0,34727.0,4909.0,2628.0,2647.0,0.0,0.0,1388.0,1205.0,2344.0,6122.0,153.0,434.0,210.0,-162.0,2134.0,6284.0,54.0,103.0,80.0,2264.0,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,2344.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,0.0,0.0,0.0,0.0,0.0,0.0,34727.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,519.0,0.0,199.0,3784.0,510.0,1324.0,1338.0,0.0,0.0,200.0,173.0,338.0,907.0,113.0,305.0,25.0,-14.0,312.0,921.0,9.0,104.0,2.0,336.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,3784.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",105056.0,12229.0,4536.0,4547.0,89563.0,13347.0,3144.0,3160.0,0.0,0.0,4572.0,3967.0,7407.0,19200.0,152.0,432.0,341.0,-1610.0,7066.0,20810.0,53.0,103.0,145.0,7262.0,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,7407.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,7066.0,0.0,0.0,0.0,0.0,0.0,0.0,89563.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,552.0,0.0,217.0,4313.0,516.0,1601.0,1613.0,0.0,0.0,200.0,173.0,344.0,933.0,117.0,320.0,32.0,12.0,312.0,921.0,13.0,104.0,2.0,342.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4313.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",49332.0,5075.0,4614.0,4624.0,39912.0,5012.0,3197.0,3216.0,0.0,0.0,1386.0,1204.0,2367.0,6187.0,152.0,433.0,240.0,-77.0,2127.0,6264.0,54.0,103.0,97.0,2271.0,97.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,2367.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,39912.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,572.0,0.0,224.0,4391.0,532.0,1677.0,1688.0,0.0,0.0,200.0,173.0,345.0,937.0,118.0,324.0,33.0,17.0,312.0,920.0,14.0,104.0,2.0,343.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4391.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",48937.0,4885.0,4667.0,4680.0,39522.0,4833.0,2985.0,2999.0,0.0,0.0,1386.0,1204.0,2363.0,6178.0,153.0,434.0,235.0,-89.0,2128.0,6267.0,55.0,103.0,94.0,2270.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,2363.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,39522.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,701.0,0.0,279.0,4492.0,654.0,1701.0,1719.0,0.0,0.0,200.0,173.0,347.0,943.0,118.0,326.0,35.0,23.0,312.0,920.0,15.0,104.0,2.0,344.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4492.0,0.0,0.0,0.0,0.0,0.0,0.0
