Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
744.0,3.52,3.59,5.48,0.68,2.85,2.4
744.25,3.61,3.72,5.58,0.62,2.89,2.46
744.5,3.44,3.38,5.32,0.494,2.65,2.26
744.75,3.62,3.68,5.59,0.597,2.94,2.45
745.0,3.58,3.82,5.47,0.554,2.95,2.3
745.25,3.57,3.67,5.42,0.586,3.02,2.38
745.5,3.51,3.57,5.4,0.546,2.92,2.44
745.75,3.52,3.65,5.28,0.484,2.56,2.17
746.0,3.5,3.69,5.55,0.518,2.42,2.08
746.25,3.69,3.68,5.6,0.41,2.39,2.39
746.5,3.68,3.8,5.59,0.409,2.42,2.22
746.75,2.92,3.71,4.7,0.645,2.16,1.5
747.0,3.23,3.71,4.95,0.559,1.87,1.5
747.25,3.28,3.58,5.11,0.417,2.38,2.03
747.5,3.46,3.67,5.3,0.494,2.46,2.19
747.75,3.96,4.32,5.72,0.507,2.34,1.92
748.0,2.4,3.59,4.13,0.683,2.39,1.37
748.25,2.76,3.55,4.3,0.768,2.15,1.44
748.5,3.74,4.49,5.35,1.03,2.76,2.05
748.75,2.41,3.29,4.0,0.814,2.79,1.89
749.0,2.98,3.36,4.48,0.656,2.45,1.98
749.25,3.71,3.89,5.29,0.619,2.62,2.41
749.5,2.8,3.07,4.28,0.562,2.41,2.02
749.75,3.24,3.31,4.78,0.506,2.4,2.24
750.0,3.41,3.31,4.94,0.583,2.64,2.51
750.25,3.17,2.97,4.19,0.316,2.26,2.01
750.5,3.02,2.55,4.01,0.354,2.18,2.27
750.75,3.23,2.78,4.35,0.453,2.42,2.48
751.0,3.15,2.94,4.23,0.386,2.59,2.24
751.25,3.6,3.9,4.8,0.509,2.3,1.89
751.5,3.24,4.28,4.46,0.802,2.41,1.54
751.75,2.39,3.27,3.54,0.63,2.08,1.31
752.0,3.75,4.29,5.1,0.725,2.43,1.89
752.25,3.45,4.09,4.74,0.757,2.52,1.83
752.5,3.22,3.43,4.64,0.596,2.23,1.74
752.75,3.91,3.68,5.37,0.409,2.42,2.18
753.0,3.95,3.58,5.45,0.414,2.29,2.23
753.25,4.12,5.14,5.15,0.625,2.26,1.94
753.5,3.82,4.11,5.22,0.715,2.49,1.96
753.75,4.16,5.46,5.67,0.69,2.21,2.39
754.0,4.7,4.5,5.37,0.628,2.46,1.92
754.25,4.7,4.23,5.37,0.685,2.49,1.88
754.5,4.31,4.45,4.99,0.926,2.5,1.66
754.75,4.88,4.27,5.65,0.628,2.58,1.93
755.0,4.25,4.38,5.67,0.594,2.75,2.05
755.25,3.69,4.01,5.47,0.867,2.46,1.86
755.5,3.3,4.33,5.1,1.07,2.77,1.63
755.75,3.59,4.05,5.24,0.942,2.46,1.74
756.0,3.43,3.91,5.17,0.975,2.35,1.76
756.25,3.45,4.17,5.16,0.97,2.58,1.74
756.5,3.65,3.87,5.28,0.883,2.27,1.79
756.75,3.16,4.15,4.94,1.13,2.58,1.56
757.0,3.17,4.08,4.93,1.16,2.45,1.53
757.25,3.15,4.17,4.86,1.13,2.58,1.55
757.5,3.2,4.31,4.93,1.16,2.75,1.52
757.75,3.19,4.44,4.99,1.14,2.83,1.56
758.0,3.2,4.35,4.95,1.14,2.81,1.55
758.25,3.23,4.26,4.95,1.15,2.67,1.55
758.5,3.21,4.22,4.99,1.14,2.6,1.53
758.75,3.29,4.37,4.98,1.17,2.74,1.52
759.0,3.27,4.26,5.1,1.16,2.61,1.58
759.25,3.0,3.93,4.68,1.08,2.43,1.39
759.5,3.16,3.79,4.88,1.4,2.84,2.03
759.75,2.87,3.52,4.54,1.26,2.65,1.79
760.0,2.82,3.74,4.46,1.23,2.91,1.74
760.25,3.07,3.66,4.77,1.37,2.76,1.99
760.5,3.08,3.82,4.8,1.39,2.88,1.98
760.75,3.06,3.69,4.75,1.36,2.74,1.89
761.0,3.08,3.89,4.77,1.37,2.94,1.94
761.25,3.03,4.17,4.75,1.31,3.24,1.88
761.5,3.0,3.92,4.72,1.31,2.99,1.8
761.75,2.66,3.66,4.28,1.09,2.74,1.53
762.0,2.21,3.51,3.88,0.736,2.37,0.906
762.25,2.8,3.99,4.56,1.0,2.57,1.32
762.5,3.01,4.34,4.87,1.12,2.87,1.44
762.75,2.99,4.19,4.69,1.09,2.65,1.48
763.0,2.13,3.03,3.45,0.711,1.86,0.826
763.25,2.61,3.66,4.19,0.955,2.26,1.26
763.5,2.19,3.29,3.59,0.77,2.02,0.951
763.75,2.42,3.61,4.35,0.864,2.25,1.23
764.0,2.2,3.3,4.01,0.766,1.93,0.965
764.25,2.27,3.34,4.15,0.943,2.22,1.32
764.5,2.27,3.22,4.14,1.07,2.44,1.52
764.75,2.44,3.51,4.3,0.969,2.72,1.61
765.0,3.23,3.73,5.21,0.798,2.98,2.17
765.25,2.7,3.48,4.62,1.11,2.74,1.84
765.5,2.75,3.53,4.62,0.8,2.85,1.89
765.75,2.58,3.64,4.49,1.07,2.9,1.76
766.0,3.08,3.81,5.03,0.796,3.03,2.05
766.25,3.12,3.67,5.03,0.704,2.91,2.01
766.5,3.29,3.94,5.29,1.0,3.08,2.35
766.75,3.06,3.64,5.13,1.16,2.95,2.28
767.0,3.31,3.88,5.37,0.976,3.17,2.34
767.25,3.38,3.78,5.44,0.935,3.06,2.42
767.5,3.18,3.59,5.24,1.07,2.85,2.29
767.75,3.12,3.64,5.16,1.06,2.9,2.24
768.0,3.25,3.61,5.26,1.0,2.93,2.31
768.25,3.64,3.72,5.7,0.736,3.05,2.6
