Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
744.0,2.02,2.44,3.99,1.54,2.66,1.12
744.25,2.29,2.56,3.65,1.53,2.99,1.03
744.5,2.09,2.51,3.79,1.5,2.72,1.1
744.75,2.0,2.59,3.77,1.54,2.83,1.02
745.0,2.16,2.52,3.35,1.4,2.72,0.763
745.25,2.09,2.39,3.81,1.43,2.64,1.1
745.5,2.03,2.77,3.66,1.37,2.97,0.957
745.75,2.03,2.85,3.58,1.41,3.22,0.763
746.0,2.04,2.51,3.68,1.51,2.93,1.1
746.25,2.01,2.58,3.6,1.45,2.89,0.914
746.5,1.98,2.58,3.69,1.39,3.02,0.988
746.75,2.17,2.71,3.87,1.5,2.97,1.19
747.0,2.13,2.45,3.63,1.46,2.49,0.971
747.25,1.99,2.74,3.67,1.55,2.85,1.24
747.5,2.3,2.19,3.73,1.59,2.79,0.964
747.75,2.23,2.74,3.53,1.47,3.2,1.04
748.0,2.11,2.63,3.66,1.62,3.19,1.02
748.25,2.06,2.7,3.56,1.55,3.17,0.856
748.5,2.08,2.61,3.45,1.51,3.29,1.03
748.75,2.18,2.54,4.04,1.67,3.23,1.26
749.0,2.0,2.35,3.28,1.45,2.92,0.749
749.25,2.2,2.26,3.69,1.5,2.16,0.951
749.5,2.14,2.6,3.68,1.53,3.05,1.09
749.75,1.93,2.26,3.56,1.46,2.88,0.921
750.0,1.77,2.33,3.58,1.21,2.66,0.706
750.25,1.38,2.52,3.63,0.762,3.07,0.766
750.5,1.17,2.42,3.79,0.739,2.73,1.2
750.75,1.35,2.51,3.57,0.844,2.71,0.974
751.0,1.42,2.41,3.46,0.698,2.53,0.953
751.25,1.28,2.46,3.41,0.719,2.71,0.904
751.5,2.26,2.8,3.6,0.774,2.9,0.992
751.75,1.3,3.33,3.41,0.714,2.92,1.05
752.0,1.51,3.9,3.76,0.881,2.67,1.14
752.25,1.35,3.28,4.38,0.962,2.88,1.03
752.5,2.82,3.73,4.17,1.07,3.18,0.783
752.75,1.41,3.34,4.4,0.836,2.5,0.913
753.0,2.25,3.43,4.4,0.871,2.57,0.939
753.25,1.83,3.7,4.36,0.763,2.9,0.898
753.5,2.54,3.3,4.63,1.04,2.84,0.95
753.75,2.41,3.89,4.36,1.43,3.1,0.921
754.0,3.77,4.07,4.85,1.64,3.38,1.17
754.25,3.05,3.47,4.7,1.53,2.89,1.01
754.5,3.33,3.89,4.42,1.53,3.1,0.908
754.75,2.49,4.08,4.27,1.55,3.04,0.75
755.0,3.41,3.46,3.81,1.32,2.7,0.844
755.25,1.63,3.27,3.25,0.765,2.38,0.883
755.5,1.26,3.53,3.79,0.768,2.74,0.996
755.75,1.36,3.37,3.58,0.71,2.77,0.859
756.0,1.43,3.0,3.67,0.759,3.09,1.15
756.25,1.32,2.99,3.66,0.815,2.94,0.953
756.5,1.39,2.99,3.74,0.83,3.16,0.68
756.75,1.62,2.98,3.86,0.844,3.12,0.791
757.0,2.3,2.91,3.79,1.36,2.72,1.13
757.25,2.54,2.77,3.82,1.39,2.72,0.903
757.5,2.68,2.69,3.86,1.46,2.61,0.887
757.75,2.47,2.9,3.61,1.36,3.2,1.08
758.0,2.47,2.55,3.72,1.42,2.8,0.9
758.25,2.6,2.95,3.87,1.43,2.89,1.02
758.5,2.53,3.07,3.53,1.34,3.06,0.934
758.75,2.45,3.23,3.53,1.4,3.23,1.09
759.0,1.54,2.98,3.83,0.831,2.85,0.993
759.25,1.47,3.07,3.65,0.843,2.82,1.03
759.5,1.88,3.1,3.56,1.1,3.03,1.11
759.75,1.48,2.74,3.4,0.783,2.42,0.859
760.0,1.49,2.94,3.42,0.747,2.83,0.73
760.25,1.43,2.64,3.73,0.922,2.86,1.0
760.5,1.46,2.68,3.43,0.745,2.76,0.873
760.75,1.52,2.94,3.46,0.801,3.13,0.661
761.0,1.31,2.92,3.61,0.815,2.85,0.9
761.25,1.5,2.95,3.67,0.78,2.91,1.11
761.5,1.49,3.04,3.82,0.76,2.88,0.937
761.75,1.28,3.35,3.54,0.827,3.37,0.865
