Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
744.0,8.8,8.71,9.43,1.99,2.35,3.44
744.25,9.59,9.83,11.6,2.38,2.77,4.45
744.5,8.31,8.48,10.1,1.98,2.61,3.56
744.75,8.61,9.06,9.76,2.01,3.0,3.42
745.0,8.62,9.16,9.61,2.11,3.62,3.67
745.25,9.54,8.83,10.0,2.57,3.34,4.02
745.5,10.2,9.49,9.61,2.99,3.38,3.61
745.75,7.82,9.78,9.69,2.26,2.73,3.64
746.0,7.51,9.89,9.88,1.82,2.56,3.78
746.25,12.4,11.9,10.6,1.89,4.08,3.9
746.5,9.4,10.2,9.73,1.75,3.39,3.1
746.75,7.81,10.3,9.37,1.68,3.64,2.94
747.0,7.91,9.82,10.8,1.78,3.29,3.75
747.25,7.73,9.6,10.1,1.92,2.91,3.44
747.5,7.76,9.56,9.95,1.81,2.85,3.27
747.75,8.57,9.37,11.4,2.38,2.57,4.41
748.0,8.34,9.5,10.3,1.97,2.82,4.06
748.25,7.38,9.52,10.6,1.75,3.06,4.17
748.5,7.83,12.5,9.61,2.3,3.09,3.35
748.75,7.42,9.49,8.96,1.95,2.88,3.31
749.0,8.71,9.28,10.3,1.77,2.95,3.45
749.25,13.4,9.74,9.37,2.9,2.89,3.21
749.5,8.48,9.58,9.17,2.33,2.91,3.64
749.75,8.0,8.62,11.2,2.01,2.91,4.03
750.0,8.86,9.33,9.56,2.24,3.07,2.92
750.25,7.47,8.51,10.6,1.7,2.57,3.26
750.5,6.77,8.92,10.4,1.53,2.46,3.47
750.75,7.0,9.35,8.66,1.53,2.52,3.01
751.0,6.33,9.54,10.6,1.54,2.76,3.8
751.25,5.88,9.76,13.6,1.75,3.29,3.59
751.5,5.62,9.38,11.6,1.6,3.11,3.61
751.75,6.5,9.75,14.2,1.37,3.23,4.11
752.0,4.8,9.09,10.2,1.3,2.66,3.08
752.25,4.74,11.2,9.78,1.41,2.82,3.46
752.5,4.62,10.0,9.66,1.53,2.86,3.62
752.75,5.93,10.3,9.15,1.98,2.94,2.98
753.0,9.29,9.48,8.79,2.07,2.14,2.86
753.25,5.03,10.2,8.44,1.9,2.37,2.53
753.5,5.02,8.81,9.67,1.7,2.24,3.24
753.75,4.59,9.61,11.6,1.2,2.33,4.48
754.0,5.11,7.46,10.6,1.22,2.12,3.74
754.25,6.5,6.27,10.8,2.62,1.72,3.8
754.5,5.22,6.13,10.5,1.6,2.2,3.39
754.75,5.93,8.15,9.72,1.35,2.4,2.82
755.0,6.64,5.19,9.77,1.22,2.67,2.49
755.25,4.63,5.67,10.6,0.991,2.15,3.0
755.5,5.93,4.82,12.1,1.84,1.99,3.38
755.75,4.45,7.76,11.4,1.32,2.89,3.39
756.0,4.75,7.35,11.9,1.38,2.66,2.96
756.25,4.52,8.03,10.3,1.25,3.86,2.61
756.5,4.37,6.3,12.6,1.63,2.61,3.93
756.75,5.45,5.93,15.3,1.55,2.71,4.49
757.0,5.87,6.86,13.7,1.68,2.72,3.68
757.25,5.09,6.49,13.6,1.83,2.68,4.25
757.5,6.45,7.51,14.9,3.44,2.3,4.43
757.75,7.08,7.73,13.0,3.81,2.1,2.82
758.0,5.51,6.74,12.1,1.72,2.12,2.62
758.25,4.91,6.44,11.0,1.15,2.55,2.7
758.5,5.02,7.14,12.1,1.31,2.74,2.76
758.75,5.23,6.35,11.7,1.3,2.79,2.56
759.0,7.53,6.41,12.3,1.47,2.92,2.95
759.25,5.25,5.89,9.68,2.04,2.61,2.76
759.5,5.27,6.7,11.0,2.11,2.69,2.32
759.75,6.96,7.44,10.8,2.98,2.62,2.82
760.0,10.2,7.82,8.69,2.93,2.99,2.71
760.25,7.16,7.23,10.6,1.93,3.01,2.42
760.5,8.12,8.78,11.4,2.0,3.44,3.17
760.75,6.52,11.3,9.8,2.3,3.36,2.58
761.0,5.5,10.8,9.69,1.56,2.94,3.31
761.25,6.56,8.4,11.8,1.67,2.67,5.22
761.5,10.7,9.97,10.6,1.7,2.63,4.34
761.75,8.03,8.15,11.0,1.7,3.05,3.91
762.0,7.45,7.48,11.4,1.77,2.97,3.05
762.25,8.88,10.0,10.0,2.12,4.34,3.45
762.5,8.69,8.05,8.7,1.88,3.19,2.83
762.75,8.51,8.45,8.84,3.38,2.74,2.81
763.0,5.04,9.42,11.7,1.53,2.77,4.06
763.25,6.72,10.5,8.85,1.25,3.23,2.6
763.5,9.71,12.5,12.8,3.2,3.47,4.19
763.75,9.18,12.3,12.4,2.04,3.66,3.39
764.0,8.02,9.66,13.5,1.96,2.82,4.53
764.25,12.1,10.2,10.6,3.69,2.73,3.41
764.5,9.48,9.82,10.6,1.77,3.0,3.54
764.75,8.37,11.1,9.42,1.33,3.15,2.37
765.0,10.3,10.1,10.9,2.08,3.2,3.33
765.25,11.0,9.95,9.1,1.86,3.0,3.44
765.5,9.1,9.85,11.1,1.96,2.55,4.02
765.75,9.86,11.9,9.04,1.88,2.78,3.32
766.0,7.21,12.1,9.82,1.7,2.83,3.49
766.25,8.29,10.2,13.6,2.39,2.64,3.89
766.5,7.91,10.1,10.8,2.17,3.07,2.62
766.75,8.61,10.6,11.6,2.27,3.42,3.37
767.0,8.99,11.6,13.0,2.47,3.56,3.36
767.25,8.29,14.0,12.2,2.53,4.95,3.51
767.5,12.1,10.5,11.0,2.26,2.86,3.26
767.75,11.3,10.3,13.5,2.41,2.8,3.75
768.0,7.54,9.96,12.8,2.01,2.87,3.04
768.25,8.82,10.0,10.5,2.22,3.21,3.52
768.5,8.89,9.9,11.5,2.36,3.17,4.14
768.75,7.39,11.0,9.83,2.12,3.78,3.63
769.0,7.71,9.58,10.2,2.36,2.75,2.9
769.25,7.74,9.98,9.36,2.57,2.82,2.84
769.5,7.52,11.3,10.7,2.29,3.6,3.38
769.75,7.33,13.0,10.3,2.15,3.02,3.5
770.0,11.2,16.1,10.7,2.35,3.27,3.43
770.25,7.15,14.6,10.5,2.2,3.6,3.02
770.5,6.96,14.1,10.6,1.92,3.24,3.16
770.75,10.5,11.1,10.8,3.34,2.53,3.38
771.0,10.6,10.5,9.93,3.03,2.74,3.24
771.25,10.9,9.92,10.8,3.05,2.4,3.54
771.5,8.98,9.78,10.7,2.41,2.67,3.55
771.75,9.09,10.3,9.8,2.57,3.26,3.26
772.0,8.59,10.6,10.7,2.27,3.56,3.44
772.25,11.7,10.3,10.8,2.6,3.17,3.71
772.5,9.43,9.12,9.93,2.81,2.86,3.46
772.75,9.04,8.96,10.9,2.66,2.84,3.97
773.0,8.85,8.74,10.2,2.38,2.66,3.37
773.25,9.12,8.86,9.95,2.51,2.91,3.07
773.5,9.21,8.28,12.7,2.64,2.92,2.86
773.75,8.44,9.7,10.0,2.13,3.61,2.78
774.0,8.97,8.72,10.4,2.48,2.64,3.09
774.25,8.7,8.34,11.2,2.88,2.81,3.61
774.5,7.38,8.85,10.1,2.23,2.87,3.5
774.75,7.4,9.57,11.1,2.36,2.85,3.67
775.0,7.42,10.1,10.3,2.21,2.97,3.2
775.25,6.32,10.2,9.8,1.53,3.13,3.1
775.5,5.5,10.2,10.2,1.61,3.2,3.12
775.75,5.59,9.54,9.74,1.86,2.88,3.16
776.0,5.67,9.99,11.3,1.93,3.27,3.63
776.25,6.07,9.74,10.8,1.91,3.13,3.84
776.5,4.9,9.66,9.32,1.63,2.63,3.46
776.75,4.96,10.0,10.6,1.29,2.85,3.14
777.0,4.9,10.2,11.9,1.42,2.34,3.83
777.25,5.0,11.8,10.9,1.7,2.79,3.68
777.5,8.29,8.74,10.5,1.95,3.06,3.45
777.75,8.58,8.62,9.94,1.58,3.19,2.76
778.0,6.72,8.39,9.1,1.88,2.78,2.84
778.25,8.7,8.59,9.7,3.14,2.49,2.64
778.5,17.3,9.26,10.3,4.72,2.87,2.85
778.75,8.75,8.78,11.4,1.96,2.84,3.72
779.0,7.52,9.01,10.6,1.45,2.86,2.94
779.25,6.29,8.41,10.8,1.23,2.81,3.74
779.5,5.73,9.62,11.5,0.983,3.06,3.41
779.75,10.1,8.46,11.9,3.18,2.85,3.5
780.0,13.0,11.3,13.8,3.69,4.69,4.73
780.25,6.84,9.47,11.3,1.69,3.42,3.35
780.5,9.29,9.11,14.6,2.76,2.94,3.71
780.75,7.83,7.48,14.8,2.54,2.51,4.15
781.0,7.69,7.36,14.5,1.8,2.92,4.23
781.25,7.12,8.35,13.8,1.73,2.87,3.78
