Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
744.0,3.9,2.43,2.34,1.44,1.29,2.1
744.25,3.89,3.55,1.97,1.42,1.75,1.92
744.5,3.97,2.36,1.99,1.51,1.13,1.96
744.75,3.94,3.28,2.2,1.51,1.8,2.23
745.0,3.98,2.42,2.02,1.55,1.39,2.02
745.25,3.88,3.79,2.0,1.52,1.87,2.05
745.5,3.86,2.63,1.87,1.51,1.44,1.88
745.75,3.89,3.43,2.03,1.54,1.85,2.08
746.0,3.93,2.58,2.07,1.6,1.3,1.91
746.25,3.96,3.43,1.91,1.49,1.62,1.87
746.5,3.95,2.18,2.02,1.42,1.1,2.0
746.75,3.82,3.54,2.03,1.29,1.7,2.04
747.0,4.05,2.56,2.01,1.57,1.54,2.01
747.25,4.12,3.47,1.95,1.72,1.95,1.93
747.5,3.92,2.51,2.19,1.54,1.46,2.07
747.75,3.85,3.04,2.08,1.42,1.59,2.03
748.0,3.89,2.16,1.95,1.49,1.14,1.93
748.25,3.87,3.17,1.91,1.38,1.7,1.88
748.5,4.02,2.56,2.06,1.56,1.32,2.12
748.75,3.96,3.34,1.97,1.45,1.89,1.96
749.0,4.0,2.71,1.85,1.48,1.49,1.87
749.25,4.03,3.04,1.82,1.57,1.61,1.81
749.5,3.8,2.26,2.31,1.33,1.13,2.1
749.75,2.73,3.19,2.03,0.96,1.79,2.02
750.0,1.84,1.61,1.75,0.705,0.751,1.5
750.25,1.83,2.62,1.61,0.912,1.23,1.24
750.5,1.7,1.56,1.71,0.74,0.813,1.34
750.75,1.62,2.53,1.59,0.777,1.09,1.16
751.0,1.57,1.57,1.79,0.797,0.848,1.2
751.25,1.92,2.78,1.69,0.955,0.964,1.29
751.5,1.77,1.61,1.78,0.814,0.616,1.39
751.75,1.81,2.76,1.63,0.885,0.877,1.21
752.0,1.57,1.68,1.55,0.694,0.587,1.12
752.25,1.56,2.73,2.01,0.75,0.915,1.35
752.5,1.69,1.88,1.48,0.815,0.885,1.03
752.75,1.72,3.03,1.46,0.811,1.16,1.03
753.0,1.69,1.86,1.49,0.804,0.525,0.92
753.25,1.74,2.58,1.68,0.86,0.933,1.29
753.5,1.64,1.82,1.6,0.715,0.559,1.17
753.75,1.6,2.62,1.61,0.728,0.897,1.2
754.0,1.62,2.06,1.64,0.819,0.477,1.23
754.25,1.59,2.98,1.9,0.813,1.24,1.16
754.5,3.06,2.33,1.47,1.52,0.726,0.926
754.75,3.42,2.94,1.63,1.56,1.19,1.11
755.0,3.44,2.15,1.71,1.54,0.595,1.22
755.25,3.57,2.83,1.74,1.7,0.925,1.27
755.5,3.54,2.14,1.64,1.68,0.66,1.1
755.75,3.52,2.91,1.85,1.64,0.89,1.09
756.0,3.47,2.03,1.54,1.58,0.421,1.0
756.25,3.49,2.99,1.62,1.58,1.04,1.12
756.5,3.49,2.48,1.59,1.63,0.919,1.08
756.75,1.8,2.99,1.47,0.853,1.12,0.95
757.0,1.68,2.15,1.58,0.573,0.8,0.967
757.25,1.78,2.64,1.89,0.756,0.785,1.17
757.5,1.53,2.37,1.77,0.608,0.702,0.918
757.75,1.51,2.76,1.7,0.616,0.805,0.879
758.0,1.55,2.34,1.66,0.641,0.866,1.02
758.25,2.71,2.85,1.72,1.29,0.902,1.07
758.5,3.55,2.5,1.69,1.47,0.844,0.97
758.75,3.51,2.75,1.57,1.42,0.89,0.863
759.0,3.41,3.0,2.1,1.31,0.965,1.26
759.25,3.57,2.54,1.73,1.48,0.852,1.03
759.5,3.68,2.87,1.69,1.62,1.02,0.974
759.75,3.64,2.39,1.73,1.56,0.779,1.04
760.0,3.59,2.86,1.85,1.48,1.28,1.33
760.25,3.61,2.53,1.61,1.5,0.848,0.999
760.5,3.5,2.32,1.65,1.33,0.856,1.09
760.75,2.84,2.46,1.87,1.14,0.697,1.14
761.0,1.53,2.74,1.66,0.512,1.21,1.07
761.25,1.67,2.21,1.59,0.69,0.652,0.982
761.5,1.65,2.84,1.65,0.606,1.08,1.04
761.75,1.72,2.16,1.79,0.653,0.847,1.26
762.0,1.74,3.13,1.62,0.728,1.36,1.08
762.25,1.62,1.93,1.66,0.668,0.759,1.14
762.5,1.69,3.1,1.7,0.767,1.19,1.19
762.75,1.54,1.98,1.83,0.573,0.566,1.08
763.0,1.54,2.61,1.64,0.406,1.03,1.09
763.25,1.78,2.08,2.08,0.564,0.833,1.34
763.5,2.04,2.6,1.86,0.802,1.1,1.43
763.75,3.47,2.77,2.15,1.38,1.76,2.09
764.0,3.94,3.07,2.08,1.26,1.74,1.99
764.25,3.96,2.67,2.12,1.26,1.56,2.11
764.5,3.82,2.66,2.18,1.04,1.37,1.84
764.75,3.95,2.75,2.06,1.24,1.6,1.94
765.0,3.85,2.56,2.22,1.11,1.4,2.14
765.25,3.96,2.75,2.17,1.37,1.58,2.11
765.5,3.95,2.51,2.02,1.33,1.43,1.94
765.75,3.86,3.07,2.14,1.22,1.85,2.11
766.0,3.96,2.53,2.12,1.23,1.49,2.1
766.25,4.37,2.86,2.13,1.32,1.65,2.1
766.5,4.14,2.49,2.32,1.46,1.34,2.04
766.75,4.06,2.93,2.19,1.42,1.56,2.19
767.0,3.97,2.33,2.16,1.33,1.17,2.13
767.25,3.8,2.94,2.06,1.1,1.43,1.99
767.5,3.9,2.31,2.04,1.33,1.42,1.98
767.75,3.87,3.26,2.2,1.31,1.85,2.18
768.0,3.83,2.35,1.96,1.26,1.45,1.91
768.25,4.01,2.99,2.25,1.42,1.67,2.02
768.5,3.97,2.38,2.06,1.28,1.43,2.0
768.75,3.95,3.01,2.11,1.29,1.75,2.06
769.0,3.84,2.36,1.98,1.17,1.23,1.86
769.25,3.62,3.16,1.94,0.901,1.98,1.83
769.5,4.04,2.47,2.09,1.53,1.33,2.03
769.75,3.82,3.09,2.06,1.24,1.82,1.98
770.0,3.85,2.04,2.03,1.25,1.22,1.94
770.25,3.87,2.96,2.29,1.24,1.6,2.05
770.5,4.0,2.11,2.12,1.39,1.21,2.11
770.75,4.07,2.93,1.99,1.4,1.83,1.91
771.0,4.04,2.09,2.04,1.31,1.23,2.0
771.25,3.81,3.22,2.11,1.03,1.9,2.1
771.5,4.1,2.22,2.24,1.4,1.5,2.29
771.75,4.0,2.97,2.05,1.24,1.74,2.05
772.0,4.2,1.95,2.34,1.54,1.15,2.15
772.25,4.03,2.81,2.14,1.38,1.84,2.2
772.5,4.02,1.98,2.08,1.41,1.24,2.1
772.75,3.93,3.1,2.01,1.26,1.81,2.0
773.0,3.97,1.98,2.12,1.27,1.48,2.16
773.25,3.94,3.09,2.14,1.2,1.74,2.17
773.5,4.07,2.19,2.12,1.37,1.48,2.11
773.75,3.25,2.77,2.04,1.16,1.73,1.98
774.0,1.93,1.74,2.18,0.541,0.895,1.66
774.25,1.83,2.28,1.71,0.676,1.01,1.34
774.5,1.79,1.81,1.6,0.77,0.721,1.2
774.75,1.72,2.42,1.76,0.707,1.18,1.31
775.0,1.65,1.69,1.83,0.926,1.02,1.46
775.25,1.19,2.57,1.88,0.544,1.5,1.57
775.5,1.49,1.39,1.64,0.874,0.618,1.28
775.75,1.53,2.25,1.81,0.867,0.975,1.29
776.0,1.54,1.49,1.75,0.882,0.894,1.45
776.25,1.49,2.29,1.74,0.862,1.25,1.4
776.5,1.5,1.53,1.62,0.868,0.801,1.23
776.75,1.38,2.3,1.78,0.725,1.18,1.44
777.0,1.33,1.64,1.8,0.725,0.87,1.44
777.25,1.28,2.46,1.63,0.613,1.17,1.21
777.5,1.48,1.8,1.61,0.923,0.885,1.17
777.75,1.46,2.31,1.82,0.814,1.04,1.18
778.0,1.41,1.85,1.67,0.654,0.616,1.17
778.25,1.44,2.33,1.55,0.686,1.09,1.02
778.5,1.34,1.79,1.71,0.538,0.713,1.18
778.75,1.48,2.41,1.82,0.749,1.11,1.36
779.0,1.46,2.23,1.65,0.685,1.02,1.12
779.25,1.45,2.45,1.65,0.7,0.979,1.15
779.5,1.46,1.89,1.74,0.711,0.712,1.28
779.75,1.38,2.37,1.92,0.598,1.01,1.23
780.0,1.44,1.92,1.76,0.661,0.842,1.2
780.25,1.36,2.3,1.79,0.627,0.924,1.24
780.5,1.35,2.04,1.85,0.687,0.921,1.36
780.75,1.34,2.51,1.67,0.682,1.08,1.13
781.0,1.47,2.26,1.64,0.697,0.992,1.14
781.25,1.45,2.19,1.74,0.686,1.07,1.27
781.5,1.37,2.32,1.74,0.599,0.965,1.3
781.75,1.59,2.39,1.89,0.893,0.861,1.27
782.0,1.46,2.51,1.74,0.709,1.05,1.22
782.25,1.38,2.17,1.7,0.582,0.874,1.2
782.5,1.42,2.71,1.61,0.659,1.19,1.07
782.75,1.43,2.11,1.6,0.629,1.0,1.06
783.0,1.53,3.07,1.62,0.767,1.26,1.11
783.25,1.47,1.88,1.7,0.701,0.664,1.26
783.5,1.35,3.0,1.67,0.581,1.24,1.14
783.75,1.46,2.0,2.01,0.694,0.71,1.17
784.0,1.41,2.56,1.77,0.596,1.06,1.26
784.25,1.42,2.06,1.66,0.637,0.762,1.11
784.5,1.48,3.13,1.69,0.718,1.39,1.19
784.75,1.67,1.95,1.65,0.851,0.912,1.11
785.0,1.5,2.85,1.79,0.695,1.28,1.29
785.25,1.43,2.21,1.65,0.615,0.868,1.08
785.5,1.22,2.37,1.59,0.375,0.899,1.0
785.75,1.56,2.04,1.99,0.813,0.769,1.23
786.0,1.5,2.41,1.66,0.76,1.14,1.17
786.25,1.45,2.4,1.57,0.682,1.1,1.02
786.5,1.5,2.24,1.74,0.73,0.953,1.24
786.75,1.43,2.64,1.71,0.611,1.16,1.21
787.0,1.8,2.17,1.59,0.858,0.628,1.1
787.25,1.68,2.8,1.69,0.736,1.22,1.04
787.5,1.64,2.51,2.15,0.603,0.955,1.43
787.75,2.92,3.39,2.1,0.64,1.84,2.01
788.0,3.3,2.58,2.01,0.642,1.14,1.85
788.25,3.23,3.91,2.06,0.525,1.81,1.9
788.5,3.65,2.83,2.17,1.27,1.18,2.05
788.75,3.87,3.61,2.0,1.36,1.78,1.85
789.0,3.82,2.9,1.95,1.31,1.18,1.79
789.25,3.65,3.4,2.43,1.2,1.69,1.92
789.5,3.35,2.98,2.06,0.822,1.28,1.81
789.75,3.71,3.37,2.14,1.28,1.68,2.03
790.0,3.79,2.95,2.1,1.28,1.34,1.99
790.25,3.78,3.3,2.14,1.33,1.75,2.07
790.5,3.79,3.14,2.01,1.3,1.55,1.91
790.75,3.76,3.35,1.85,1.25,1.46,1.76
791.0,3.79,2.81,2.06,1.29,1.18,2.05
791.25,3.8,3.28,2.27,1.32,1.32,1.94
791.5,3.68,3.0,1.94,1.28,1.45,1.87
791.75,3.71,3.29,2.03,1.3,1.54,1.97
792.0,3.75,3.1,2.12,1.36,1.55,2.12
792.25,3.7,3.15,1.97,1.23,1.39,1.93
792.5,3.94,3.25,2.0,1.43,1.7,1.98
792.75,3.94,3.28,2.03,1.44,1.44,2.0
793.0,3.8,3.25,2.0,1.32,1.68,1.97
793.25,3.86,2.9,1.87,1.4,1.19,1.74
793.5,3.57,3.3,2.06,0.999,1.63,1.95
793.75,3.74,2.79,2.07,1.24,1.04,2.02
794.0,3.71,3.19,1.96,1.27,1.58,1.9
794.25,3.79,3.03,2.02,1.39,1.43,1.97
794.5,3.83,3.45,1.92,1.42,1.81,1.9
794.75,3.82,2.81,1.99,1.32,1.27,2.03
795.0,3.81,3.19,2.03,1.25,1.66,1.99
795.25,3.81,2.77,2.15,1.27,1.1,1.92
795.5,3.8,3.39,2.12,1.24,1.8,2.14
795.75,3.87,2.8,2.12,1.33,1.36,2.15
796.0,4.08,3.27,2.08,1.63,1.74,2.09
796.25,3.87,2.46,2.05,1.34,1.13,2.06
796.5,3.76,3.67,2.21,1.3,1.68,2.3
796.75,3.74,2.56,2.04,1.23,1.08,2.02
797.0,3.77,3.55,2.02,1.38,1.63,1.96
797.25,3.8,2.77,2.28,1.29,1.44,1.89
797.5,3.56,3.2,2.01,1.12,1.63,1.95
797.75,2.82,2.78,1.86,0.806,1.27,1.76
798.0,2.02,3.06,1.67,0.662,1.49,1.38
798.25,1.84,2.32,1.65,0.828,0.705,1.3
798.5,1.8,2.8,1.59,0.806,0.915,1.24
798.75,1.8,2.29,2.0,0.793,0.813,1.68
799.0,3.31,3.63,2.98,0.765,0.958,1.73
799.25,6.26,6.95,3.52,0.833,1.46,1.71
799.5,6.38,7.31,3.02,0.917,1.52,1.48
799.75,7.52,7.18,4.03,0.986,1.24,1.44
800.0,9.18,10.6,6.68,1.27,2.48,1.83
800.25,9.94,8.7,9.56,0.8,1.38,2.33
800.5,11.0,10.4,10.7,0.642,1.37,2.34
800.75,11.4,12.0,10.9,0.55,1.33,2.34
801.0,11.1,11.2,11.4,0.603,1.47,2.41
