Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
744.0,0.453,0.559,0.719,0.0432,0.14,0.0555
744.25,0.435,0.56,0.572,0.0248,0.14,-0.077
744.5,0.477,0.54,0.613,0.0647,0.14,-0.036
744.75,0.428,0.558,0.692,0.02,0.14,0.0343
745.0,0.453,0.551,0.572,0.0407,0.14,-0.077
745.25,0.478,0.55,0.626,0.0721,0.146,-0.023
745.5,0.437,0.565,0.678,0.0284,0.145,0.0195
745.75,0.471,0.54,0.652,0.0548,0.15,0.0294
746.0,0.439,0.564,0.672,0.0313,0.147,0.0483
746.25,0.45,0.594,0.67,0.0367,0.151,0.0187
746.5,0.473,0.54,0.59,0.06,0.14,-0.052
746.75,0.436,0.556,0.608,0.0237,0.14,-0.051
747.0,0.444,0.551,0.677,0.0367,0.14,0.0233
747.25,0.468,0.547,0.574,0.0605,0.142,-0.076
747.5,0.435,0.561,0.615,0.024,0.144,-0.034
747.75,0.469,0.54,0.694,0.0607,0.15,0.0447
748.0,0.454,0.56,0.625,0.05,0.146,-0.0038
748.25,0.462,0.552,0.643,0.05,0.148,-0.0018
748.5,0.421,0.545,0.623,0.00909,0.149,-0.025
748.75,0.466,0.562,0.607,0.0575,0.148,-0.031
749.0,0.432,0.54,0.73,0.0217,0.144,0.1
749.25,0.45,0.556,0.656,0.0418,0.14,0.00529
749.5,0.429,0.546,0.586,0.0236,0.14,-0.057
749.75,0.443,0.54,0.621,0.0337,0.14,-0.039
750.0,0.407,0.554,0.656,0.0852,0.144,0.0122
750.25,0.313,0.544,0.522,0.068,0.144,-0.14
750.5,0.302,0.557,0.562,0.0582,0.131,-0.12
750.75,0.332,0.558,0.588,0.0876,0.132,-0.086
751.0,0.36,0.732,0.521,0.063,0.147,-0.14
751.25,0.321,1.63,0.663,0.0174,0.146,0.000526
751.5,0.401,1.89,0.642,0.108,0.15,-0.016
751.75,0.325,1.23,0.587,0.0211,0.149,-0.053
752.0,0.351,1.21,0.681,0.0532,0.151,0.0484
752.25,0.42,0.405,0.865,0.11,-0.03,0.3
752.5,0.0,0.0,0.0,0.0,0.0,0.0
752.75,0.0,0.0,0.0,0.0,0.0,0.0
753.0,0.0,0.0,0.0,0.0,0.0,0.0
753.25,0.0,0.0,0.0,0.0,0.0,0.0
753.5,0.57,1.57,0.842,0.194,0.133,0.216
753.75,0.427,1.94,0.827,0.133,0.149,0.151
754.0,0.354,1.72,0.752,0.0558,0.148,0.0871
754.25,0.374,1.79,0.628,0.0843,0.161,-0.047
754.5,0.354,1.64,0.651,0.0647,0.143,-0.028
754.75,0.365,1.17,0.702,0.0733,0.127,0.027
755.0,0.312,0.638,0.59,0.0294,0.111,-0.09
755.25,0.339,0.61,0.667,0.0542,0.1,-0.0079
755.5,0.36,0.623,0.668,0.0567,0.101,-0.0096
755.75,0.334,1.5,0.606,0.0514,0.13,-0.057
756.0,0.353,1.37,0.711,0.0738,0.13,0.0469
756.25,0.341,0.629,0.672,0.057,0.102,0.00636
756.5,0.323,0.617,0.601,0.04,0.103,-0.049
756.75,0.311,0.618,0.713,0.07,0.1,0.0733
757.0,0.296,0.628,0.658,0.0633,0.1,0.0167
757.25,0.294,1.61,0.587,0.0638,0.134,-0.052
757.5,0.292,0.998,0.628,0.0605,0.112,-0.033
757.75,0.333,1.11,0.655,0.0736,0.112,5.55e-18
758.0,0.312,1.99,0.57,0.0509,0.142,-0.077
758.25,0.342,2.0,0.688,0.0848,0.141,0.0614
758.5,0.276,1.14,0.663,0.0414,0.117,0.0133
758.75,0.311,0.615,0.56,0.0804,0.1,-0.09
759.0,0.265,0.632,0.631,0.0269,0.1,-0.011
759.25,0.298,0.61,0.655,0.0644,0.1,0.0088
759.5,0.284,0.822,0.656,0.05,0.104,0.033
759.75,0.298,2.04,0.63,0.068,0.141,-0.027
760.0,0.321,2.0,0.615,0.0964,0.141,-0.039
760.25,0.304,2.02,0.658,0.0541,0.138,0.0306
760.5,0.321,2.01,0.643,0.0765,0.14,-0.017
760.75,0.289,1.99,0.675,0.0521,0.135,0.0217
761.0,0.298,0.714,0.578,0.0641,0.0935,-0.062
761.25,0.276,0.61,0.688,0.0361,0.0889,0.0467
761.5,0.309,0.628,0.679,0.0719,0.0781,0.03
