Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
2160.0,1.48,2.65,3.82,0.468,0.424,1.26
2160.25,1.54,2.54,3.82,0.53,0.445,1.22
2160.5,1.52,2.42,3.82,0.505,0.217,1.34
2160.75,1.37,2.31,3.7,0.377,0.0303,1.19
2161.0,1.38,2.52,3.51,0.374,0.207,1.01
2161.25,1.42,2.46,3.5,0.426,0.339,1.04
2161.5,1.5,2.55,3.69,0.51,0.419,1.18
2161.75,1.35,2.61,3.57,0.366,0.363,1.1
2162.0,1.37,2.26,3.55,0.357,0.111,1.03
2162.25,1.37,2.35,3.64,0.364,0.0359,1.09
2162.5,1.51,2.6,3.82,0.51,0.3,1.37
2162.75,1.52,2.44,3.79,0.555,0.377,1.34
2163.0,1.55,2.59,3.6,0.606,0.381,1.11
2163.25,1.35,2.36,3.58,0.371,0.328,1.1
2163.5,1.35,2.49,3.53,0.373,0.135,0.999
2163.75,1.37,2.32,3.54,0.384,0.0932,0.966
2164.0,1.38,2.51,3.75,0.4,0.297,1.26
2164.25,1.34,2.39,3.67,0.317,0.366,1.12
2164.5,1.52,2.58,3.75,0.504,0.385,1.22
2164.75,1.43,2.47,3.75,0.403,0.369,1.28
2165.0,1.28,2.4,3.76,0.245,0.0709,1.35
2165.25,1.42,2.31,3.67,0.389,0.0866,1.16
2165.5,1.56,2.4,3.67,0.553,0.178,1.09
2165.75,1.52,2.58,3.64,0.421,0.33,1.12
2166.0,1.42,2.42,3.6,0.411,0.356,1.14
2166.25,1.51,2.52,3.56,0.513,0.304,1.16
2166.5,1.36,2.37,3.82,0.36,0.272,1.13
2166.75,1.34,2.37,4.02,0.231,0.26,1.22
2167.0,1.49,2.37,3.87,-0.24,-0.00025,0.643
2167.25,1.74,2.7,4.1,-0.31,0.0586,0.67
2167.5,2.93,3.36,5.08,-0.49,0.2,0.78
2167.75,3.03,3.5,5.91,-0.46,0.216,0.502
2168.0,4.53,4.38,6.21,-0.59,-0.022,-0.06
2168.25,5.99,5.19,6.08,-0.38,-0.12,-0.13
2168.5,7.47,7.67,6.76,-0.13,0.142,0.00579
2168.75,6.22,8.39,6.93,-0.18,0.0412,-0.16
2169.0,7.25,9.97,7.54,-0.66,0.106,-0.33
2169.25,7.36,9.32,7.6,-0.49,-0.2,-0.49
2169.5,8.01,8.99,7.99,-0.74,-0.45,-0.85
2169.75,7.6,8.16,8.11,-0.83,-0.4,-0.89
