Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
2160.0,1.72,1.41,3.02,0.88,0.95,0.466
2160.25,1.68,1.47,3.55,0.987,0.998,0.654
2160.5,1.65,1.33,3.6,1.01,0.834,0.664
2160.75,1.61,1.48,3.31,0.758,0.942,0.653
2161.0,1.54,1.55,4.39,0.906,0.955,0.821
2161.25,1.73,1.5,3.46,0.966,0.984,0.888
2161.5,1.52,1.44,3.83,0.79,0.829,0.883
2161.75,1.63,1.47,3.47,0.855,0.942,0.896
2162.0,1.72,1.41,3.38,0.94,0.84,0.751
2162.25,1.66,1.53,3.66,0.863,0.938,0.694
2162.5,1.85,1.55,3.16,1.01,1.06,0.709
2162.75,1.96,1.44,3.55,1.19,0.945,0.481
2163.0,1.68,1.48,3.42,0.882,0.965,0.823
2163.25,1.81,1.36,3.68,1.12,0.861,0.6
2163.5,1.81,1.41,3.42,1.06,0.883,0.618
2163.75,1.83,1.36,3.2,1.02,0.827,0.574
2164.0,1.96,1.45,3.32,1.17,0.877,0.803
2164.25,1.7,1.28,3.73,1.05,0.653,0.824
2164.5,1.6,1.35,3.31,0.837,0.779,0.881
2164.75,1.79,1.44,3.02,1.01,0.96,0.506
2165.0,1.78,1.45,3.21,0.925,0.949,0.514
2165.25,1.68,1.53,3.27,0.858,1.04,0.737
2165.5,2.07,1.45,3.0,1.0,0.953,0.604
2165.75,2.32,1.78,3.54,0.685,0.977,0.618
2166.0,2.43,1.24,3.75,0.891,0.697,0.412
2166.25,2.54,1.32,3.35,0.955,0.794,0.394
2166.5,2.41,1.4,3.57,0.772,0.771,0.527
2166.75,2.5,1.55,3.92,0.793,0.769,0.677
2167.0,3.79,2.5,4.21,1.03,1.09,0.894
2167.25,3.64,3.09,4.51,0.834,0.797,0.812
2167.5,5.65,5.5,6.2,1.48,1.51,1.27
2167.75,9.4,5.89,6.98,1.84,1.83,1.24
2168.0,8.6,5.65,7.05,0.768,0.796,0.53
2168.25,13.1,6.86,10.0,2.49,1.31,0.779
2168.5,12.9,6.74,9.33,1.4,0.379,0.0486
2168.75,12.1,7.32,9.09,1.14,0.451,0.0419
2169.0,15.0,8.27,9.04,2.15,1.14,0.0964
2169.25,15.6,8.62,8.49,1.43,0.837,-0.11
2169.5,15.5,9.7,8.43,1.03,1.12,-0.2
2169.75,13.9,9.14,9.85,1.4,0.891,0.361
2170.0,14.0,8.88,8.36,1.41,0.787,0.212
2170.25,13.4,8.07,7.86,0.935,0.476,0.0329
2170.5,13.5,9.05,7.53,1.28,0.834,0.354
2170.75,15.3,8.44,6.64,1.27,1.08,0.0546
2171.0,13.0,8.24,5.96,0.673,0.982,-0.063
2171.25,11.6,8.86,6.84,1.09,1.34,0.672
2171.5,11.4,7.86,7.3,1.27,1.14,0.465
2171.75,11.1,7.82,6.82,1.12,1.09,0.652
2172.0,9.79,7.27,7.39,1.91,1.38,0.921
2172.25,10.6,6.38,7.72,2.18,1.69,1.12
2172.5,10.8,5.36,8.1,2.16,1.46,0.886
2172.75,10.6,6.58,8.49,2.45,1.98,1.04
2173.0,12.7,6.3,10.1,2.59,1.6,1.11
2173.25,14.1,5.95,11.0,2.93,1.5,0.902
2173.5,18.8,8.11,13.5,3.18,1.97,1.46
2173.75,19.0,8.02,12.3,2.55,1.48,0.803
2174.0,18.9,9.03,13.4,2.84,1.64,1.04
2174.25,18.6,7.89,13.4,2.08,0.824,0.62
2174.5,20.4,8.4,13.8,2.63,1.38,1.3
2174.75,20.1,7.26,11.5,1.67,0.894,0.0583
