Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
2160.0,0.0,0.0,0.0,0.0,0.0,0.0
2160.25,0.0,0.0,0.0,0.0,0.0,0.0
2160.5,0.0,0.0,0.0,0.0,0.0,0.0
2160.75,0.0,0.0,0.0,0.0,0.0,0.0
2161.0,0.0,0.0,0.0,0.0,0.0,0.0
2161.25,0.0,0.0,0.0,0.0,0.0,0.0
2161.5,0.0,0.0,0.0,0.0,0.0,0.0
2161.75,0.0,0.0,0.0,0.0,0.0,0.0
2162.0,0.0,0.0,0.0,0.0,0.0,0.0
2162.25,3.25,3.07,2.11,0.73,1.97,0.83
2162.5,0.0,0.0,0.0,0.0,0.0,0.0
2162.75,3.22,3.02,2.02,0.64,1.94,0.72
2163.0,3.25,3.4,2.09,0.68,2.24,0.82
2163.25,0.0,0.0,0.0,0.0,0.0,0.0
2163.5,0.0,0.0,0.0,0.0,0.0,0.0
2163.75,0.0,0.0,0.0,0.0,0.0,0.0
2164.0,0.0,0.0,0.0,0.0,0.0,0.0
2164.25,0.0,0.0,0.0,0.0,0.0,0.0
2164.5,0.0,0.0,0.0,0.0,0.0,0.0
2164.75,3.09,3.19,2.2,0.57,2.09,0.93
2165.0,0.0,0.0,0.0,0.0,0.0,0.0
2165.25,0.0,0.0,0.0,0.0,0.0,0.0
2165.5,0.0,0.0,0.0,0.0,0.0,0.0
2165.75,0.0,0.0,0.0,0.0,0.0,0.0
2166.0,3.75,3.28,2.24,0.59,2.25,1.0
2166.25,3.74,4.59,2.29,0.595,1.8,0.698
2166.5,3.99,3.69,2.31,0.639,1.91,0.708
2166.75,3.87,3.56,2.46,0.601,1.71,0.744
2167.0,3.88,2.52,1.77,0.28,0.71,0.0
2167.25,5.81,4.37,3.25,0.15,0.61,-0.03
2167.5,0.0,0.0,0.0,0.0,0.0,0.0
2167.75,0.0,0.0,0.0,0.0,0.0,0.0
2168.0,0.0,0.0,0.0,0.0,0.0,0.0
2168.25,13.2,11.3,15.1,1.67,1.43,1.04
2168.5,0.0,0.0,0.0,0.0,0.0,0.0
2168.75,0.0,0.0,0.0,0.0,0.0,0.0
2169.0,0.0,0.0,0.0,0.0,0.0,0.0
2169.25,0.0,0.0,0.0,0.0,0.0,0.0
2169.5,17.7,14.6,12.2,-0.4,-0.1,-0.6
2169.75,0.0,0.0,0.0,0.0,0.0,0.0
2170.0,18.1,13.6,13.5,-0.54,-0.29,-0.55
2170.25,18.6,14.5,15.2,-0.47,-0.05,-0.34
2170.5,0.0,0.0,0.0,0.0,0.0,0.0
2170.75,21.9,18.9,20.3,3.42,3.59,3.61
2171.0,18.3,15.6,15.6,-0.29,0.135,-0.32
2171.25,19.2,19.7,18.0,1.85,1.92,1.64
2171.5,15.4,13.7,13.4,0.01,0.32,-0.69
2171.75,12.6,8.74,13.9,0.0471,0.379,-0.45
2172.0,13.2,9.83,13.7,0.959,0.908,-0.029
2172.25,13.5,9.78,10.3,0.0,0.765,-0.56
2172.5,0.0,0.0,0.0,0.0,0.0,0.0
2172.75,14.1,10.7,10.6,2.97,2.87,1.98
2173.0,11.9,8.05,8.84,0.22,0.445,-0.4
2173.25,15.8,13.8,14.3,3.84,3.49,2.74
2173.5,14.6,12.1,13.6,0.0367,0.477,-0.26
2173.75,0.0,0.0,0.0,0.0,0.0,0.0
2174.0,0.0,0.0,0.0,0.0,0.0,0.0
2174.25,23.1,14.9,18.8,-0.33,0.57,-1.0
2174.5,23.2,15.0,19.9,-0.5,0.53,-1.4
2174.75,0.0,0.0,0.0,0.0,0.0,0.0
2175.0,21.8,13.2,19.3,-0.39,0.54,-0.83
2175.25,22.8,14.1,21.2,0.857,1.56,0.178
2175.5,19.8,14.6,21.9,0.642,1.29,0.373
2175.75,17.5,12.8,20.0,0.336,0.849,-0.019
2176.0,21.4,14.5,21.9,4.35,4.41,4.24
2176.25,17.3,12.2,18.5,0.0,0.59,0.04
2176.5,15.5,11.3,14.6,-0.18,0.34,-0.38
