Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
2160.0,12.1,12.7,13.1,2.64,1.43,2.76
2160.25,14.4,11.4,14.4,2.82,1.27,3.48
2160.5,13.4,12.2,13.5,2.1,1.87,3.12
2160.75,14.0,11.7,12.1,1.98,1.18,2.66
2161.0,17.9,11.0,14.1,2.3,1.12,3.29
2161.25,14.6,15.1,10.9,2.22,1.33,2.03
2161.5,17.5,11.1,13.6,3.02,0.721,2.91
2161.75,12.2,11.3,10.9,1.73,0.851,2.23
2162.0,11.7,11.5,10.4,1.79,0.579,2.12
2162.25,13.3,10.9,9.6,2.19,0.619,1.67
2162.5,11.2,11.1,8.76,1.76,0.664,1.6
2162.75,11.9,10.3,10.9,1.64,1.12,2.23
2163.0,11.9,9.19,11.2,1.42,1.68,2.51
2163.25,9.85,9.41,8.79,0.897,2.12,1.57
2163.5,11.4,9.03,8.8,1.56,2.0,1.89
2163.75,10.4,8.77,9.79,1.26,1.95,2.2
2164.0,10.4,8.8,9.07,1.87,1.79,2.03
2164.25,11.4,8.76,11.4,1.79,1.69,3.29
2164.5,11.3,8.67,13.1,2.15,1.27,4.24
2164.75,10.5,9.02,11.6,1.77,1.43,2.78
2165.0,10.0,9.02,8.38,1.24,1.02,1.74
2165.25,9.41,9.48,8.79,1.05,1.3,1.88
2165.5,8.98,9.61,7.46,1.35,1.38,1.57
2165.75,9.84,8.81,12.6,1.77,1.72,3.22
2166.0,10.0,9.1,7.91,1.72,1.65,2.04
2166.25,10.0,8.74,13.7,1.56,1.49,1.91
2166.5,9.86,11.7,15.0,1.86,2.71,1.69
2166.75,9.07,12.8,12.4,1.54,2.65,2.42
2167.0,13.1,12.9,13.9,1.37,2.97,3.04
2167.25,9.02,15.3,10.4,1.1,1.15,1.76
2167.5,6.92,9.74,18.1,1.71,1.14,3.53
2167.75,8.39,12.5,7.34,2.39,2.15,1.74
2168.0,7.55,10.7,9.43,1.96,1.5,3.34
2168.25,7.66,11.1,8.05,1.74,1.31,2.89
2168.5,6.89,7.83,6.78,1.72,0.711,2.44
2168.75,7.7,9.65,7.35,1.93,1.34,2.55
2169.0,7.57,6.73,6.21,2.08,1.83,2.01
2169.25,7.91,10.3,12.4,1.97,1.58,2.37
2169.5,10.8,8.02,14.0,3.58,1.8,2.14
2169.75,12.6,6.01,7.27,2.44,0.776,1.99
2170.0,8.88,8.53,6.41,2.4,1.95,1.55
2170.25,5.78,8.83,10.8,1.48,1.21,3.15
2170.5,5.67,7.39,7.04,1.78,1.33,1.96
2170.75,8.89,6.73,7.11,3.12,1.15,1.76
2171.0,5.79,7.13,9.96,1.62,1.15,1.73
2171.25,14.0,9.02,8.85,2.49,1.18,1.7
2171.5,7.75,15.5,18.2,1.7,3.06,3.68
2171.75,7.33,13.4,19.0,1.88,1.59,4.25
2172.0,6.75,13.6,9.15,2.45,1.2,1.87
2172.25,6.53,13.1,7.38,2.34,1.07,2.14
2172.5,7.11,11.4,14.2,1.61,1.81,3.33
2172.75,8.09,9.2,9.01,1.9,1.62,1.85
2173.0,6.69,12.0,7.72,2.44,1.4,1.9
2173.25,6.47,11.5,6.45,2.17,1.06,1.56
2173.5,5.47,10.4,7.86,1.77,1.15,1.67
2173.75,7.61,9.47,7.69,2.12,1.33,2.3
2174.0,13.2,9.56,7.07,3.26,1.41,1.92
2174.25,9.04,8.56,7.12,1.77,1.01,1.34
2174.5,5.01,8.22,8.33,0.98,1.37,1.53
2174.75,5.3,9.67,8.75,1.51,1.51,1.71
2175.0,5.0,9.87,6.36,1.31,1.82,1.38
2175.25,6.24,9.38,6.16,2.17,1.36,1.56
2175.5,7.65,10.8,7.18,2.1,0.998,1.35
2175.75,7.22,11.0,7.92,2.09,0.778,2.09
2176.0,6.7,12.9,12.9,1.92,1.13,4.12
2176.25,9.36,14.4,10.2,2.1,1.6,3.9
2176.5,14.0,15.4,12.8,2.08,1.83,5.08
2176.75,19.0,14.1,12.4,1.8,1.93,3.66
2177.0,20.4,10.9,8.03,2.25,1.81,2.44
2177.25,10.2,10.1,7.3,2.55,2.48,1.54
2177.5,11.0,11.8,11.2,3.28,3.12,3.83
2177.75,10.6,8.4,7.95,3.31,1.51,2.66
2178.0,10.2,6.85,10.1,2.68,1.48,2.62
2178.25,11.9,13.2,13.5,3.11,1.9,2.87
2178.5,10.0,5.44,11.9,2.57,1.32,1.74
2178.75,13.6,6.3,20.6,2.49,1.34,3.88
2179.0,10.5,10.4,18.2,0.977,1.96,2.65
2179.25,17.8,11.2,10.6,2.25,1.1,1.98
2179.5,18.1,15.2,12.5,3.78,3.09,3.39
2179.75,16.2,17.8,11.7,1.93,3.96,2.27
2180.0,22.5,24.9,23.8,3.9,5.4,6.02
2180.25,21.1,14.0,19.9,3.49,1.98,4.49
2180.5,9.76,15.2,19.4,1.71,1.36,2.52
2180.75,13.2,12.9,22.6,2.63,2.23,5.11
2181.0,17.6,16.1,15.8,3.66,1.42,3.29
2181.25,13.3,19.2,10.9,2.39,2.5,1.71
2181.5,15.8,15.0,23.1,2.4,0.406,2.7
2181.75,15.3,22.0,19.8,1.47,1.91,2.2
2182.0,11.3,16.0,14.2,2.03,0.897,2.89
2182.25,26.5,17.7,17.0,3.4,1.87,3.96
2182.5,13.3,17.8,16.0,2.42,2.15,2.59
2182.75,12.4,28.3,11.4,2.35,6.3,2.35
2183.0,12.3,18.3,14.6,2.01,3.49,3.81
2183.25,16.2,12.1,22.3,2.51,2.92,5.46
2183.5,21.3,10.4,15.2,2.0,1.72,4.01
2183.75,16.4,12.3,11.5,2.2,1.51,2.74
2184.0,25.2,20.6,12.0,1.99,1.11,3.64
2184.25,22.7,14.3,10.1,2.21,0.609,2.36
2184.5,10.7,12.2,11.9,1.84,1.1,3.41
2184.75,10.2,10.2,14.6,2.23,0.26,4.19
2185.0,11.1,11.9,17.2,2.26,1.03,4.61
2185.25,10.6,9.98,8.68,2.06,0.142,2.01
2185.5,9.6,13.7,8.21,1.08,0.365,2.15
2185.75,9.88,10.4,8.44,1.13,0.567,2.1
2186.0,10.1,13.0,6.86,1.53,0.974,1.65
2186.25,9.7,11.4,6.88,1.54,1.31,1.72
2186.5,12.8,10.6,6.37,2.84,0.878,1.64
2186.75,9.14,10.2,6.95,1.87,0.491,2.15
2187.0,10.2,11.0,6.6,2.25,0.678,2.06
2187.25,9.97,10.5,6.21,2.15,0.545,1.41
2187.5,9.58,10.7,6.68,1.54,0.878,1.87
2187.75,9.37,10.7,9.17,1.45,0.755,3.02
2188.0,8.66,10.2,7.64,1.44,0.408,2.57
2188.25,8.74,11.4,7.11,1.75,1.11,2.04
2188.5,8.75,10.7,6.98,1.69,0.516,1.96
2188.75,8.54,10.7,7.19,1.69,0.915,2.42
2189.0,8.77,8.73,7.85,1.74,1.34,2.67
2189.25,8.91,10.0,7.05,1.84,0.719,2.21
2189.5,8.88,10.4,7.83,1.53,0.475,2.47
2189.75,9.9,9.4,6.27,1.66,0.686,1.42
2190.0,8.46,8.75,6.52,0.948,0.869,1.79
2190.25,9.21,9.78,11.1,1.5,0.561,1.99
2190.5,16.0,13.8,21.2,1.81,1.03,3.6
2190.75,11.6,8.99,18.9,2.02,0.678,4.73
2191.0,8.02,11.2,8.55,1.61,2.84,1.98
2191.25,10.9,13.9,10.0,1.82,4.38,2.55
2191.5,11.9,11.5,16.7,1.68,3.97,3.04
2191.75,9.1,14.0,12.8,2.1,5.52,4.63
2192.0,9.85,7.54,7.58,2.22,1.15,1.82
2192.25,11.0,9.33,7.22,3.05,1.96,2.39
2192.5,9.93,7.3,9.58,3.02,1.23,3.2
2192.75,6.5,6.31,9.34,1.56,1.3,2.03
2193.0,10.2,6.83,9.2,2.32,1.15,2.32
2193.25,8.89,8.36,6.87,1.64,1.29,2.7
2193.5,10.2,13.6,8.19,2.55,1.33,3.46
2193.75,9.56,8.85,9.1,1.28,1.24,1.67
