Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",72279.0,8875.0,4159.0,4174.0,59284.0,9281.0,3134.0,3168.0,0.0,0.0,2864.0,2486.0,4559.0,11853.0,144.0,407.0,298.0,-698.0,4261.0,12551.0,45.0,103.0,119.0,4440.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,4559.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0,59284.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,616.0,0.0,225.0,4345.0,577.0,1489.0,1504.0,0.0,0.0,207.0,179.0,345.0,935.0,116.0,314.0,33.0,15.0,312.0,920.0,12.0,104.0,2.0,343.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4345.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",45366.0,5069.0,4434.0,4449.0,36017.0,5089.0,2726.0,2746.0,0.0,0.0,1439.0,1250.0,2344.0,6116.0,145.0,407.0,212.0,-162.0,2132.0,6277.0,47.0,103.0,83.0,2261.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2344.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.0,0.0,0.0,36017.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,545.0,0.0,209.0,3925.0,529.0,1374.0,1388.0,0.0,0.0,207.0,179.0,339.0,913.0,114.0,308.0,27.0,-7.0,312.0,921.0,10.0,104.0,2.0,338.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",108327.0,12751.0,4339.0,4349.0,92903.0,13842.0,3261.0,3278.0,0.0,0.0,4741.0,4114.0,7415.0,19214.0,145.0,408.0,354.0,-1581.0,7061.0,20795.0,46.0,103.0,153.0,7262.0,153.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,7415.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,7061.0,0.0,0.0,0.0,0.0,0.0,0.0,92903.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,580.0,0.0,228.0,4474.0,535.0,1661.0,1673.0,0.0,0.0,207.0,179.0,346.0,942.0,118.0,323.0,34.0,21.0,312.0,920.0,14.0,104.0,2.0,344.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",50819.0,5262.0,4406.0,4416.0,41402.0,5198.0,3316.0,3336.0,0.0,0.0,1438.0,1249.0,2369.0,6182.0,146.0,409.0,244.0,-75.0,2125.0,6258.0,47.0,103.0,101.0,2268.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2125.0,0.0,0.0,0.0,0.0,0.0,0.0,41402.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,601.0,0.0,236.0,4555.0,551.0,1739.0,1751.0,0.0,0.0,207.0,179.0,348.0,946.0,119.0,328.0,35.0,26.0,312.0,920.0,15.0,104.0,2.0,345.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",50535.0,5066.0,4447.0,4459.0,40994.0,5011.0,3096.0,3111.0,0.0,0.0,1438.0,1249.0,2365.0,6175.0,146.0,409.0,240.0,-85.0,2126.0,6260.0,47.0,103.0,98.0,2267.0,98.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,2126.0,0.0,0.0,0.0,0.0,0.0,0.0,40994.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,735.0,0.0,292.0,4659.0,678.0,1765.0,1784.0,0.0,0.0,207.0,179.0,349.0,952.0,119.0,330.0,37.0,33.0,312.0,919.0,16.0,104.0,3.0,347.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,4659.0,0.0,0.0,0.0,0.0,0.0,0.0
