Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",63578.0,6642.0,2993.0,3019.0,54157.0,8457.0,2865.0,2896.0,0.0,0.0,2623.0,2275.0,4265.0,10485.0,121.0,325.0,225.0,-885.0,4040.0,11370.0,26.0,98.0,87.0,4177.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,4265.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,4040.0,0.0,0.0,0.0,0.0,0.0,0.0,54157.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,547.0,0.0,202.0,3973.0,527.0,1361.0,1375.0,0.0,0.0,189.0,164.0,345.0,916.0,116.0,309.0,50.0,86.0,295.0,831.0,18.0,98.0,3.0,342.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,3973.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",41060.0,3956.0,3046.0,3055.0,32920.0,4645.0,2492.0,2510.0,0.0,0.0,1318.0,1144.0,2201.0,5467.0,122.0,327.0,180.0,-220.0,2021.0,5687.0,27.0,97.0,61.0,2140.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,2201.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,32920.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,469.0,0.0,183.0,3589.0,483.0,1256.0,1269.0,0.0,0.0,190.0,164.0,337.0,883.0,114.0,299.0,42.0,52.0,295.0,831.0,15.0,98.0,2.0,334.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",97983.0,9403.0,3109.0,3121.0,84919.0,12639.0,2981.0,2997.0,0.0,0.0,4340.0,3765.0,6982.0,17121.0,121.0,325.0,294.0,-1702.0,6688.0,18823.0,26.0,98.0,119.0,6863.0,119.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,6982.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,6688.0,0.0,0.0,0.0,0.0,0.0,0.0,84919.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",10.0,519.0,37.0,208.0,4091.0,489.0,1519.0,1530.0,0.0,0.0,189.0,164.0,347.0,926.0,119.0,320.0,52.0,95.0,295.0,831.0,21.0,98.0,3.0,345.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",46007.0,4126.0,3159.0,3175.0,37847.0,4747.0,3032.0,3050.0,0.0,0.0,1317.0,1143.0,2220.0,5519.0,122.0,326.0,205.0,-151.0,2015.0,5670.0,27.0,97.0,76.0,2144.0,76.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,37847.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",37.0,538.0,108.0,236.0,4165.0,504.0,1589.0,1600.0,0.0,0.0,189.0,164.0,349.0,931.0,119.0,321.0,54.0,100.0,295.0,831.0,21.0,98.0,3.0,346.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,4165.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",45631.0,3944.0,3059.0,3067.0,37475.0,4576.0,2831.0,2845.0,0.0,0.0,1317.0,1143.0,2216.0,5510.0,122.0,327.0,200.0,-163.0,2016.0,5673.0,27.0,97.0,73.0,2143.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,37475.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",56.0,663.0,131.0,291.0,4260.0,620.0,1612.0,1629.0,0.0,0.0,189.0,164.0,351.0,938.0,119.0,321.0,56.0,108.0,295.0,830.0,21.0,98.0,3.0,347.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0
