Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
6552.0,9.04,8.96,6.66,2.65,1.03,2.22
6552.25,9.17,9.03,6.85,3.1,1.39,2.58
6552.5,9.65,9.27,7.12,3.56,1.31,3.0
6552.75,8.88,9.54,7.12,2.74,1.25,2.87
6553.0,9.17,9.13,7.15,3.07,1.26,2.89
6553.25,8.95,9.25,6.93,2.8,1.35,2.61
6553.5,8.78,9.23,6.82,2.57,1.45,2.7
6553.75,8.76,9.29,6.95,2.75,1.36,2.53
6554.0,8.77,9.07,7.15,2.53,1.12,2.72
6554.25,8.93,9.17,7.33,2.97,1.17,3.13
6554.5,8.84,9.06,7.21,2.94,1.46,3.06
6554.75,8.81,9.06,7.17,2.77,1.4,3.03
6555.0,8.61,8.67,7.11,2.51,0.881,2.91
6555.25,8.24,8.71,6.84,2.11,1.05,2.67
6555.5,8.46,9.21,6.78,2.31,1.45,2.57
6555.75,9.03,8.95,7.12,2.87,1.3,2.84
6556.0,9.01,8.85,7.23,2.85,1.23,2.76
6556.25,8.83,9.33,6.95,2.84,1.7,2.58
6556.5,8.62,9.27,6.63,2.54,1.51,2.52
6556.75,8.84,9.13,6.7,2.64,1.29,2.64
6557.0,8.72,9.19,7.04,2.63,1.09,2.79
6557.25,8.77,8.91,7.27,2.78,0.839,3.15
6557.5,8.88,9.21,7.4,3.01,1.11,3.19
6557.75,8.9,9.05,7.19,2.81,0.959,2.87
6558.0,9.01,9.22,7.25,2.76,1.08,2.88
6558.25,9.22,9.28,7.0,2.89,0.92,2.47
6558.5,9.18,9.23,7.21,2.54,1.04,2.62
6558.75,11.3,11.2,10.2,2.84,1.07,2.46
6559.0,18.2,17.3,16.4,2.68,1.46,2.61
6559.25,25.5,21.8,22.4,4.73,2.77,4.53
6559.5,24.7,25.1,23.3,4.38,3.12,4.7
6559.75,31.6,28.1,29.5,4.56,3.92,5.3
6560.0,27.7,27.4,25.5,4.12,2.87,4.8
6560.25,32.5,30.6,25.8,2.49,1.7,3.07
6560.5,37.0,30.5,25.4,3.68,2.42,4.38
6560.75,38.0,30.2,25.0,3.08,1.58,3.54
6561.0,37.3,33.0,25.5,2.93,1.66,3.3
6561.25,36.8,30.0,25.2,2.14,1.08,3.03
6561.5,36.7,30.6,24.0,0.207,-0.56,0.981
6561.75,38.4,31.9,26.3,1.66,0.142,2.13
6562.0,32.3,31.3,26.1,1.83,0.766,2.96
6562.25,32.5,31.8,25.7,1.89,0.888,3.15
6562.5,31.7,30.3,26.1,1.56,0.36,2.55
6562.75,32.0,29.0,24.6,1.78,0.571,2.45
6563.0,32.7,28.2,25.4,2.88,1.36,3.98
6563.25,33.2,29.3,25.2,1.85,0.642,2.86
6563.5,31.5,26.0,24.6,3.6,1.56,4.83
6563.75,32.6,29.2,26.1,5.56,3.67,6.86
6564.0,33.4,28.4,27.1,5.05,2.85,5.61
6564.25,38.7,24.7,27.5,6.37,3.39,6.33
6564.5,35.4,29.1,26.5,5.32,3.11,5.77
6564.75,37.1,28.3,24.6,5.08,2.93,5.36
6565.0,33.9,29.3,24.9,5.08,2.79,5.03
6565.25,36.4,30.1,25.5,5.54,3.07,4.71
6565.5,36.5,28.0,25.8,5.4,3.36,5.18
6565.75,33.2,30.7,26.3,4.73,2.93,5.08
6566.0,32.9,27.2,25.9,4.71,3.05,5.05
6566.25,32.1,26.7,26.1,3.09,1.23,3.5
6566.5,30.7,24.6,23.5,1.72,0.296,2.66
6566.75,35.7,27.5,27.1,5.05,3.19,5.31
6567.0,35.6,29.6,30.3,6.94,4.72,7.63
6567.25,43.8,36.7,36.1,6.45,4.45,7.05
6567.5,42.7,36.3,35.7,6.34,4.3,6.91
