Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
6552.0,2.66,2.54,3.62,-0.073,1.74,1.42
6552.25,3.21,2.99,4.08,0.186,2.09,1.61
6552.5,3.79,3.79,4.82,0.413,1.87,1.68
6552.75,2.58,2.66,3.39,0.339,1.61,1.04
6553.0,2.31,2.7,3.16,0.372,1.64,0.996
6553.25,3.2,3.36,4.15,0.44,2.06,1.42
6553.5,2.41,2.72,3.36,0.221,1.82,1.25
6553.75,2.69,3.04,3.61,0.341,1.56,0.951
6554.0,3.75,4.02,4.81,0.504,1.84,1.43
6554.25,1.83,2.06,2.57,0.463,1.75,0.966
6554.5,2.99,2.8,3.86,0.328,1.52,1.36
6554.75,2.92,3.19,3.88,0.275,1.74,1.16
6555.0,2.66,2.91,3.55,0.411,1.63,1.21
6555.25,2.75,3.17,3.33,0.281,1.63,0.751
6555.5,3.03,3.01,3.81,0.401,1.79,1.46
6555.75,1.85,1.66,2.43,0.073,1.24,0.948
6556.0,3.89,4.1,4.74,0.535,1.95,1.43
6556.25,3.15,3.36,4.0,0.46,1.79,1.24
6556.5,1.99,2.42,2.55,0.23,1.37,0.659
6556.75,3.5,3.39,4.37,0.114,1.21,1.17
6557.0,1.8,1.99,2.58,0.158,1.11,0.827
6557.25,2.85,3.29,3.53,0.305,1.37,0.779
6557.5,3.46,3.65,4.04,0.306,1.24,0.736
6557.75,2.52,2.85,3.19,0.332,1.27,0.803
6558.0,2.3,2.46,3.03,0.116,1.02,0.743
6558.25,3.81,3.89,4.84,0.147,1.35,1.18
6558.5,2.91,3.49,3.77,0.262,1.49,0.897
6558.75,2.49,3.27,3.29,0.256,1.21,0.871
6559.0,3.25,3.36,4.14,-0.094,1.28,1.12
6559.25,3.77,3.37,4.69,0.179,1.49,1.41
6559.5,5.89,6.16,7.47,0.0839,1.6,0.727
6559.75,6.84,7.2,8.71,0.352,1.75,1.19
6560.0,5.14,5.89,6.78,-0.074,1.18,0.426
6560.25,6.22,6.4,7.64,-0.28,0.846,0.503
6560.5,6.81,7.7,8.58,-0.53,1.12,0.293
6560.75,7.21,8.86,10.1,0.0579,1.67,0.671
6561.0,5.66,6.3,7.8,-0.1,1.42,0.396
6561.25,6.56,7.37,8.75,0.156,2.1,1.54
6561.5,6.59,5.66,6.8,-0.1,1.79,0.93
6561.75,6.23,5.36,6.81,-0.33,1.85,1.28
6562.0,6.77,6.85,7.8,0.612,2.45,1.64
6562.25,6.55,6.05,7.4,0.837,2.89,2.27
6562.5,8.02,7.33,8.3,0.597,2.81,1.79
6562.75,8.05,6.75,8.06,0.132,2.62,2.01
6563.0,9.68,8.59,9.76,0.626,2.63,1.98
6563.25,7.78,7.48,8.32,0.631,2.42,1.77
6563.5,5.89,6.53,7.39,0.536,2.26,1.63
6563.75,6.76,6.89,7.94,0.848,2.82,2.05
6564.0,6.39,6.03,8.01,1.15,2.79,2.19
6564.25,4.29,5.17,6.57,1.09,2.83,1.81
6564.5,5.14,6.01,7.18,1.09,2.46,1.78
6564.75,4.61,4.73,6.19,0.888,2.88,2.26
6565.0,4.73,4.49,5.67,0.495,2.55,2.14
6565.25,6.52,6.99,7.96,0.922,2.96,2.4
6565.5,8.47,8.18,10.5,0.989,3.17,4.67
6565.75,9.4,8.63,10.6,1.31,3.39,4.75
6566.0,9.77,8.75,10.8,1.12,3.69,5.01
6566.25,8.1,7.52,9.67,0.618,2.99,4.8
6566.5,8.96,8.95,9.59,0.912,2.64,3.38
6566.75,8.53,7.58,8.32,1.16,2.92,2.96
6567.0,9.4,9.85,6.29,3.32,5.09,2.25
6567.25,9.44,9.5,8.14,3.3,4.84,3.21
6567.5,9.07,9.22,7.22,1.45,3.17,1.89
6567.75,6.63,6.71,5.69,0.724,2.44,1.95
6568.0,6.02,7.5,5.82,0.839,2.58,1.38
6568.25,5.88,7.21,6.68,0.879,2.41,1.88
6568.5,5.8,7.02,6.64,0.601,2.06,1.3
6568.75,6.5,8.39,7.62,0.813,2.37,1.6
6569.0,6.63,8.29,7.54,1.12,3.07,2.12
6569.25,4.54,5.39,5.54,0.926,2.36,1.31
6569.5,5.62,5.59,6.79,0.59,2.35,1.8
6569.75,4.3,4.84,6.18,0.697,2.52,1.65
6570.0,3.65,4.29,4.91,0.229,1.25,0.883
6570.25,4.5,5.58,5.6,0.343,2.02,0.938
6570.5,3.85,4.83,4.96,0.326,1.77,1.42
6570.75,4.37,4.16,4.98,0.0583,1.6,1.49
6571.0,6.81,7.1,6.78,0.205,2.14,1.7
6571.25,5.19,5.48,4.74,-0.1,1.64,1.1
6571.5,5.4,6.23,5.11,0.0531,1.51,0.983
6571.75,4.94,5.34,4.49,-0.081,1.34,0.946
6572.0,4.61,5.1,4.38,-0.066,1.59,1.3
6572.25,5.72,6.25,5.22,-0.031,1.48,0.889
6572.5,5.74,6.6,5.53,0.166,1.71,1.1
6572.75,4.22,4.4,3.96,0.0151,1.71,1.13
6573.0,5.26,5.2,4.9,-0.33,1.21,1.33
6573.25,5.29,5.2,5.11,-0.39,1.53,0.996
6573.5,5.02,4.75,4.84,-0.6,1.21,0.966
6573.75,5.31,5.65,5.09,0.0802,1.61,0.803
6574.0,5.17,4.53,5.12,-0.48,1.35,1.46
6574.25,3.58,3.26,4.41,-0.61,1.42,1.19
6574.5,3.98,4.69,5.14,-0.13,1.52,1.05
6574.75,2.66,3.31,3.62,0.205,1.32,0.579
6575.0,2.01,2.52,3.18,0.0274,1.53,1.03
6575.25,2.33,2.54,3.37,-0.13,1.33,0.904
6575.5,3.04,3.31,4.06,0.135,1.41,0.951
