Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
6552.0,0.667,0.597,0.288,-0.072,0.137,-0.36
6552.25,0.546,0.531,0.293,-0.25,0.132,-0.36
6552.5,0.547,0.554,0.318,-0.25,0.121,-0.36
6552.75,0.538,0.586,0.405,-0.24,0.116,-0.35
6553.0,0.57,0.613,0.317,-0.2,0.119,-0.35
6553.25,0.658,0.628,0.37,-0.058,0.134,-0.35
6553.5,0.637,0.601,0.322,-0.091,0.0878,-0.35
6553.75,0.54,0.681,0.324,-0.24,0.197,-0.35
6554.0,0.539,0.613,0.186,-0.25,0.199,-0.36
6554.25,0.541,0.558,0.28,-0.24,0.131,-0.36
6554.5,0.537,0.585,0.25,-0.24,0.115,-0.35
6554.75,0.658,0.613,0.357,-0.065,0.116,-0.35
6555.0,0.65,0.558,0.301,-0.06,0.122,-0.35
6555.25,0.599,0.564,0.312,-0.17,0.134,-0.35
6555.5,0.659,0.593,0.349,-0.11,0.132,-0.35
6555.75,0.643,0.562,0.374,-0.11,0.132,-0.35
6556.0,0.638,0.544,0.277,-0.11,0.137,-0.35
6556.25,0.689,0.617,0.304,-0.026,0.12,-0.35
6556.5,0.655,0.586,0.215,-0.058,0.118,-0.35
6556.75,0.57,0.551,0.314,-0.19,0.117,-0.35
6557.0,0.54,0.55,0.281,-0.24,0.115,-0.35
6557.25,0.54,0.561,0.273,-0.24,0.127,-0.35
6557.5,0.539,0.526,0.339,-0.24,0.127,-0.35
6557.75,0.605,0.591,0.204,-0.15,0.126,-0.35
6558.0,0.656,0.591,0.237,-0.057,0.124,-0.34
6558.25,0.454,0.581,0.296,-0.093,0.117,-0.35
6558.5,0.354,0.578,0.302,-0.17,0.113,-0.36
6558.75,0.304,0.547,0.286,-0.15,0.12,-0.35
6559.0,0.309,0.581,0.326,-0.15,0.12,-0.35
6559.25,0.682,0.55,0.373,-0.19,0.123,-0.36
6559.5,0.89,0.579,1.22,-0.059,0.121,-0.47
6559.75,0.804,0.631,0.705,-0.05,0.112,-0.48
6560.0,2.01,0.643,1.29,-0.16,0.113,-0.52
6560.25,2.39,0.717,1.12,-0.24,0.104,-0.58
6560.5,2.99,0.851,1.42,-0.29,0.035,-0.61
6560.75,3.37,0.99,1.42,-0.33,0.007,-0.63
6561.0,3.44,1.0,1.37,-0.5,0.0085,-0.63
6561.25,3.26,1.15,1.54,-0.46,-0.01,-0.63
6561.5,3.26,1.36,1.77,-0.46,-0.029,-0.63
6561.75,3.26,1.81,1.74,-0.2,0.159,-0.46
6562.0,2.9,1.92,1.5,-0.44,0.0117,-0.64
6562.25,3.95,1.67,1.39,-0.46,-0.037,-0.63
6562.5,2.59,1.0,1.29,-0.42,0.0333,-0.62
6562.75,3.13,1.74,2.16,-0.049,0.318,-0.36
6563.0,2.79,1.38,1.93,-0.22,0.185,-0.49
6563.25,2.46,0.895,1.38,-0.42,0.053,-0.63
6563.5,2.49,0.848,1.29,-0.42,0.0519,-0.63
6563.75,2.56,1.01,1.49,-0.4,0.0181,-0.64
6564.0,2.53,1.07,2.56,-0.33,0.00508,-0.44
6564.25,2.65,1.04,2.01,-0.29,0.00339,-0.39
6564.5,3.45,1.21,1.81,-0.24,0.066,-0.6
6564.75,3.07,1.18,1.67,-0.38,-0.029,-0.67
6565.0,3.93,1.93,2.48,0.0293,0.377,-0.29
6565.25,3.5,1.52,2.73,-0.39,0.0723,0.0882
6565.5,3.2,1.19,1.98,-0.51,0.00467,-0.34
6565.75,3.1,1.21,1.63,-0.51,-0.033,-0.65
6566.0,3.37,1.45,2.31,-0.39,0.0331,-0.15
6566.25,7.17,4.58,4.9,-0.28,0.205,-0.3
6566.5,3.75,1.14,1.7,-0.74,-0.048,-0.66
6566.75,3.85,1.4,1.92,-0.64,0.0222,-0.59
6567.0,3.86,1.12,2.14,-0.77,-0.028,-0.67
6567.25,4.79,2.18,2.54,-0.19,0.418,-0.27
6567.5,4.39,1.06,1.59,-0.72,0.00879,-0.64
6567.75,4.25,1.54,1.67,-0.44,0.0902,-0.56
6568.0,4.66,2.23,2.07,-0.13,0.265,-0.36
6568.25,4.85,2.3,2.18,-0.11,0.23,-0.39
6568.5,4.42,2.94,2.83,0.338,0.39,-0.19
6568.75,4.41,2.73,2.67,0.352,0.388,-0.19
6569.0,4.32,2.6,2.72,0.305,0.394,-0.2
6569.25,4.18,2.55,2.67,0.209,0.382,-0.21
6569.5,1.68,1.18,1.44,-0.18,-0.1,-0.69
6569.75,1.93,0.914,1.28,-0.24,-0.028,-0.63
6570.0,2.14,0.593,0.877,-0.3,0.0363,-0.54
6570.25,2.12,0.509,0.906,-0.3,0.0639,-0.53
6570.5,2.27,0.486,0.85,-0.36,0.0552,-0.52
6570.75,1.68,0.471,0.827,-0.33,0.0503,-0.5
6571.0,1.52,0.431,0.747,-0.31,0.0476,-0.47
6571.25,1.38,0.421,0.45,-0.3,0.0532,-0.43
6571.5,1.38,0.426,0.487,-0.3,0.0631,-0.43
6571.75,1.41,0.437,0.396,-0.31,0.072,-0.43
6572.0,1.49,0.433,0.458,-0.24,0.073,-0.43
6572.25,1.53,0.436,0.501,-0.18,0.076,-0.43
6572.5,1.52,0.437,0.534,-0.18,0.0797,-0.43
6572.75,1.5,0.428,0.473,-0.18,0.0797,-0.44
6573.0,1.42,0.427,0.499,-0.28,0.0732,-0.44
6573.25,1.42,0.423,0.529,-0.31,0.0723,-0.44
6573.5,1.4,0.429,0.477,-0.31,0.0715,-0.44
6573.75,1.42,0.433,0.505,-0.32,0.0846,-0.44
6574.0,1.41,0.436,0.524,-0.32,0.0907,-0.44
6574.25,1.4,0.44,0.469,-0.32,0.091,-0.44
6574.5,1.4,0.441,0.626,-0.31,0.0892,-0.44
6574.75,1.29,0.433,0.445,-0.49,0.0873,-0.44
6575.0,1.28,0.427,0.523,-0.5,0.0754,-0.44
6575.25,1.28,0.425,0.672,-0.49,0.0581,-0.44
6575.5,0.948,0.424,0.482,-0.41,0.0566,-0.43
6575.75,0.776,0.431,0.473,-0.37,0.0549,-0.43
6576.0,0.782,0.434,0.481,-0.37,0.0746,-0.44
6576.25,0.8,0.435,0.502,-0.25,0.0812,-0.43
6576.5,0.765,0.435,0.399,-0.24,0.0743,-0.42
