Hora_decimal,Vmedia_PCC_0700_pu,Vmedia_PCC_2220_pu,Vmedia_PCC_2380_pu,Vmedia_PCC_1250_pu,Vmedia_PCC_1630_pu,Vmedia_PCC_1950_pu,Vmedia_PAC_0016_pu,Vmedia_0622_Residuos_pu,Vmedia_1242_Solos_pu,Vmedia_1832_Remates_pu,Vmedia_3062_Biotecnologia_pu,Vmedia_3592_Ibama_pu,Vmedia_3722_Tambo_pu,Vmedia_3792_Laticinios_pu,Vmedia_4792_Antena_pu,Vmedia_5092_Suinocultura_pu,Vmedia_5152_Pomar_pu
136.750000,0.986736,0.987361,0.986743,0.986115,0.985948,0.985859,0.987963,0.982953,0.981297,0.981870,0.981748,0.981824,0.980752,0.980897,0.984126,0.980992,0.981815
137.000000,0.987522,0.988076,0.987478,0.986956,0.986811,0.986728,0.988653,0.983977,0.981973,0.983000,0.982517,0.982520,0.981530,0.981670,0.985362,0.981765,0.982488
137.250000,0.988115,0.988726,0.988169,0.987530,0.987376,0.987294,0.989254,0.984436,0.983014,0.983427,0.983370,0.983252,0.982470,0.982580,0.986094,0.982692,0.983450
137.500000,0.988770,0.989406,0.988882,0.988201,0.988065,0.987987,0.989903,0.985295,0.983570,0.984329,0.984056,0.983980,0.983124,0.983244,0.986864,0.983347,0.984124
137.750000,0.989354,0.989917,0.989410,0.988806,0.988667,0.988588,0.990398,0.985832,0.984236,0.984892,0.984624,0.984489,0.983706,0.983824,0.987409,0.983929,0.984715
138.000000,0.998567,0.997635,0.997289,0.998846,0.999042,0.999239,0.997870,0.994748,0.994262,0.995495,0.992521,0.992474,0.991726,0.991847,0.994795,0.991845,0.992668
138.250000,0.998501,0.997689,0.997373,0.998745,0.998934,0.999128,0.997898,0.994658,0.994233,0.995338,0.992800,0.992718,0.992133,0.992223,0.994898,0.992229,0.992845
138.500000,0.998425,0.997618,0.997299,0.998668,0.998853,0.999044,0.997829,0.994626,0.994247,0.995294,0.992780,0.992659,0.992147,0.992229,0.994793,0.992239,0.992836
138.750000,0.998441,0.997694,0.997388,0.998661,0.998841,0.999026,0.997891,0.994659,0.994338,0.995283,0.992952,0.992841,0.992368,0.992436,0.994900,0.992447,0.993002
139.000000,0.998632,0.997901,0.997605,0.998856,0.999034,0.999213,0.998088,0.994889,0.994600,0.995511,0.993141,0.993000,0.992532,0.992606,0.995142,0.992618,0.993250
139.250000,0.998685,0.997972,0.997686,0.998901,0.999069,0.999240,0.998154,0.994959,0.994765,0.995556,0.993250,0.992986,0.992650,0.992721,0.995236,0.992741,0.993395
139.500000,0.998752,0.998078,0.997804,0.998949,0.999116,0.999286,0.998250,0.995044,0.994862,0.995611,0.993350,0.993173,0.992733,0.992808,0.995402,0.992823,0.993538
139.750000,0.998790,0.998061,0.997774,0.999005,0.999177,0.999351,0.998244,0.995085,0.994892,0.995689,0.993276,0.993150,0.992638,0.992717,0.995362,0.992730,0.993459
140.000000,0.998894,0.998125,0.997833,0.999102,0.999271,0.999442,0.998312,0.995112,0.994833,0.995715,0.993262,0.993091,0.992571,0.992665,0.995895,0.992673,0.993432
140.250000,0.998907,0.998162,0.997878,0.999099,0.999263,0.999431,0.998344,0.995144,0.994973,0.995720,0.993355,0.993145,0.992694,0.992776,0.995958,0.992782,0.993555
140.500000,0.998855,0.998131,0.997851,0.999036,0.999197,0.999367,0.998309,0.995098,0.994856,0.995656,0.993345,0.993127,0.992697,0.992779,0.995927,0.992786,0.993509
140.750000,0.998897,0.998163,0.997883,0.999083,0.999246,0.999415,0.998343,0.995167,0.994915,0.995735,0.993386,0.993100,0.992747,0.992824,0.995963,0.992832,0.993550
141.000000,0.974824,0.977987,0.977382,0.972877,0.972176,0.971637,0.978720,0.972080,0.968923,0.968318,0.972920,0.972753,0.972259,0.972344,0.975189,0.972347,0.973109
141.250000,0.974770,0.977930,0.977323,0.972830,0.972133,0.971593,0.978666,0.972017,0.968847,0.968264,0.972852,0.972597,0.972183,0.972270,0.975134,0.972274,0.973038
141.500000,0.974876,0.978004,0.977395,0.972957,0.972260,0.971720,0.978738,0.972126,0.968927,0.968402,0.972867,0.972698,0.972161,0.972261,0.975197,0.972265,0.973074
141.750000,0.974850,0.977999,0.977396,0.972918,0.972219,0.971678,0.978730,0.972056,0.968909,0.968311,0.972921,0.972732,0.972247,0.972338,0.975205,0.972347,0.973109
142.000000,0.974714,0.977859,0.977247,0.972777,0.972081,0.971542,0.978595,0.971932,0.968845,0.968186,0.972805,0.972503,0.972152,0.972242,0.975047,0.972252,0.973002
142.250000,0.974773,0.977921,0.977312,0.972836,0.972144,0.971606,0.978657,0.972030,0.968805,0.968292,0.972847,0.972568,0.972183,0.972274,0.975102,0.972282,0.973014
142.500000,0.975038,0.978106,0.977492,0.973136,0.972442,0.971904,0.978845,0.972285,0.969132,0.968586,0.973067,0.972959,0.972438,0.972524,0.975247,0.972526,0.973223
142.750000,0.975011,0.978106,0.977496,0.973096,0.972401,0.971865,0.978839,0.972298,0.969136,0.968588,0.973108,0.972859,0.972502,0.972579,0.975257,0.972583,0.973256
143.000000,0.974915,0.978043,0.977440,0.972983,0.972282,0.971745,0.978771,0.972130,0.968941,0.968386,0.973070,0.972909,0.972470,0.972547,0.975693,0.972553,0.973173
143.250000,0.974793,0.977940,0.977330,0.972855,0.972157,0.971619,0.978672,0.971935,0.968709,0.968191,0.972889,0.972764,0.972252,0.972342,0.975567,0.972345,0.972994
143.500000,0.991513,0.992100,0.991731,0.990990,0.990869,0.990800,0.992444,0.988067,0.986692,0.987195,0.987200,0.987014,0.986517,0.986618,0.989997,0.986626,0.987350
143.750000,0.991586,0.992152,0.991782,0.991072,0.990950,0.990882,0.992497,0.988106,0.986873,0.987250,0.987327,0.987191,0.986702,0.986786,0.990052,0.986791,0.987455
144.000000,0.991469,0.992001,0.991612,0.990966,0.990849,0.990783,0.992360,0.988059,0.986777,0.987223,0.987109,0.986942,0.986364,0.986452,0.989373,0.986550,0.987245
144.250000,0.991645,0.992151,0.991763,0.991155,0.991036,0.990970,0.992509,0.988217,0.986991,0.987395,0.987286,0.987064,0.986555,0.986636,0.989522,0.986741,0.987405
144.500000,0.991561,0.992048,0.991655,0.991075,0.990954,0.990888,0.992411,0.988074,0.986986,0.987256,0.987221,0.987003,0.986527,0.986600,0.989383,0.986700,0.987347
144.750000,0.991541,0.992024,0.991630,0.991061,0.990945,0.990880,0.992388,0.988136,0.986864,0.987332,0.987176,0.986958,0.986470,0.986550,0.989352,0.986655,0.987268
145.000000,0.991536,0.992012,0.991616,0.991061,0.990945,0.990879,0.992378,0.988120,0.986795,0.987324,0.987085,0.986944,0.986318,0.986414,0.989352,0.986518,0.987205
145.250000,0.991612,0.992115,0.991730,0.991127,0.991011,0.990946,0.992471,0.988191,0.986959,0.987382,0.987262,0.986950,0.986539,0.986623,0.989475,0.986732,0.987386
145.500000,0.991659,0.992157,0.991773,0.991182,0.991067,0.991001,0.992511,0.988239,0.986855,0.987445,0.987221,0.986974,0.986441,0.986541,0.989546,0.986645,0.987332
145.750000,0.991596,0.992112,0.991732,0.991108,0.990986,0.990920,0.992462,0.988161,0.986700,0.987341,0.987185,0.986997,0.986406,0.986509,0.989499,0.986614,0.987261
146.000000,0.991525,0.992012,0.991623,0.991046,0.990925,0.990857,0.992371,0.988074,0.986718,0.987277,0.987018,0.986756,0.986205,0.986318,0.989882,0.986417,0.987173
146.250000,0.991603,0.992105,0.991724,0.991121,0.991001,0.990933,0.992458,0.988158,0.986650,0.987345,0.987121,0.986950,0.986314,0.986427,0.989974,0.986527,0.987218
146.500000,0.991787,0.992279,0.991905,0.991313,0.991195,0.991128,0.992624,0.988345,0.987000,0.987545,0.987332,0.987305,0.986541,0.986650,0.990171,0.986748,0.987486
146.750000,0.991820,0.992288,0.991911,0.991358,0.991241,0.991175,0.992636,0.988379,0.986973,0.987600,0.987382,0.987265,0.986623,0.986723,0.990171,0.986823,0.987464
147.000000,0.991892,0.992338,0.991958,0.991439,0.991325,0.991260,0.992687,0.988470,0.987086,0.987706,0.987453,0.987218,0.986709,0.986805,0.989559,0.986909,0.987532
147.250000,0.991738,0.992203,0.991822,0.991269,0.991148,0.991080,0.992555,0.988174,0.987023,0.987385,0.987305,0.987236,0.986559,0.986659,0.989425,0.986758,0.987445
147.500000,0.992016,0.992449,0.992071,0.991568,0.991456,0.991392,0.992798,0.988617,0.987236,0.987864,0.987580,0.987495,0.986850,0.986941,0.989675,0.987039,0.987659
147.750000,0.992032,0.992439,0.992055,0.991597,0.991487,0.991424,0.992793,0.988652,0.987300,0.987918,0.987552,0.987405,0.986814,0.986908,0.989659,0.987006,0.987650
148.000000,0.991858,0.992273,0.991884,0.991418,0.991305,0.991242,0.992631,0.988444,0.987195,0.987697,0.987430,0.987245,0.986723,0.986809,0.989472,0.986915,0.987527
148.250000,0.991794,0.992204,0.991810,0.991354,0.991241,0.991177,0.992567,0.988380,0.987082,0.987632,0.987335,0.987217,0.986615,0.986705,0.989394,0.986809,0.987423
148.500000,0.991850,0.992261,0.991870,0.991406,0.991288,0.991226,0.992621,0.988439,0.987291,0.987686,0.987427,0.987174,0.986730,0.986815,0.989433,0.986923,0.987568
148.750000,0.991798,0.992236,0.991850,0.991340,0.991218,0.991155,0.992591,0.988312,0.987177,0.987532,0.987500,0.987327,0.986870,0.986936,0.989409,0.987044,0.987547
149.000000,0.991894,0.992327,0.991947,0.991445,0.991328,0.991266,0.992679,0.988479,0.987282,0.987718,0.987505,0.987377,0.986802,0.986891,0.990013,0.986995,0.987629
149.250000,0.991928,0.992363,0.991981,0.991479,0.991363,0.991300,0.992713,0.988486,0.987314,0.987723,0.987553,0.987445,0.986859,0.986945,0.990045,0.987050,0.987667
149.500000,0.992238,0.992712,0.992362,0.991785,0.991670,0.991606,0.993035,0.988708,0.987632,0.987939,0.988014,0.987900,0.987364,0.987436,0.990478,0.987541,0.988089
149.750000,0.992207,0.992699,0.992359,0.991767,0.991661,0.991601,0.993013,0.988791,0.987614,0.988041,0.988044,0.987952,0.987412,0.987482,0.990491,0.987589,0.988117
150.000000,0.992303,0.992856,0.992535,0.991863,0.991759,0.991699,0.993152,0.988921,0.987659,0.988164,0.988220,0.988214,0.987677,0.987759,0.990186,0.987770,0.988320
150.250000,0.991984,0.992574,0.992244,0.991518,0.991409,0.991345,0.992878,0.988532,0.987414,0.987732,0.987911,0.987909,0.987355,0.987436,0.989890,0.987445,0.988064
150.500000,0.992226,0.992777,0.992443,0.991784,0.991680,0.991619,0.993083,0.988874,0.987627,0.988109,0.988114,0.988058,0.987564,0.987641,0.990087,0.987648,0.988232
150.750000,0.991956,0.992563,0.992225,0.991495,0.991383,0.991321,0.992873,0.988548,0.987495,0.987741,0.987980,0.987914,0.987491,0.987550,0.989874,0.987553,0.988091
151.000000,0.991177,0.991885,0.991528,0.990635,0.990485,0.990416,0.992216,0.987544,0.986727,0.986577,0.987326,0.987300,0.986882,0.986927,0.989171,0.986935,0.987423
151.250000,0.990120,0.990826,0.990408,0.989568,0.989417,0.989342,0.991213,0.986491,0.985268,0.985518,0.985889,0.985900,0.985255,0.985347,0.987984,0.985344,0.986000
151.500000,0.988783,0.989549,0.989064,0.988183,0.988009,0.987921,0.989995,0.984921,0.983877,0.983855,0.984261,0.983982,0.983447,0.983579,0.986596,0.983583,0.984505
151.750000,0.987885,0.988679,0.988154,0.987269,0.987092,0.987005,0.989166,0.984000,0.982683,0.982924,0.983329,0.982942,0.982529,0.982652,0.985646,0.982659,0.983414
152.000000,0.986450,0.987275,0.986724,0.985772,0.985572,0.985481,0.987838,0.982448,0.981405,0.981265,0.981897,0.981429,0.981103,0.981220,0.984680,0.981229,0.982050
152.250000,0.985040,0.985931,0.985301,0.984320,0.984109,0.984009,0.986560,0.981029,0.979347,0.979756,0.980220,0.979792,0.979294,0.979444,0.983176,0.979442,0.980220
152.500000,0.983985,0.984911,0.984210,0.983229,0.983002,0.982893,0.985588,0.979761,0.978215,0.978429,0.978938,0.978562,0.977903,0.978076,0.981997,0.978076,0.979011
152.750000,0.982865,0.983801,0.983015,0.982088,0.981853,0.981741,0.984541,0.978602,0.976727,0.977255,0.977555,0.976767,0.976382,0.976577,0.980735,0.976612,0.977538
153.000000,0.982100,0.983064,0.982223,0.981317,0.981088,0.980973,0.983839,0.977958,0.975186,0.976620,0.976479,0.975612,0.975133,0.975370,0.979585,0.975405,0.976258
153.250000,0.981254,0.982309,0.981452,0.980398,0.980142,0.980023,0.983106,0.976961,0.973942,0.975476,0.975768,0.975203,0.974509,0.974735,0.978782,0.974762,0.975339
153.500000,0.980526,0.981682,0.980807,0.979612,0.979334,0.979205,0.982495,0.975994,0.973379,0.974406,0.974997,0.974312,0.973650,0.973892,0.978165,0.973924,0.974726
153.750000,0.980335,0.981429,0.980529,0.979445,0.979174,0.979041,0.982265,0.975821,0.973105,0.974280,0.974503,0.973808,0.972992,0.973273,0.977869,0.973302,0.974353
154.000000,0.980443,0.981422,0.980491,0.979583,0.979318,0.979194,0.982282,0.976053,0.973105,0.974574,0.974523,0.973752,0.973114,0.973371,0.977798,0.973402,0.974195
154.250000,0.980350,0.981320,0.980378,0.979483,0.979216,0.979085,0.982191,0.975835,0.972777,0.974339,0.974312,0.974039,0.972835,0.973115,0.977648,0.973123,0.974000
154.500000,0.980243,0.981105,0.980188,0.979411,0.979156,0.979035,0.982007,0.975885,0.973132,0.974465,0.974355,0.973680,0.973008,0.973247,0.977483,0.973276,0.974062
154.750000,0.979850,0.980821,0.979906,0.978953,0.978672,0.978540,0.981714,0.975212,0.972802,0.973652,0.974030,0.973544,0.972664,0.972912,0.977192,0.972932,0.973839
155.000000,0.979996,0.980971,0.980053,0.979105,0.978829,0.978700,0.981855,0.975535,0.972411,0.973970,0.974183,0.973771,0.972835,0.973080,0.977806,0.973100,0.973733
155.250000,0.980010,0.981234,0.980378,0.978989,0.978661,0.978525,0.982051,0.975079,0.973314,0.973253,0.974853,0.974670,0.973717,0.973917,0.978228,0.973939,0.974656
155.500000,0.980470,0.981518,0.980632,0.979571,0.979292,0.979158,0.982356,0.975848,0.973052,0.974261,0.974723,0.974585,0.973335,0.973598,0.978441,0.973609,0.974424
155.750000,0.980896,0.981916,0.981036,0.980035,0.979774,0.979640,0.982747,0.976480,0.974027,0.974965,0.974841,0.974773,0.973227,0.973550,0.978885,0.973553,0.975015
156.000000,0.981175,0.982214,0.981342,0.980323,0.980066,0.979937,0.983026,0.976812,0.974306,0.975302,0.975282,0.975276,0.973664,0.973962,0.978693,0.974065,0.975342
156.250000,0.981097,0.982383,0.981573,0.980100,0.979787,0.979655,0.983130,0.976294,0.974655,0.974497,0.976070,0.976014,0.974830,0.975035,0.978997,0.975155,0.975997
156.500000,0.981617,0.982582,0.981711,0.980800,0.980562,0.980440,0.983385,0.977274,0.974992,0.975859,0.975836,0.975692,0.974339,0.974597,0.979045,0.974702,0.975855
156.750000,0.981845,0.982810,0.981959,0.981034,0.980800,0.980678,0.983603,0.977592,0.975297,0.976170,0.976041,0.976156,0.974508,0.974782,0.979315,0.974883,0.976167
157.000000,0.982078,0.982940,0.982131,0.981318,0.981103,0.980989,0.983749,0.978147,0.975388,0.976811,0.976232,0.976455,0.974705,0.974991,0.979528,0.975083,0.976314
157.250000,0.982174,0.983228,0.982478,0.981303,0.981039,0.980919,0.983978,0.977688,0.976124,0.976123,0.977045,0.977185,0.975814,0.976027,0.979940,0.976139,0.977148
157.500000,0.982672,0.983514,0.982715,0.981943,0.981741,0.981632,0.984294,0.978665,0.975794,0.977411,0.977033,0.976959,0.975623,0.975864,0.980131,0.975980,0.976826
157.750000,0.982798,0.983758,0.982988,0.982013,0.981784,0.981667,0.984492,0.978379,0.976323,0.977023,0.977386,0.977373,0.976020,0.976245,0.980425,0.976362,0.977336
158.000000,0.983392,0.984267,0.983502,0.982658,0.982450,0.982340,0.984995,0.979406,0.977076,0.978127,0.977770,0.977785,0.976309,0.976574,0.981436,0.976695,0.977921
158.250000,0.983437,0.984265,0.983492,0.982706,0.982498,0.982386,0.985000,0.979356,0.977000,0.978091,0.977773,0.977652,0.976309,0.976564,0.981412,0.976688,0.977835
158.500000,0.983803,0.984529,0.983740,0.983106,0.982903,0.982797,0.985271,0.979783,0.977456,0.978576,0.978138,0.978155,0.976791,0.977018,0.981614,0.977136,0.978105
158.750000,0.983959,0.984715,0.983939,0.983253,0.983050,0.982939,0.985442,0.979924,0.977664,0.978697,0.978274,0.978186,0.976855,0.977095,0.981822,0.977217,0.978344
159.000000,0.984290,0.985011,0.984244,0.983600,0.983402,0.983294,0.985730,0.980242,0.978191,0.979052,0.978645,0.978541,0.977268,0.977498,0.981499,0.977617,0.978758
159.250000,0.984337,0.985043,0.984273,0.983652,0.983458,0.983351,0.985765,0.980408,0.978088,0.979214,0.978655,0.978692,0.977277,0.977511,0.981520,0.977615,0.978717
159.500000,0.984388,0.985059,0.984344,0.983709,0.983515,0.983414,0.985784,0.980427,0.978473,0.979241,0.979038,0.979198,0.977867,0.978047,0.981685,0.978150,0.979039
159.750000,0.984974,0.985583,0.984880,0.984319,0.984138,0.984041,0.986293,0.981205,0.978979,0.980064,0.979529,0.979708,0.978317,0.978515,0.982226,0.978621,0.979547
160.000000,0.985290,0.985895,0.985199,0.984648,0.984465,0.984370,0.986583,0.981427,0.979382,0.980306,0.979971,0.980148,0.978848,0.979026,0.982538,0.979129,0.979929
160.250000,0.985716,0.986344,0.985657,0.985079,0.984897,0.984798,0.987006,0.981876,0.979900,0.980764,0.980291,0.980321,0.979053,0.979250,0.982995,0.979362,0.980392
160.500000,0.986270,0.986856,0.986187,0.985652,0.985480,0.985387,0.987495,0.982453,0.980705,0.981380,0.981033,0.981085,0.979944,0.980103,0.983514,0.980217,0.981092
160.750000,0.986980,0.987525,0.986884,0.986385,0.986219,0.986130,0.988140,0.983191,0.981736,0.982155,0.981870,0.981798,0.980844,0.980983,0.984247,0.981111,0.981979
161.000000,0.987684,0.988248,0.987652,0.987095,0.986933,0.986847,0.988817,0.983900,0.982397,0.982886,0.982742,0.982639,0.981774,0.981898,0.985535,0.982020,0.982788
161.250000,0.988035,0.988574,0.987982,0.987466,0.987314,0.987227,0.989133,0.984359,0.982918,0.983379,0.982979,0.982882,0.981930,0.982077,0.985879,0.982202,0.983174
161.500000,0.988616,0.989180,0.988634,0.988053,0.987904,0.987814,0.989699,0.984955,0.983377,0.983986,0.983526,0.983533,0.982420,0.982589,0.986591,0.982668,0.983788
161.750000,0.988977,0.989552,0.989046,0.988425,0.988279,0.988196,0.990044,0.985314,0.983905,0.984364,0.984153,0.984102,0.983188,0.983332,0.987039,0.983417,0.984359
162.000000,0.998526,0.997544,0.997194,0.998840,0.999054,0.999259,0.997788,0.994671,0.994089,0.995492,0.992198,0.992233,0.991264,0.991436,0.994690,0.991426,0.992462
162.250000,0.998703,0.997777,0.997452,0.998996,0.999199,0.999395,0.998003,0.994850,0.994417,0.995623,0.992609,0.992673,0.991770,0.991915,0.994969,0.991908,0.992850
162.500000,0.998503,0.997620,0.997298,0.998775,0.998970,0.999162,0.997844,0.994676,0.994376,0.995403,0.992658,0.992505,0.991947,0.992053,0.994801,0.992059,0.992826
162.750000,0.998400,0.997559,0.997234,0.998647,0.998826,0.999011,0.997776,0.994539,0.994367,0.995215,0.992612,0.992564,0.991915,0.992020,0.994743,0.992023,0.992811
163.000000,0.998510,0.997713,0.997406,0.998746,0.998918,0.999095,0.997918,0.994698,0.994311,0.995339,0.992777,0.992682,0.992070,0.992180,0.994932,0.992177,0.992936
163.250000,0.998577,0.997836,0.997543,0.998797,0.998967,0.999139,0.998026,0.994789,0.994447,0.995402,0.992939,0.992864,0.992242,0.992352,0.995079,0.992348,0.993127
163.500000,0.998636,0.997911,0.997624,0.998857,0.999023,0.999190,0.998096,0.994848,0.994492,0.995458,0.992948,0.992667,0.992192,0.992315,0.995197,0.992318,0.993177
163.750000,0.998747,0.997995,0.997705,0.998967,0.999134,0.999305,0.998183,0.994995,0.994661,0.995611,0.993095,0.992932,0.992392,0.992495,0.995276,0.992495,0.993277
164.000000,0.998887,0.998068,0.997766,0.999117,0.999283,0.999453,0.998265,0.995080,0.994727,0.995711,0.993083,0.992950,0.992329,0.992441,0.995811,0.992438,0.993274
164.250000,0.998948,0.998152,0.997857,0.999164,0.999331,0.999500,0.998343,0.995180,0.994880,0.995794,0.993226,0.993032,0.992502,0.992602,0.995911,0.992605,0.993427
164.500000,0.998882,0.998107,0.997816,0.999089,0.999256,0.999426,0.998295,0.995095,0.994811,0.995698,0.993244,0.992923,0.992553,0.992642,0.995874,0.992650,0.993400
164.750000,0.998869,0.998088,0.997794,0.999082,0.999249,0.999418,0.998278,0.995098,0.994794,0.995708,0.993209,0.992945,0.992511,0.992606,0.995856,0.992614,0.993373
165.000000,0.974824,0.977924,0.977305,0.972905,0.972207,0.971668,0.978669,0.971994,0.968720,0.968273,0.972744,0.972517,0.972017,0.972120,0.975087,0.972124,0.972897
165.250000,0.974771,0.977874,0.977257,0.972852,0.972155,0.971617,0.978618,0.971900,0.968709,0.968186,0.972698,0.972479,0.971974,0.972079,0.975047,0.972083,0.972870
165.500000,0.974554,0.977651,0.977023,0.972635,0.971936,0.971396,0.978405,0.971647,0.968482,0.967932,0.972414,0.972183,0.971656,0.971770,0.974803,0.971774,0.972617
165.750000,0.974552,0.977695,0.977077,0.972610,0.971910,0.971373,0.978438,0.971753,0.968395,0.968002,0.972492,0.972330,0.971752,0.971865,0.974866,0.971870,0.972665
166.000000,0.974630,0.977746,0.977124,0.972700,0.972010,0.971483,0.978488,0.971812,0.968464,0.968092,0.972502,0.972365,0.971738,0.971861,0.974895,0.971865,0.972697
166.250000,0.974768,0.977859,0.977239,0.972857,0.972169,0.971642,0.978597,0.971880,0.968623,0.968195,0.972679,0.972468,0.971956,0.972065,0.975008,0.972077,0.972823
166.500000,0.974539,0.977647,0.977022,0.972615,0.971922,0.971387,0.978395,0.971703,0.968455,0.967986,0.972486,0.972245,0.971783,0.971892,0.974761,0.971900,0.972652
166.750000,0.974592,0.977678,0.977050,0.972679,0.971988,0.971455,0.978430,0.971817,0.968359,0.968123,0.972517,0.972212,0.971820,0.971924,0.974777,0.971936,0.972602
167.000000,0.974428,0.977542,0.976916,0.972500,0.971803,0.971267,0.978292,0.971553,0.968235,0.967827,0.972317,0.972212,0.971574,0.971697,0.975142,0.971705,0.972491
167.250000,0.974587,0.977680,0.977057,0.972673,0.971977,0.971440,0.978427,0.971712,0.968405,0.968006,0.972433,0.972365,0.971679,0.971806,0.975281,0.971814,0.972627
167.500000,0.991011,0.991596,0.991206,0.990481,0.990352,0.990280,0.991961,0.987456,0.985973,0.986573,0.986539,0.986459,0.985779,0.985911,0.989446,0.985917,0.986691
167.750000,0.991252,0.991790,0.991398,0.990740,0.990619,0.990548,0.992156,0.987786,0.986109,0.986941,0.986680,0.986664,0.985888,0.986029,0.989633,0.986030,0.986818
168.000000,0.991490,0.991950,0.991548,0.991010,0.990893,0.990824,0.992324,0.988073,0.986568,0.987273,0.986880,0.986733,0.986033,0.986161,0.989291,0.986259,0.987036
168.250000,0.991361,0.991843,0.991444,0.990868,0.990745,0.990677,0.992215,0.987885,0.986414,0.987062,0.986845,0.986697,0.986045,0.986155,0.989186,0.986259,0.986932
168.500000,0.991404,0.991848,0.991441,0.990926,0.990804,0.990738,0.992227,0.987971,0.986568,0.987173,0.986830,0.986727,0.986027,0.986142,0.989147,0.986245,0.986977
168.750000,0.991559,0.992004,0.991602,0.991082,0.990962,0.990897,0.992376,0.988124,0.986700,0.987327,0.987035,0.986974,0.986259,0.986368,0.989312,0.986473,0.987141
169.000000,0.991511,0.991970,0.991574,0.991031,0.990913,0.990846,0.992339,0.988032,0.986583,0.987236,0.987021,0.986888,0.986253,0.986355,0.989297,0.986456,0.987077
169.250000,0.991540,0.992006,0.991611,0.991059,0.990942,0.990876,0.992373,0.988108,0.986591,0.987309,0.987032,0.986892,0.986245,0.986355,0.989336,0.986461,0.987109
169.500000,0.991343,0.991847,0.991453,0.990856,0.990736,0.990667,0.992213,0.987882,0.986273,0.987068,0.986758,0.986614,0.985886,0.986018,0.989207,0.986121,0.986871
169.750000,0.991136,0.991677,0.991287,0.990626,0.990499,0.990430,0.992039,0.987533,0.986118,0.986688,0.986655,0.986532,0.985832,0.985955,0.989042,0.986064,0.986759
170.000000,0.991168,0.991706,0.991318,0.990657,0.990528,0.990456,0.992069,0.987538,0.986177,0.986686,0.986655,0.986561,0.985809,0.985941,0.989564,0.986042,0.986797
170.250000,0.991396,0.991894,0.991506,0.990912,0.990788,0.990718,0.992255,0.987848,0.986315,0.987038,0.986850,0.986588,0.986000,0.986129,0.989745,0.986241,0.986927
170.500000,0.991223,0.991753,0.991365,0.990721,0.990599,0.990529,0.992114,0.987686,0.986159,0.986858,0.986689,0.986448,0.985824,0.985959,0.989609,0.986067,0.986805
170.750000,0.991353,0.991846,0.991457,0.990871,0.990751,0.990682,0.992208,0.987850,0.986268,0.987045,0.986798,0.986703,0.985955,0.986083,0.989698,0.986185,0.986886
171.000000,0.991404,0.991863,0.991467,0.990932,0.990813,0.990745,0.992231,0.987895,0.986414,0.987109,0.986850,0.986727,0.986041,0.986164,0.989055,0.986268,0.986941
171.250000,0.991363,0.991835,0.991439,0.990886,0.990766,0.990698,0.992202,0.987864,0.986226,0.987068,0.986758,0.986723,0.985908,0.986042,0.989018,0.986141,0.986838
171.500000,0.991323,0.991789,0.991391,0.990846,0.990725,0.990656,0.992158,0.987803,0.986141,0.987006,0.986685,0.986665,0.985818,0.985961,0.988963,0.986061,0.986765
171.750000,0.991266,0.991708,0.991302,0.990800,0.990683,0.990615,0.992084,0.987782,0.986141,0.987009,0.986562,0.986567,0.985673,0.985823,0.988874,0.985927,0.986688
172.000000,0.991184,0.991639,0.991232,0.990710,0.990585,0.990516,0.992015,0.987559,0.986155,0.986768,0.986591,0.986524,0.985768,0.985895,0.988793,0.986000,0.986682
172.250000,0.991365,0.991815,0.991415,0.990896,0.990774,0.990707,0.992186,0.987791,0.986374,0.987008,0.986844,0.986695,0.986064,0.986176,0.988984,0.986282,0.986895
172.500000,0.991289,0.991699,0.991282,0.990834,0.990716,0.990649,0.992082,0.987795,0.986341,0.987029,0.986638,0.986679,0.985823,0.985955,0.988808,0.986055,0.986765
172.750000,0.991420,0.991830,0.991422,0.990971,0.990856,0.990791,0.992206,0.987962,0.986385,0.987209,0.986839,0.986717,0.986059,0.986177,0.988950,0.986286,0.986871
173.000000,0.991468,0.991916,0.991520,0.991004,0.990884,0.990818,0.992282,0.987991,0.986477,0.987209,0.986898,0.986888,0.986091,0.986218,0.989556,0.986320,0.987003
173.250000,0.991433,0.991881,0.991482,0.990968,0.990846,0.990780,0.992250,0.987958,0.986436,0.987176,0.986853,0.986808,0.986036,0.986164,0.989514,0.986268,0.986955
173.500000,0.991388,0.991899,0.991519,0.990909,0.990784,0.990716,0.992250,0.987777,0.986415,0.986968,0.986959,0.986932,0.986177,0.986295,0.989598,0.986405,0.987036
173.750000,0.991465,0.991970,0.991597,0.991009,0.990895,0.990830,0.992314,0.987968,0.986505,0.987200,0.987017,0.986698,0.986209,0.986333,0.989690,0.986450,0.987123
174.000000,0.992128,0.992632,0.992291,0.991684,0.991573,0.991509,0.992950,0.988674,0.987318,0.987914,0.987886,0.987745,0.987282,0.987374,0.989916,0.987388,0.987959
174.250000,0.992256,0.992758,0.992422,0.991810,0.991702,0.991639,0.993072,0.988839,0.987595,0.988077,0.988062,0.988000,0.987488,0.987573,0.990060,0.987585,0.988179
174.500000,0.992248,0.992735,0.992387,0.991809,0.991702,0.991638,0.993055,0.988848,0.987536,0.988100,0.987944,0.987941,0.987323,0.987421,0.990013,0.987427,0.988091
