0,0.01078453,0.00488348
0.25,0.01332043,0.00651416
0.5,0.01003125,0.00349783
0.75,0.01198721,0.00355026
1,0.01348842,0.00551906
1.25,0.01497144,0.00699031
1.5,0.01564982,0.0073295
1.75,0.01298552,0.00419868
2,0.01281967,0.00381027
2.25,0.01373666,0.00449614
2.5,0.01329903,0.0058315
2.75,0.01329903,0.00553725
3,0.01206425,0.00538531
3.25,0.01230179,0.00454964
3.5,0.01248797,0.0042693
3.75,0.0122943,0.00440091
4,0.01168761,0.00512851
4.25,0.01143081,0.00473047
4.5,0.01309252,0.00720859
4.75,0.01075564,0.00480002
5,0.01263349,0.00509748
5.25,0.00981404,0.00218601
5.5,0.01176572,0.00270068
5.75,0.0099189,0.00275204
6,0.00965354,0.00290826
6.25,0.01094289,0.00333091
6.5,0.01066148,0.00339297
6.75,0.01012862,0.00301954
7,0.00979906,0.00302917
7.25,0.00995314,0.00306876
7.5,0.01035225,0.00362195
7.75,0.01051382,0.00336729
8,0.00561857,0.00275418
8.25,0.0055533,0.00304843
8.5,0.00779174,0.00497657
8.75,0.00879754,0.00533395
9,0.00860066,0.00356845
9.25,0.00908751,0.00354812
9.5,0.00983009,0.00369257
9.75,0.0125297,0.00627662
10,0.01276938,0.0060134
10.25,0.01234459,0.00599521
10.5,0.00700208,0.00320786
10.75,0.00704809,0.00316185
11,0.00962251,0.00364442
11.25,0.01216483,0.00673779
11.5,0.0103576,0.00418263
11.75,0.01144044,0.0040981
12,0.01153781,0.00411522
12.25,0.01107557,0.00377068
12.5,0.01180531,0.00491558
12.75,0.01015751,0.0039697
13,0.00898586,0.00368401
13.25,0.00855893,0.00456141
13.5,0.01180638,0.00539066
13.75,0.0129149,0.00547198
14,0.01049991,0.00286546
14.25,0.0109568,0.00267072
14.5,0.01072568,0.00289756
14.75,0.01193371,0.00400929
15,0.01281111,0.00414839
15.25,0.01155707,0.00277772
15.5,0.0097584,0.00378138
15.75,0.01070749,0.00552655
16,0.01055127,0.00436667
16.25,0.01514799,0.00820262
16.5,0.01289029,0.00475508
16.75,0.0107,0.00308374
17,0.01147682,0.00296176
17.25,0.0105502,0.00251664
17.5,0.0113955,0.00324852
17.75,0.01350554,0.00281089
18,0.01217874,0.00248133
18.25,0.01103705,0.00231762
18.5,0.01217981,0.00286011
18.75,0.01234994,0.00219992
19,0.01247299,0.00212823
19.25,0.01274477,0.00236898
19.5,0.01363501,0.00224058
19.75,0.01211989,0.00230799
20,0.0153224,0.00343577
20.25,0.01450492,0.00243639
20.5,0.01331615,0.00175052
20.75,0.0143059,0.00232832
21,0.01266345,0.00243104
21.25,0.01436475,0.00252734
21.5,0.01505276,0.00366796
21.75,0.01252328,0.00327313
22,0.0153438,0.00513172
22.25,0.01362431,0.00384879
22.5,0.01279078,0.0042158
22.75,0.01280148,0.00380385
23,0.01199149,0.00315864
23.25,0.01159452,0.00349569
23.5,0.01329368,0.00532218
23.75,0.01413363,0.00438058
24,0.01126817,0.00404353
24.25,0.01180638,0.00537354
24.5,0.01120397,0.00558433
24.75,0.01092577,0.00506752
25,0.0141561,0.00601447
25.25,0.01402877,0.00606583
25.5,0.01311713,0.0044298
25.75,0.01309787,0.00445227
26,0.01496823,0.00624345
26.25,0.01328512,0.00386056
26.5,0.01455521,0.00614394
26.75,0.0132252,0.00330737
27,0.01240879,0.00396649
27.25,0.01190054,0.00356845
27.5,0.01203001,0.00294143
27.75,0.01018426,0.00299921
28,0.01142225,0.00312868
28.25,0.01254896,0.00361553
28.5,0.01133879,0.00307732
28.75,0.01139657,0.0037129
29,0.01032764,0.00334696
29.25,0.01046674,0.003103
29.5,0.01396136,0.00488134
29.75,0.01058123,0.00370648
30,0.01119434,0.00448009
30.25,0.01186844,0.00460635
30.5,0.01268057,0.00448972
30.75,0.01377946,0.00336408
31,0.02273536,0.0062916
31.25,0.03129857,0.00418156
31.5,0.02873699,0.00691862
31.75,0.03915237,0.00579191
32,0.03514736,0.00431103
32.25,0.05306237,0.00711871
32.5,0.05525373,0.01104989
32.75,0.05184578,0.01091828
33,0.06170904,0.00574269
33.25,0.06181283,0.00663935
33.5,0.05437954,0.00313724
33.75,0.08596273,0.00392048
34,0.06918406,0.0046117
34.25,0.06624477,0.00835349
34.5,0.05509858,0.00826468
34.75,0.05956262,0.00433564
35,0.07106298,0.01152069
35.25,0.06435301,0.00691969
35.5,0.07516964,0.01578892
35.75,0.07668583,0.01642236
36,0.07417133,0.01878278
36.25,0.07466139,0.0182114
36.5,0.06031804,0.00817587
36.75,0.05715726,0.00658371
37,0.06286357,0.00869268
37.25,0.04836828,0.0084744
37.5,0.0459137,0.00671318
37.75,0.05368404,0.01000236
38,0.03832419,0.00514884
38.25,0.03607291,0.00594278
38.5,0.03862486,0.00266323
38.75,0.04152884,0.00682339
39,0.03746819,0.0058636
39.25,0.03453425,0.0064949
39.5,0.02907832,0.005136
39.75,0.02825656,0.00322498
40,0.03058809,0.00365833
40.25,0.02884399,0.00509962
40.5,0.026857,0.00347215
40.75,0.02646003,0.0062809
41,0.01951573,0.00311691
41.25,0.0269533,0.00735839
41.5,0.01915835,0.0033919
41.75,0.01661175,0.00309551
42,0.0151833,0.00351923
42.25,0.01468254,0.00265467
42.5,0.01501317,0.00309123
42.75,0.01618375,0.00350318
43,0.01584563,0.00328169
43.25,0.01560916,0.00339511
43.5,0.01565303,0.00354705
43.75,0.01420853,0.00262364
44,0.01665562,0.00255623
44.25,0.01562949,0.00189283
44.5,0.01682575,0.00210683
44.75,0.01569797,0.0018083
45,0.0182542,0.00258298
45.25,0.01770208,0.00392583
45.5,0.01671019,0.00549017
45.75,0.01657002,0.00519271
46,0.01405873,0.00578014
46.25,0.01789575,0.00662544
46.5,0.01519293,0.00499583
46.75,0.01280255,0.00313831
47,0.01589057,0.00404139
47.25,0.01603502,0.00645852
47.5,0.01518865,0.00438807
47.75,0.01662352,0.00585397
48,0.01532026,0.00531362
48.25,0.01406622,0.00384665
48.5,0.01379979,0.00349034
48.75,0.01401165,0.00413555
49,0.01352801,0.00472191
49.25,0.01702691,0.00671318
49.5,0.0175159,0.00706842
49.75,0.01323697,0.00531469
50,0.0168632,0.00416551
50.25,0.0162533,0.00681376
50.5,0.01825313,0.00763338
50.75,0.01480024,0.00608937
51,0.01599864,0.0037343
51.25,0.01318989,0.00302168
51.5,0.0144878,0.00322177
51.75,0.01501638,0.00268356
52,0.01324874,0.00322284
52.25,0.01457233,0.00459458
52.5,0.0147981,0.00556935
52.75,0.01365106,0.00378673
53,0.01539944,0.00476899
53.25,0.01199791,0.00359841
53.5,0.01335146,0.00429926
53.75,0.01255645,0.00467804
54,0.01431553,0.00722892
54.25,0.01421816,0.00625308
54.5,0.01317705,0.00372146
54.75,0.01642985,0.00586253
55,0.02426011,0.00558326
55.25,0.03117338,0.00583471
55.5,0.03123009,0.00553725
55.75,0.04048238,0.0083032
56,0.03635753,0.00513279
56.25,0.04269942,0.00660404
56.5,0.05355136,0.01270946
56.75,0.04838754,0.00698496
57,0.0514242,0.00719682
57.25,0.04944898,0.00466734
57.5,0.0542062,0.00572985
57.75,0.05678597,0.00544416
58,0.0534572,0.00543239
58.25,0.06219482,0.01068395
58.5,0.05173771,0.01452846
58.75,0.05187467,0.0091378
59,0.06029557,0.01268057
59.25,0.0689615,0.0062274
59.5,0.0620493,0.01351303
59.75,0.06509238,0.01489868
60,0.06129709,0.01410474
60.25,0.06115371,0.00915599
60.5,0.07107261,0.01299087
60.75,0.05729636,0.01382333
61,0.04542685,0.00229943
61.25,0.04177387,0.00933147
61.5,0.04790283,0.01190375
61.75,0.04542043,0.0091485
62,0.0491558,0.00351495
62.25,0.02745941,0.00361232
62.5,0.02614438,0.00266965
62.75,0.02702499,0.00460314
63,0.02725504,0.00440305
63.25,0.02756855,0.00515526
63.5,0.0320465,0.00330095
63.75,0.03056669,0.00599949
64,0.025359,0.00452717
64.25,0.02876267,0.00530506
64.5,0.02704639,0.00554367
64.75,0.0239038,0.00572129
65,0.0212181,0.0037664
65.25,0.0171521,0.00400608
65.5,0.01742174,0.00348499
65.75,0.01566159,0.00329881
66,0.0175908,0.00319716
66.25,0.01736824,0.00314259
66.5,0.01594193,0.00243853
66.75,0.01578036,0.00225342
67,0.01668772,0.00250701
67.25,0.01385115,0.0031244
67.5,0.0168739,0.00306234
67.75,0.01549467,0.00446404
68,0.0145734,0.00276488
68.25,0.01662673,0.00342721
68.5,0.01667167,0.00402748
68.75,0.0152903,0.00286653
69,0.01604893,0.00339832
69.25,0.01335574,0.00295855
69.5,0.01587987,0.00349462
69.75,0.01336644,0.00331379
70,0.01292132,0.00327848
70.25,0.0156113,0.00408633
70.5,0.01411437,0.00348713
70.75,0.01191659,0.00330951
71,0.01223438,0.00392155
71.25,0.01482806,0.00423078
71.5,0.01221833,0.00409275
71.75,0.01250295,0.00403283
72,0.01388111,0.00453573
72.25,0.01298231,0.003852
72.5,0.01177642,0.0033063
72.75,0.01149394,0.00477327
73,0.01277794,0.00366475
73.25,0.01328298,0.00354491
73.5,0.01188449,0.00359413
73.75,0.01621692,0.00668536
74,0.0155043,0.00694216
74.25,0.01359649,0.00544737
74.5,0.01106808,0.00370541
74.75,0.0154829,0.00711015
75,0.01176144,0.00595883
75.25,0.01194227,0.00464273
75.5,0.01105203,0.00424255
75.75,0.01346916,0.00477541
76,0.01086906,0.00378459
76.25,0.01148324,0.00370541
76.5,0.01128315,0.0048043
76.75,0.01087762,0.00476364
77,0.01224508,0.00563248
77.25,0.01372382,0.00655482
77.5,0.01357723,0.00528901
