Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",64945.0,7230.0,3586.0,3598.0,53398.0,8355.0,2823.0,2854.0,0.0,0.0,2583.0,2241.0,4404.0,11167.0,136.0,382.0,248.0,-808.0,4156.0,11975.0,39.0,100.0,91.0,4313.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,4404.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.0,0.0,0.0,0.0,0.0,0.0,0.0,53398.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,520.0,0.0,192.0,3915.0,520.0,1341.0,1355.0,0.0,0.0,187.0,162.0,338.0,897.0,113.0,301.0,34.0,21.0,304.0,876.0,12.0,101.0,2.0,336.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",40649.0,4186.0,3855.0,3867.0,32445.0,4583.0,2456.0,2474.0,0.0,0.0,1298.0,1127.0,2258.0,5759.0,137.0,384.0,178.0,-235.0,2080.0,5994.0,40.0,100.0,62.0,2196.0,62.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,2258.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,32445.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,454.0,0.0,176.0,3537.0,476.0,1238.0,1251.0,0.0,0.0,187.0,162.0,332.0,875.0,111.0,295.0,28.0,-2.0,304.0,876.0,10.0,101.0,2.0,330.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,3537.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",98212.0,10256.0,3747.0,3755.0,83685.0,12464.0,2938.0,2953.0,0.0,0.0,4275.0,3709.0,7183.0,18143.0,136.0,383.0,300.0,-1689.0,6882.0,19833.0,39.0,100.0,120.0,7063.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,7183.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,6882.0,0.0,0.0,0.0,0.0,0.0,0.0,83685.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,489.0,0.0,195.0,4031.0,482.0,1497.0,1507.0,0.0,0.0,187.0,162.0,339.0,904.0,116.0,311.0,35.0,28.0,304.0,876.0,14.0,101.0,2.0,337.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",46115.0,4379.0,3819.0,3826.0,37292.0,4679.0,2988.0,3006.0,0.0,0.0,1297.0,1126.0,2284.0,5838.0,137.0,383.0,211.0,-136.0,2074.0,5975.0,40.0,100.0,77.0,2207.0,77.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,37292.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,509.0,0.0,203.0,4104.0,497.0,1567.0,1578.0,0.0,0.0,187.0,162.0,340.0,909.0,117.0,316.0,37.0,33.0,304.0,876.0,16.0,101.0,2.0,338.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,4104.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",45755.0,4207.0,3868.0,3878.0,36935.0,4515.0,2789.0,2803.0,0.0,0.0,1297.0,1126.0,2281.0,5831.0,137.0,384.0,207.0,-146.0,2074.0,5977.0,40.0,100.0,75.0,2206.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,36935.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,631.0,0.0,255.0,4198.0,611.0,1590.0,1607.0,0.0,0.0,187.0,162.0,342.0,915.0,117.0,318.0,38.0,40.0,303.0,875.0,16.0,101.0,2.0,340.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.0,0.0,0.0,0.0,0.0,0.0,0.0
S00010_FORA_PONTA,0, ,209.0," ""GERAL""       ",47279.0,4524.0,3904.0,3914.0,38450.0,4802.0,3002.0,3016.0,0.0,0.0,1297.0,1126.0,2291.0,5856.0,137.0,384.0,219.0,-114.0,2072.0,5970.0,40.0,100.0,81.0,2209.0,81.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,38450.0,0.0,0.0,0.0,0.0,0.0,0.0
S00011_PONTA,0, ,212.0," ""GERAL""       ",0.0,604.0,0.0,233.0,4323.0,576.0,1651.0,1664.0,0.0,0.0,187.0,162.0,344.0,924.0,119.0,323.0,41.0,49.0,303.0,875.0,17.0,101.0,2.0,342.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4323.0,0.0,0.0,0.0,0.0,0.0,0.0
S00012_FORA_PONTA,0, ,233.0," ""GERAL""       ",48523.0,5418.0,3873.0,3883.0,39683.0,5650.0,2963.0,2993.0,0.0,0.0,1296.0,1126.0,2301.0,5892.0,137.0,385.0,233.0,-68.0,2068.0,5960.0,40.0,100.0,89.0,2213.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,2301.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,39683.0,0.0,0.0,0.0,0.0,0.0,0.0
S00013_PONTA,0, ,236.0," ""GERAL""       ",0.0,964.0,0.0,402.0,4835.0,890.0,1922.0,1954.0,0.0,0.0,187.0,162.0,355.0,967.0,125.0,349.0,52.0,94.0,303.0,873.0,24.0,101.0,4.0,351.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4835.0,0.0,0.0,0.0,0.0,0.0,0.0
S00014_FORA_PONTA,0, ,305.0," ""GERAL""       ",122509.0,13205.0,3872.0,3884.0,106708.0,15076.0,2896.0,2913.0,0.0,0.0,4268.0,3705.0,7271.0,18391.0,137.0,384.0,423.0,-1344.0,6848.0,19735.0,40.0,100.0,178.0,7093.0,178.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,7271.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,6848.0,0.0,0.0,0.0,0.0,0.0,0.0,106708.0,0.0,0.0,0.0,0.0,0.0,0.0
S00015_PONTA,0, ,308.0," ""GERAL""       ",0.0,627.0,0.0,236.0,4406.0,594.0,1705.0,1716.0,0.0,0.0,187.0,162.0,345.0,929.0,119.0,327.0,42.0,54.0,303.0,875.0,18.0,101.0,2.0,343.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4406.0,0.0,0.0,0.0,0.0,0.0,0.0
S00016_FORA_PONTA,0, ,329.0," ""GERAL""       ",49168.0,4686.0,3930.0,3941.0,40330.0,4937.0,3160.0,3172.0,0.0,0.0,1296.0,1126.0,2299.0,5876.0,137.0,384.0,230.0,-86.0,2069.0,5963.0,41.0,100.0,87.0,2212.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,2069.0,0.0,0.0,0.0,0.0,0.0,0.0,40330.0,0.0,0.0,0.0,0.0,0.0,0.0
S00017_PONTA,0, ,332.0," ""GERAL""       ",0.0,707.0,0.0,281.0,4509.0,666.0,1757.0,1774.0,0.0,0.0,187.0,162.0,347.0,936.0,120.0,331.0,44.0,62.0,303.0,875.0,19.0,101.0,2.0,345.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.0,0.0,0.0,0.0,0.0,0.0,0.0
S00018_FORA_PONTA,0, ,353.0," ""GERAL""       ",50218.0,4750.0,3977.0,3988.0,41378.0,4993.0,3198.0,3211.0,0.0,0.0,1296.0,1126.0,2302.0,5880.0,137.0,385.0,233.0,-79.0,2068.0,5959.0,41.0,100.0,89.0,2212.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,2302.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.0,0.0,0.0,0.0,0.0,0.0,0.0,41378.0,0.0,0.0,0.0,0.0,0.0,0.0
S00019_PONTA,0, ,356.0," ""GERAL""       ",0.0,664.0,0.0,271.0,4646.0,614.0,1786.0,1802.0,0.0,0.0,187.0,162.0,350.0,946.0,121.0,334.0,46.0,71.0,303.0,875.0,20.0,101.0,2.0,347.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.0,0.0,0.0,0.0,0.0,0.0,0.0
S00020_FORA_PONTA,0, ,377.0," ""GERAL""       ",53313.0,5541.0,3986.0,3996.0,43859.0,5709.0,3750.0,3772.0,0.0,0.0,1295.0,1125.0,2323.0,5942.0,137.0,385.0,260.0,-2.0,2063.0,5944.0,41.0,100.0,102.0,2221.0,102.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2323.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,2063.0,0.0,0.0,0.0,0.0,0.0,0.0,43859.0,0.0,0.0,0.0,0.0,0.0,0.0
S00021_PONTA,0, ,380.0," ""GERAL""       ",0.0,751.0,0.0,277.0,4558.0,705.0,1736.0,1750.0,0.0,0.0,187.0,162.0,348.0,941.0,120.0,329.0,45.0,67.0,303.0,874.0,19.0,101.0,2.0,346.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4558.0,0.0,0.0,0.0,0.0,0.0,0.0
S00022_FORA_PONTA,0, ,401.0," ""GERAL""       ",53070.0,6073.0,3914.0,3929.0,43604.0,6198.0,3640.0,3670.0,0.0,0.0,1295.0,1125.0,2334.0,5980.0,138.0,387.0,273.0,39.0,2061.0,5940.0,41.0,100.0,111.0,2223.0,111.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,43604.0,0.0,0.0,0.0,0.0,0.0,0.0
S00023_PONTA,0, ,404.0," ""GERAL""       ",0.0,1259.0,0.0,482.0,5702.0,1107.0,2129.0,2168.0,0.0,0.0,186.0,162.0,373.0,1044.0,130.0,369.0,71.0,173.0,302.0,871.0,29.0,101.0,5.0,368.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,5702.0,0.0,0.0,0.0,0.0,0.0,0.0
S00024_FORA_PONTA,0, ,473.0," ""GERAL""       ",125885.0,15219.0,4030.0,4049.0,108915.0,16949.0,3837.0,3856.0,0.0,0.0,4267.0,3704.0,7306.0,18508.0,137.0,385.0,466.0,-1202.0,6839.0,19710.0,41.0,100.0,199.0,7107.0,199.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,7306.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,6839.0,0.0,0.0,0.0,0.0,0.0,0.0,108915.0,0.0,0.0,0.0,0.0,0.0,0.0
S00025_PONTA,0, ,476.0," ""GERAL""       ",0.0,727.0,0.0,291.0,4821.0,662.0,1895.0,1911.0,0.0,0.0,187.0,162.0,353.0,960.0,123.0,343.0,50.0,85.0,303.0,875.0,22.0,101.0,3.0,350.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.0,0.0,0.0,0.0,0.0,0.0,0.0
S00026_FORA_PONTA,0, ,497.0," ""GERAL""       ",54722.0,5646.0,4022.0,4033.0,45261.0,5787.0,3630.0,3654.0,0.0,0.0,1294.0,1125.0,2329.0,5962.0,138.0,386.0,269.0,24.0,2061.0,5938.0,41.0,100.0,107.0,2223.0,107.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,2329.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.0,0.0,0.0,0.0,0.0,0.0,0.0,45261.0,0.0,0.0,0.0,0.0,0.0,0.0
S00027_PONTA,0, ,500.0," ""GERAL""       ",0.0,666.0,0.0,261.0,4805.0,603.0,1902.0,1914.0,0.0,0.0,187.0,162.0,353.0,959.0,124.0,344.0,49.0,84.0,303.0,875.0,23.0,101.0,2.0,350.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,4805.0,0.0,0.0,0.0,0.0,0.0,0.0
S00028_FORA_PONTA,0, ,521.0," ""GERAL""       ",56051.0,5830.0,4051.0,4073.0,46579.0,5937.0,3904.0,3926.0,0.0,0.0,1294.0,1124.0,2340.0,5992.0,137.0,385.0,282.0,59.0,2059.0,5932.0,41.0,100.0,114.0,2226.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,46579.0,0.0,0.0,0.0,0.0,0.0,0.0
S00029_PONTA,0, ,524.0," ""GERAL""       ",0.0,729.0,0.0,294.0,5016.0,650.0,1956.0,1971.0,0.0,0.0,187.0,162.0,356.0,975.0,125.0,348.0,53.0,100.0,303.0,875.0,24.0,101.0,3.0,354.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,5016.0,0.0,0.0,0.0,0.0,0.0,0.0
S00030_FORA_PONTA,0, ,545.0," ""GERAL""       ",60956.0,6426.0,4640.0,4671.0,51452.0,6410.0,4488.0,4517.0,0.0,0.0,1292.0,1124.0,2382.0,6095.0,138.0,386.0,331.0,183.0,2052.0,5912.0,41.0,100.0,145.0,2237.0,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,2382.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,2052.0,0.0,0.0,0.0,0.0,0.0,0.0,51452.0,0.0,0.0,0.0,0.0,0.0,0.0
S00031_PONTA,0, ,548.0," ""GERAL""       ",0.0,859.0,0.0,337.0,5224.0,761.0,2080.0,2099.0,0.0,0.0,187.0,162.0,361.0,992.0,128.0,360.0,58.0,118.0,303.0,874.0,27.0,101.0,3.0,358.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,0.0,0.0,0.0,5224.0,0.0,0.0,0.0,0.0,0.0,0.0
S00032_FORA_PONTA,0, ,569.0," ""GERAL""       ",58656.0,6584.0,4417.0,4450.0,48565.0,6593.0,4267.0,4298.0,0.0,0.0,1293.0,1124.0,2369.0,6077.0,138.0,386.0,315.0,158.0,2054.0,5919.0,41.0,100.0,131.0,2238.0,131.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,48565.0,0.0,0.0,0.0,0.0,0.0,0.0
