Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
5832.0,2.47,3.96,2.15,0.214,-1.6,0.425
5832.25,2.38,3.96,2.29,0.291,-1.7,0.673
5832.5,2.41,4.03,2.04,0.22,-1.6,0.33
5832.75,2.38,4.04,1.87,0.317,-1.6,0.0509
5833.0,2.33,4.03,1.97,0.248,-1.6,0.162
5833.25,2.42,4.01,1.93,0.302,-1.6,0.141
5833.5,2.32,4.07,2.1,0.232,-1.6,0.374
5833.75,2.54,4.05,2.02,0.308,-1.6,0.266
5834.0,2.33,3.95,2.15,0.275,-1.7,0.391
5834.25,2.39,3.97,2.08,0.344,-1.7,0.304
5834.5,2.45,3.9,1.98,0.276,-1.8,0.214
5834.75,2.35,3.93,2.14,0.287,-1.7,0.471
5835.0,2.65,3.93,2.13,0.381,-1.7,0.461
5835.25,2.41,3.93,2.06,0.335,-1.7,0.357
5835.5,2.51,4.06,2.08,0.487,-1.6,0.378
5835.75,2.78,4.01,2.02,0.552,-1.7,0.311
5836.0,2.52,4.02,2.29,0.527,-1.6,0.686
5836.25,2.43,3.99,2.05,0.242,-1.6,0.33
5836.5,2.33,3.9,2.06,0.257,-1.8,0.362
5836.75,2.3,4.02,2.05,0.21,-1.7,0.349
5837.0,2.49,4.04,2.19,0.311,-1.6,0.51
5837.25,2.34,4.09,2.07,0.265,-1.5,0.398
5837.5,2.57,4.09,2.01,0.299,-1.5,0.235
5837.75,2.3,3.94,1.95,0.205,-1.7,0.135
5838.0,2.4,3.97,2.02,0.362,-1.6,0.181
5838.25,2.36,4.03,2.13,0.307,-1.5,0.215
5838.5,2.43,3.69,1.97,0.355,-1.3,-0.015
5838.75,3.23,2.55,2.68,0.136,-0.73,-0.2
5839.0,3.38,2.59,3.06,0.0931,-0.84,-0.41
5839.25,3.94,2.64,2.71,0.0193,-0.81,-0.37
5839.5,5.2,2.71,2.63,0.074,-0.94,-0.53
5839.75,6.02,3.48,3.12,0.0637,-1.1,-0.44
5840.0,5.36,6.93,3.81,-0.1,0.387,-0.59
5840.25,4.39,6.71,3.78,-0.25,-0.075,-0.63
5840.5,6.15,7.87,5.45,-0.17,-0.079,-0.62
5840.75,5.33,7.95,7.35,-0.53,-0.062,-0.61
5841.0,6.31,8.22,6.69,-0.84,-0.16,-0.64
5841.25,8.63,8.8,6.03,-0.54,-0.079,-1.1
5841.5,6.36,9.59,7.39,-0.79,0.09,-1.1
5841.75,7.61,10.5,8.09,-0.56,0.429,-0.77
5842.0,8.42,10.5,9.54,-0.52,0.293,-0.92
5842.25,7.48,10.5,10.2,-0.54,0.0789,-1.2
5842.5,6.01,8.45,8.1,-0.78,-0.15,-1.6
5842.75,6.89,8.27,8.58,-0.4,-0.19,-1.6
5843.0,6.19,8.94,7.77,-0.66,-0.36,-1.5
5843.25,11.5,8.99,9.82,-0.52,-0.46,-1.0
5843.5,12.9,8.65,7.37,-0.47,-0.39,-1.2
5843.75,5.11,8.41,6.94,-0.26,-0.43,-1.1
5844.0,0.0,0.0,0.0,0.0,0.0,0.0
5844.25,3.91,7.97,6.19,-0.17,-0.1,-0.71
5844.5,3.88,8.67,5.99,-0.084,-0.071,-0.65
5844.75,3.44,6.85,4.82,0.0509,-0.49,-0.63
5845.0,3.72,5.12,4.78,-0.1,-1.1,-0.8
5845.25,3.78,5.31,4.48,-0.18,-1.0,-0.68
5845.5,3.87,6.19,5.12,-0.28,-1.1,-0.63
5845.75,5.83,6.68,6.61,-0.75,-1.2,-1.0
