Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
5832.0,8.64,11.1,11.1,1.24,2.14,0.371
5832.25,7.66,10.6,9.59,0.969,1.6,-0.66
5832.5,8.05,16.1,9.58,1.15,1.98,-0.43
5832.75,7.54,12.8,11.0,0.671,1.62,-0.74
5833.0,6.5,12.4,10.2,0.649,1.83,-0.91
5833.25,9.63,10.4,9.82,0.392,1.43,-0.35
5833.5,6.06,11.2,12.3,0.799,2.01,1.22
5833.75,5.93,10.2,10.7,0.703,1.71,0.614
5834.0,5.73,10.9,10.3,0.131,2.24,0.0767
5834.25,6.33,10.4,9.59,0.725,2.3,-0.35
5834.5,4.68,11.0,9.63,0.333,2.25,-0.077
5834.75,4.99,9.43,8.51,0.708,1.57,-0.24
5835.0,5.08,14.6,9.22,0.917,1.54,0.363
5835.25,4.87,14.6,8.8,0.8,1.76,-0.05
5835.5,5.41,9.34,9.37,1.16,1.18,0.391
5835.75,5.05,13.4,9.03,0.692,1.4,-0.24
5836.0,5.2,14.0,8.37,0.865,1.88,-0.97
5836.25,4.55,9.28,7.55,0.404,1.6,-0.73
5836.5,4.9,9.57,7.84,0.616,1.73,-0.37
5836.75,5.31,9.02,7.36,0.899,1.45,-0.39
5837.0,4.63,8.21,7.46,0.426,1.14,-0.6
5837.25,5.01,8.63,7.58,0.893,1.41,-0.51
5837.5,6.76,8.2,7.42,1.29,1.06,-0.41
5837.75,5.01,8.76,7.64,1.04,1.55,-0.08
5838.0,8.45,11.3,7.45,1.36,1.26,-0.36
5838.25,15.6,10.6,8.61,0.938,0.946,-0.33
5838.5,8.46,9.23,8.29,0.548,1.65,-0.89
5838.75,5.04,12.1,11.9,0.523,2.61,-0.78
5839.0,8.98,19.0,12.6,1.41,2.41,-0.21
5839.25,9.46,16.7,17.2,0.799,1.41,-0.22
5839.5,11.0,13.0,9.39,2.14,2.4,-0.13
5839.75,8.73,9.55,10.4,1.7,1.46,-0.081
5840.0,4.8,11.7,8.19,0.485,1.55,-0.2
