Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
5832.0,2.2,-1.3,17.0,-1.0,5.41,-4.4
5832.25,1.36,-1.5,17.8,-1.0,5.52,-3.8
5832.5,2.32,-1.4,17.4,-0.96,5.48,-4.2
5832.75,2.01,-1.3,17.8,-1.2,5.68,-4.2
5833.0,1.54,-1.1,15.3,-0.95,4.65,-3.8
5833.25,2.21,-1.2,15.8,-1.1,4.72,-3.5
5833.5,1.55,-1.3,16.8,-0.95,5.1,-3.8
5833.75,2.11,-1.4,17.3,-1.0,5.5,-4.3
5834.0,2.55,-0.81,13.4,-0.73,4.32,-3.9
5834.25,1.32,-1.3,17.1,-1.0,5.5,-4.4
5834.5,2.22,-1.4,16.6,-1.1,4.8,-3.3
5834.75,1.58,-1.1,16.0,-1.1,4.75,-3.9
5835.0,2.23,-1.6,17.6,-0.96,5.31,-3.0
5835.25,2.82,-0.9,13.9,-0.55,4.12,-3.0
5835.5,1.68,-0.92,13.8,-0.57,4.27,-3.4
5835.75,2.27,-1.5,17.3,-1.1,5.2,-3.5
5836.0,1.8,-1.2,16.0,-1.2,4.86,-3.5
5836.25,2.07,-0.73,11.8,-0.76,3.44,-2.4
5836.5,2.31,-1.2,15.8,-1.0,4.85,-3.6
5836.75,1.54,-0.56,11.3,-0.73,3.64,-3.2
5837.0,2.5,-1.2,15.9,-1.0,4.7,-3.5
5837.25,1.77,-0.74,12.6,-0.67,3.89,-3.0
5837.5,2.77,-1.2,15.2,-0.6,4.73,-3.2
5837.75,2.03,-0.84,12.7,-1.0,3.99,-3.5
5838.0,1.87,-0.95,14.3,-0.99,4.26,-3.0
5838.25,2.36,-1.5,16.0,-1.1,4.8,-3.0
5838.5,1.32,-1.5,16.0,-1.3,4.56,-2.4
5838.75,2.49,-1.4,15.9,-0.9,4.9,-3.4
5839.0,2.33,-0.99,13.4,-0.73,4.25,-2.9
5839.25,2.57,-0.83,13.7,-0.88,4.24,-3.6
5839.5,2.71,-0.95,14.1,-1.3,3.92,-2.9
5839.75,2.11,-1.5,16.7,-1.5,4.91,-2.8
5840.0,3.27,-0.51,14.6,-1.6,4.68,-5.0
5840.25,4.2,-0.11,14.4,-2.1,4.77,-5.4
5840.5,4.06,0.338,13.8,-1.6,4.73,-5.6
5840.75,5.62,0.0818,13.9,-1.6,4.96,-6.4
5841.0,5.78,0.657,12.4,-1.6,5.02,-7.9
5841.25,5.4,0.876,12.0,-1.2,5.17,-8.3
5841.5,5.55,0.732,11.8,-1.5,5.17,-9.0
5841.75,4.83,0.851,11.9,-1.6,5.08,-8.9
5842.0,5.49,0.723,12.2,-1.3,5.16,-8.4
5842.25,5.23,0.648,12.0,-1.5,5.08,-8.5
5842.5,4.7,0.309,13.6,-1.6,5.04,-7.2
5842.75,5.4,0.382,13.1,-1.0,5.12,-7.9
5843.0,4.15,0.544,12.4,-1.2,5.21,-8.5
5843.25,5.94,0.252,13.7,-1.4,4.85,-6.5
5843.5,4.79,-0.11,13.9,-1.4,4.58,-5.2
5843.75,4.66,0.154,13.7,-1.4,4.9,-6.4
5844.0,4.83,0.307,13.3,-1.0,5.06,-8.0
5844.25,4.42,0.458,13.2,-0.86,5.23,-7.8
5844.5,4.34,0.309,12.8,-0.9,5.07,-8.0
5844.75,3.94,0.257,12.0,-0.64,5.62,-8.9
5845.0,4.89,0.339,12.5,-0.56,5.25,-8.6
5845.25,4.39,0.357,12.2,-0.71,5.21,-8.6
5845.5,4.88,0.225,12.3,-0.99,5.33,-8.6
5845.75,5.8,0.742,11.2,-0.56,5.4,-9.1
5846.0,5.73,0.954,10.9,-0.68,5.32,-8.7
5846.25,5.35,1.11,10.2,-0.56,5.64,-9.8
5846.5,6.24,0.998,10.8,0.0764,5.46,-9.3
