Hora_decimal,Vmedia_PCC_0700_pu,Vmedia_PCC_2220_pu,Vmedia_PCC_2380_pu,Vmedia_PCC_1250_pu,Vmedia_PCC_1630_pu,Vmedia_PCC_1950_pu,Vmedia_PAC_0016_pu,Vmedia_0622_Residuos_pu,Vmedia_1242_Solos_pu,Vmedia_1832_Remates_pu,Vmedia_3062_Biotecnologia_pu,Vmedia_3592_Ibama_pu,Vmedia_3722_Tambo_pu,Vmedia_3792_Laticinios_pu,Vmedia_4792_Antena_pu,Vmedia_5092_Suinocultura_pu,Vmedia_5152_Pomar_pu
340.000000,0.991057,0.991528,0.991110,0.990572,0.990454,0.990390,0.991916,0.987614,0.986182,0.986805,0.986645,0.986568,0.985927,0.986009,0.988669,0.986136,0.986641
340.250000,0.990989,0.991443,0.991016,0.990510,0.990393,0.990329,0.991837,0.987577,0.986103,0.986782,0.986494,0.986288,0.985727,0.985820,0.988570,0.985955,0.986523
340.500000,0.990992,0.991430,0.990998,0.990519,0.990403,0.990341,0.991828,0.987632,0.986227,0.986836,0.986489,0.986394,0.985745,0.985836,0.988517,0.985968,0.986568
340.750000,0.990893,0.991355,0.990926,0.990407,0.990285,0.990222,0.991751,0.987462,0.986077,0.986650,0.986465,0.986342,0.985755,0.985833,0.988446,0.985964,0.986485
341.000000,0.990992,0.991461,0.991040,0.990510,0.990392,0.990328,0.991849,0.987582,0.986159,0.986773,0.986555,0.986483,0.985823,0.985909,0.989066,0.986036,0.986591
341.250000,0.991045,0.991527,0.991109,0.990567,0.990452,0.990391,0.991913,0.987655,0.986291,0.986855,0.986682,0.986495,0.985985,0.986059,0.989139,0.986195,0.986703
341.500000,0.990590,0.991141,0.990720,0.990100,0.989985,0.989919,0.991531,0.987203,0.985586,0.986373,0.986145,0.986167,0.985345,0.985450,0.988769,0.985582,0.986177
341.750000,0.990799,0.991357,0.990954,0.990311,0.990197,0.990133,0.991730,0.987386,0.985877,0.986564,0.986444,0.986377,0.985686,0.985782,0.989021,0.985914,0.986479
342.000000,0.991154,0.991709,0.991326,0.990672,0.990561,0.990497,0.992063,0.987753,0.986197,0.986938,0.986826,0.986977,0.986164,0.986271,0.988916,0.986300,0.986895
342.250000,0.991238,0.991814,0.991443,0.990747,0.990636,0.990573,0.992158,0.987755,0.986364,0.986932,0.987058,0.987148,0.986467,0.986552,0.989045,0.986586,0.987082
342.500000,0.991306,0.991891,0.991520,0.990822,0.990710,0.990646,0.992233,0.987858,0.986482,0.987036,0.987085,0.987205,0.986464,0.986559,0.989126,0.986586,0.987171
342.750000,0.990907,0.991537,0.991153,0.990408,0.990295,0.990231,0.991892,0.987521,0.986105,0.986677,0.986658,0.986605,0.985992,0.986097,0.988756,0.986127,0.986798
343.000000,0.990308,0.991006,0.990603,0.989779,0.989648,0.989583,0.991380,0.986789,0.985445,0.985873,0.986245,0.986314,0.985709,0.985777,0.988189,0.985805,0.986227
343.250000,0.989713,0.990398,0.989950,0.989175,0.989037,0.988965,0.990811,0.986168,0.984714,0.985233,0.985389,0.985427,0.984717,0.984815,0.987493,0.984845,0.985427
343.500000,0.988516,0.989287,0.988795,0.987930,0.987774,0.987697,0.989743,0.984855,0.983256,0.983845,0.984139,0.983729,0.983418,0.983520,0.986302,0.983558,0.984086
343.750000,0.987305,0.988165,0.987633,0.986652,0.986475,0.986392,0.988669,0.983388,0.982209,0.982285,0.982959,0.982347,0.982230,0.982324,0.985129,0.982373,0.982968
344.000000,0.985873,0.986897,0.986383,0.985108,0.984888,0.984810,0.987445,0.981945,0.980923,0.980620,0.982076,0.981618,0.981618,0.981650,0.984383,0.981695,0.981935
344.250000,0.984585,0.985595,0.984983,0.983811,0.983585,0.983493,0.986228,0.980579,0.979559,0.979229,0.980256,0.979508,0.979520,0.979606,0.982911,0.979670,0.980305
344.500000,0.983238,0.984163,0.983432,0.982469,0.982240,0.982145,0.984890,0.979211,0.977561,0.977889,0.978455,0.977471,0.977600,0.977706,0.981207,0.977774,0.978274
344.750000,0.982272,0.983142,0.982327,0.981518,0.981298,0.981198,0.983937,0.978298,0.976442,0.977018,0.977017,0.975930,0.975944,0.976094,0.980042,0.976170,0.976944
345.000000,0.981365,0.982329,0.981479,0.980551,0.980308,0.980197,0.983155,0.977208,0.975365,0.975802,0.976006,0.974894,0.974821,0.974998,0.978882,0.975079,0.975980
345.250000,0.980962,0.981988,0.981121,0.980110,0.979850,0.979740,0.982822,0.976726,0.974692,0.975242,0.975750,0.974798,0.974674,0.974826,0.978501,0.974898,0.975503
345.500000,0.980647,0.981736,0.980853,0.979763,0.979496,0.979381,0.982575,0.976312,0.974179,0.974782,0.975297,0.974426,0.974105,0.974288,0.978247,0.974348,0.975108
345.750000,0.980257,0.981421,0.980527,0.979308,0.979015,0.978897,0.982270,0.975685,0.974309,0.974020,0.974933,0.974153,0.973708,0.973898,0.977948,0.973962,0.975044
346.000000,0.980169,0.981038,0.980052,0.979350,0.979106,0.978998,0.981972,0.976008,0.973620,0.974615,0.974185,0.973018,0.972826,0.973041,0.977367,0.973109,0.974048
346.250000,0.979999,0.980885,0.979904,0.979161,0.978909,0.978798,0.981821,0.975685,0.973517,0.974261,0.974074,0.972956,0.972718,0.972929,0.977218,0.972995,0.973980
346.500000,0.979975,0.980693,0.979717,0.979202,0.978971,0.978868,0.981673,0.975835,0.974012,0.974535,0.973930,0.972655,0.972602,0.972806,0.977042,0.972873,0.974011
346.750000,0.979954,0.980693,0.979718,0.979184,0.978961,0.978859,0.981670,0.975812,0.974135,0.974527,0.973898,0.972800,0.972533,0.972741,0.977045,0.972805,0.974077
347.000000,0.980094,0.980858,0.979881,0.979305,0.979071,0.978964,0.981823,0.975944,0.974221,0.974598,0.973991,0.973068,0.972591,0.972814,0.977696,0.972871,0.974209
347.250000,0.980157,0.980888,0.979896,0.979378,0.979146,0.979039,0.981855,0.976026,0.974065,0.974694,0.973964,0.973423,0.972541,0.972771,0.977690,0.972814,0.974123
347.500000,0.979671,0.980661,0.979709,0.978764,0.978487,0.978372,0.981586,0.975062,0.973700,0.973465,0.973976,0.973689,0.972689,0.972898,0.977570,0.972941,0.974127
347.750000,0.979751,0.980635,0.979666,0.978915,0.978669,0.978559,0.981582,0.975358,0.973314,0.973902,0.973771,0.973662,0.972370,0.972605,0.977486,0.972632,0.973809
348.000000,0.979546,0.980632,0.979704,0.978586,0.978292,0.978183,0.981532,0.974821,0.973241,0.973108,0.974206,0.974047,0.973005,0.973179,0.977073,0.973312,0.974070
348.250000,0.980222,0.981070,0.980112,0.979409,0.979181,0.979072,0.981997,0.976038,0.973679,0.974620,0.974108,0.974230,0.972524,0.972788,0.977436,0.972909,0.974200
348.500000,0.980318,0.981121,0.980160,0.979513,0.979281,0.979175,0.982048,0.976115,0.973450,0.974694,0.974435,0.974600,0.973073,0.973282,0.977433,0.973402,0.974156
348.750000,0.980624,0.981530,0.980610,0.979769,0.979522,0.979414,0.982417,0.976388,0.974173,0.974868,0.975038,0.975191,0.973764,0.973955,0.977940,0.974071,0.974889
349.000000,0.980749,0.981509,0.980615,0.979952,0.979729,0.979627,0.982429,0.976733,0.974670,0.975330,0.975047,0.975289,0.973764,0.973956,0.978003,0.974076,0.975053
349.250000,0.980920,0.981703,0.980832,0.980113,0.979882,0.979779,0.982600,0.976842,0.974718,0.975429,0.975377,0.975545,0.974164,0.974341,0.978228,0.974458,0.975276
349.500000,0.981383,0.982081,0.981181,0.980629,0.980416,0.980314,0.982985,0.977483,0.974871,0.976170,0.975595,0.975762,0.974317,0.974505,0.978570,0.974621,0.975376
349.750000,0.981560,0.982245,0.981334,0.980819,0.980613,0.980511,0.983144,0.977702,0.975182,0.976424,0.975691,0.975832,0.974373,0.974568,0.978722,0.974682,0.975547
350.000000,0.981612,0.982379,0.981504,0.980828,0.980609,0.980504,0.983243,0.977559,0.975277,0.976203,0.975991,0.976192,0.974730,0.974918,0.979388,0.975038,0.975867
350.250000,0.981941,0.982607,0.981706,0.981200,0.980992,0.980883,0.983485,0.978006,0.975506,0.976723,0.975986,0.976258,0.974573,0.974794,0.979564,0.974909,0.975950
350.500000,0.982339,0.982964,0.982071,0.981611,0.981406,0.981300,0.983830,0.978397,0.976052,0.977147,0.976473,0.976565,0.975145,0.975341,0.979898,0.975465,0.976398
350.750000,0.982589,0.983311,0.982449,0.981808,0.981584,0.981476,0.984140,0.978576,0.976641,0.977205,0.976968,0.976988,0.975730,0.975915,0.980325,0.976039,0.976992
351.000000,0.982805,0.983606,0.982785,0.981992,0.981753,0.981643,0.984399,0.978602,0.977133,0.977155,0.977464,0.977589,0.976330,0.976494,0.980050,0.976612,0.977539
351.250000,0.982786,0.983549,0.982724,0.981994,0.981759,0.981649,0.984349,0.978627,0.977074,0.977214,0.977333,0.977608,0.976162,0.976342,0.979987,0.976462,0.977445
351.500000,0.983087,0.983732,0.982946,0.982362,0.982158,0.982059,0.984545,0.979220,0.977262,0.977939,0.977655,0.977823,0.976526,0.976692,0.980265,0.976821,0.977629
351.750000,0.983432,0.984005,0.983217,0.982755,0.982569,0.982474,0.984818,0.979636,0.977636,0.978464,0.977914,0.978074,0.976758,0.976924,0.980533,0.977058,0.977902
352.000000,0.983256,0.983964,0.983184,0.982502,0.982287,0.982183,0.984750,0.979218,0.977624,0.977882,0.977961,0.978044,0.976853,0.977012,0.980499,0.977152,0.978018
352.250000,0.983649,0.984167,0.983349,0.983005,0.982834,0.982739,0.984981,0.979991,0.977473,0.978880,0.977905,0.978123,0.976655,0.976842,0.980604,0.976971,0.977817
352.500000,0.983798,0.984319,0.983516,0.983159,0.982991,0.982898,0.985118,0.980085,0.977941,0.978991,0.978173,0.978247,0.976977,0.977150,0.980766,0.977280,0.978158
352.750000,0.984583,0.985043,0.984261,0.983991,0.983843,0.983757,0.985813,0.981064,0.978650,0.980052,0.978970,0.979111,0.977811,0.977979,0.981522,0.978112,0.978879
353.000000,0.985694,0.986198,0.985490,0.985093,0.984936,0.984850,0.986897,0.981995,0.980327,0.980955,0.980439,0.980556,0.979430,0.979562,0.983323,0.979680,0.980474
353.250000,0.986578,0.987085,0.986420,0.986005,0.985866,0.985785,0.987739,0.983100,0.981082,0.982120,0.981420,0.981480,0.980421,0.980553,0.984276,0.980665,0.981397
353.500000,0.986775,0.987324,0.986687,0.986194,0.986054,0.985976,0.987952,0.983291,0.981279,0.982294,0.981762,0.981880,0.980815,0.980942,0.984601,0.981056,0.981715
353.750000,0.987252,0.987782,0.987173,0.986694,0.986567,0.986492,0.988384,0.983847,0.981992,0.982905,0.982261,0.982315,0.981298,0.981430,0.985118,0.981555,0.982315
354.000000,0.998034,0.996832,0.996417,0.998449,0.998713,0.998958,0.997138,0.994168,0.993695,0.995200,0.991603,0.991552,0.990811,0.990932,0.993877,0.990953,0.991652
354.250000,0.998269,0.997176,0.996796,0.998642,0.998885,0.999114,0.997452,0.994417,0.994008,0.995345,0.992091,0.992209,0.991371,0.991480,0.994289,0.991486,0.992155
354.500000,0.998224,0.997177,0.996805,0.998587,0.998826,0.999052,0.997446,0.994458,0.993947,0.995362,0.992194,0.992218,0.991538,0.991629,0.994265,0.991641,0.992182
354.750000,0.998198,0.997227,0.996874,0.998529,0.998755,0.998972,0.997481,0.994453,0.993965,0.995297,0.992255,0.992341,0.991583,0.991680,0.994346,0.991692,0.992300
355.000000,0.998150,0.997227,0.996885,0.998460,0.998681,0.998895,0.997472,0.994380,0.993983,0.995183,0.992289,0.992386,0.991623,0.991720,0.994388,0.991732,0.992373
355.250000,0.998113,0.997241,0.996909,0.998407,0.998623,0.998831,0.997475,0.994367,0.993862,0.995141,0.992333,0.992179,0.991676,0.991771,0.994412,0.991791,0.992373
355.500000,0.998193,0.997364,0.997040,0.998470,0.998680,0.998884,0.997585,0.994458,0.993870,0.995194,0.992444,0.992505,0.991767,0.991867,0.994580,0.991885,0.992470
355.750000,0.998226,0.997337,0.996987,0.998516,0.998730,0.998937,0.997568,0.994459,0.993792,0.995233,0.992232,0.992292,0.991455,0.991574,0.994493,0.991591,0.992297
356.000000,0.998381,0.997478,0.997134,0.998630,0.998830,0.999029,0.997707,0.994541,0.994038,0.995261,0.992432,0.992364,0.991679,0.991786,0.995136,0.991809,0.992505
356.250000,0.998539,0.997630,0.997290,0.998792,0.998987,0.999183,0.997857,0.994703,0.994227,0.995421,0.992626,0.992500,0.991891,0.991989,0.995299,0.992017,0.992682
356.500000,0.998631,0.997716,0.997378,0.998887,0.999080,0.999274,0.997940,0.994767,0.994374,0.995488,0.992776,0.992641,0.992088,0.992174,0.995386,0.992200,0.992800
356.750000,0.998616,0.997726,0.997396,0.998863,0.999054,0.999246,0.997947,0.994832,0.994361,0.995535,0.992830,0.992597,0.992161,0.992244,0.995417,0.992273,0.992845
357.000000,0.977596,0.980208,0.979552,0.975916,0.975333,0.974892,0.980983,0.974744,0.971455,0.971532,0.974965,0.974900,0.974242,0.974341,0.977289,0.974365,0.974979
357.250000,0.977498,0.980162,0.979516,0.975794,0.975207,0.974766,0.980926,0.974653,0.971332,0.971400,0.974933,0.974912,0.974211,0.974315,0.977257,0.974338,0.974961
357.500000,0.977572,0.980209,0.979559,0.975880,0.975291,0.974851,0.980975,0.974698,0.971318,0.971464,0.974976,0.975011,0.974261,0.974362,0.977289,0.974383,0.974947
357.750000,0.977600,0.980214,0.979565,0.975925,0.975346,0.974906,0.980980,0.974717,0.971386,0.971514,0.974956,0.974921,0.974220,0.974329,0.977297,0.974355,0.974962
358.000000,0.977671,0.980283,0.979637,0.975995,0.975416,0.974976,0.981045,0.974735,0.971623,0.971535,0.975115,0.975088,0.974442,0.974532,0.977367,0.974556,0.975129
358.250000,0.977739,0.980335,0.979685,0.976075,0.975501,0.975065,0.981101,0.974930,0.971673,0.971750,0.975173,0.975017,0.974497,0.974583,0.977415,0.974615,0.975164
358.500000,0.977428,0.980065,0.979413,0.975732,0.975141,0.974695,0.980836,0.974515,0.971600,0.971262,0.975003,0.974955,0.974406,0.974474,0.977126,0.974497,0.975050
358.750000,0.977310,0.979967,0.979313,0.975603,0.975015,0.974571,0.980738,0.974380,0.971305,0.971118,0.974812,0.974874,0.974161,0.974252,0.977013,0.974274,0.974862
359.000000,0.977272,0.979946,0.979295,0.975562,0.974974,0.974529,0.980715,0.974326,0.971159,0.971061,0.974694,0.974762,0.973965,0.974079,0.977483,0.974105,0.974777
359.250000,0.977333,0.979983,0.979332,0.975637,0.975057,0.974615,0.980753,0.974471,0.971145,0.971236,0.974706,0.974842,0.973965,0.974083,0.977517,0.974106,0.974770
359.500000,0.977378,0.980021,0.979374,0.975691,0.975108,0.974663,0.980788,0.974476,0.971123,0.971252,0.974633,0.974747,0.973809,0.973952,0.977591,0.973977,0.974755
359.750000,0.977310,0.979984,0.979346,0.975610,0.975024,0.974580,0.980742,0.974326,0.971095,0.971085,0.974712,0.974698,0.973956,0.974082,0.977572,0.974111,0.974779
360.000000,0.977244,0.979858,0.979194,0.975561,0.974971,0.974521,0.980640,0.974376,0.971000,0.971145,0.974470,0.974645,0.973573,0.973711,0.976913,0.973832,0.974553
360.250000,0.990449,0.990913,0.990463,0.989953,0.989839,0.989775,0.991335,0.986985,0.985371,0.986168,0.985695,0.985774,0.984788,0.984929,0.988165,0.985052,0.985827
360.500000,0.990423,0.990886,0.990436,0.989924,0.989811,0.989749,0.991307,0.987011,0.985332,0.986191,0.985730,0.985876,0.984874,0.985005,0.988108,0.985123,0.985818
360.750000,0.990373,0.990852,0.990404,0.989867,0.989752,0.989688,0.991271,0.986945,0.985355,0.986109,0.985700,0.985811,0.984841,0.984970,0.988076,0.985094,0.985824
361.000000,0.990199,0.990694,0.990246,0.989686,0.989565,0.989498,0.991114,0.986668,0.985197,0.985823,0.985512,0.985656,0.984632,0.984768,0.987934,0.984891,0.985664
361.250000,0.990470,0.990949,0.990505,0.989967,0.989847,0.989782,0.991364,0.987062,0.985468,0.986229,0.985798,0.985691,0.984932,0.985059,0.988194,0.985186,0.985923
361.500000,0.990490,0.991000,0.990568,0.989975,0.989852,0.989785,0.991406,0.987048,0.985486,0.986191,0.985871,0.985965,0.985005,0.985129,0.988299,0.985252,0.985995
361.750000,0.990435,0.990942,0.990508,0.989926,0.989807,0.989741,0.991350,0.986995,0.985271,0.986155,0.985823,0.985821,0.984959,0.985082,0.988231,0.985209,0.985856
362.000000,0.990549,0.991067,0.990644,0.990037,0.989918,0.989850,0.991466,0.987112,0.985436,0.986261,0.985944,0.986039,0.985068,0.985197,0.988861,0.985323,0.986032
362.250000,0.990421,0.990928,0.990498,0.989912,0.989791,0.989722,0.991333,0.986958,0.985227,0.986114,0.985721,0.985811,0.984800,0.984947,0.988711,0.985068,0.985832
362.500000,0.990356,0.990897,0.990470,0.989827,0.989701,0.989632,0.991297,0.986805,0.985291,0.985927,0.985753,0.985892,0.984873,0.985009,0.988688,0.985132,0.985888
362.750000,0.990304,0.990833,0.990400,0.989781,0.989662,0.989593,0.991241,0.986870,0.985164,0.986005,0.985667,0.985774,0.984773,0.984911,0.988612,0.985035,0.985770
363.000000,0.990367,0.990865,0.990426,0.989861,0.989744,0.989677,0.991277,0.986942,0.985386,0.986105,0.985726,0.985656,0.984847,0.984979,0.987984,0.985109,0.985868
363.250000,0.990393,0.990888,0.990450,0.989885,0.989767,0.989700,0.991298,0.986959,0.985205,0.986118,0.985724,0.985897,0.984842,0.984982,0.987997,0.985098,0.985802
363.500000,0.990441,0.990941,0.990509,0.989933,0.989814,0.989747,0.991347,0.986997,0.985314,0.986155,0.985803,0.985974,0.984935,0.985073,0.988063,0.985191,0.985897
363.750000,0.990516,0.990989,0.990553,0.990019,0.989901,0.989834,0.991396,0.987073,0.985459,0.986248,0.985841,0.985892,0.984968,0.985108,0.988110,0.985232,0.985965
364.000000,0.990395,0.990863,0.990418,0.989898,0.989781,0.989715,0.991279,0.987015,0.985318,0.986186,0.985655,0.985889,0.984755,0.984905,0.987955,0.985023,0.985817
364.250000,0.990316,0.990785,0.990340,0.989816,0.989697,0.989629,0.991202,0.986803,0.985338,0.985979,0.985621,0.985762,0.984744,0.984882,0.987882,0.985009,0.985786
364.500000,0.990318,0.990762,0.990308,0.989832,0.989716,0.989652,0.991185,0.986911,0.985327,0.986106,0.985609,0.985594,0.984750,0.984886,0.987808,0.985014,0.985741
364.750000,0.990346,0.990785,0.990334,0.989860,0.989744,0.989679,0.991207,0.986921,0.985420,0.986114,0.985653,0.985753,0.984805,0.984938,0.987840,0.985064,0.985809
365.000000,0.990359,0.990823,0.990378,0.989867,0.989749,0.989683,0.991238,0.986933,0.985300,0.986109,0.985659,0.985912,0.984791,0.984932,0.988381,0.985048,0.985792
365.250000,0.990365,0.990841,0.990400,0.989875,0.989757,0.989692,0.991253,0.986933,0.985327,0.986118,0.985721,0.985906,0.984882,0.985014,0.988404,0.985136,0.985827
365.500000,0.990480,0.990995,0.990563,0.989983,0.989861,0.989794,0.991397,0.987044,0.985427,0.986209,0.985889,0.986002,0.985036,0.985164,0.988609,0.985285,0.985977
365.750000,0.991145,0.991623,0.991217,0.990671,0.990558,0.990495,0.992002,0.987773,0.986273,0.986973,0.986695,0.986783,0.985936,0.986036,0.989289,0.986159,0.986761
366.000000,0.991348,0.991838,0.991449,0.990882,0.990772,0.990709,0.992203,0.987959,0.986445,0.987177,0.986939,0.986864,0.986273,0.986379,0.989042,0.986409,0.987026
366.250000,0.991468,0.991966,0.991586,0.990996,0.990885,0.990821,0.992322,0.988021,0.986668,0.987226,0.987136,0.987214,0.986512,0.986608,0.989189,0.986629,0.987238
366.500000,0.991490,0.991994,0.991611,0.991018,0.990909,0.990846,0.992349,0.988068,0.986645,0.987273,0.987171,0.987318,0.986556,0.986648,0.989207,0.986671,0.987238
366.750000,0.991119,0.991644,0.991246,0.990635,0.990523,0.990457,0.992017,0.987729,0.986227,0.986909,0.986703,0.986927,0.986020,0.986129,0.988835,0.986155,0.986827
367.000000,0.990186,0.990850,0.990426,0.989639,0.989500,0.989429,0.991246,0.986611,0.985288,0.985664,0.985935,0.986077,0.985317,0.985406,0.987992,0.985423,0.985991
367.250000,0.988856,0.989617,0.989135,0.988263,0.988113,0.988035,0.990067,0.985194,0.983727,0.984168,0.984458,0.984586,0.983733,0.983842,0.986654,0.983855,0.984509
367.500000,0.987327,0.988194,0.987649,0.986665,0.986494,0.986405,0.988707,0.983591,0.981841,0.982424,0.982729,0.982802,0.981864,0.982008,0.985108,0.982020,0.982774
367.750000,0.985811,0.986708,0.986085,0.985104,0.984916,0.984821,0.987296,0.981841,0.980159,0.980620,0.981052,0.980842,0.980139,0.980283,0.983488,0.980300,0.981038
368.000000,0.984369,0.985213,0.984545,0.983652,0.983456,0.983368,0.985903,0.980565,0.978998,0.979332,0.979602,0.979265,0.978770,0.978886,0.982428,0.978915,0.979597
368.250000,0.982181,0.983407,0.982703,0.981221,0.980936,0.980837,0.984123,0.978097,0.976447,0.976442,0.977792,0.977247,0.977005,0.977108,0.980551,0.977147,0.977656
368.500000,0.979993,0.981228,0.980382,0.978968,0.978664,0.978561,0.982063,0.975717,0.973665,0.973974,0.974865,0.974117,0.973700,0.973892,0.978068,0.973944,0.974839
368.750000,0.979375,0.980505,0.979571,0.978401,0.978110,0.978008,0.981408,0.974762,0.972864,0.973133,0.973903,0.972835,0.972652,0.972847,0.977178,0.972911,0.973780
369.000000,0.979026,0.980147,0.979185,0.978052,0.977766,0.977662,0.981088,0.974471,0.972300,0.972820,0.973326,0.972405,0.971952,0.972179,0.976475,0.972242,0.973218
369.250000,0.978626,0.979766,0.978761,0.977618,0.977318,0.977214,0.980740,0.973959,0.972042,0.972244,0.972835,0.971850,0.971418,0.971650,0.976034,0.971724,0.972826
369.500000,0.978126,0.979015,0.977906,0.977244,0.976998,0.976906,0.980085,0.973923,0.970138,0.972476,0.971426,0.970376,0.969697,0.970006,0.975066,0.970071,0.971030
369.750000,0.977838,0.978959,0.977893,0.976817,0.976514,0.976408,0.979992,0.973041,0.970714,0.971305,0.971553,0.970823,0.969891,0.970192,0.975129,0.970253,0.971576
370.000000,0.977797,0.978887,0.977800,0.976767,0.976457,0.976350,0.979929,0.972900,0.970617,0.971165,0.971456,0.970639,0.969805,0.970105,0.975010,0.970159,0.971445
370.250000,0.977613,0.978698,0.977602,0.976567,0.976253,0.976151,0.979753,0.972732,0.970303,0.970971,0.971262,0.970462,0.969627,0.969923,0.974801,0.969980,0.971179
370.500000,0.977587,0.978421,0.977303,0.976660,0.976402,0.976311,0.979544,0.973141,0.970250,0.971636,0.970758,0.970152,0.968992,0.969317,0.974454,0.969352,0.970741
370.750000,0.977818,0.978904,0.977874,0.976747,0.976421,0.976323,0.979946,0.972771,0.970874,0.970950,0.971945,0.971491,0.970588,0.970821,0.975100,0.970856,0.971809
371.000000,0.978295,0.979321,0.978294,0.977287,0.976986,0.976887,0.980351,0.973417,0.971488,0.971720,0.972286,0.971673,0.970858,0.971097,0.976010,0.971135,0.972218
371.250000,0.978458,0.979569,0.978567,0.977406,0.977087,0.976983,0.980560,0.973371,0.971492,0.971574,0.972694,0.972535,0.971367,0.971589,0.976283,0.971614,0.972518
371.500000,0.978628,0.979646,0.978636,0.977629,0.977333,0.977228,0.980647,0.973717,0.971774,0.972018,0.972577,0.972580,0.971138,0.971391,0.976396,0.971405,0.972536
371.750000,0.978727,0.979793,0.978801,0.977741,0.977457,0.977352,0.980773,0.974058,0.971344,0.972356,0.972670,0.972762,0.971165,0.971448,0.976551,0.971458,0.972514
372.000000,0.978722,0.979745,0.978747,0.977778,0.977510,0.977410,0.980726,0.974239,0.971252,0.972624,0.972564,0.972341,0.970908,0.971206,0.976003,0.971332,0.972365
372.250000,0.978918,0.979924,0.978934,0.977985,0.977719,0.977609,0.980898,0.974348,0.972115,0.972733,0.972612,0.972535,0.970817,0.971145,0.976223,0.971277,0.972853
372.500000,0.979415,0.980346,0.979379,0.978531,0.978283,0.978182,0.981303,0.975164,0.972262,0.973642,0.973314,0.973389,0.971712,0.971992,0.976627,0.972111,0.973206
372.750000,0.979665,0.980692,0.979767,0.978731,0.978462,0.978357,0.981603,0.975223,0.972605,0.973589,0.973930,0.974306,0.972486,0.972736,0.977050,0.972845,0.973762
373.000000,0.980583,0.981429,0.980559,0.979732,0.979493,0.979395,0.982328,0.976611,0.973920,0.975144,0.974920,0.975221,0.973614,0.973827,0.977916,0.973933,0.974748
373.250000,0.980896,0.981762,0.980940,0.980033,0.979783,0.979680,0.982633,0.976764,0.974579,0.975268,0.975438,0.975629,0.974176,0.974376,0.978346,0.974495,0.975394
373.500000,0.980827,0.981685,0.980849,0.979965,0.979715,0.979613,0.982560,0.976665,0.974145,0.975183,0.975373,0.975367,0.974162,0.974348,0.978257,0.974464,0.975089
373.750000,0.980861,0.981790,0.980943,0.979974,0.979717,0.979608,0.982641,0.976570,0.974027,0.975042,0.975377,0.975605,0.974073,0.974277,0.978336,0.974395,0.975130
374.000000,0.981495,0.982329,0.981476,0.980663,0.980426,0.980319,0.983171,0.977492,0.974892,0.976061,0.975789,0.975883,0.974368,0.974603,0.979349,0.974744,0.975744
374.250000,0.981653,0.982516,0.981681,0.980803,0.980557,0.980449,0.983341,0.977606,0.975317,0.976138,0.976050,0.976241,0.974673,0.974902,0.979577,0.975039,0.976089
374.500000,0.982064,0.982757,0.981893,0.981288,0.981070,0.980968,0.983604,0.978233,0.975733,0.976911,0.976186,0.976426,0.974779,0.975012,0.979740,0.975152,0.976217
374.750000,0.981663,0.982415,0.981548,0.980852,0.980618,0.980514,0.983257,0.977520,0.975286,0.976152,0.975961,0.976174,0.974648,0.974859,0.979394,0.974992,0.975894
375.000000,0.981549,0.982482,0.981654,0.980639,0.980366,0.980258,0.983282,0.977320,0.975415,0.975747,0.976138,0.976267,0.974871,0.975088,0.978903,0.975233,0.976220
375.250000,0.981520,0.982333,0.981474,0.980679,0.980434,0.980328,0.983163,0.977474,0.975015,0.976047,0.975811,0.976027,0.974432,0.974670,0.978682,0.974806,0.975803
375.500000,0.981910,0.982627,0.981826,0.981121,0.980898,0.980800,0.983463,0.978045,0.975724,0.976718,0.976368,0.976342,0.975097,0.975298,0.979126,0.975445,0.976352
375.750000,0.982620,0.983434,0.982695,0.981777,0.981529,0.981431,0.984212,0.978588,0.976929,0.977124,0.977624,0.977689,0.976598,0.976739,0.980058,0.976897,0.977602
376.000000,0.983179,0.983744,0.982941,0.982479,0.982290,0.982207,0.984557,0.979617,0.977002,0.978445,0.977700,0.977565,0.976579,0.976730,0.980223,0.976902,0.977441
376.250000,0.983389,0.984058,0.983281,0.982667,0.982475,0.982389,0.984833,0.979788,0.977112,0.978573,0.978027,0.978005,0.976856,0.977021,0.980562,0.977200,0.977802
376.500000,0.983727,0.984335,0.983560,0.983013,0.982817,0.982730,0.985102,0.980014,0.977642,0.978806,0.978370,0.978308,0.977276,0.977427,0.980822,0.977585,0.978173
376.750000,0.984218,0.984805,0.984048,0.983527,0.983340,0.983255,0.985550,0.980577,0.978442,0.979405,0.978826,0.978932,0.977718,0.977880,0.981333,0.978033,0.978779
377.000000,0.985418,0.986060,0.985385,0.984732,0.984548,0.984469,0.986725,0.981773,0.979968,0.980605,0.980411,0.980568,0.979447,0.979577,0.983236,0.979724,0.980397
377.250000,0.986085,0.986644,0.985969,0.985471,0.985318,0.985236,0.987301,0.982564,0.980386,0.981524,0.980824,0.981015,0.979703,0.979876,0.983803,0.980029,0.980847
377.500000,0.987184,0.987688,0.987058,0.986615,0.986477,0.986399,0.988302,0.983695,0.981623,0.982732,0.982079,0.982270,0.981079,0.981223,0.984963,0.981356,0.982045
377.750000,0.987576,0.988137,0.987555,0.986989,0.986845,0.986765,0.988709,0.983979,0.982141,0.982995,0.982565,0.982558,0.981533,0.981688,0.985491,0.981820,0.982633
