Hora_decimal,P_3f,Q_3f
0.0,0.36013895912977295,0.09978727818153209
0.25,0.31982809814478563,0.016006257480214676
0.5,0.3325152183668614,0.025711908812641737
0.75,0.37706991656411704,0.1064800173224395
1.0,0.37022044792507103,0.11268064252144432
1.25,0.34866411116924856,0.0745714284897126
1.5,0.35125064673157275,0.059711755618004084
1.75,0.4069731031439038,0.08249303474539912
2.0,0.3519398058515968,0.02232889703466883
2.25,0.3753572697868914,0.03617783581453872
2.5,0.4084151117827049,0.1370305041595064
2.75,0.4583140953317185,0.18614151117598743
3.0,0.35051478486431725,0.0655634931064547
3.25,0.33902154865202605,0.012079938950386658
3.5,0.3297342847938006,0.029888181199441054
3.75,0.3989941936065422,0.1276023699914045
4.0,0.35007829135929636,0.12055689596754202
4.25,0.38741461224520096,0.14142399612089124
4.5,0.3267166503878569,0.06618582882707373
4.75,0.3468636120920526,0.08812046876482346
5.0,0.3018824461286799,0.01845149708185611
5.25,0.3413885482592781,0.02902079118806708
5.5,0.32546935929478066,0.07239199102222507
5.75,0.3104532537776761,0.11170467275940914
6.0,0.22735569091615776,0.02263499822140132
6.25,0.2245607774571783,0.0134091686820972
6.5,0.22377608588771597,0.005654357338468241
6.75,0.28533061831397705,0.11072818282681815
7.0,0.30199371591928204,0.13657278656195307
7.25,0.2831788013604227,0.08873528309911367
7.5,0.24073781839711297,0.001922084300493938
7.75,0.24723538044989596,0.008907916057032087
8.0,0.16146623041839625,0.07893221955143129
8.25,0.15484949584239094,0.08821230095347961
8.5,0.15988985584428816,0.07340150098659119
8.75,0.20937956260642948,0.13988203384524148
9.0,0.24685405100438376,0.0858191426883877
9.25,0.19936626561661722,-0.007442800226983253
9.5,0.2195603112850913,0.00021862297812844268
9.75,0.29220812625516396,0.1384082269450008
10.0,0.29650800936392757,0.14276146508161802
10.25,0.2520403499557403,0.08367012706014637
10.5,0.16779642315914578,0.0819568872408454
10.75,0.16965749624310122,0.06049482695154055
11.0,0.2283563696808522,0.02734606457824519
11.25,0.2372527390784552,0.05152425048910296
11.5,0.30510664884786476,0.1492714732120773
11.75,0.349901743881553,0.1788965315218934
12.0,0.30983109775894724,0.156347601159853
12.25,0.2736731838213611,0.062348493398547075
12.5,0.22852932504667378,-0.0003310524744955069
12.75,0.2851711121964953,0.0941558327363563
13.0,0.26371125583120986,0.13498315141869052
13.25,0.21250568348171647,0.0760094606864874
13.5,0.24741894378823112,0.09772805073787942
13.75,0.28451601512544894,0.1068041101925607
14.0,0.28618548048547143,0.07645914886754426
14.25,0.282942931215419,0.05530094557072439
14.5,0.22489077863305143,-0.004024919996186336
14.75,0.3290423723115226,0.09929378535753552
15.0,0.28946535488275477,0.11781490824090841
15.25,0.29458869579643204,0.09408842360922912
15.5,0.21357833797501763,0.08105922931212224
15.75,0.19714414373695333,0.032356089301559046
16.0,0.20470476543195237,0.057337202835956884
16.25,0.21912042343446808,0.04860893618729692
16.5,0.22681438257973263,0.06466794584576613
16.75,0.31163896822458437,0.13087910171167913
17.0,0.31076885594451786,0.12896639751947706
17.25,0.30781860856909854,0.11188739404554757
17.5,0.2521654003483039,0.028159370964753537
17.75,0.24480781995801978,0.005915453928416215
18.0,0.3018953019331069,0.06542239064772719
