Hora_decimal,P_3f,Q_3f
0.0,3.137430864305178,1.8161771933115343
0.25,3.1521893040568267,1.7157073052344414
0.5,3.001553332315922,1.559244704265319
0.75,2.7470136367044167,1.6526439622808105
1.0,2.975486247863919,1.4305039971128155
1.25,2.9353024562331966,1.3430141866875056
1.5,3.0205263278286227,1.4847482711577276
1.75,3.3750554229743486,1.7217911757068722
2.0,3.0479665538892657,1.7065688482928183
2.25,3.0705624224745742,1.6409882278922177
2.5,3.028099422907597,1.4487387503634674
2.75,3.264376448547454,1.6186442150320413
3.0,2.892933505670208,1.5048244056638902
3.25,3.0635952342994957,1.643696909664635
3.5,2.981690492940542,1.4056796931151663
3.75,3.042847712316857,1.7173301164108206
4.0,2.905772931849421,1.6797424970552168
4.25,3.003475606613302,1.8702140668111242
4.5,2.4308588950083148,1.6591199618178565
4.75,2.594538515195921,1.668584914967696
5.0,2.72344458303562,1.0397610678390574
5.25,2.7631531176843747,0.9393815600940528
5.5,2.434000883754565,0.9376948730783251
5.75,2.2128285836541517,0.9387650635498546
6.0,2.194688673898189,1.0009216974408368
6.25,2.0253333934204574,1.1470645546766436
6.5,2.2080901386147964,1.1912104275291504
6.75,2.3737297130596735,1.2009270799431515
7.0,2.455685644311193,1.2275820136009095
7.25,2.6358666843861625,1.4175650716656552
7.5,2.782478370139395,1.3419731228515572
7.75,2.9596443874836145,1.411716775134951
8.0,1.4955531839432021,1.1433943755612042
8.25,1.6676362296157294,1.374756365849632
8.5,1.7154106855226021,1.382963041069257
8.75,2.067568477882053,1.702698625250381
9.0,2.7774807152205416,1.8290496273882977
9.25,2.8952415165588357,1.8273115842869234
9.5,3.1048884840900697,2.015405151531137
9.75,3.1450707724825477,1.8089025696986252
10.0,2.9853994274585793,1.7732954971329138
10.25,3.1579702607308238,1.7985861647001227
10.5,1.8343010660373902,1.6504687262030313
10.75,1.8657805629442366,1.6141818563308885
11.0,3.0985243545507726,2.0289593203652587
11.25,2.906445708627599,1.8402651583785798
11.5,3.347963677159569,2.0728551539751026
11.75,3.830900046111189,2.3794028617299343
12.0,3.228358342086675,2.2317457548560586
12.25,3.777052488665628,2.2959889609992072
12.5,3.442499492980911,2.228569226586475
12.75,3.5589299425449212,2.2095780791267883
13.0,2.9592926386092406,2.037906463084497
13.25,2.7833748334007686,2.0139611460362725
13.5,3.068355714208366,1.8762304548865139
13.75,3.4464179987668246,1.7786216635299383
14.0,3.7180035605499135,1.8109719193525142
14.25,3.9750386197796326,2.1273451908214183
14.5,3.796335764317198,1.981866151768485
14.75,3.7726863376278477,1.5668857210775178
15.0,3.276362810255497,1.552269591091986
15.25,3.5308038034250204,1.4647581410760186
15.5,2.5341559935992164,1.30234852425235
15.75,2.648320347510735,1.481361594794527
16.0,2.7128553757641614,1.7160595155448832
16.25,2.85384016546067,1.7539802078787612
16.5,2.8819083820447235,1.7093995425287298
16.75,3.3485874489336553,1.6627978440233486
17.0,3.197928947863541,1.4946626047578928
17.25,3.5106958749411166,1.4342179085766502
17.5,3.4276027271878204,1.3000998132370707
17.75,3.314172834137812,1.3478020639719133
18.0,3.542568131226453,1.358364984563013
18.25,3.494831366474189,1.3195663365327106
18.5,3.1075758702429783,1.0468132458732655
18.75,2.7424515254217487,0.9743678448030412
19.0,2.8940197909137915,0.893050482748539
19.25,2.8157385445402636,0.7954444450712542
19.5,2.934060249310333,0.8823044941596907
19.75,3.2888369651086773,1.0401708216137635
20.0,3.6439536237451913,0.8351070384244342
20.25,3.5436050316863663,0.86234653533015
20.5,3.7550065134283734,0.7751557944037433
20.75,3.4951159173947053,0.8362037740402224
21.0,4.009263011298944,1.1857662049401512
21.25,3.7657617845001496,1.1081088969566528
21.5,3.730967290046632,1.4942727485542182
21.75,3.8510438987393525,1.4436638372193382
22.0,3.4715922860302313,1.3958130561534685
22.25,3.4190352269249744,1.576978041092699
22.5,3.210700145836643,1.2831314931657118
22.75,2.9310319283692676,1.317519611876571
23.0,3.3443263469326285,1.3530110802194275
23.25,3.2154986360763083,1.3932139076612813
23.5,3.47284219146977,1.387735007618647
23.75,3.466974176664973,1.5771963769090267
24.0,3.2963643831729894,1.7050298731618656
24.25,3.34743139745336,1.727373447536146
24.5,3.14308726051827,1.5816215033675287
24.75,3.103996177600786,1.4526464933860832
25.0,2.8044566208527124,1.0733395723009074
25.25,2.977148060073498,1.191557286615827
25.5,3.0804017129439725,1.5490026527789753
25.75,3.0391985038314924,1.335728669291072
26.0,3.0421883204518854,1.2197907499453207
26.25,3.3446477107189603,1.4115396717675956
26.5,3.0913739793245174,1.2234011748124745
26.75,3.085287349414599,1.2883608773669293
27.0,2.749969229521723,1.1915992071589625
27.25,2.6104084277262154,1.1090546647376704
27.5,2.7992930456375453,1.1378687792481574
27.75,3.076819599749557,1.2635240097910756
28.0,2.9365380881732968,1.0993150415251685
28.25,3.0693819087354606,1.359444611209836
28.5,2.761826598408278,1.1275430038929022
28.75,2.564743622894476,1.0913625431653746
29.0,2.9332561492084674,1.3334730746547663
29.25,2.946095167066158,1.147544623422628
29.5,2.7981457450048053,1.1780904583895138
29.75,2.7116202285672055,1.251499772431168
30.0,2.4404030575106646,1.3948803522130382
30.25,2.551756338313142,1.4083388180522796
30.5,2.6655482410866345,1.27605876712851
30.75,2.6588751810317826,1.3512696337293355
31.0,2.396933552355277,1.2378185477510604
31.25,2.617154080963589,1.4992849504650743
31.5,3.834360759672624,1.4605978189213635
31.75,3.843904981073136,1.5384510458663485
32.0,4.679477288020263,1.9636059456190567
32.25,4.73678489254393,2.0366401629807918
32.5,4.75830562451287,1.9673130343395777
32.75,6.2547042212264845,2.0034085776354402
33.0,5.898609124055649,3.300414494330683
33.25,6.551116657594026,3.033091925918227
33.5,9.117630800661155,4.035442620868602
33.75,5.946121685712709,3.8704367652658753
34.0,7.565679765162119,3.3464439918106335
34.25,7.378441088895472,3.463475194886132
34.5,7.785229366727194,3.5134796593927025
34.75,7.17409469511641,4.141649173736033
35.0,7.140663163560147,3.4493489979313203
35.25,8.53756753051793,4.570858958895773
35.5,7.938404074916165,2.9628508629497143
35.75,7.626985651122998,2.91248819326002
36.0,7.147111581097853,2.5032513986351006
36.25,7.653712809012969,2.468573364210516
36.5,8.375958159166377,3.7196251674128575
36.75,7.996824666346663,3.4023124994291227
37.0,7.188185351945908,2.9281566193916984
37.25,7.117836698539232,2.653796798129817
37.5,8.695810433813845,2.806621616936722
37.75,4.986648967104805,2.320581285209043
38.0,7.108144386427296,2.5548612293580617
38.25,7.520746545102733,2.6447210197571596
38.5,6.737999790246535,3.331328957556905
38.75,6.911285130340601,2.7592211641107456
39.0,6.652614626857938,2.3352374749191895
39.25,6.440151761715186,2.136398862673296
39.5,5.41002054475789,2.0980361062549724
39.75,5.239813480308913,2.095263350200873
40.0,5.452615658600883,1.9227731024335726
40.25,5.3032726893049364,1.7868029957879008
40.5,5.032353076786504,1.6104891706700557
40.75,4.9103327129641405,1.3841449557659469
41.0,5.21877451701869,1.7212858300945304
41.25,4.414687941922276,1.4729905662430345
41.5,4.44662546517513,1.244210688002105
