Hora_decimal,P_3f,Q_3f
0.0,9.845439233501645,5.481387625799257
0.25,8.67269814644915,5.1836734275618825
0.5,9.426576929062836,5.070712040031484
0.75,8.73141023396174,4.762501477722731
1.0,8.746053164595168,4.452225124657239
1.25,8.724754354703862,4.623854540239894
1.5,9.598810315974037,5.173658933431559
1.75,9.372029898755503,6.182830467121885
2.0,9.696253779981236,5.197779956666423
2.25,9.959076381181035,5.214508349697118
2.5,9.860054506770673,6.139016790939149
2.75,9.833706254690268,5.575459231449926
3.0,9.191167346600434,5.4459983849629605
3.25,8.77925925870507,6.271080168559207
3.5,9.11373321914509,7.111385232572957
3.75,9.077839487759952,6.832743793447511
4.0,9.059891708313085,5.673266940772564
4.25,9.335188481450347,5.684099309684787
4.5,7.658250221084236,5.682937550491218
4.75,8.367836975219925,5.553388513196535
5.0,8.267257428849936,3.720661494965459
5.25,8.171131112998522,2.5353209350997763
5.5,6.536915564213821,3.231106225290864
5.75,4.987737888741949,3.1208444326077682
6.0,5.274462876751742,3.149910880268293
6.25,4.68293871564627,3.446267001959466
6.5,5.004574943245748,3.716888709873418
6.75,4.886012050050687,3.6453825594310016
7.0,5.032554859205116,3.686879263756151
7.25,4.835901525701414,4.023812233731754
7.5,4.8283110673792855,4.93702714010688
7.75,4.667445826710991,4.37398827981777
8.0,2.5196227536672735,3.6899359575508015
8.25,2.4643450074786912,3.855849462298675
8.5,2.6734997131686535,3.5665932564424248
8.75,3.184101244502826,4.258837429645638
9.0,4.102921824161058,4.711188864735272
9.25,4.156555028049774,4.433311378509519
9.5,4.531362244471942,4.7331113516353085
9.75,4.600872900893345,4.651977625457974
10.0,4.406763733722762,4.4045736017392425
10.25,4.337862494430499,4.262614641977402
10.5,2.845078032735967,3.9498953896810574
10.75,2.9223360085628753,3.8395910756939253
11.0,4.523438999502683,4.70216918520853
11.25,3.9554961462444163,4.075928648086519
11.5,4.75683211474406,4.8145578897458154
11.75,5.606374952175405,5.176147326527232
12.0,4.958426636084901,4.647759627414462
12.25,5.402882669793326,5.014319983524187
12.5,4.887116787325332,4.858423729444259
12.75,4.693995628276415,4.875366147842969
13.0,4.118727909490521,4.0413944097244086
13.25,3.7643549768629607,4.049263145053766
13.5,4.318302594739554,4.0401328714601785
13.75,4.702475053129912,3.783933640584846
14.0,5.0912286702014615,3.9994693199143434
14.25,5.001566784436481,3.6881317338164874
14.5,4.72967317153019,3.686940475877958
14.75,5.247308853294062,3.557032649433321
15.0,4.372444161706972,3.0481513467093686
15.25,6.079215889846829,3.359221007335832
15.5,3.689162739093003,3.045788112154383
15.75,3.646659898264555,3.3734272077886995
16.0,3.523063626033557,3.3573849141658094
16.25,3.9039407159149953,3.7807390720600624
16.5,4.254493658348031,4.053528375313879
16.75,4.516873007259895,3.8456495356749385
17.0,5.850752831413058,4.040917790137515
17.25,4.923606447380819,3.1793371864623836
17.5,5.603713322437622,2.956139894996748
17.75,5.368650161323115,2.750644844716272
18.0,6.2708616403149025,3.199983721487017
18.25,6.555820792821744,1.7997567690449925
18.5,6.15782724347469,1.7914747820522794
18.75,5.119535689860929,2.161292140258489
19.0,5.47848087186669,2.4494540057041334
19.25,5.348670756579419,2.054154567399592
19.5,6.873749543583174,2.075184486696942
19.75,8.786244933395597,2.2188679818307864
20.0,9.214453313251559,2.30852595203645
20.25,9.63590344381143,1.9397586053729257
20.5,10.098741489689463,2.003987662672473
20.75,9.80403278684374,2.0709643331564753
21.0,10.5277816081834,3.5483115595643184
21.25,10.436183499344592,2.5602763186952284
21.5,11.29482281728175,3.9701528522676384
21.75,9.842677159900386,4.550276211065548
22.0,9.310280247662371,3.763516027117582
22.25,9.951275494714496,4.0207842201975215
22.5,9.342504298817934,3.865946541070034
22.75,9.002283709161254,3.8421177183033595
23.0,9.46225706601634,4.156978926881547
23.25,9.395428558288234,4.452688384982771
23.5,10.690575153962573,5.078198039934147
23.75,10.142244468999367,6.043716486794475
24.0,9.663590576567469,5.110273006046042
24.25,9.845229403527242,5.713270592455538
24.5,9.332376467137767,6.009831139189156
24.75,8.698334474131176,4.8763094958167725
25.0,8.59916051144617,3.808586125276317
25.25,8.29484213655239,3.782633091285062
25.5,9.643179742122557,4.54335164687506
25.75,9.280264580905223,4.369844964664249
26.0,9.190838332663368,4.248621097477554
26.25,8.97010596345848,4.776445636944699
26.5,9.152120147378904,4.175654794739436
26.75,9.440054789443085,4.011233781684635
27.0,8.59474811885124,3.6935916764933934
27.25,8.387111184672667,3.4575390664549035
27.5,8.726601735558683,3.550133015179052
27.75,8.42881141352028,3.5802060671866265
28.0,7.992168184277891,3.733105366505895
28.25,8.233858610798636,4.127914629246001
28.5,8.151314156493667,4.140074710765062
28.75,7.800863950359006,3.327711970960729
29.0,8.661103265386675,3.823747094927931
29.25,8.092292151749598,3.9221489480257667
29.5,7.532717501555798,3.162078301722032
29.75,4.877363225425268,4.214093016072384
30.0,5.75042765758922,4.350672630917624
30.25,4.940827638282851,4.080453544128586
30.5,5.2841580824676395,4.3122278821242475
30.75,5.37740979694046,3.762905559064305
31.0,6.412255280134346,3.557124291179679
31.25,9.205577311119473,3.9231758993080947
31.5,9.998312495190449,4.218905301649103
31.75,18.371667205811107,5.153597363658396
32.0,17.06519354501973,5.656539916432866
32.25,17.706767487171007,5.75488760562722
32.5,20.75778935927737,6.309167470515779
32.75,23.242217983484334,5.25670592395357
33.0,22.51069054706447,6.32423309956942
33.25,28.189106338353472,6.67492519624396
33.5,35.68817865974101,8.934484821698515
33.75,28.18524376695517,7.2305878367390255
34.0,33.76815506563678,8.22926775764261
34.25,33.483287063427014,7.113604228327329
34.5,30.375912182596252,7.671707376963926
34.75,23.155873136605678,7.764408636029637
35.0,25.55981338720327,9.566639850084677
35.25,26.273884739232074,9.332546501256434
35.5,25.68779488155001,8.70702123235127
35.75,22.793544702368134,7.818627229872152
36.0,21.81322524276644,7.391340837819373
36.25,21.854858291198465,6.779218098385713
36.5,25.882632395084055,7.308733601526497
36.75,24.783206111168376,7.735230918027674
37.0,19.988443284010376,6.509789853217442
37.25,21.278993630452717,6.485248704257058
37.5,22.590727420228152,5.823250962602736
37.75,19.822734046903562,5.685596963616695
38.0,18.120861891248733,7.021031929987239
38.25,15.893099406894915,5.847205327914596
38.5,16.18115785002369,8.221680355560578
38.75,14.720979743792665,6.689339907319091
39.0,18.30816890757676,5.59427324912055
39.25,17.91772472362491,4.866303009224975
39.5,15.558404636940136,4.27812131417544
39.75,15.170249124842375,4.448681862973201
40.0,15.467796938117809,4.187445982020536
