Hora_decimal,P_3f,Q_3f
0.0,5.818524028173059,1.9644127816216121
0.25,5.838806337757063,2.011665821204778
0.5,5.631368418094405,1.9110596322661881
0.75,5.839228948310133,1.943973188642072
1.0,5.725340532366928,1.8130705273054062
1.25,5.675744179926859,1.7028251686879696
1.5,5.960691289575407,1.7223655195489598
1.75,6.326360415942847,1.8926078198433811
2.0,6.126943645539051,1.9495049638842978
2.25,6.533534653608866,2.1057864798242645
2.5,6.135647444455918,1.929244021907433
2.75,6.34130680989066,2.013730250714813
3.0,5.845966901794581,1.9375256048896452
3.25,5.846691365979705,1.963055664964962
3.5,5.603643695800616,2.0951555743622086
3.75,5.9389908726361735,2.1532492403399432
4.0,5.472888656146246,2.094014525045651
4.25,5.825713413204808,2.2275863766354513
4.5,4.650662965051115,1.7667901902469554
4.75,5.227389097859548,1.9249145101152134
5.0,4.973544802543286,1.2303279484182457
5.25,5.461076867321401,0.9792813733309399
5.5,5.19689283506118,1.0593639343909858
5.75,4.439375771534703,1.121471589500034
6.0,4.3850231836017715,1.215559225555985
6.25,4.570379003516763,1.2583977970411506
6.5,4.71606615289207,1.3425778095419691
6.75,4.751485813197131,1.3536869836405583
7.0,4.7964917815759,1.4432942187291022
7.25,5.199614199960842,1.4812296719009819
7.5,5.354899383734622,1.744000876433317
7.75,5.423915316181534,1.711945620293002
8.0,2.9061483810111297,1.4786272995531908
8.25,2.9748653854825076,1.459868054141674
8.5,3.0675486825758744,1.399469732219351
8.75,3.614714453961107,1.72011340951116
9.0,4.863236640759306,2.010877505391584
9.25,4.914986570578069,1.817283028121024
9.5,5.416138961030055,2.0070178763302913
9.75,4.923867055380565,1.6462078689882635
10.0,5.344496264136581,1.7681323473069603
10.25,5.181486172825069,1.7631471759125847
10.5,3.446931729517881,1.670102257908815
10.75,3.500779381894249,1.6104250917340917
11.0,5.2723528464628915,1.9208791843825739
11.25,4.8729134595666235,1.5872355237787894
11.5,5.634161255837755,1.885077527778706
11.75,6.251482920568119,2.0136518292407652
12.0,5.79887553001433,1.8984418468906805
12.25,6.2955382982627395,2.069028258796061
12.5,5.854571399677842,1.9798132062724174
12.75,5.825308698057116,2.0503009376225694
13.0,4.855731851268706,1.776672216243122
13.25,4.654080981052819,1.620997729238589
13.5,5.159159451476683,1.5368027868776541
13.75,5.780626721554023,1.5486155040119172
14.0,6.1482538554451045,1.6076262411315452
14.25,6.38314623546618,1.6217171379807303
14.5,6.0806827885377475,1.5391563499164018
14.75,6.650984663807258,1.4160527321205607
15.0,5.684327483473786,1.412869303730751
15.25,5.954441361892771,1.2968845659200197
15.5,4.4838059211478365,1.2836544568448822
15.75,4.629157091218952,1.3588352499122676
16.0,4.553904957873529,1.4818613927523598
16.25,5.124548080840829,1.757158363801499
16.5,5.346823986203276,1.7474345659304957
16.75,5.911872496161762,1.6594730061744571
17.0,5.8051071594899195,1.4708954010492494
17.25,6.110111491357212,1.4093652674058044
17.5,6.286940414803275,1.2051014620147513
17.75,6.266300437203878,1.2236342801631723
18.0,6.154198491790856,1.2863980109710798
18.25,6.115109754908266,1.1922113619951902
