Hora_decimal,P_3f,Q_3f
0.0,1.2094639776540324,0.5476879867412947
0.25,1.4938928602959576,0.7305481615771199
0.5,1.124955755533447,0.3923036221845709
0.75,1.3444001252874753,0.39814127930853627
1.0,1.5127616355808522,0.6189984945966935
1.25,1.679031102151403,0.7839774049302655
1.5,1.7551467907612341,0.8219946180302123
1.75,1.4563164834767437,0.47085831713820964
2.0,1.4377577570923419,0.4272648510042172
2.25,1.5406132308509854,0.5041952929294606
2.5,1.4915183342345675,0.6539704682954586
2.75,1.491499976524879,0.6210346284586843
3.0,1.352966213133256,0.603903775953367
3.25,1.3796525476553922,0.5102825836843687
3.5,1.4004759518746441,0.4788396857269142
3.75,1.3787764873551305,0.49361882506642596
4.0,1.3107810261160244,0.5751775527984667
4.25,1.2819255403525283,0.5305392271278353
4.5,1.4683294945059566,0.8084746571658281
4.75,1.206298721593235,0.5383409789701027
5.0,1.416837871598555,0.5716500197279432
5.25,1.1006949292627892,0.24520239296537072
5.5,1.3194691494964719,0.30282067778926525
5.75,1.1123900903594255,0.3086140397656529
6.0,1.0826716800204748,0.32618047374079295
6.25,1.2272559476714093,0.37361302688645176
6.5,1.1956384664887025,0.3805650565437622
6.75,1.1359759439517876,0.33865488108514574
7.0,1.0990185761568692,0.33970921492657585
7.25,1.1161905616377361,0.3441920040793463
7.5,1.160941539978817,0.40617055367245736
7.75,1.179160258528709,0.37758106470302033
8.0,0.6301200263574658,0.3089085534213981
8.25,0.6227757501500386,0.34193985644962377
8.5,0.873829096785081,0.5580919060608039
8.75,0.9866003766734512,0.5982033632387588
9.0,0.9645202983315412,0.400258502829021
9.25,1.0191339911185944,0.3979017392978862
9.5,1.1024130384889594,0.4140699190332317
9.75,1.4052531911244688,0.7039760894109651
10.0,1.4320616576639091,0.6743532187000314
10.25,1.38439282844863,0.6724161351476963
10.5,0.7853133410136459,0.35970168055395707
10.75,0.7904261825659853,0.3545548281307707
11.0,1.0791442008905932,0.4087734579835786
11.25,1.3643058592814659,0.7555817452425996
11.5,1.1615918413874524,0.46904109981719555
11.75,1.2830936651040852,0.45959754569663647
12.0,1.2940083789153511,0.4615272957630685
12.25,1.2421375097989715,0.4228702238153178
12.5,1.323982115800278,0.5512391536435512
12.75,1.1391340591766246,0.44521412086693324
13.0,1.0077428387239187,0.41319056414087363
13.25,0.9598613670826714,0.5116141392052692
13.5,1.3241335717457148,0.6045669780055088
13.75,1.4484071231758975,0.6137279789324921
14.0,1.1775277276510698,0.3213961609838287
14.25,1.2287737837661175,0.29951970296240077
14.5,1.2029097598468512,0.32498022849962754
14.75,1.3383511805873658,0.44963557956638567
15.0,1.4367420234422223,0.4652259148278858
15.25,1.296159326014001,0.31148687101182093
15.5,1.094429168078113,0.4240565955822297
15.75,1.2008830523969332,0.6197965975209591
16.0,1.183268105738137,0.4897023030239765
16.25,1.6987804068564412,0.9199068129472923
16.5,1.4456175067273394,0.5332809320318052
16.75,1.1999646739895564,0.34586825467774673
17.0,1.2871796851253763,0.33219684873661964
17.25,1.1831814040481667,0.282225474391759
17.5,1.2780407926125186,0.36431938305600986
17.75,1.5146393158395262,0.3152138571470861
18.0,1.3658226942192706,0.2782633523601254
18.25,1.2378385536527559,0.2599378117133519
18.5,1.3659784633902814,0.320797991126749
18.75,1.3850548108628267,0.2467684049708393
19.0,1.3988133689978413,0.23869264275679664
19.25,1.4293400855013332,0.26572162218471596
19.5,1.5291895445705808,0.25126658928625173
19.75,1.3592833607002883,0.25882666204461346
20.0,1.7184451055005707,0.38527385210272563
20.25,1.6267652126680787,0.27320300241701523
20.5,1.493417977389273,0.1963145596168901
20.75,1.6044136316558537,0.26117678105908726
21.0,1.4202437896686544,0.2726673721062269
21.25,1.6109603636685117,0.28347614666526505
21.5,1.6881779334222082,0.41141391907347696
21.75,1.4044517597888198,0.3671296940118163
22.0,1.720796802722285,0.5755301531040049
22.25,1.5279037265012843,0.43162816229220946
22.5,1.4345141882547512,0.4728153064848323
22.75,1.4357122895741379,0.42657405431789397
23.0,1.3448342422317328,0.3542750451823118
23.25,1.3003465588579866,0.39209568522236626
23.5,1.4908420450817133,0.5968730913721467
23.75,1.5851061507516906,0.49132217910278614
24.0,1.2637097244272089,0.45352834665940817
24.25,1.3241168439542617,0.6026300661613292
24.5,1.2565617609215227,0.6262853036680677
24.75,1.225302499836031,0.5683546469950523
25.0,1.5875545773238953,0.6744611795123943
25.25,1.573294900755587,0.6802362197291922
25.5,1.471028079225307,0.49679708570423986
25.75,1.4689288438626147,0.4993039976146021
26.0,1.6787169930552626,0.7001636539246364
26.25,1.4899142208556917,0.4329796771582298
26.5,1.6323997855776657,0.6890850909615691
26.75,1.4831751797442045,0.3708860153289265
27.0,1.3916686324764769,0.44483179377587895
27.25,1.3346487231393556,0.4001651847733328
27.5,1.3491509971540323,0.3299182248217988
27.75,1.142216461752728,0.33632737842188204
28.0,1.2809662835160016,0.3508214297303178
28.25,1.407341105823301,0.405504285306606
28.5,1.2716477509633342,0.3450872236565257
28.75,1.2781126244513987,0.41643223548375646
29.0,1.1582997303458886,0.37541650108948127
29.25,1.1738586451113098,0.34803806519906516
29.5,1.5657023736615308,0.5474290371304166
29.75,1.1867355736877694,0.41572859547645136
30.0,1.2554757708660937,0.5024483390279868
30.25,1.3310264388095152,0.5166567851616644
30.5,1.4221028530235253,0.5035024676025893
30.75,1.5454074787693786,0.3772845730359454
31.0,2.549802637579581,0.7055823786616552
31.25,3.510122362117903,0.4689220017225237
31.5,3.222798175015704,0.7759275763271799
31.75,4.390945090707555,0.649568488280301
32.0,3.941794181956971,0.4834899945259646
32.25,5.950979203689221,0.7983775812495806
32.5,6.196641430059025,1.2391861387151617
32.75,5.814535900610291,1.2245309220222582
33.0,6.920583439179399,0.6440711118042297
33.25,6.932229581598951,0.7445723617602364
33.5,6.098694319833922,0.3517905298242774
33.75,9.640666757698211,0.439622149092731
34.0,7.758924933566547,0.5172498551092568
34.25,7.429267401381514,0.9368756426448643
34.5,6.1793390153207906,0.9269202664748156
34.75,6.6799686997212655,0.486263685896507
35.0,7.969719266513515,1.2920048162217195
35.25,7.2171209990652,0.7760325861713
35.5,8.430295702101498,1.7707453669546407
35.75,8.60030435543681,1.8417570937187786
36.0,8.318305039936089,2.1064864614321035
36.25,8.373222373190039,2.0423725174408114
36.5,6.764604270159248,0.9169663794864236
36.75,6.410175708238911,0.7384173223243352
37.0,7.050109966247817,0.9748964211369637
37.25,5.424457421380703,0.9504080515297418
37.5,5.149150028737063,0.7528892052871401
37.75,6.020656509109724,1.1217618881523683
38.0,4.297991349278165,0.5774442145317393
38.25,4.045555003227605,0.6665255147748556
38.5,4.331720174596618,0.2986367806541057
38.75,4.657407022122084,0.7652871043678686
39.0,4.202015102000948,0.6576031579361687
39.25,3.8730275828923673,0.7283704075850036
39.5,3.2611304549738085,0.575959945840805
39.75,3.169015821748317,0.3616394882047181
40.0,3.430448553174482,0.41030646582313873
40.25,3.2348515553710966,0.5719751893653664
40.5,3.012049897161027,0.3894026284082542
40.75,2.9675321119919116,0.7044087438749497
41.0,2.18872416545165,0.34951462407409206
41.25,3.0228024550718477,0.8252665767254554
41.5,2.148652566543821,0.38039803912497183
41.75,1.8630099112202825,0.3472055350265454
42.0,1.7027534893123195,0.39464741652302937
42.25,1.6466572619270985,0.29766954221952163
42.5,1.6837709909584146,0.34662989817884543
42.75,1.815048984878555,0.3928668070853738
43.0,1.777135967269058,0.3680988435585879
43.25,1.7505596290941055,0.3808161692038169
43.5,1.7554768278429487,0.39775299432924943
43.75,1.5934621365002344,0.2942618676123606
44.0,1.8679706855999,0.2867318831346026
44.25,1.7528686465252876,0.2122387664458349
44.5,1.8870235479496373,0.23625933388845138
44.75,1.760490637244246,0.20285093205671884
45.0,2.0471441016163516,0.28970655041947363
45.25,1.985281678841381,0.4402480497758891
45.5,1.8740936470433593,0.6157682576462399
45.75,1.8583194341041547,0.5823376498211159
46.0,1.5767102039578973,0.6482890394347415
46.25,2.006974879921766,0.7430978149269694
46.5,1.7038278522442976,0.5602962065640498
46.75,1.4357706502534366,0.3520168848899066
47.0,1.7821697928882554,0.4532911472028724
47.25,1.7983460991199465,0.7243330464023533
47.5,1.7034320647787586,0.4921140411361651
47.75,1.8643351769346297,0.6565149864090115
48.0,1.7181078878949136,0.5958655980817565
48.25,1.5774888854419908,0.43134774691389455
48.5,1.5476218251045655,0.39138967680117204
48.75,1.5714178022324043,0.4637776127974625
49.0,1.5171339380143585,0.5295725514048898
49.25,1.909507694672412,0.7529256272364424
49.5,1.9644479466139397,0.7926689461607115
49.75,1.484562748112313,0.5959842562153925
50.0,1.891240595619813,0.4671489856000766
50.25,1.8228022631221368,0.76421925902122
50.5,2.0470233180764654,0.8561304733241568
50.75,1.6598871231379846,0.6829484116911775
51.0,1.794185895321882,0.4187689484850593
51.25,1.4791966530986902,0.3389030094153127
51.5,1.6247420134358128,0.3612921365400908
51.75,1.6840428507408753,0.30096191250222953
52.0,1.4858685158693274,0.36138233047703033
52.25,1.6342942880479148,0.5152342495525426
52.5,1.6595970109936085,0.6245823404509769
