0,0.0861138,0.02907312
0.25,0.08641461,0.02977242
0.5,0.08334435,0.02828391
0.75,0.08642016,0.0287712
1,0.08473518,0.02683314
1.25,0.08400147,0.02520144
1.5,0.08821836,0.02549115
1.75,0.09362961,0.02801085
2,0.09067923,0.02885223
2.25,0.09669654,0.03116547
2.5,0.09080799,0.02855253
2.75,0.09385161,0.0298035
3,0.08652006,0.02867574
3.25,0.08653116,0.02905314
3.5,0.08293365,0.03100785
3.75,0.08789757,0.0318681
4,0.08099892,0.0309912
4.25,0.08622036,0.03296811
4.5,0.06882999,0.02614827
4.75,0.07736589,0.02848926
5,0.07360854,0.01820844
5.25,0.08082354,0.01449327
5.5,0.07691412,0.01567875
5.75,0.06570312,0.01659783
6,0.06489837,0.01798977
6.25,0.06764118,0.01862469
6.5,0.06979791,0.01987011
6.75,0.07032183,0.02003439
7,0.07098783,0.02136084
7.25,0.07695408,0.0219225
7.5,0.07925289,0.02581083
7.75,0.08027409,0.02533686
8,0.04301139,0.02188365
8.25,0.04402815,0.02160615
8.5,0.04540011,0.0207126
8.75,0.05349756,0.02545785
9,0.07197573,0.02976132
9.25,0.07274163,0.0268953
9.5,0.08015865,0.0297036
9.75,0.07287372,0.02436339
10,0.0790986,0.02616825
10.25,0.07668546,0.02609499
10.5,0.05101449,0.02471748
10.75,0.05181147,0.02383392
11,0.07803078,0.02842932
11.25,0.07211892,0.02349093
11.5,0.08338542,0.02789874
11.75,0.09252183,0.02980239
12,0.08582298,0.02809743
12.25,0.09317451,0.03062157
12.5,0.08664771,0.02930178
12.75,0.08621481,0.03034407
13,0.07186473,0.02629479
13.25,0.06887994,0.02399043
13.5,0.07635579,0.02274501
13.75,0.08555325,0.02291928
14,0.09099447,0.02379285
14.25,0.09447099,0.02400153
14.5,0.08999436,0.02277942
14.75,0.0984348,0.02095791
15,0.08412801,0.02091018
15.25,0.08812623,0.01919412
15.5,0.06636024,0.01899765
15.75,0.06851142,0.02011098
16,0.06739809,0.02193138
16.25,0.07584297,0.02600619
16.5,0.07913301,0.02586189
16.75,0.08749575,0.02455986
17,0.08591511,0.02176932
17.25,0.09042948,0.02085912
17.5,0.09304686,0.01783548
17.75,0.09274161,0.01810965
18,0.09108216,0.01903872
18.25,0.09050385,0.01764456
18.5,0.0791763,0.01360416
18.75,0.08305131,0.01466643
19,0.0876789,0.01495059
19.25,0.08859132,0.01295259
19.5,0.08963139,0.01360638
19.75,0.09613266,0.01583859
20,0.09981342,0.01447995
20.25,0.10208448,0.01229325
20.5,0.10503597,0.01294704
20.75,0.10094229,0.01296258
21,0.10734366,0.02026194
21.25,0.10670208,0.01603284
21.5,0.10702398,0.02098011
21.75,0.10277046,0.02511597
22,0.09380499,0.02304693
22.25,0.09982674,0.02388609
22.5,0.09136521,0.02274501
22.75,0.09078135,0.02316903
23,0.094794,0.02606946
23.25,0.0949272,0.0302586
23.5,0.10537008,0.02968584
23.75,0.10137741,0.03237204
24,0.09498603,0.03270393
24.25,0.0951492,0.03322452
24.5,0.0908424,0.03366186
24.75,0.08732814,0.02919078
25,0.08451651,0.02264289
25.25,0.08309571,0.0240315
25.5,0.09062595,0.02784102
25.75,0.08960919,0.02447883
26,0.0900543,0.02463423
26.25,0.09413022,0.02926071
26.5,0.0879786,0.02447328
26.75,0.09199236,0.02369184
27,0.08056713,0.02085024
27.25,0.08032959,0.01981239
27.5,0.08063262,0.02059494
27.75,0.08480622,0.02125206
28,0.07971909,0.02198022
28.25,0.08216775,0.02225217
28.5,0.07523691,0.02108778
28.75,0.0755133,0.02065377
29,0.08270832,0.02349537
29.25,0.07780101,0.02375067
29.5,0.07907196,0.02202351
29.75,0.07493277,0.02396934
30,0.07636467,0.02465532
30.25,0.07597506,0.02451102
30.5,0.07842483,0.02352978
30.75,0.07574196,0.02380506
31,0.071484,0.02181483
31.25,0.08170155,0.0254967
31.5,0.10664658,0.02704848
