segmento_idx,posto,hora_ini,n_steps,soc_inicial_m1_pct,soc_final_m1_pct,soc_inicial_m2_pct,soc_final_m2_pct,soc_inicial_m3_pct,soc_final_m3_pct,soc_inicial_m4_pct,soc_final_m4_pct,monitor_bessm1_csv,monitor_bessm2_csv,monitor_bessm3_csv,monitor_bessm4_csv
141,PONTA,2417.75,12,100.0,33.7669,100.0,37.3114,100.0,38.9454,100.0,39.986,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00141_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00141_PONTA.csv
142,FORA_PONTA,2420.75,276,33.7669,100.0,37.3114,100.0,38.9454,100.0,39.986,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00142_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00142_FORA_PONTA.csv
143,PONTA,2489.75,12,100.0,34.0708,100.0,37.6001,100.0,39.227,100.0,40.2631,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00143_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00143_PONTA.csv
144,FORA_PONTA,2492.75,84,34.0708,100.0,37.6001,100.0,39.227,100.0,40.2631,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00144_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00144_FORA_PONTA.csv
145,PONTA,2513.75,12,100.0,30.9563,100.0,34.6435,100.0,36.3434,100.0,37.4259,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00145_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00145_PONTA.csv
146,FORA_PONTA,2516.75,84,30.9563,100.0,34.6435,100.0,36.3434,100.0,37.4259,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00146_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00146_FORA_PONTA.csv
147,PONTA,2537.75,12,100.0,32.4156,100.0,36.0287,100.0,37.6944,100.0,38.7552,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00147_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00147_PONTA.csv
148,FORA_PONTA,2540.75,84,32.4156,100.0,36.0287,100.0,37.6944,100.0,38.7552,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00148_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00148_FORA_PONTA.csv
149,PONTA,2561.75,12,100.0,42.1071,100.0,45.2259,100.0,46.6629,100.0,47.5782,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00149_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00149_PONTA.csv
150,FORA_PONTA,2564.75,468,42.1071,100.0,45.2259,100.0,46.6629,100.0,47.5782,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00150_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00150_FORA_PONTA.csv
151,PONTA,2681.75,12,100.0,33.4979,100.0,37.0562,100.0,38.6965,100.0,39.7411,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00151_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00151_PONTA.csv
152,FORA_PONTA,2684.75,84,33.4979,100.0,37.0562,100.0,38.6965,100.0,39.7411,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00152_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00152_FORA_PONTA.csv
153,PONTA,2705.75,12,100.0,34.751,100.0,38.2456,100.0,39.8565,100.0,40.8823,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00153_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00153_PONTA.csv
154,FORA_PONTA,2708.75,84,34.751,100.0,38.2456,100.0,39.8565,100.0,40.8823,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00154_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00154_FORA_PONTA.csv
155,PONTA,2729.75,12,100.0,28.4362,100.0,32.25,100.0,34.0085,100.0,35.1284,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00155_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00155_PONTA.csv
156,FORA_PONTA,2732.75,84,28.4362,100.0,32.25,100.0,34.0085,100.0,35.1284,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00156_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00156_FORA_PONTA.csv
157,PONTA,2753.75,12,100.0,36.3931,100.0,39.804,100.0,41.3762,100.0,42.3774,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00157_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00157_PONTA.csv
158,FORA_PONTA,2756.75,276,36.3931,100.0,39.804,100.0,41.3762,100.0,42.3774,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00158_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00158_FORA_PONTA.csv
159,PONTA,2825.75,12,100.0,35.5885,100.0,39.0404,100.0,40.6316,100.0,41.6449,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00159_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00159_PONTA.csv
160,FORA_PONTA,2828.75,84,35.5885,100.0,39.0404,100.0,40.6316,100.0,41.6449,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00160_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00160_FORA_PONTA.csv
161,PONTA,2849.75,12,100.0,31.8528,100.0,35.4946,100.0,37.1735,100.0,38.2427,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00161_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00161_PONTA.csv
162,FORA_PONTA,2852.75,84,31.8528,100.0,35.4946,100.0,37.1735,100.0,38.2427,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00162_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00162_FORA_PONTA.csv
163,PONTA,2873.75,12,100.0,37.1274,100.0,40.5009,100.0,42.0557,100.0,43.0459,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00163_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00163_PONTA.csv
164,FORA_PONTA,2876.75,180,37.1274,100.0,40.5009,100.0,42.0557,100.0,43.0459,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00164_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00164_FORA_PONTA.csv
165,PONTA,2921.75,12,100.0,49.1409,100.0,51.8968,100.0,53.1662,100.0,53.9747,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00165_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00165_PONTA.csv
166,FORA_PONTA,2924.75,276,49.1409,100.0,51.8968,100.0,53.1662,100.0,53.9747,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00166_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00166_FORA_PONTA.csv
167,PONTA,2993.75,12,100.0,31.2465,100.0,34.9189,100.0,36.612,100.0,37.6902,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00167_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00167_PONTA.csv
168,FORA_PONTA,2996.75,84,31.2465,100.0,34.9189,100.0,36.612,100.0,37.6902,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00168_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00168_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00168_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00168_FORA_PONTA.csv
169,PONTA,3017.75,12,100.0,27.2714,100.0,31.1444,100.0,32.9304,100.0,34.0677,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00169_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00169_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00169_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00169_PONTA.csv
170,FORA_PONTA,3020.75,84,27.2714,100.0,31.1444,100.0,32.9304,100.0,34.0677,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00170_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00170_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00170_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00170_FORA_PONTA.csv
171,PONTA,3041.75,12,100.0,27.7376,100.0,31.587,100.0,33.3621,100.0,34.4924,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00171_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00171_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00171_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00171_PONTA.csv
172,FORA_PONTA,3044.75,84,27.7376,100.0,31.587,100.0,33.3621,100.0,34.4924,100.0,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00172_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00172_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00172_FORA_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00172_FORA_PONTA.csv
173,PONTA,3065.75,12,100.0,30.7917,100.0,34.4869,100.0,36.1905,100.0,37.2754,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM1_IN_s00173_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM2_IN_s00173_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM3_IN_s00173_PONTA.csv,C:\Users\afole\OneDrive\Dissertacao2025\Simulacao 012 segmentos_pass1_sem_hvac_int_ano_2039_2047\UFSM_Mon_BESSM4_IN_s00173_PONTA.csv
