Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
2880.0,7.59,7.62,9.87,4.36,2.05,3.19
2880.25,7.29,10.0,9.36,3.83,1.3,2.1
2880.5,7.2,11.9,9.35,5.69,3.59,4.16
2880.75,7.64,7.02,9.83,5.92,3.91,4.75
2881.0,10.4,6.45,9.0,5.43,3.21,4.15
2881.25,10.1,4.77,8.58,5.39,2.65,3.2
2881.5,8.05,5.82,10.0,5.78,3.16,3.96
2881.75,8.38,6.65,9.81,5.54,3.12,4.2
2882.0,8.24,6.17,9.94,5.61,3.27,3.92
2882.25,7.35,5.8,9.33,5.04,3.01,3.77
2882.5,7.34,5.95,9.36,5.23,3.24,3.49
2882.75,7.62,5.94,8.67,5.58,3.33,3.93
2883.0,6.56,4.74,7.7,4.21,2.15,3.03
2883.25,7.32,5.27,8.21,5.1,2.76,3.46
2883.5,8.28,6.79,9.39,5.83,3.69,4.28
2883.75,8.31,6.57,8.92,4.28,1.8,2.28
2884.0,7.27,5.62,8.09,4.65,2.37,3.23
2884.25,7.01,5.4,7.56,5.32,3.11,3.37
2884.5,8.26,6.74,8.99,6.26,4.22,4.49
2884.75,9.33,5.39,8.34,5.99,3.54,3.91
2885.0,10.0,4.25,8.13,5.01,2.4,3.22
2885.25,7.13,3.49,7.74,4.57,1.71,3.27
2885.5,7.28,5.19,9.44,5.71,3.38,4.75
2885.75,6.78,4.96,8.73,5.42,3.41,3.98
2886.0,6.59,4.76,8.41,4.84,2.66,3.44
2886.25,6.57,5.58,8.12,5.1,2.88,3.1
2886.5,6.87,5.77,8.67,5.25,3.3,3.74
2886.75,5.99,4.2,5.93,4.68,2.65,3.09
2887.0,8.27,6.73,4.57,5.35,2.45,3.03
2887.25,7.98,12.6,6.97,5.07,2.73,4.31
2887.5,6.6,5.28,5.32,4.5,2.15,3.3
2887.75,5.5,3.85,3.38,5.07,2.98,3.68
2888.0,6.33,5.44,4.55,5.71,3.69,4.44
2888.25,6.93,5.22,4.76,6.09,4.07,4.41
2888.5,6.82,3.84,3.68,5.0,2.77,3.55
2888.75,9.44,3.84,3.42,5.42,2.82,3.27
2889.0,7.92,9.64,3.72,4.62,2.26,3.34
2889.25,7.22,9.78,5.37,6.04,3.81,4.72
2889.5,6.69,8.0,5.26,5.39,3.54,4.27
2889.75,9.39,9.28,5.17,6.08,3.13,4.83
2890.0,6.79,12.4,8.55,5.84,3.73,4.05
2890.25,6.88,8.51,3.84,4.71,2.46,3.45
2890.5,5.44,5.14,4.97,5.01,3.09,3.55
2890.75,6.25,5.13,5.96,4.66,2.48,3.03
2891.0,7.1,7.67,7.35,4.86,2.55,3.64
2891.25,6.04,5.54,5.39,5.34,2.97,3.27
2891.5,5.57,5.19,5.54,5.43,3.25,4.03
2891.75,5.98,5.53,6.53,5.68,3.46,4.56
2892.0,6.71,6.59,6.81,5.93,3.66,4.62
2892.25,6.37,6.25,6.92,5.67,4.11,4.57
2892.5,8.53,8.09,5.29,4.54,3.53,3.11
2892.75,8.13,4.1,5.14,3.91,2.47,3.18
2893.0,5.96,5.59,7.14,4.48,3.46,4.51
2893.25,5.58,8.54,6.3,4.17,3.34,3.82
2893.5,5.71,13.2,6.89,4.5,3.73,4.61
2893.75,6.08,7.32,7.0,4.73,4.03,4.33
2894.0,5.96,5.65,7.45,4.77,3.87,5.09
2894.25,6.06,6.69,7.48,5.07,4.19,5.15
2894.5,6.67,9.15,6.35,3.88,2.69,3.61
2894.75,5.46,6.66,4.74,3.38,2.37,3.55
2895.0,5.11,5.72,4.09,4.52,3.32,3.87
