0,0.06957416,0.03873558
0.25,0.06128708,0.03663148
0.5,0.06661464,0.0358333
0.75,0.06170154,0.033655
1,0.06180542,0.03146292
1.25,0.0616549,0.03267556
1.5,0.06783152,0.03656046
1.75,0.0662288,0.04369214
2,0.06852052,0.03673112
2.25,0.07037764,0.03684878
2.5,0.06967804,0.04338262
2.75,0.06949148,0.0394002
3,0.06495044,0.03848542
3.25,0.06203968,0.04431542
3.5,0.06440348,0.05025354
3.75,0.06415014,0.04828512
4,0.06402294,0.04009132
4.25,0.0659691,0.04016764
4.5,0.0541183,0.04015916
4.75,0.05913316,0.03924438
5,0.0584219,0.02629224
5.25,0.05774244,0.01791612
5.5,0.04619374,0.02283346
5.75,0.03524712,0.02205436
6,0.03727278,0.02225894
6.25,0.0330932,0.0243535
6.5,0.03536584,0.02626574
6.75,0.03452738,0.02576118
7,0.035563,0.02605374
7.25,0.03417334,0.0284345
7.5,0.03412034,0.03488884
7.75,0.03298296,0.0309096
8,0.01780482,0.026076
8.25,0.01741474,0.02724836
8.5,0.01889238,0.02520362
8.75,0.02250062,0.03009552
9,0.02899418,0.03329248
9.25,0.0293726,0.0313283
9.5,0.03202154,0.03344724
9.75,0.03251232,0.03287378
10,0.03114068,0.03112584
10.25,0.03065414,0.03012202
10.5,0.02010502,0.02791298
10.75,0.02065092,0.02713282
11,0.03196536,0.03322888
11.25,0.0279522,0.02880338
11.5,0.03361472,0.03402282
11.75,0.03961856,0.03657848
12,0.03503936,0.0328441
12.25,0.03818014,0.03543474
12.5,0.03453586,0.03433234
12.75,0.03317058,0.03445212
13,0.02910548,0.02855958
13.25,0.02660176,0.0286147
13.5,0.03051634,0.02855004
13.75,0.033231,0.02673956
14,0.03597852,0.02826278
14.25,0.03534464,0.02606328
14.5,0.03342286,0.0260548
14.75,0.03708092,0.02513684
15,0.030899,0.02154026
15.25,0.04295968,0.0237387
15.5,0.02606964,0.0215233
15.75,0.02576966,0.0238394
16,0.02489622,0.02372598
16.25,0.02758756,0.0267173
16.5,0.03006478,0.02864544
16.75,0.03191872,0.02717628
17,0.0413453,0.02855534
17.25,0.03479344,0.02246776
17.5,0.03959948,0.02089048
