Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",79046.0,9738.0,3914.0,3926.0,59391.0,9338.0,3135.0,3168.0,0.0,0.0,2862.0,2485.0,4734.0,12633.0,137.0,377.0,364.0,-497.0,4369.0,13130.0,35.0,106.0,140.0,4593.0,140.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,4734.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,4369.0,0.0,0.0,0.0,0.0,0.0,0.0,59391.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,640.0,0.0,233.0,4346.0,577.0,1489.0,1504.0,0.0,0.0,207.0,179.0,349.0,959.0,117.0,322.0,29.0,-6.0,321.0,965.0,10.0,107.0,3.0,346.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4346.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",45529.0,5275.0,3919.0,3928.0,36029.0,5095.0,2727.0,2747.0,0.0,0.0,1439.0,1250.0,2381.0,6313.0,133.0,361.0,191.0,-268.0,2190.0,6581.0,31.0,106.0,87.0,2293.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2381.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,36029.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,573.0,0.0,218.0,3925.0,529.0,1374.0,1388.0,0.0,0.0,207.0,179.0,345.0,941.0,116.0,316.0,24.0,-24.0,321.0,965.0,9.0,107.0,3.0,342.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",109403.0,13693.0,3911.0,3919.0,92916.0,13849.0,3261.0,3278.0,0.0,0.0,4741.0,4114.0,7597.0,20140.0,135.0,369.0,345.0,-1656.0,7253.0,21796.0,33.0,106.0,160.0,7437.0,160.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,7597.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,7253.0,0.0,0.0,0.0,0.0,0.0,0.0,92916.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,603.0,0.0,235.0,4474.0,535.0,1661.0,1673.0,0.0,0.0,207.0,179.0,350.0,965.0,119.0,330.0,30.0,0.0,321.0,965.0,12.0,107.0,3.0,347.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4474.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",51101.0,5471.0,3912.0,3919.0,41410.0,5202.0,3317.0,3337.0,0.0,0.0,1438.0,1249.0,2407.0,6385.0,134.0,364.0,224.0,-175.0,2183.0,6559.0,32.0,106.0,106.0,2301.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,2407.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,41410.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,624.0,0.0,241.0,4555.0,551.0,1739.0,1751.0,0.0,0.0,207.0,179.0,352.0,969.0,120.0,334.0,31.0,4.0,321.0,965.0,13.0,107.0,3.0,348.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4555.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",50544.0,5260.0,3913.0,3921.0,40999.0,5013.0,3097.0,3111.0,0.0,0.0,1438.0,1249.0,2400.0,6365.0,133.0,360.0,216.0,-198.0,2184.0,6563.0,31.0,106.0,102.0,2298.0,102.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,2184.0,0.0,0.0,0.0,0.0,0.0,0.0,40999.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,757.0,0.0,297.0,4660.0,679.0,1765.0,1784.0,0.0,0.0,207.0,179.0,353.0,974.0,120.0,335.0,33.0,10.0,321.0,964.0,14.0,107.0,4.0,349.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,0.0,0.0,0.0,0.0,0.0,0.0
