Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",26980.0,7739.0,1594.0,1628.0,53259.0,8278.0,2822.0,2852.0,0.0,0.0,2591.0,2246.0,4571.0,11862.0,127.0,354.0,374.0,-240.0,4198.0,12102.0,27.0,102.0,68.0,4503.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,4571.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,4198.0,0.0,0.0,0.0,0.0,0.0,0.0,53259.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",3662.0,374.0,1408.0,1413.0,3844.0,482.0,1317.0,1329.0,0.0,0.0,186.0,161.0,309.0,779.0,105.0,268.0,9.0,-86.0,300.0,865.0,4.0,101.0,4.0,305.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",18283.0,4346.0,1444.0,1467.0,32337.0,4524.0,2455.0,2473.0,0.0,0.0,1303.0,1130.0,2320.0,6044.0,126.0,349.0,215.0,-26.0,2105.0,6070.0,26.0,101.0,40.0,2280.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,32337.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",3210.0,332.0,1287.0,1291.0,3473.0,442.0,1215.0,1227.0,0.0,0.0,186.0,161.0,309.0,779.0,106.0,271.0,8.0,-88.0,301.0,867.0,5.0,101.0,3.0,306.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",41958.0,11411.0,1698.0,1720.0,83552.0,12391.0,2937.0,2952.0,0.0,0.0,4286.0,3715.0,7545.0,19532.0,129.0,356.0,602.0,-486.0,6944.0,20018.0,28.0,102.0,120.0,7425.0,120.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,7545.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,6944.0,0.0,0.0,0.0,0.0,0.0,0.0,83552.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",3676.0,338.0,1390.0,1393.0,3959.0,444.0,1470.0,1479.0,0.0,0.0,186.0,161.0,310.0,782.0,106.0,273.0,9.0,-83.0,300.0,865.0,6.0,101.0,4.0,306.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",23157.0,4502.0,1753.0,1779.0,37187.0,4621.0,2987.0,3005.0,0.0,0.0,1302.0,1129.0,2329.0,6087.0,129.0,357.0,229.0,34.0,2100.0,6053.0,29.0,101.0,44.0,2285.0,44.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,2329.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,37187.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",3850.0,351.0,1405.0,1408.0,4031.0,458.0,1539.0,1549.0,0.0,0.0,186.0,161.0,309.0,780.0,105.0,269.0,9.0,-85.0,300.0,864.0,5.0,100.0,4.0,305.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",24818.0,4209.0,1753.0,1768.0,36820.0,4453.0,2789.0,2802.0,0.0,0.0,1302.0,1129.0,2295.0,5959.0,127.0,352.0,196.0,-90.0,2098.0,6049.0,27.0,100.0,41.0,2254.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2295.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,2098.0,0.0,0.0,0.0,0.0,0.0,0.0,36820.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",3850.0,468.0,1447.0,1453.0,4124.0,571.0,1562.0,1577.0,0.0,0.0,186.0,161.0,310.0,782.0,106.0,273.0,10.0,-81.0,300.0,864.0,6.0,100.0,4.0,306.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.0,0.0,0.0,0.0,0.0,0.0,0.0
