Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",71916.0,9432.0,5074.0,5090.0,54316.0,8543.0,2867.0,2898.0,0.0,0.0,2619.0,2274.0,4842.0,13144.0,170.0,472.0,345.0,-623.0,4496.0,13766.0,67.0,109.0,152.0,4689.0,152.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,4496.0,0.0,0.0,0.0,0.0,0.0,0.0,54316.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,608.0,0.0,221.0,3975.0,528.0,1362.0,1376.0,0.0,0.0,189.0,164.0,352.0,977.0,118.0,327.0,22.0,-33.0,330.0,1010.0,8.0,110.0,4.0,348.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",42782.0,5179.0,5089.0,5104.0,32964.0,4669.0,2494.0,2512.0,0.0,0.0,1317.0,1143.0,2455.0,6651.0,165.0,452.0,202.0,-245.0,2252.0,6896.0,62.0,109.0,94.0,2361.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,2455.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0,32964.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,550.0,0.0,207.0,3590.0,484.0,1257.0,1270.0,0.0,0.0,189.0,164.0,348.0,963.0,117.0,323.0,18.0,-47.0,330.0,1010.0,7.0,110.0,3.0,345.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",102207.0,13471.0,5074.0,5085.0,85008.0,12688.0,2983.0,2998.0,0.0,0.0,4337.0,3763.0,7782.0,21103.0,166.0,459.0,325.0,-1732.0,7458.0,22835.0,63.0,109.0,154.0,7628.0,154.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,7782.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.0,0.0,0.0,0.0,0.0,0.0,0.0,85008.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,573.0,0.0,221.0,4091.0,489.0,1519.0,1530.0,0.0,0.0,189.0,164.0,353.0,981.0,119.0,333.0,23.0,-30.0,330.0,1010.0,9.0,110.0,4.0,349.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",47774.0,5344.0,5076.0,5088.0,37883.0,4766.0,3033.0,3052.0,0.0,0.0,1315.0,1143.0,2475.0,6704.0,166.0,458.0,229.0,-172.0,2246.0,6877.0,63.0,109.0,109.0,2366.0,109.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,2475.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,37883.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,592.0,0.0,227.0,4166.0,505.0,1591.0,1602.0,0.0,0.0,189.0,164.0,354.0,984.0,120.0,336.0,24.0,-27.0,330.0,1010.0,10.0,110.0,4.0,350.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",47334.0,5156.0,5099.0,5112.0,37508.0,4594.0,2832.0,2846.0,0.0,0.0,1316.0,1143.0,2470.0,6691.0,165.0,452.0,223.0,-189.0,2247.0,6880.0,62.0,109.0,106.0,2364.0,106.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,2247.0,0.0,0.0,0.0,0.0,0.0,0.0,37508.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,712.0,0.0,277.0,4261.0,621.0,1614.0,1631.0,0.0,0.0,189.0,164.0,355.0,987.0,120.0,337.0,25.0,-22.0,329.0,1009.0,11.0,110.0,4.0,350.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0
