Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",72695.0,8725.0,3577.0,3587.0,54314.0,8542.0,2867.0,2898.0,0.0,0.0,2620.0,2274.0,4679.0,12441.0,132.0,362.0,300.0,-719.0,4379.0,13160.0,30.0,106.0,126.0,4553.0,126.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,4679.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,4379.0,0.0,0.0,0.0,0.0,0.0,0.0,54314.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",0.0,575.0,0.0,209.0,3975.0,528.0,1362.0,1375.0,0.0,0.0,189.0,164.0,345.0,943.0,116.0,316.0,24.0,-22.0,321.0,965.0,9.0,107.0,3.0,342.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",42042.0,4763.0,3588.0,3598.0,32951.0,4662.0,2494.0,2512.0,0.0,0.0,1317.0,1144.0,2356.0,6248.0,128.0,346.0,161.0,-349.0,2195.0,6597.0,26.0,106.0,74.0,2283.0,74.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.0,0.0,0.0,0.0,0.0,0.0,0.0,32951.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",0.0,515.0,0.0,196.0,3590.0,484.0,1257.0,1270.0,0.0,0.0,189.0,164.0,341.0,928.0,114.0,312.0,20.0,-38.0,321.0,966.0,7.0,107.0,2.0,339.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",101366.0,12382.0,3574.0,3581.0,84990.0,12678.0,2982.0,2998.0,0.0,0.0,4338.0,3764.0,7557.0,20033.0,130.0,353.0,291.0,-1802.0,7266.0,21835.0,27.0,106.0,136.0,7420.0,136.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,7557.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,7266.0,0.0,0.0,0.0,0.0,0.0,0.0,84990.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",0.0,540.0,0.0,211.0,4091.0,489.0,1519.0,1530.0,0.0,0.0,189.0,164.0,346.0,948.0,117.0,323.0,25.0,-18.0,321.0,966.0,10.0,107.0,3.0,344.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4091.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",47084.0,4932.0,3575.0,3581.0,37870.0,4759.0,3033.0,3052.0,0.0,0.0,1316.0,1143.0,2377.0,6304.0,129.0,349.0,188.0,-274.0,2189.0,6578.0,26.0,106.0,89.0,2288.0,89.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,37870.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",0.0,559.0,0.0,216.0,4166.0,504.0,1591.0,1602.0,0.0,0.0,189.0,164.0,347.0,951.0,118.0,326.0,26.0,-14.0,321.0,966.0,11.0,107.0,3.0,344.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",47122.0,4758.0,3576.0,3583.0,37495.0,4587.0,2832.0,2845.0,0.0,0.0,1316.0,1143.0,2376.0,6304.0,128.0,348.0,187.0,-276.0,2190.0,6579.0,26.0,106.0,88.0,2289.0,88.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,37495.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",0.0,680.0,0.0,267.0,4261.0,621.0,1614.0,1631.0,0.0,0.0,189.0,164.0,348.0,955.0,118.0,327.0,27.0,-9.0,321.0,965.0,12.0,107.0,3.0,345.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,4261.0,0.0,0.0,0.0,0.0,0.0,0.0
