MES,DMFP (kW),DMP (kW),CFP (kWh),CP (kWh),UFP (kW),UP (kW),DCFP_c (kW),DCP_c (kW),"DCFP (R$32,84)","DCP  (R$83,34)","DCFP_c (R$27,26)","DCP_c  (R$69,17)","UFP  (R$65,68)","UP   (R$166,68)","CFP (R$0,15) TUSD","CP  (R$0,15) TUSD","CFP (R$0,37) TUE","CP  (R$0,59) TUE",R$TOTAL_MES
JAN,5169.0,0.0,1601626.0,-2,0.0,0.0,381.0,0.0,169749.96,0.0,10386.06,0.0,0.0,0.0,240243.9,-0.3,592601.62,-1.18,1012980.06
FEV,5590.0,0.0,1653992.0,-3,0.0,0.0,0.0,0.0,183575.6,0.0,0.0,0.0,0.0,0.0,248098.8,-0.45,611977.04,-1.77,1043649.22
MAR,5602.0,0.0,1784489.0,-3,0.0,0.0,0.0,0.0,183969.68,0.0,0.0,0.0,0.0,0.0,267673.35,-0.45,660260.93,-1.77,1111901.74
ABR,4477.0,0.0,1366064.0,-2,0.0,0.0,1073.0,0.0,147024.68,0.0,29249.98,0.0,0.0,0.0,204909.6,-0.3,505443.68,-1.18,886626.46
MAI,4482.0,0.0,1429872.0,-3,0.0,0.0,1068.0,0.0,147188.88,0.0,29113.68,0.0,0.0,0.0,214480.8,-0.45,529052.64,-1.77,919833.78
JUN,4917.0,0.0,1605231.0,-3,0.0,0.0,633.0,0.0,161474.28,0.0,17255.58,0.0,0.0,0.0,240784.65,-0.45,593935.47,-1.77,1013447.76
JUL,5174.0,0.0,1603913.0,-3,0.0,0.0,376.0,0.0,169914.16,0.0,10249.76,0.0,0.0,0.0,240586.95,-0.45,593447.81,-1.77,1014196.46
AGO,4483.0,0.0,1499738.0,-1,0.0,0.0,1067.0,0.0,147221.72,0.0,29086.42,0.0,0.0,0.0,224960.7,-0.15,554903.06,-0.59,956171.16
SET,4481.0,0.0,1404750.0,-1,0.0,0.0,1069.0,0.0,147156.04,0.0,29140.94,0.0,0.0,0.0,210712.5,-0.15,519757.5,-0.59,906766.24
OUT,4483.0,0.0,1447015.0,-2,0.0,0.0,1067.0,0.0,147221.72,0.0,29086.42,0.0,0.0,0.0,217052.25,-0.3,535395.55,-1.18,928754.46
NOV,5581.0,0.0,1537982.0,-3,0.0,0.0,0.0,0.0,183280.04,0.0,0.0,0.0,0.0,0.0,230697.3,-0.45,569053.34,-1.77,983028.46
DEZ,5561.0,0.0,1561769.0,-3,0.0,0.0,0.0,0.0,182623.24,0.0,0.0,0.0,0.0,0.0,234265.35,-0.45,577854.53,-1.77,994740.9
TOTAIS,5602.0,0.0,18496441.0,-29,0.0,0.0,1073.0,0.0,1970400.0,0.0,183568.84000000003,0.0,0.0,0.0,2774466.15,-4.35,6843683.17,-17.11,11772096.700000001
CTOTAL,,,18496412.0,,,,,,,,,,,,,,,,
R$TOTAL,,,,,,,,,,,,,,,,,,,11772096.700000001
DCFP,5550.0,,,,,,,,,,,,,,,,,,
DCP,,0.0,,,,,,,,,,,,,,,,,
