Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
3624.0,9.97,6.1,6.87,2.21,1.16,2.47
3624.25,10.1,6.2,7.24,2.6,1.27,2.6
3624.5,10.1,6.1,6.57,2.51,1.29,2.55
3624.75,11.8,7.99,8.81,3.48,2.35,3.77
3625.0,12.2,8.23,9.8,4.03,2.47,4.42
3625.25,10.9,8.69,10.4,4.7,3.3,5.52
3625.5,10.2,9.54,9.68,3.72,2.75,4.54
3625.75,10.1,9.46,9.23,3.67,2.43,4.18
3626.0,10.4,9.48,9.7,3.9,2.46,4.34
3626.25,10.7,9.59,9.27,4.22,2.52,3.89
3626.5,10.0,9.1,8.32,3.8,2.29,3.22
3626.75,8.13,7.52,6.77,2.27,1.37,2.58
3627.0,8.52,7.31,7.17,2.55,0.939,2.76
3627.25,8.38,7.27,6.69,2.6,1.12,2.37
3627.5,8.1,7.24,7.01,2.42,1.16,2.59
3627.75,7.99,7.23,7.07,2.26,1.16,2.86
3628.0,8.29,6.91,7.31,2.68,1.13,2.69
3628.25,7.9,7.14,7.26,2.14,1.01,2.63
3628.5,7.76,7.09,7.16,2.04,1.25,2.69
3628.75,7.91,6.93,7.33,2.06,1.29,2.87
3629.0,8.25,6.99,6.86,2.62,1.08,2.4
3629.25,10.9,7.44,8.66,3.14,2.02,3.46
3629.5,11.9,8.22,9.24,3.73,2.58,3.95
3629.75,11.9,8.24,9.46,3.91,2.61,4.0
3630.0,12.1,8.97,8.79,3.89,2.36,3.92
3630.25,12.0,8.93,10.3,3.48,2.18,4.57
3630.5,10.5,8.84,9.98,3.79,2.16,4.26
3630.75,10.6,9.64,9.35,3.89,2.25,4.01
3631.0,10.2,9.39,8.88,3.45,2.1,3.85
3631.25,8.65,6.76,7.74,2.53,1.12,2.86
3631.5,8.62,6.28,7.09,2.53,0.963,2.67
3631.75,8.53,6.45,7.21,2.3,1.14,2.65
3632.0,0.0,0.0,0.0,0.0,0.0,0.0
3632.25,0.0,0.0,0.0,0.0,0.0,0.0
3632.5,0.0,0.0,0.0,0.0,0.0,0.0
3632.75,0.0,0.0,0.0,0.0,0.0,0.0
3633.0,0.0,0.0,0.0,0.0,0.0,0.0
3633.25,0.0,0.0,0.0,0.0,0.0,0.0
3633.5,0.0,0.0,0.0,0.0,0.0,0.0
3633.75,0.0,0.0,0.0,0.0,0.0,0.0
3634.0,0.0,0.0,0.0,0.0,0.0,0.0
3634.25,0.0,0.0,0.0,0.0,0.0,0.0
3634.5,0.0,0.0,0.0,0.0,0.0,0.0
3634.75,0.0,0.0,0.0,0.0,0.0,0.0
3635.0,0.0,0.0,0.0,0.0,0.0,0.0
3635.25,0.0,0.0,0.0,0.0,0.0,0.0
3635.5,0.0,0.0,0.0,0.0,0.0,0.0
3635.75,0.0,0.0,0.0,0.0,0.0,0.0
3636.0,0.0,0.0,0.0,0.0,0.0,0.0
3636.25,0.0,0.0,0.0,0.0,0.0,0.0
3636.5,0.0,0.0,0.0,0.0,0.0,0.0
3636.75,0.0,0.0,0.0,0.0,0.0,0.0
3637.0,0.0,0.0,0.0,0.0,0.0,0.0
3637.25,0.0,0.0,0.0,0.0,0.0,0.0
3637.5,0.0,0.0,0.0,0.0,0.0,0.0
3637.75,0.0,0.0,0.0,0.0,0.0,0.0
3638.0,0.0,0.0,0.0,0.0,0.0,0.0
3638.25,0.0,0.0,0.0,0.0,0.0,0.0
3638.5,0.0,0.0,0.0,0.0,0.0,0.0
3638.75,0.0,0.0,0.0,0.0,0.0,0.0
3639.0,0.0,0.0,0.0,0.0,0.0,0.0
3639.25,0.0,0.0,0.0,0.0,0.0,0.0
3639.5,0.0,0.0,0.0,0.0,0.0,0.0
3639.75,0.0,0.0,0.0,0.0,0.0,0.0
3640.0,0.0,0.0,0.0,0.0,0.0,0.0
3640.25,0.0,0.0,0.0,0.0,0.0,0.0
3640.5,0.0,0.0,0.0,0.0,0.0,0.0
3640.75,0.0,0.0,0.0,0.0,0.0,0.0
3641.0,0.0,0.0,0.0,0.0,0.0,0.0
3641.25,0.0,0.0,0.0,0.0,0.0,0.0
3641.5,14.0,11.1,12.1,6.72,4.47,6.71
3641.75,15.4,11.9,14.4,5.56,3.68,5.58
3642.0,14.7,11.8,12.9,4.88,3.09,5.33
3642.25,14.4,11.5,12.5,4.52,2.53,4.66
3642.5,14.6,11.3,12.7,4.65,2.36,4.74
3642.75,14.0,11.3,12.1,4.14,2.07,4.14
3643.0,15.1,12.4,12.1,3.95,2.29,4.08
3643.25,15.8,11.4,12.0,4.08,2.07,3.87
3643.5,15.5,11.4,12.0,3.95,2.23,3.66
3643.75,15.5,11.3,11.7,4.63,2.55,4.93
3644.0,15.7,11.3,10.1,3.99,2.2,4.04
3644.25,15.5,11.5,10.1,3.87,2.34,4.17
3644.5,15.2,11.0,10.1,4.33,2.43,3.99
3644.75,14.0,9.37,10.2,4.22,2.0,4.18
3645.0,13.7,8.87,9.35,3.9,2.19,4.02
3645.25,13.8,8.89,9.88,3.95,2.21,4.47
3645.5,13.5,8.93,9.96,3.65,2.33,4.44
3645.75,13.6,9.01,10.3,4.06,2.61,4.78
3646.0,15.5,9.41,11.6,5.52,2.75,5.75
3646.25,13.8,9.34,10.6,3.97,2.13,4.36
3646.5,13.4,9.07,10.4,3.62,2.28,4.48
3646.75,13.9,9.16,10.9,3.99,2.45,4.62
3647.0,13.6,8.96,10.7,3.97,2.34,4.72
3647.25,13.4,8.79,11.1,3.96,2.35,4.94
