Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
5088.0,8.12,3.58,6.43,2.04,0.715,0.645
5088.25,0.0,0.0,0.0,0.0,0.0,0.0
5088.5,9.75,3.73,5.07,3.57,1.03,0.78
5088.75,0.0,0.0,0.0,0.0,0.0,0.0
5089.0,0.0,0.0,0.0,0.0,0.0,0.0
5089.25,0.0,0.0,0.0,0.0,0.0,0.0
5089.5,8.99,3.4,7.31,4.05,0.78,0.72
5089.75,0.0,0.0,0.0,0.0,0.0,0.0
5090.0,0.0,0.0,0.0,0.0,0.0,0.0
5090.25,0.0,0.0,0.0,0.0,0.0,0.0
5090.5,9.15,3.66,7.93,1.59,1.09,1.11
5090.75,7.5,3.16,6.69,-0.15,0.953,0.887
5091.0,0.0,0.0,0.0,0.0,0.0,0.0
5091.25,8.32,3.73,5.21,1.9,1.18,0.684
5091.5,7.42,3.39,6.42,2.0,1.06,0.91
5091.75,8.72,4.87,7.47,3.4,0.96,1.13
5092.0,7.16,3.79,6.16,1.85,1.17,1.01
5092.25,9.52,4.0,6.32,3.88,1.5,0.96
5092.5,8.73,3.63,7.74,2.66,0.905,1.03
5092.75,9.92,3.69,7.05,3.94,0.965,0.69
5093.0,9.15,3.56,6.24,2.72,0.942,1.05
5093.25,8.86,3.66,6.79,2.76,1.13,0.797
5093.5,8.59,3.94,7.58,2.49,0.931,0.94
5093.75,9.95,3.74,7.93,3.2,1.03,1.03
5094.0,9.56,3.87,6.14,3.05,1.27,0.968
5094.25,9.07,3.51,6.94,2.46,0.85,0.82
5094.5,9.28,2.84,7.05,2.81,0.836,0.916
5094.75,8.57,2.83,7.81,2.26,0.857,0.898
5095.0,10.1,5.06,7.18,2.6,1.2,0.913
5095.25,10.2,6.22,5.98,2.12,1.3,0.47
5095.5,10.4,4.59,7.35,3.08,0.663,0.18
5095.75,0.0,0.0,0.0,0.0,0.0,0.0
5096.0,11.7,6.01,8.21,0.827,1.14,0.177
5096.25,12.6,6.82,10.1,2.71,1.0,0.425
5096.5,16.4,7.51,8.49,2.68,0.36,0.39
5096.75,15.6,13.0,11.8,2.96,0.84,0.59
5097.0,0.0,0.0,0.0,0.0,0.0,0.0
5097.25,16.1,13.6,12.5,1.11,1.19,0.8
5097.5,16.3,14.8,15.0,2.3,0.995,0.585
5097.75,18.0,15.4,13.2,2.62,0.76,0.59
5098.0,17.5,11.2,11.8,1.67,1.11,0.945
5098.25,17.1,10.8,14.5,2.08,0.984,0.67
5098.5,17.1,10.7,12.1,2.31,0.945,0.59
5098.75,0.0,0.0,0.0,0.0,0.0,0.0
5099.0,17.3,14.3,15.2,2.28,1.07,0.61
5099.25,15.9,16.6,11.1,2.71,1.39,0.28
5099.5,15.6,15.3,12.4,1.59,1.31,0.055
5099.75,16.1,15.3,11.1,3.49,1.68,0.19
5100.0,0.0,0.0,0.0,0.0,0.0,0.0
5100.25,14.0,11.3,11.8,2.5,1.41,0.3
5100.5,12.4,11.4,13.5,1.11,1.61,0.5
5100.75,0.0,0.0,0.0,0.0,0.0,0.0
5101.0,0.0,0.0,0.0,0.0,0.0,0.0
5101.25,0.0,0.0,0.0,0.0,0.0,0.0
5101.5,0.0,0.0,0.0,0.0,0.0,0.0
5101.75,0.0,0.0,0.0,0.0,0.0,0.0
5102.0,11.2,9.74,11.5,1.84,1.69,0.73
5102.25,0.0,0.0,0.0,0.0,0.0,0.0
5102.5,0.0,0.0,0.0,0.0,0.0,0.0
5102.75,0.0,0.0,0.0,0.0,0.0,0.0
5103.0,0.0,0.0,0.0,0.0,0.0,0.0
5103.25,0.0,0.0,0.0,0.0,0.0,0.0
5103.5,0.0,0.0,0.0,0.0,0.0,0.0
5103.75,0.0,0.0,0.0,0.0,0.0,0.0
5104.0,0.0,0.0,0.0,0.0,0.0,0.0
5104.25,0.0,0.0,0.0,0.0,0.0,0.0
5104.5,7.78,6.17,11.0,1.41,0.81,1.11
5104.75,0.0,0.0,0.0,0.0,0.0,0.0
5105.0,10.4,5.6,8.41,3.63,1.24,0.69
5105.25,0.0,0.0,0.0,0.0,0.0,0.0
5105.5,0.0,0.0,0.0,0.0,0.0,0.0
5105.75,0.0,0.0,0.0,0.0,0.0,0.0
5106.0,0.0,0.0,0.0,0.0,0.0,0.0
5106.25,0.0,0.0,0.0,0.0,0.0,0.0
5106.5,9.51,5.6,8.8,4.14,1.05,0.99
5106.75,0.0,0.0,0.0,0.0,0.0,0.0
5107.0,0.0,0.0,0.0,0.0,0.0,0.0
5107.25,8.93,5.09,7.58,1.44,0.99,0.75
5107.5,8.72,5.14,8.24,2.76,0.925,1.11
5107.75,8.3,5.09,7.77,1.74,1.06,0.92
5108.0,9.72,4.48,8.41,3.36,0.87,1.06
5108.25,0.0,0.0,0.0,0.0,0.0,0.0
5108.5,8.88,5.15,7.49,2.06,1.25,0.925
5108.75,9.68,5.17,8.58,3.12,1.34,1.25
5109.0,9.87,5.26,8.93,3.3,1.12,1.02
5109.25,8.36,4.33,7.6,1.91,0.7,1.18
5109.5,0.0,0.0,0.0,0.0,0.0,0.0
5109.75,9.54,5.18,8.11,3.29,1.41,0.85
5110.0,8.36,4.69,8.85,1.72,1.37,1.24
5110.25,0.0,0.0,0.0,0.0,0.0,0.0
5110.5,0.0,0.0,0.0,0.0,0.0,0.0
5110.75,9.15,4.75,7.47,1.63,1.35,0.915
5111.0,7.04,5.53,7.71,0.29,1.37,1.4
5111.25,9.26,2.99,5.5,1.85,0.85,0.58
