Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
5088.0,8.15,2.28,7.85,0.343,-0.033,3.12
5088.25,7.81,2.73,6.31,-0.022,-0.012,3.02
5088.5,8.09,2.36,7.8,0.245,0.0305,3.2
5088.75,8.12,2.97,6.52,-0.032,0.32,3.55
5089.0,8.2,2.74,6.44,0.278,0.0742,3.6
5089.25,8.72,2.56,6.48,0.429,0.265,3.56
5089.5,7.84,2.69,6.45,0.148,0.203,3.3
5089.75,7.69,2.49,7.18,0.18,0.186,3.37
5090.0,7.8,2.63,6.61,0.118,0.215,2.9
5090.25,8.36,2.61,6.8,0.118,0.282,3.33
5090.5,8.79,2.28,6.61,0.716,0.174,3.23
5090.75,8.21,2.42,7.15,0.147,-0.088,3.14
5091.0,8.25,2.45,7.44,0.311,-0.08,3.44
5091.25,8.58,2.04,7.25,0.638,-0.22,3.67
5091.5,7.8,2.82,6.53,0.367,0.325,3.53
5091.75,8.22,2.43,7.02,0.35,0.152,3.23
5092.0,8.41,2.76,5.85,0.58,0.252,2.94
5092.25,7.38,3.33,7.11,-0.15,0.615,3.33
5092.5,8.03,2.53,6.13,0.0594,0.271,3.3
5092.75,7.94,2.8,7.0,0.0403,0.211,3.58
5093.0,8.29,2.65,6.67,0.489,0.287,4.08
5093.25,8.47,2.58,7.38,0.154,0.341,4.16
5093.5,8.01,2.39,6.97,0.418,0.0812,3.67
5093.75,7.81,2.3,6.29,0.155,-0.041,3.45
5094.0,9.0,2.89,6.19,0.0507,0.0793,2.91
5094.25,8.78,3.96,5.68,0.229,-0.2,2.7
5094.5,8.66,4.42,5.02,-0.055,-0.028,2.53
5094.75,9.16,4.14,6.52,0.0321,-0.099,3.49
5095.0,9.0,5.35,8.2,-0.21,-0.47,3.88
5095.25,8.34,5.67,8.57,-0.4,-0.82,4.01
5095.5,11.8,6.42,7.41,-0.27,-0.54,3.63
5095.75,14.7,7.93,9.18,-0.61,-0.31,3.45
5096.0,16.3,9.35,8.23,-0.39,-0.67,2.78
5096.25,13.2,8.69,10.0,-0.15,-0.93,2.27
5096.5,13.2,10.6,11.3,-0.18,-1.8,2.54
5096.75,13.0,8.86,12.3,-0.27,-0.83,3.03
5097.0,13.0,9.53,15.0,-0.47,-1.0,3.6
5097.25,14.2,8.86,14.2,-0.12,-0.84,3.36
5097.5,11.8,9.04,15.3,0.111,-1.2,3.24
5097.75,14.2,9.53,14.3,0.0105,-0.77,3.47
5098.0,12.2,9.18,14.4,0.0157,-1.4,3.22
5098.25,13.2,10.5,15.8,-0.22,-1.2,2.73
5098.5,11.8,9.88,18.5,-0.42,-1.4,3.56
