Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
7296.0,10.7,9.42,9.67,3.81,2.24,3.78
7296.25,10.9,9.32,9.58,4.22,2.1,3.5
7296.5,11.0,9.39,9.52,4.43,2.18,3.72
7296.75,10.5,9.43,9.59,3.79,2.34,3.87
7297.0,10.4,9.45,9.51,3.78,2.41,3.75
7297.25,10.4,9.31,9.82,3.58,2.0,3.78
7297.5,10.1,9.89,9.53,3.68,2.48,3.72
7297.75,9.19,8.56,8.14,3.03,1.73,2.69
7298.0,8.8,8.04,8.0,2.59,1.31,2.56
7298.25,8.31,7.84,7.91,2.26,1.05,2.53
7298.5,8.85,7.94,7.47,3.04,1.14,2.08
7298.75,9.06,7.92,7.7,3.21,1.13,2.25
7299.0,8.55,8.01,8.31,2.41,1.25,2.71
7299.25,8.7,7.83,8.01,2.76,1.12,2.62
7299.5,8.94,7.96,7.95,3.16,1.18,2.65
7299.75,9.0,8.0,7.82,3.14,1.27,2.43
7300.0,8.97,8.12,8.09,2.95,1.46,2.75
7300.25,8.68,7.99,7.67,2.61,1.33,2.33
7300.5,9.39,8.07,7.89,3.58,1.54,2.85
7300.75,9.29,8.34,7.75,4.02,1.64,3.89
7301.0,8.56,8.05,6.94,2.77,1.17,2.79
7301.25,9.37,9.12,8.32,3.39,1.63,3.78
7301.5,9.86,8.95,8.12,3.79,2.24,3.7
7301.75,9.94,8.71,8.14,3.88,2.28,3.32
7302.0,10.0,9.2,8.47,3.88,2.85,3.9
7302.25,10.2,9.39,8.7,4.02,3.03,4.14
7302.5,10.2,9.53,8.82,4.02,2.94,4.31
7302.75,10.3,9.09,8.6,3.98,2.5,4.07
7303.0,10.5,9.48,7.65,3.89,2.83,3.01
7303.25,10.2,9.21,7.98,3.34,2.3,3.12
7303.5,10.4,9.3,8.51,3.4,2.4,3.66
7303.75,10.3,9.4,8.32,3.28,2.4,3.47
7304.0,10.2,9.49,8.38,2.99,2.61,3.4
7304.25,10.5,10.1,8.51,3.6,2.5,3.38
7304.5,10.5,9.31,8.49,3.54,2.34,3.51
7304.75,13.9,9.69,8.65,3.21,2.36,3.68
7305.0,12.1,9.67,8.61,3.24,2.44,3.62
7305.25,11.5,9.49,8.66,3.37,2.21,3.59
7305.5,10.9,8.67,7.74,2.85,1.68,2.82
7305.75,10.0,8.29,7.01,2.16,1.49,2.4
7306.0,10.0,8.44,7.41,1.72,1.61,2.56
7306.25,10.5,8.4,7.43,2.34,1.48,2.6
7306.5,10.2,8.37,7.4,2.15,1.43,2.73
7306.75,10.3,8.49,7.55,2.2,1.49,2.81
7307.0,10.4,8.46,7.2,2.32,1.6,2.49
7307.25,10.3,8.46,6.77,2.22,1.61,2.18
7307.5,10.4,8.56,6.62,2.47,1.74,1.9
7307.75,10.3,8.54,7.47,2.42,1.4,2.67
7308.0,10.4,8.26,7.72,2.28,1.35,2.69
7308.25,10.6,8.47,7.39,2.57,1.56,2.39
7308.5,9.99,8.51,7.47,2.57,1.57,2.6
7308.75,10.7,9.78,9.01,3.09,2.49,3.82
7309.0,11.0,9.84,9.15,3.63,2.42,3.82
7309.25,12.4,9.75,9.39,3.96,2.36,4.2
7309.5,12.0,10.0,8.6,3.34,2.62,3.27
7309.75,12.3,9.94,8.94,3.67,2.51,3.52
7310.0,11.9,9.8,8.77,3.5,2.42,3.38
7310.25,11.8,9.75,9.13,3.42,2.42,3.57
7310.5,12.0,9.95,9.45,3.9,2.91,4.48
7310.75,11.9,10.0,9.26,3.42,2.57,3.97
7311.0,11.7,10.0,8.9,3.25,2.66,3.59
7311.25,11.8,9.77,8.93,3.31,2.39,3.66
7311.5,12.2,10.1,8.98,3.58,2.6,3.36
7311.75,12.2,10.1,8.65,3.65,2.64,3.32
7312.0,11.5,9.92,9.06,3.76,2.53,3.73
7312.25,11.3,9.8,9.1,3.84,2.36,3.67
7312.5,11.2,9.98,9.25,3.88,2.51,3.84
7312.75,11.0,9.91,9.18,3.56,2.56,3.81
7313.0,11.1,9.9,9.12,3.58,2.44,3.77
7313.25,11.0,9.87,9.16,3.62,2.46,3.82
7313.5,11.2,9.94,9.09,3.7,2.36,3.71
7313.75,10.7,9.88,8.96,3.47,2.43,3.56
7314.0,9.61,8.41,8.11,2.56,1.44,2.92
7314.25,9.7,8.64,7.33,2.67,1.65,2.37
7314.5,9.78,8.96,7.37,2.78,1.26,2.67
