Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
7296.0,2.9,3.62,7.37,-0.3,0.645,3.08
7296.25,3.09,3.73,7.65,-0.19,0.611,3.18
7296.5,3.02,3.69,7.47,-0.32,0.561,3.21
7296.75,3.02,3.7,7.31,-0.17,0.572,3.1
7297.0,3.05,3.78,7.06,-0.16,0.595,2.8
7297.25,3.13,3.86,7.16,-0.078,0.708,2.93
7297.5,3.04,3.78,7.24,-0.18,0.592,2.83
7297.75,2.95,3.57,7.19,-0.17,0.438,2.91
7298.0,3.01,3.74,6.89,-0.17,0.59,2.67
7298.25,2.93,3.66,7.32,-0.25,0.588,3.09
7298.5,2.95,3.68,7.14,-0.29,0.536,2.69
7298.75,3.27,3.73,6.77,0.164,0.601,2.58
7299.0,3.12,3.8,7.12,-0.0096,0.669,2.97
7299.25,2.99,3.81,5.37,-0.3,0.674,2.28
7299.5,2.86,3.75,6.57,-0.45,0.71,2.62
7299.75,3.05,3.74,6.98,-0.05,0.469,2.69
7300.0,2.89,3.73,7.42,-0.29,0.51,3.08
7300.25,3.07,3.71,7.07,-0.094,0.414,2.83
7300.5,3.02,3.79,7.49,-0.15,0.526,3.06
7300.75,3.01,3.97,7.08,-0.063,0.677,2.7
7301.0,2.93,3.75,7.21,-0.27,0.497,2.96
7301.25,2.85,3.72,7.06,-0.31,0.481,2.81
7301.5,2.89,3.75,7.13,-0.44,0.548,2.91
7301.75,2.78,3.61,6.67,0.233,0.488,2.97
7302.0,2.69,3.42,6.51,0.409,0.552,3.03
7302.25,2.78,3.62,6.57,0.72,0.819,3.1
7302.5,2.48,3.73,6.26,0.772,0.868,2.77
7302.75,2.83,3.66,6.83,0.745,0.596,2.8
7303.0,3.54,3.75,6.81,0.765,0.426,2.82
7303.25,3.18,3.58,6.81,0.674,0.179,2.69
7303.5,3.07,3.72,5.44,0.465,0.289,2.22
7303.75,3.8,4.07,5.76,0.75,0.386,2.3
7304.0,3.49,4.37,8.28,0.543,0.435,2.83
7304.25,3.65,4.5,7.78,0.53,0.619,2.36
7304.5,3.66,4.44,8.31,0.363,0.609,2.69
7304.75,3.84,4.34,7.65,0.529,0.467,2.22
7305.0,4.08,4.21,7.94,0.621,0.349,2.5
7305.25,3.6,4.32,7.71,0.494,0.4,2.28
7305.5,3.75,4.46,8.16,0.324,0.448,2.48
7305.75,3.87,4.74,8.13,0.575,0.521,2.53
7306.0,3.89,4.64,8.57,0.59,0.514,2.7
7306.25,4.9,4.76,7.94,0.0136,0.7,2.55
7306.5,5.04,4.41,8.02,0.369,0.309,2.53
7306.75,5.03,4.27,8.12,0.373,0.175,2.61
7307.0,5.25,4.41,8.01,0.248,0.302,2.33
7307.25,5.43,4.29,8.16,0.35,0.199,2.74
7307.5,4.93,4.49,7.6,0.232,0.358,2.44
7307.75,4.66,4.14,6.9,0.408,0.367,2.55
7308.0,3.52,3.96,6.04,0.264,0.577,2.31
7308.25,3.32,5.31,6.77,0.627,0.772,2.71
7308.5,3.43,5.4,6.82,0.62,0.573,2.71
7308.75,3.74,5.18,7.16,0.815,0.503,2.76
7309.0,3.53,5.17,7.73,0.518,0.498,2.92
7309.25,3.46,4.02,8.1,0.48,0.397,2.56
7309.5,3.74,4.13,8.3,0.483,0.551,2.95
7309.75,3.58,4.06,8.12,0.705,0.43,2.63
7310.0,3.62,4.21,8.48,0.54,0.621,2.85
7310.25,3.43,4.13,8.22,0.425,0.529,2.45
7310.5,3.63,4.06,8.94,0.612,0.473,2.84
7310.75,3.8,4.31,7.74,0.718,0.372,2.37
7311.0,3.56,4.17,8.26,0.495,0.369,2.6
7311.25,3.65,3.72,8.82,0.307,0.605,2.85
7311.5,3.64,3.73,8.32,0.634,0.592,2.77
7311.75,3.61,3.66,8.25,0.71,0.543,2.84
7312.0,3.99,3.75,7.5,0.65,0.631,2.31
7312.25,3.58,3.69,6.97,0.656,0.586,2.29
7312.5,3.53,3.69,8.34,0.579,0.51,2.49
7312.75,3.8,3.6,8.23,0.694,0.683,2.84
7313.0,3.46,3.49,7.76,0.486,0.476,2.46
7313.25,3.56,3.46,8.52,0.595,0.434,3.05
7313.5,3.63,3.48,7.86,0.634,0.438,2.48
7313.75,3.91,3.57,8.7,0.813,0.518,3.12
7314.0,3.67,3.78,7.37,0.509,0.828,2.35
7314.25,3.61,3.72,8.27,0.509,0.649,2.8
7314.5,3.61,3.56,8.11,0.663,0.565,2.45
7314.75,3.47,3.56,6.56,0.324,0.52,2.6
7315.0,2.88,3.76,6.64,-0.46,0.425,2.44
7315.25,3.23,3.94,6.8,-0.21,0.54,2.47
