Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
7296.0,6.92,8.11,12.6,5.24,2.16,2.75
7296.25,6.94,8.2,13.0,5.6,1.79,2.79
7296.5,7.82,7.74,12.2,5.71,1.48,2.5
7296.75,7.07,8.15,12.8,5.54,1.51,2.5
7297.0,7.53,8.32,12.4,5.81,1.85,2.46
7297.25,7.47,7.48,12.1,5.15,1.42,2.18
7297.5,6.78,8.13,13.2,5.46,1.63,2.83
7297.75,6.89,8.07,12.6,5.3,1.94,2.59
7298.0,7.59,8.04,12.4,5.03,2.1,2.29
7298.25,6.76,8.17,12.2,5.03,1.5,2.13
7298.5,7.11,7.53,12.1,5.55,1.29,2.53
7298.75,7.39,8.44,12.6,5.74,1.76,2.28
7299.0,6.81,8.02,12.0,5.31,2.01,2.89
7299.25,7.58,7.87,12.5,5.64,1.61,2.48
7299.5,7.59,8.03,12.0,5.58,1.64,2.12
7299.75,6.92,7.85,12.0,5.35,1.47,2.06
7300.0,7.22,8.11,12.3,5.33,2.03,2.45
7300.25,7.15,7.65,12.2,5.44,1.57,2.29
7300.5,7.19,7.99,13.3,5.77,1.32,3.0
7300.75,6.62,7.81,12.4,5.2,1.49,2.59
7301.0,7.47,8.29,12.2,5.62,1.99,2.33
7301.25,7.04,8.13,12.2,5.51,1.71,1.86
7301.5,6.89,7.61,11.9,5.26,1.58,2.31
7301.75,6.46,7.36,12.2,4.57,1.1,2.92
7302.0,6.57,7.37,12.2,5.1,1.61,2.72
7302.25,6.75,7.08,12.4,4.87,1.11,2.86
7302.5,6.4,7.1,11.7,4.87,1.08,2.19
7302.75,6.12,7.13,12.5,4.48,1.27,2.43
7303.0,6.38,7.17,11.6,4.68,1.29,2.38
7303.25,9.25,6.88,12.5,5.2,1.21,2.55
7303.5,6.84,7.06,12.0,4.75,0.848,2.24
7303.75,6.67,7.28,12.4,5.1,1.45,2.32
7304.0,7.24,7.63,12.2,4.96,1.49,2.08
7304.25,6.69,7.18,11.7,4.99,1.03,2.2
7304.5,7.07,6.9,12.6,4.81,0.975,2.9
7304.75,8.79,7.18,12.4,4.39,1.05,2.41
7305.0,7.04,7.54,12.1,4.64,1.45,2.16
7305.25,7.06,7.51,11.8,4.66,1.0,2.37
7305.5,7.19,8.52,12.0,4.61,0.8,2.21
7305.75,10.6,8.72,12.7,4.88,0.99,2.42
7306.0,8.18,7.69,12.1,5.04,0.911,2.56
7306.25,7.64,7.57,12.7,4.77,0.814,2.83
7306.5,8.41,7.73,12.7,4.39,1.4,2.85
7306.75,10.2,7.45,12.4,4.65,1.39,2.63
7307.0,6.95,7.6,12.9,4.11,1.36,2.5
7307.25,7.34,7.47,14.1,4.5,0.996,2.4
7307.5,9.8,7.11,14.3,4.65,0.881,2.5
