Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
7296.0,8.23,19.8,9.85,16.9,2.17,17.0
7296.25,8.08,19.4,9.4,16.7,2.11,16.0
7296.5,8.11,19.3,9.6,17.1,2.24,16.0
7296.75,8.05,19.3,9.62,16.8,2.24,16.0
7297.0,8.15,18.8,9.74,17.3,2.18,16.0
7297.25,8.29,19.1,9.39,16.6,1.87,16.0
7297.5,8.35,19.1,9.44,16.4,1.82,16.0
7297.75,8.36,19.0,9.44,16.9,1.99,16.0
7298.0,8.56,19.5,9.6,16.8,1.68,17.0
7298.25,8.56,19.0,9.39,16.9,1.86,16.0
7298.5,8.32,19.0,9.39,16.5,1.56,16.0
7298.75,8.26,18.7,9.54,16.6,1.72,16.0
7299.0,8.56,19.3,9.7,17.4,1.78,17.0
7299.25,8.09,19.1,9.4,16.5,1.78,16.0
7299.5,8.4,19.1,9.39,17.0,1.88,16.0
7299.75,8.26,19.0,9.54,16.6,1.99,16.0
7300.0,8.28,19.1,9.53,16.7,1.91,16.0
7300.25,8.3,19.0,9.53,16.7,1.91,16.0
7300.5,8.22,18.8,9.52,16.4,1.94,16.0
7300.75,8.27,18.9,9.4,16.6,1.96,16.0
7301.0,8.36,19.0,9.55,16.7,1.92,16.0
7301.25,8.18,18.7,9.36,16.6,1.69,16.0
7301.5,8.29,18.7,9.53,16.8,1.78,16.0
7301.75,7.93,18.3,9.34,15.6,1.51,16.0
7302.0,8.03,18.8,9.66,15.8,1.7,16.0
7302.25,8.04,18.9,9.4,15.5,1.85,16.0
7302.5,8.0,18.4,9.35,15.4,1.89,16.0
7302.75,7.92,18.8,9.26,16.0,1.82,16.0
7303.0,8.21,18.4,9.32,16.1,1.74,16.0
7303.25,8.43,18.3,8.83,15.7,1.47,16.0
7303.5,8.47,18.3,8.95,15.9,1.24,16.0
7303.75,9.0,18.5,9.01,16.8,1.24,16.0
7304.0,8.94,18.7,8.92,16.8,1.29,16.0
7304.25,8.85,18.3,9.05,16.5,1.23,16.0
7304.5,8.67,18.5,8.92,16.1,0.944,16.0
7304.75,8.9,18.3,8.92,16.3,1.03,16.0
7305.0,9.07,18.4,8.95,16.4,0.938,16.0
7305.25,8.88,18.1,8.92,16.1,1.07,16.0
7305.5,8.93,18.1,8.96,16.0,1.08,16.0
7305.75,8.82,18.1,8.98,15.8,1.12,16.0
7306.0,9.02,18.4,9.4,16.5,1.23,16.0
7306.25,8.85,17.8,9.16,16.1,1.15,16.0
7306.5,8.65,17.9,9.53,16.1,1.21,16.0
7306.75,9.04,18.1,9.42,16.5,1.2,16.0
7307.0,9.27,18.5,10.0,16.8,1.05,17.0
7307.25,9.29,17.6,9.62,16.8,0.916,16.0
7307.5,9.18,18.3,9.78,16.5,1.17,17.0
7307.75,9.04,18.4,9.66,16.4,0.916,16.0
7308.0,9.46,18.5,10.1,16.9,1.08,17.0
7308.25,9.35,18.4,9.84,16.8,1.12,16.0
7308.5,9.15,18.2,9.73,16.6,1.26,17.0
7308.75,9.26,18.3,9.73,16.9,0.997,17.0
7309.0,9.38,18.6,9.73,17.0,1.16,17.0
7309.25,9.52,18.4,9.73,16.9,1.09,17.0
7309.5,9.41,18.5,9.65,16.7,1.02,17.0
7309.75,9.51,17.7,9.47,16.9,0.946,16.0
7310.0,9.37,18.1,9.35,16.6,0.944,17.0
7310.25,9.22,18.1,9.24,16.4,0.912,16.0
7310.5,9.43,18.2,9.3,16.8,0.878,16.0
7310.75,9.24,18.5,9.17,16.6,0.848,16.0
7311.0,9.11,18.8,9.46,16.8,1.09,17.0
7311.25,8.9,18.3,9.23,16.2,1.3,16.0
7311.5,9.21,18.5,9.33,16.8,1.29,17.0
7311.75,9.23,18.5,9.1,16.8,1.44,17.0
7312.0,9.44,19.1,9.3,17.2,1.21,17.0
7312.25,9.13,18.5,9.04,16.6,1.28,17.0
7312.5,9.04,18.1,9.48,16.9,1.43,17.0
7312.75,8.75,18.8,9.33,16.7,1.45,17.0
7313.0,8.66,18.9,9.32,16.5,1.33,17.0
