Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
4344.0,15.1,8.52,8.13,4.14,2.54,3.58
4344.25,15.1,8.38,8.1,4.09,2.71,3.68
4344.5,15.0,8.14,8.0,4.28,2.43,3.53
4344.75,13.7,8.3,9.06,4.2,2.69,3.66
4345.0,13.1,8.52,10.2,4.12,2.82,3.8
4345.25,13.0,8.24,7.74,4.24,2.5,3.53
4345.5,11.7,7.96,6.53,3.43,1.79,2.83
4345.75,10.3,5.93,5.41,2.33,1.32,2.17
4346.0,10.4,5.89,5.55,2.47,1.23,2.35
4346.25,10.5,6.05,5.62,2.76,1.38,2.49
4346.5,10.5,5.97,5.49,2.65,1.29,2.35
4346.75,10.5,5.7,5.56,2.69,1.0,2.3
4347.0,10.5,6.12,5.39,2.74,1.22,2.05
4347.25,10.4,5.83,5.44,2.52,1.23,2.24
4347.5,10.3,5.74,5.22,2.53,1.15,1.94
4347.75,10.4,5.84,5.81,2.61,1.29,2.25
4348.0,10.4,5.91,5.44,2.67,1.36,2.16
4348.25,11.7,7.46,7.18,3.43,2.46,3.38
4348.5,12.5,8.14,7.86,4.0,2.73,3.72
4348.75,12.4,8.03,7.87,3.87,2.57,3.6
4349.0,12.7,8.09,7.86,3.97,2.61,3.63
4349.25,12.7,8.03,7.66,4.3,2.55,3.49
4349.5,12.7,8.96,7.67,4.19,2.41,3.42
4349.75,12.8,9.12,7.79,4.14,2.4,3.54
4350.0,11.1,7.25,6.07,3.28,1.31,2.34
4350.25,10.6,6.82,5.65,2.8,1.07,2.0
4350.5,10.4,6.99,5.93,2.64,1.17,2.21
4350.75,12.7,9.31,12.0,3.51,1.83,3.17
4351.0,25.1,22.5,20.5,1.74,0.866,1.95
4351.25,41.1,34.6,33.1,2.84,1.13,1.84
4351.5,43.3,45.9,35.7,3.14,0.685,2.1
4351.75,47.2,58.6,50.6,4.3,1.59,5.0
4352.0,58.8,66.6,58.2,1.55,0.226,2.9
4352.25,63.0,73.6,60.7,1.76,1.02,4.44
4352.5,73.3,78.9,68.6,3.62,1.96,5.01
4352.75,72.4,84.8,64.8,5.77,3.92,6.76
4353.0,71.9,85.1,68.5,1.99,0.857,5.44
4353.25,72.8,84.5,70.6,4.55,3.37,6.56
4353.5,71.1,81.9,70.5,4.44,3.0,6.44
4353.75,71.3,82.2,70.0,3.58,2.33,4.92
4354.0,71.6,78.1,72.9,2.14,1.05,4.68
4354.25,70.7,79.3,67.1,1.79,0.713,3.48
4354.5,71.1,75.6,64.7,3.43,1.3,4.55
4354.75,67.9,78.1,67.0,4.34,2.09,5.57
4355.0,65.7,77.6,62.7,2.79,0.991,3.77
4355.25,65.6,76.0,60.8,4.15,1.85,4.88
4355.5,66.1,73.9,57.1,4.64,1.63,4.87
4355.75,60.9,73.0,58.6,6.03,3.87,7.78
4356.0,58.5,76.4,59.0,1.75,0.168,3.44
4356.25,57.4,73.2,59.9,3.68,1.67,4.89
4356.5,56.4,71.4,54.7,1.12,0.00917,3.39
4356.75,54.3,73.8,58.8,3.06,1.81,5.25
4357.0,61.2,74.3,60.9,2.44,2.03,4.98
4357.25,59.2,75.4,61.2,3.26,1.82,5.88
4357.5,63.4,80.1,60.2,3.95,3.25,6.78
4357.75,63.1,78.6,62.7,3.39,2.28,6.19
4358.0,62.4,75.0,64.1,2.8,0.89,5.62
4358.25,60.0,72.5,60.0,2.36,0.391,4.49
4358.5,58.7,68.3,60.0,5.55,3.49,7.94
4358.75,60.6,69.3,54.2,4.43,2.37,6.3
4359.0,58.6,68.1,52.2,3.47,1.69,5.11
4359.25,58.0,68.3,57.3,2.85,1.05,5.64
4359.5,52.9,68.3,54.8,3.94,2.39,4.79
4359.75,52.8,61.0,53.9,5.69,4.62,6.2
4360.0,49.2,56.4,50.9,1.67,1.59,3.17
4360.25,51.7,56.7,50.2,2.66,2.68,4.47
4360.5,45.1,48.8,48.3,2.94,2.97,4.66
4360.75,46.9,49.6,45.4,7.8,6.21,7.29
4361.0,41.1,39.9,35.4,9.14,7.19,8.93
