Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
4344.0,6.4,4.74,4.11,-2.8,-2.2,-3.8
4344.25,2.77,4.58,4.08,-5.1,-2.0,-3.6
4344.5,2.75,4.5,4.54,-5.1,-1.9,-3.7
4344.75,2.7,4.88,4.39,-5.2,-2.0,-3.8
4345.0,2.7,4.53,4.17,-5.2,-2.0,-3.8
4345.25,2.77,4.35,4.43,-5.1,-2.1,-3.5
4345.5,2.67,4.79,4.16,-5.2,-2.1,-3.8
4345.75,2.76,4.68,4.47,-5.1,-2.0,-3.8
4346.0,2.91,4.32,4.3,-5.0,-2.0,-3.7
4346.25,3.07,4.76,4.25,-4.8,-2.2,-3.6
4346.5,6.68,4.63,3.84,-2.4,-2.0,-3.9
4346.75,6.76,4.21,4.86,-2.5,-2.1,-3.8
4347.0,6.77,4.77,3.7,-2.6,-2.1,-3.6
4347.25,6.71,4.57,5.0,-2.6,-2.1,-3.1
4347.5,6.4,4.27,4.47,-2.8,-2.0,-3.5
4347.75,2.71,4.81,4.23,-5.2,-2.0,-3.8
4348.0,2.93,4.77,4.41,-5.0,-1.9,-3.6
4348.25,2.72,4.32,4.06,-5.2,-1.9,-3.6
4348.5,2.69,4.7,4.19,-5.2,-2.1,-3.9
4348.75,2.75,4.65,5.06,-5.2,-2.0,-3.7
4349.0,2.69,4.33,3.84,-5.2,-2.0,-3.7
4349.25,2.64,4.54,4.45,-5.2,-2.2,-3.7
4349.5,2.72,4.57,4.24,-5.2,-2.1,-3.9
4349.75,2.72,4.34,4.21,-5.2,-2.0,-3.5
4350.0,5.32,4.55,4.64,-3.3,-2.1,-3.5
4350.25,6.65,4.66,4.28,-2.6,-2.1,-3.2
4350.5,6.82,4.51,4.98,-2.4,-2.0,-3.3
4350.75,6.92,5.82,4.89,-2.4,-1.8,-3.5
4351.0,11.7,8.2,6.87,-2.7,-1.7,-3.8
4351.25,12.3,8.1,7.21,-2.7,-1.5,-3.9
4351.5,14.4,7.33,5.44,-2.5,-1.7,-4.3
4351.75,13.4,9.17,6.51,-3.6,-1.7,-4.5
4352.0,13.2,9.83,7.2,-4.2,-1.6,-4.7
4352.25,13.8,10.2,9.92,-3.6,-1.4,-4.1
4352.5,13.3,9.92,9.11,-2.9,-1.5,-4.3
4352.75,12.4,8.71,7.96,-2.8,-1.2,-3.9
4353.0,8.15,9.89,11.5,-3.7,-1.3,-3.0
4353.25,11.8,8.06,10.8,-3.7,-1.3,-3.5
4353.5,17.4,7.77,11.0,-3.3,-1.7,-3.8
4353.75,19.1,6.92,7.44,-2.6,-1.7,-4.2
4354.0,17.8,7.1,8.98,-2.8,-1.7,-4.1
4354.25,19.0,6.84,6.34,-0.91,-2.0,-4.2
4354.5,20.9,9.83,5.8,-0.53,-1.5,-4.6
4354.75,20.9,9.14,4.51,-0.83,-1.7,-4.9
4355.0,17.9,9.55,6.29,-1.8,-1.8,-4.2
4355.25,14.5,10.3,4.86,-2.9,-1.6,-4.0
4355.5,16.2,10.1,6.29,-2.9,-1.6,-4.4
4355.75,9.59,6.77,1.71,-2.7,-1.3,-3.7
4356.0,5.96,7.65,0.656,-3.1,-1.4,-4.1
4356.25,6.1,6.12,1.81,-2.8,-1.1,-4.0
4356.5,4.25,4.78,0.758,-3.2,-1.3,-4.1
4356.75,5.07,3.55,1.35,-3.3,-1.9,-4.0
4357.0,5.94,2.38,3.08,-3.2,-2.3,-3.6
4357.25,6.12,3.6,4.12,-3.3,-2.1,-2.3
4357.5,8.29,11.2,12.3,-1.6,-1.8,-1.1
4357.75,13.6,14.9,14.8,0.957,-1.5,-1.6
4358.0,16.2,18.6,15.6,-0.43,-1.3,-1.9
4358.25,20.9,20.8,21.4,-1.1,-1.4,-1.9
4358.5,20.6,19.5,21.5,-0.87,-1.6,-2.1
4358.75,21.2,19.1,19.3,-1.1,-1.6,-2.4
4359.0,21.7,19.0,18.0,-0.95,-1.0,-3.5
4359.25,14.2,18.2,16.3,-3.6,-0.92,-3.5
4359.5,16.5,20.1,20.7,-2.5,-0.88,-3.3
4359.75,19.8,16.2,20.7,-1.1,-1.9,-3.5
4360.0,19.8,18.6,21.6,-2.2,-1.7,-3.4
4360.25,18.5,20.0,23.3,-3.2,-1.2,-3.3
4360.5,17.9,20.8,22.4,-3.4,-1.2,-3.3
4360.75,16.6,20.9,20.3,-3.8,-1.4,-3.6
4361.0,15.5,20.3,19.9,-4.1,-1.3,-3.6
4361.25,14.2,19.3,18.0,-4.9,-1.4,-3.4
4361.5,13.1,17.8,16.8,-5.2,-2.0,-4.0
