Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
4344.0,1.52,0.699,0.693,-0.24,0.07,-0.35
4344.25,1.07,0.26,0.214,-0.68,-0.36,-0.86
4344.5,1.07,0.295,0.239,-0.68,-0.32,-0.84
4344.75,1.05,0.26,0.21,-0.69,-0.38,-0.87
4345.0,1.08,0.26,0.237,-0.68,-0.36,-0.83
4345.25,1.07,0.26,0.21,-0.68,-0.37,-0.86
4345.5,1.06,0.26,0.254,-0.68,-0.37,-0.81
4345.75,1.08,0.3,0.21,-0.68,-0.31,-0.86
4346.0,1.08,0.26,0.26,-0.68,-0.37,-0.8
4346.25,1.06,0.26,0.21,-0.68,-0.37,-0.87
4346.5,1.08,0.26,0.221,-0.68,-0.37,-0.86
4346.75,1.04,0.26,0.235,-0.69,-0.39,-0.84
4347.0,1.06,0.289,0.22,-0.69,-0.34,-0.86
4347.25,1.08,0.266,0.223,-0.67,-0.38,-0.85
4347.5,1.05,0.26,0.21,-0.68,-0.38,-0.87
4347.75,1.08,0.26,0.24,-0.69,-0.38,-0.84
4348.0,1.04,0.26,0.21,-0.69,-0.38,-0.87
4348.25,1.06,0.271,0.221,-0.69,-0.36,-0.86
4348.5,1.08,0.277,0.21,-0.69,-0.36,-0.87
4348.75,1.02,0.26,0.21,-0.69,-0.39,-0.87
4349.0,1.04,0.26,0.232,-0.69,-0.37,-0.85
4349.25,1.07,0.26,0.217,-0.68,-0.37,-0.86
4349.5,1.08,0.261,0.222,-0.68,-0.37,-0.85
4349.75,1.04,0.288,0.21,-0.68,-0.33,-0.86
4350.0,1.08,0.26,0.223,-0.68,-0.37,-0.85
4350.25,1.18,0.403,0.362,-0.54,-0.23,-0.69
4350.5,1.05,0.26,0.21,-0.67,-0.35,-0.85
4350.75,1.13,0.336,1.0,-0.69,-0.37,-0.76
4351.0,1.59,0.855,1.64,-0.71,-0.33,-0.7
4351.25,2.49,1.35,2.5,-0.56,-0.25,-0.16
4351.5,5.14,5.01,3.86,0.0879,0.341,0.804
4351.75,4.53,3.86,3.1,-0.3,-0.069,0.24
4352.0,4.46,3.83,3.04,-0.18,0.0803,0.402
4352.25,4.45,3.9,3.14,-0.046,0.219,0.519
4352.5,4.19,3.78,2.56,-0.36,-0.066,0.159
4352.75,4.14,3.72,2.62,-0.28,-0.0013,0.227
4353.0,3.68,3.19,2.35,-0.47,-0.14,0.01
4353.25,4.77,4.89,3.27,-0.011,0.207,0.661
4353.5,4.5,4.48,2.98,-0.13,0.0663,0.459
4353.75,5.19,5.45,4.07,0.321,0.525,1.03
4354.0,5.16,5.58,4.07,0.246,0.436,0.942
4354.25,4.8,5.32,3.64,0.0392,0.284,0.692
4354.5,5.04,5.63,4.03,0.147,0.411,0.834
4354.75,4.99,4.78,4.04,0.146,0.326,0.876
4355.0,5.06,4.56,4.33,0.00824,0.207,0.659
4355.25,5.18,5.37,4.13,0.0025,0.197,0.658
4355.5,4.58,5.02,3.61,-0.061,0.142,0.557
4355.75,4.59,5.78,3.74,-0.071,0.181,0.558
4356.0,5.0,5.69,4.02,0.0127,0.24,0.73
4356.25,5.76,6.29,4.02,0.0229,0.257,0.661
4356.5,5.55,5.54,3.85,-0.13,0.156,0.531
4356.75,5.6,5.5,3.46,-0.081,0.283,0.5
4357.0,5.58,5.48,3.86,-0.046,0.293,0.599
4357.25,5.27,5.21,3.2,-0.36,-0.03,0.202
4357.5,6.37,5.43,3.99,0.402,0.245,0.501
4357.75,5.24,5.15,3.22,-0.34,-0.03,0.147
4358.0,5.2,5.21,2.37,-0.37,0.015,0.09
4358.25,6.18,6.12,3.91,0.28,0.535,0.785
4358.5,5.11,5.12,2.38,-0.36,-0.053,0.0945
4358.75,5.14,5.4,2.38,-0.37,-0.043,0.126
4359.0,5.39,5.25,2.8,-0.1,0.196,0.461
4359.25,5.14,4.76,2.45,-0.36,-0.011,0.163
4359.5,5.09,4.5,2.87,-0.37,-0.084,0.135
4359.75,4.88,5.64,2.15,-0.5,-0.22,-0.088
4360.0,4.6,4.32,2.36,-0.19,0.0467,0.241
4360.25,4.47,4.15,2.26,-0.29,0.00737,0.188
4360.5,4.44,4.38,2.2,-0.33,-0.067,0.112
4360.75,4.6,4.22,2.38,-0.16,0.0773,0.305
4361.0,4.52,4.23,2.34,-0.22,0.0142,0.238
4361.25,4.43,4.01,2.24,-0.36,-0.066,0.153
4361.5,4.32,3.72,2.05,-0.38,-0.075,0.108
4361.75,4.55,3.66,2.19,-0.43,-0.078,-0.27
4362.0,4.32,3.09,1.88,-0.39,-0.017,-0.28
4362.25,4.44,3.25,2.07,-0.26,0.115,-0.069
4362.5,4.19,2.95,1.8,-0.36,0.033,-0.22
4362.75,4.03,2.44,1.62,-0.45,-0.067,-0.36
4363.0,3.86,2.91,2.12,-0.14,0.227,0.0175
4363.25,3.72,3.03,2.12,-0.41,-0.0036,-0.28
4363.5,4.35,3.19,2.11,-0.26,0.146,-0.12
4363.75,4.02,3.25,2.13,-0.47,-0.088,-0.46
4364.0,4.01,3.19,2.17,-0.49,-0.13,-0.48
4364.25,4.12,2.98,1.98,-0.4,-0.0025,-0.28
4364.5,4.2,2.75,2.06,-0.33,0.0786,-0.19
4364.75,3.63,2.54,1.89,-0.41,0.00424,-0.29
4365.0,3.67,2.72,1.59,-0.48,-0.031,-0.41
4365.25,4.2,2.95,1.84,-0.18,0.223,-0.062
4365.5,4.15,2.94,1.32,-0.41,0.00297,-0.35
4365.75,4.14,2.99,1.33,-0.41,-0.00061,-0.36
4366.0,3.87,2.53,1.3,-0.41,-0.0091,-0.38
4366.25,2.61,1.53,0.99,-0.51,-0.11,-0.5
4366.5,1.46,0.516,0.398,-0.68,-0.36,-0.8
4366.75,1.03,0.25,0.208,-0.69,-0.4,-0.87
4367.0,0.994,0.252,0.205,-0.68,-0.39,-0.86
4367.25,1.02,0.25,0.206,-0.68,-0.37,-0.84
4367.5,1.02,0.272,0.21,-0.64,-0.35,-0.83
4367.75,0.999,0.283,0.226,-0.68,-0.35,-0.82
4368.0,0.94,0.25,0.2,-0.69,-0.4,-0.86
4368.25,1.02,0.252,0.2,-0.69,-0.4,-0.86
4368.5,0.975,0.252,0.215,-0.65,-0.35,-0.79
4368.75,1.02,0.252,0.2,-0.65,-0.35,-0.81
4369.0,0.979,0.287,0.213,-0.67,-0.32,-0.81
4369.25,0.998,0.259,0.229,-0.67,-0.36,-0.79
4369.5,1.02,0.254,0.244,-0.67,-0.36,-0.78
4369.75,1.0,0.251,0.2,-0.67,-0.36,-0.83
4370.0,1.02,0.253,0.2,-0.67,-0.37,-0.83
4370.25,1.02,0.262,0.2,-0.68,-0.36,-0.84
4370.5,0.992,0.283,0.228,-0.68,-0.35,-0.81
4370.75,1.02,0.254,0.2,-0.68,-0.39,-0.84
4371.0,1.0,0.253,0.2,-0.68,-0.39,-0.84
4371.25,1.02,0.252,0.2,-0.68,-0.39,-0.84
4371.5,1.01,0.253,0.22,-0.66,-0.39,-0.82
4371.75,1.0,0.277,0.222,-0.67,-0.36,-0.82
