Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
4344.0,0.0,0.0,0.0,0.0,0.0,0.0
4344.25,0.0,0.0,0.0,0.0,0.0,0.0
4344.5,0.0,0.0,0.0,0.0,0.0,0.0
4344.75,0.0,0.0,0.0,0.0,0.0,0.0
4345.0,0.0,0.0,0.0,0.0,0.0,0.0
4345.25,3.64,1.23,2.58,0.07,0.8,1.0
4345.5,0.0,0.0,0.0,0.0,0.0,0.0
4345.75,0.0,0.0,0.0,0.0,0.0,0.0
4346.0,0.0,0.0,0.0,0.0,0.0,0.0
4346.25,0.0,0.0,0.0,0.0,0.0,0.0
4346.5,0.0,0.0,0.0,0.0,0.0,0.0
4346.75,0.0,0.0,0.0,0.0,0.0,0.0
4347.0,0.0,0.0,0.0,0.0,0.0,0.0
4347.25,0.0,0.0,0.0,0.0,0.0,0.0
4347.5,0.0,0.0,0.0,0.0,0.0,0.0
4347.75,0.0,0.0,0.0,0.0,0.0,0.0
4348.0,3.55,1.34,2.62,0.25,0.69,0.97
4348.25,0.0,0.0,0.0,0.0,0.0,0.0
4348.5,0.0,0.0,0.0,0.0,0.0,0.0
4348.75,3.59,1.44,2.65,0.2,0.56,0.97
4349.0,0.0,0.0,0.0,0.0,0.0,0.0
4349.25,3.55,1.24,2.73,0.24,0.8,0.89
4349.5,0.0,0.0,0.0,0.0,0.0,0.0
4349.75,3.54,1.22,2.57,0.24,0.81,1.0
4350.0,0.0,0.0,0.0,0.0,0.0,0.0
4350.25,0.0,0.0,0.0,0.0,0.0,0.0
4350.5,0.0,0.0,0.0,0.0,0.0,0.0
4350.75,0.0,0.0,0.0,0.0,0.0,0.0
4351.0,0.0,0.0,0.0,0.0,0.0,0.0
4351.25,0.0,0.0,0.0,0.0,0.0,0.0
4351.5,8.48,7.04,8.13,2.0,0.36,1.3
4351.75,7.11,8.52,9.38,2.0,0.62,1.5
4352.0,0.0,0.0,0.0,0.0,0.0,0.0
4352.25,9.61,9.79,9.82,1.9,0.5,1.7
4352.5,0.0,0.0,0.0,0.0,0.0,0.0
4352.75,0.0,0.0,0.0,0.0,0.0,0.0
4353.0,6.93,11.8,14.4,1.7,0.6,1.7
4353.25,0.0,0.0,0.0,0.0,0.0,0.0
4353.5,0.0,0.0,0.0,0.0,0.0,0.0
4353.75,0.0,0.0,0.0,0.0,0.0,0.0
4354.0,0.0,0.0,0.0,0.0,0.0,0.0
4354.25,0.0,0.0,0.0,0.0,0.0,0.0
4354.5,0.0,0.0,0.0,0.0,0.0,0.0
4354.75,0.0,0.0,0.0,0.0,0.0,0.0
4355.0,0.0,0.0,0.0,0.0,0.0,0.0
4355.25,0.0,0.0,0.0,0.0,0.0,0.0
4355.5,0.0,0.0,0.0,0.0,0.0,0.0
4355.75,0.0,0.0,0.0,0.0,0.0,0.0
4356.0,12.7,4.9,14.4,-0.87,1.0,1.1
4356.25,0.0,0.0,0.0,0.0,0.0,0.0
4356.5,0.0,0.0,0.0,0.0,0.0,0.0
4356.75,0.0,0.0,0.0,0.0,0.0,0.0
4357.0,5.89,6.49,9.15,1.3,1.0,1.7
4357.25,7.39,5.73,5.93,1.8,1.4,2.0
4357.5,0.0,0.0,0.0,0.0,0.0,0.0
4357.75,0.0,0.0,0.0,0.0,0.0,0.0
4358.0,7.16,8.83,9.1,1.9,0.46,2.2
4358.25,0.0,0.0,0.0,0.0,0.0,0.0
