Hora_decimal,P fase A,P fase B,P fase C,Q fase A,Q fase B,Q fase C
4344.0,37.1,39.2,27.7,0.567,1.03,-0.29
4344.25,35.5,34.0,24.2,0.0498,1.81,0.102
4344.5,33.5,29.9,23.4,0.341,0.909,-0.5
4344.75,37.7,28.3,22.8,0.297,0.829,-0.68
4345.0,31.3,27.4,21.1,0.536,0.599,-0.69
4345.25,29.1,33.2,23.4,0.762,1.33,-0.48
4345.5,34.5,28.9,19.7,0.529,0.552,-0.63
4345.75,27.4,26.0,18.1,0.416,0.751,-0.24
4346.0,25.9,26.2,18.5,0.835,0.797,0.49
4346.25,26.0,23.2,17.1,1.15,0.831,0.209
4346.5,25.0,23.5,15.1,0.702,0.301,-0.3
4346.75,23.5,21.2,12.4,-0.48,0.272,-1.3
4347.0,23.3,20.2,11.5,-0.65,0.812,-1.3
4347.25,23.9,20.0,13.9,-0.079,1.26,-0.67
4347.5,20.9,19.4,13.5,-0.67,0.717,-0.94
4347.75,21.8,19.1,13.3,-0.34,0.431,-1.1
4348.0,27.6,19.0,13.2,0.61,0.299,-0.7
4348.25,23.1,19.3,15.0,0.383,0.671,-0.0068
4348.5,20.5,19.1,12.7,-0.29,0.385,-0.83
4348.75,21.6,19.2,13.0,0.235,0.394,-0.82
4349.0,22.2,18.0,13.4,-0.21,0.446,-0.8
4349.25,21.7,17.9,12.9,0.292,1.09,-0.73
4349.5,21.0,17.3,12.8,-0.36,0.735,-0.56
4349.75,21.3,15.9,13.5,-0.17,0.451,-0.72
4350.0,21.2,16.2,12.8,0.646,0.191,-0.92
4350.25,24.8,21.5,13.0,1.1,0.515,-0.56
4350.5,24.1,16.0,16.6,0.566,0.156,-0.23
4350.75,27.2,17.8,15.3,0.648,0.178,-0.67
4351.0,25.4,19.4,17.2,-0.27,0.124,-1.0
4351.25,25.1,21.3,20.4,-0.35,0.912,-0.67
4351.5,26.4,21.9,21.9,-0.23,0.964,-0.28
4351.75,23.8,20.5,20.0,-0.11,1.21,-0.13
4352.0,22.7,21.6,15.9,-0.077,1.3,-0.17
4352.25,23.9,20.9,17.4,-0.48,0.825,0.518
4352.5,22.8,22.2,18.6,-0.31,0.745,0.372
4352.75,27.1,22.5,17.6,-0.64,0.323,0.389
4353.0,28.5,23.8,18.1,-0.17,-0.37,0.739
4353.25,31.9,25.8,19.8,0.165,0.763,0.146
4353.5,27.3,27.4,19.7,-0.22,1.04,0.273
4353.75,31.1,27.7,22.9,0.149,1.58,0.475
4354.0,29.4,23.3,21.4,-0.11,0.288,0.247
4354.25,32.1,22.4,20.2,-0.38,0.451,0.328
4354.5,30.1,21.7,20.6,-0.28,0.906,0.32
4354.75,26.2,33.8,21.4,0.186,1.35,0.0336
4355.0,32.4,32.9,27.2,0.21,0.71,0.019
4355.25,35.9,34.0,19.8,-0.11,0.845,-0.13
4355.5,33.0,33.9,19.9,-0.26,0.886,-0.44
4355.75,39.0,23.2,18.6,1.27,0.373,0.0127
4356.0,40.3,29.0,17.6,0.978,0.46,-0.52
4356.25,35.5,32.4,24.1,0.163,1.01,-0.61
4356.5,43.4,30.0,27.7,0.645,1.82,-0.61
4356.75,36.7,34.2,24.9,0.925,1.27,-0.74
4357.0,35.6,38.8,28.2,1.9,1.57,-0.55
4357.25,31.2,35.9,29.1,0.479,1.37,-0.23
4357.5,30.8,27.3,29.2,-0.044,0.968,0.141
4357.75,31.0,26.0,25.7,-0.18,0.578,0.0422
4358.0,30.2,25.4,24.4,-0.43,0.939,0.0292
4358.25,31.0,29.7,20.9,0.0128,1.4,-0.47
4358.5,34.4,35.3,22.4,-0.18,1.59,-0.59
4358.75,32.9,28.5,24.3,0.177,1.43,0.271
4359.0,30.1,42.5,26.3,0.477,2.48,0.717
4359.25,33.6,36.4,27.2,0.79,1.06,0.0246
4359.5,33.3,27.6,30.5,0.308,0.427,0.176
4359.75,42.0,27.4,32.5,0.651,0.33,0.413
4360.0,40.8,29.9,30.6,0.596,0.774,0.217
4360.25,40.0,33.3,27.3,0.894,1.72,0.445
4360.5,43.9,34.9,32.0,0.762,1.45,1.51
4360.75,35.3,37.1,33.5,0.689,1.19,-0.28
4361.0,43.2,36.6,35.3,0.483,1.5,-0.39
4361.25,42.4,41.0,35.8,0.395,1.82,-0.55
4361.5,37.5,49.1,33.8,0.477,1.76,-0.0093
4361.75,43.2,43.9,45.5,0.143,1.83,0.306
4362.0,52.3,38.0,42.4,0.787,1.32,0.0778
4362.25,51.5,39.5,40.3,2.22,1.19,-0.19
4362.5,39.2,40.2,32.0,-0.03,0.834,-0.66
4362.75,51.1,39.7,32.1,0.158,0.387,-0.052
4363.0,57.5,46.2,29.5,1.35,0.481,-0.27
4363.25,53.2,53.0,30.1,1.43,0.776,-0.031
4363.5,50.5,53.2,31.7,0.675,1.24,0.223
4363.75,48.6,67.4,33.4,0.739,0.635,0.591
4364.0,48.1,58.4,30.5,0.689,1.18,0.432
4364.25,59.3,61.5,36.3,1.8,0.54,-0.11
4364.5,66.3,58.0,35.4,0.97,0.651,0.596
4364.75,61.6,61.5,36.4,2.11,2.82,0.238
4365.0,54.2,53.9,42.2,1.2,1.97,-0.25
4365.25,56.5,57.5,39.0,2.5,1.79,0.237
4365.5,55.6,55.6,34.7,0.926,1.96,-0.14
4365.75,48.6,54.6,32.0,1.06,1.6,0.58
4366.0,46.3,51.2,40.6,0.615,2.03,0.296
4366.25,52.1,54.2,36.7,-0.16,1.72,1.18
4366.5,38.8,58.4,31.5,-0.37,1.95,0.0313
4366.75,36.6,51.4,31.1,-1.0,1.93,-0.13
4367.0,37.5,52.0,26.3,-0.41,1.75,-0.65
4367.25,37.1,51.2,28.0,-0.57,1.64,-0.43
4367.5,35.8,49.0,31.1,-0.073,1.7,0.216
4367.75,31.5,53.2,33.1,-0.32,2.1,-0.73
4368.0,32.6,46.3,27.2,-0.25,1.48,-0.2
4368.25,33.0,45.9,28.9,-0.29,1.33,-0.079
4368.5,37.2,41.2,26.7,-0.48,1.5,-0.27
4368.75,40.0,40.1,29.1,-0.47,1.17,-0.047
4369.0,38.5,38.3,30.0,-0.6,1.48,-0.11
4369.25,35.9,37.8,23.6,-0.7,1.43,-0.15
4369.5,35.9,35.0,24.0,-0.83,1.95,-0.057
4369.75,36.6,28.6,22.9,-0.43,1.13,0.404
4370.0,32.2,25.6,21.4,-0.16,1.03,0.179
4370.25,27.9,21.6,21.8,0.0241,0.688,0.244
4370.5,26.7,21.3,21.6,0.116,1.8,0.352
4370.75,25.7,19.5,18.6,-0.32,1.33,-0.027
4371.0,25.2,16.9,18.0,-0.39,1.46,-0.23
4371.25,25.8,16.9,17.5,-0.47,0.677,-0.18
4371.5,24.7,17.2,15.6,-0.45,0.411,-0.41
4371.75,25.1,17.5,15.9,-0.39,1.1,0.403
4372.0,23.8,16.9,16.3,-0.58,0.559,0.762
4372.25,23.9,17.2,14.6,-0.38,0.672,-0.27
4372.5,24.1,17.8,13.9,-0.33,0.8,-0.65
4372.75,22.8,18.1,16.2,-0.56,0.858,-0.018
4373.0,21.7,18.0,16.9,-0.68,0.735,-0.021
4373.25,21.4,18.0,14.5,-0.58,0.68,-0.98
4373.5,21.5,18.3,15.6,-0.16,0.668,-0.15
4373.75,22.1,21.3,15.2,-0.25,0.976,-0.75
4374.0,20.9,22.8,15.6,-0.63,1.08,-0.48
4374.25,23.2,24.0,15.8,-0.31,0.771,-0.96
4374.5,22.0,21.0,16.6,-0.056,0.255,-1.4
4374.75,24.6,27.2,19.6,-0.18,-0.12,-0.59
4375.0,30.0,26.0,19.4,0.324,0.408,-0.57
4375.25,32.1,23.0,23.3,0.234,0.0883,-0.52
4375.5,30.9,20.3,19.9,-0.18,-0.066,0.179
4375.75,29.2,26.1,21.3,-0.074,0.0403,-0.18
4376.0,26.8,26.6,17.4,-0.15,1.53,-0.75
4376.25,24.1,24.7,16.6,-0.75,1.26,-1.1
4376.5,26.9,26.0,16.5,-0.67,0.796,-0.92
4376.75,26.7,24.1,15.8,-0.17,0.402,-0.97
4377.0,27.9,23.1,16.4,-0.25,0.304,-1.1
4377.25,33.9,25.7,17.6,0.612,0.0635,-1.1
4377.5,39.8,26.5,20.1,0.166,-0.18,-1.2
4377.75,32.6,25.5,22.7,0.00286,-0.11,-0.81
4378.0,31.1,25.5,19.0,-0.035,0.287,-0.75
4378.25,30.0,23.7,18.4,-0.069,0.0686,-0.25
4378.5,30.5,28.0,15.8,0.111,1.41,-0.68
4378.75,30.5,24.0,17.1,0.491,0.731,-0.55
4379.0,38.6,27.9,21.5,0.852,1.61,-0.5
4379.25,42.6,27.5,27.7,0.535,0.353,-0.3
4379.5,45.0,22.4,24.4,0.485,-0.073,-0.27
4379.75,41.9,28.1,26.8,0.843,0.281,-0.81
4380.0,38.6,29.1,24.6,0.709,0.239,-0.63
4380.25,45.4,32.2,23.3,0.984,0.233,-0.69
4380.5,42.6,31.1,25.8,0.856,0.33,0.128
4380.75,37.7,29.9,28.2,0.324,0.612,-0.58
4381.0,33.7,32.3,30.8,-0.1,-0.39,0.272
4381.25,30.1,27.2,25.9,0.29,0.495,-0.0057
4381.5,31.5,23.5,21.2,-0.21,0.4,-0.29
4381.75,33.6,23.9,25.4,-0.4,0.214,-0.33
